otel_adi,yorum,hizmet,tarih,puan
Okaliptus Otel,"Otel müşterilerini memnun etmek üzerine kurulmamış. Odalar rutubet kokuyor. Çarşaflar beyazdan griye dönmüş bölge bölge koyu küfler var. Yatakta sarı lekeler, havlular eski rengi bozulmuştu. Biz beş kişi gittik. İlk gün bize verilen odalarda kalamadık zorla odalarımızı değiştirdik maalesef yine hayal kırıklığı oldu. Kalan beş günü bir şekilde geçirelim dedik. Sabah kahvaltısı saat 08.00-10.00 arası akşam yemeği 20.00 - 22.00 arası düzenlenmiş maksat uzun saat ara verilip milletin otelde para harcaması düşünülmüş. Keza otelin birçok yerinde oturamiyorsunuz. Evet otelde kalıyorsunuz ama çok sınırlı alanlarda oturuyorsunuz. Diğer alanlarda para harcamanız bekleniyor. Millette oturmuyor altı gün inceledim bomboş tutuyorlar. Pes !.. Sabah kahvaltısı normal ama aksam yemeği tavuk fix altı gün her akşam çıktı. Tekrar söylüyorum otel müşterilerini memnun etmek için kurulmamış. Yönetici konumunda ki kişiler bunu fazlasıyla hissettiriyor. Plaja saatlerce yüksek sesle müzik veriliyor biz beğenmedik.","Odalar2,0Hizmet2,0Konum5,0
OdalarVasat
GüvenlikZayıf
Yiyecek ve içeceklerAveraj
Önemli ayrıntılarBir daha gitmeyiz",Google üzerinde 3 hafta önce,2/5
Okaliptus Otel,guzel ve cok ilginlendirler kavalti guzel aksam yemegi guzel her yere yakin di ve personel ilgili ve cak naziker,,Tripadvisor üzerinde 3 ay önce,5/5
Okaliptus Otel,"Yemekleri çok lezzetliydi. Biz 5 gün kaldık ve kahvaltı, akşam yemekleri kaldığımız süre zarfında hep güzeldi.
Odalar temiz, ferah. Oda temizliğine dikkat ediyorlar. Deniz önünde zaten. Biz bazı günler denizde bazı günler havuzda geçirdik zamanımızı.
Tüm personel güler yüzlü ve çok kibardı. Kesinlikle bodrumda yeni adresimiz oldu. Teşekkür ederiz hepinize🙏","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Okaliptus Otel,"Yatak üzerinde sigara külleri , karıncalar vardı. Klozetini temizlememişlerdi. Havlular lekeliydi.Yastık kılıfları sararmıştı resmen. Odaya girdikten sonra hemen otelden ayrıldık. Çok kirli ve pis odaları var. Asla ve adla tavsiye etmiyoruz.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Okaliptus Otel,Otel sahiplerinin çalışanlara davranışları çok kötüydü odalardaki bataryalar ve duş başlığı çok kötüydü pas ve kireç . Misafirler için tek aktivite Olan tavlayıda sadece çocuk oyun odasında oynanmasına izin verilmesine rağmen otel sahipleri bahçede oynayabiliyordu bunuda saygısızlık olarak değerlendiriyorum bu kadar olumsuzluğun yanında akşam yemeğinde mezeleri harikaydı çok beğendik çok lezzetliydi sabah kahvaltısıda elde olan malzemelerle güzel hazırlanmıştı çalışanlar çok güler yüzlü ve ilgililerdi onlara özellikle teşekkür ediyoruz,"Odalar1,0Hizmet2,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde 2 ay önce,1/5
Okaliptus Otel,"Doğayla iç içe mükemmel bi ortam, tadı damağımızda kaldı. Yemek kalitesi, hizmet , butik işletme ayrıcalığı hepsi bir arada. Kafa dinlemek ve doğa içinde huzur arıyorsanız doğru yer.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 hafta önce,5/5
Okaliptus Otel,Bitez sahilde denize sıfır havuzlu nezih bir otel. Kahvaltı ve akşam yemekleri oldukça yeterli ve lezzetli. Personel çok güler yüzlü ve yardımcı . Odalar tertemiz bir daha gelirmiyiz kesinlikle evet tam bir fiyat performans oteli .,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Okaliptus Otel,Hayatımızda kaldığımız en kötü oteldir odalarında böcekler geziyor hersey eski odalar pis yemekler tatsız saman gibi bir şey içmezseniz oturduğunuz yerden kaldirilirsiniz kesinlikle tavsiye etmem resimlere bakıp aldanmayın....,"Odalar1,0Hizmet1,0 …Devamı",Google üzerinde 4 hafta önce,1/5
Okaliptus Otel,Inanilmaz güzel bir sahili var çalışanlar çok ilgili samimi odamiz inanılmaz büyük ve ferahti hijyen temizlik yemekler hersey muhteşemdi kesinlikle her yıl ailece gelicegim bir otel,,Google üzerinde bir ay önce,5/5
Okaliptus Otel,Sadece plajını kullandık ve çok memnun kaldık. Hizmet çok iyi. Çalışanlar çok kibar ve servis hızlı. Deniz zaten harika. Tavsiye ederim.,,Google üzerinde 3 hafta önce,5/5
