otel_adi,yorum,hizmet,tarih,puan
Yahşi Beach Hotel & Restaurant,"Otel çalışanları ve sahibi inanılmaz yardımsever ve samimiler. Her ihtiyacımızı çok hızlı ve kolay şekilde çözdüler. Kahvaltısı çok çeşitli ve doyurucuydu. Niyetiniz denize girip plajda veya dışarıda vakit geçirmek ise gayet tatmin edecek bir otel. Otelde masa tenisi oynama imkanınız var bir akşam büyük bir kalabalık turnuva gibi oyun oynuyordu.
Belki de haziranda geldiğimiz için eğlenceli veya müzik dinleyebileceğimiz bir mekan yoktu civarda sabah deniz akşam sakin bir gece geçirmek istiyorsanız uygun bir lokasyon.",,Google üzerinde 2 ay önce,5/5
Yahşi Beach Hotel & Restaurant,"Lokasyon olarak çok güzel. Deniz muhteşem ve hemen otelin önünde plaj var. Otoparkı var. Odalar dar. Üst kattaydık klimanın yetersiz kaldığı zamanlar oldu. Akşam yemekleri biraz zayıf ama kahvaltı serpme kahvaltı kıvamında. Çalışanlar ilgili. Yanlız duş sularında değişik bir koku vardı, Yahşi’de her yerde var dediler.","Odalar3,0Hizmet4,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde bir ay önce,4/5
Yahşi Beach Hotel & Restaurant,11-21 2025 Tarihinde bu otelde kaldık. Otel elemanları/garsonları son derece ilgisizdi. Çağırmak için avazımız çıktığı kadar bağırmamız gerekiyordu. …,,Tripadvisor üzerinde bir yıl önce,2/5
Yahşi Beach Hotel & Restaurant,"Bodrum ortakentte denizini tek beğendiğim bölge yıllardır geliyorum ortakentte ama ilk defa yahşi beach otelde konaklıyoruz ilk gözlemim odalar temiz dolaplar temiz sabah kahvaltısı ve akşam yemeği oldukça lezzetli ve doyurucu kendilerine ait plaj şezlong ve araç için otoparkları var giriş yaptığımız an itibarıyla personel arkadaşlar hem çok ilgilendiler hemde çok güler yüzlüler güzel bir 6 gün geçirmiş olacağım bu otelde teşekkür ederim otel yetkilisi ve çalışma arkadaşlarına 🌸
Ve tatilimiz bitti otel plaj yemekler hersey çok güzeldi özellikle çalışan personel arkadaşlar çok ilgiliydi çok teşekkür ederiz tekrardan 😊
🌺
Geçen seneden bu zamana kadar hiç bir şey değişmemiş yine harika bir tatil yaşadık (2026)","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat · İleri teknolojili",Google üzerinde 3 hafta önce düzenlendi,5/5
Yahşi Beach Hotel & Restaurant,"Ailem ile birlikte inanılmaz samimi , güvenilir bir ortamda tatilimizi yaptık.Pansiyon sahibinin yanina ne zaman ödeme yapmaya gitsek siz tatilinizi yapın ödemenin acelesi yok cevabini aldik.Hedeflerinin paradan ziyade müşteri memnuniyeti olduğu oldukça belliydi. Çok teşekkür ederiz , biz buranın müdavimi oluruz ☺️","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 9 ay önce,5/5
Yahşi Beach Hotel & Restaurant,"Harika bir tatil geçirdik. Personelin ilgisi ve saygısı çok iyiydi. Akşam yemekleri çok lezzetli,sabah kahvaltıları çok yeterliydi. Deniz ve kumsal harika. Şezlong ve şemsiyeleri kaliteli ve yeterli buldum. Bütün arkadaşlarıma tavsiye edebileceğim bir işletme. Fiyat performans oranı çok iyi👍","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun · Büyük fırsat",Google üzerinde bir yıl önce,5/5
Yahşi Beach Hotel & Restaurant,"Herkesin Bodrum’un dört bir yanından denize girmek için seçtiği ve geldiği yerde siz konaklıyorsunuz. Denize sıfır bir işletme. Motel odalarında gayet rahat ettik. Çalışanlar gayet özverili ve güler yüzlü. Sabah kahvaltısındaki ürünler kaliteli ve bilindik markalardan oluşuyor, açık büfe şeklinde servis ediliyor. Akşamları tabldot var. 4 çeşit meze, salata, çorba, ana yemek ( balık, tavuk, rosto köfte, orman kebabı, hünkar beğendi şeklinde değişiyordu), tatlı veya meyve. Gündüz de gerek şezlonglarda gerekse masalarda zengin menülerinden seçtiklerinizle yiyip içebiliyorsunuz.
Pastanesinde aklınıza gelebilecek her türlü pasta, tatlı, tuzlu, poğaça, simit, dondurma vs mevcut.
Küçük aksaklıklar olduğunda da hemen bunları çözme yoluna gidiyorlardı. İşletme sahibi Sinan Bey ve eşi sürekli işletmede oldukları için çok iyi şekilde yönetiliyor. Fiyat performans dengesi açısından kesinlikle harika.
Yahşide çok farklı motellerde kaldıktan sonra burayı keşfettik. Geçen yıl 2 hafta kalmıştık, bu yıl 1 ay kaldık ve keyifli tatilin bitmesini hiç istemedik.
Sinan Bey ve eşi başta olmak üzere, Göksel, Veysel, Tamer, Baran, Ali, Efe, Doğukan ve tüm çalışanlara teşekkür ediyoruz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun · Büyük fırsat",Google üzerinde 2 yıl önce,5/5
Yahşi Beach Hotel & Restaurant,"Beach kullanımı için ailece gittik.
Personel güler yüzlü ve müşteri dostu.
Mekanda şezlonlar çok dip dibe.
Kumlar hiç temiz değil heryan sigara izmariti dolu. Ortam pek hijyenik sayımaz.
Yiyecekler normal.",,Google üzerinde bir yıl önce,3/5
Yahşi Beach Hotel & Restaurant,"Yıllardır gittiğimiz; bizi her daim muhteşem denizi, çalışanların sıcaklığı ve lezzetli yiyecekleri ile karşılayan mekanımız. Bu sene de çok memnun ayrıldık... Sinan ve Berat Bey başta olmak üzere herkese teşekkürler:)","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde 11 ay önce,5/5
Yahşi Beach Hotel & Restaurant,Yan taraftaki beach’e gelmiştik şezlongları aynı olduğu için birimiz yanlışlıkla bu işletmenin bir şezlonguna havlu koymuşuz işletmenin saygısız ve kaba bir çalışanı çok kaba bir üslupla burası bizim müşteri alacağım şimdi diyip arkadaşımızı kaldırdı uzun süre de kimse gelmedi kendisi şezlonga bir havlu koydu daha sonra yine başka işletmeye ait olduğunu bilmeyen bir hanımefendi eşyalarını koyup gitmiş müşteri gelince eşyaları yere fırlattılar. Tercih edilmemesi gereken kaba ve para hırsı ile dolmuş çalışanların olduğu bir işletme.,,Google üzerinde bir yıl önce,1/5
