otel_adi,yorum,hizmet,tarih,puan
Halikarya Hotel & Restaurant Beach,"Halikarya Otel’de maalesef son derece olumsuz bir konaklama deneyimi yaşadık.
Öncelikle otelin temizliği beklentimizin çok altındaydı. Odamızın banyosunda bulunan spot lamba aniden patladı ve parçaları banyonun içine saçıldı. Bu oldukça tehlikeli bir durumdu. Yaşadığımız olayı Selçuk Bey’e ilettiğimizde, yapabileceği bir şey olmadığını söyledi. Ancak ertesi gün valizlerimizi aldırarak bizi başka bir odaya geçirebileceğini belirtti.
Sabah kahvaltısından sonra valizlerimizi görevlilere teslim edip otelden ayrıldık. Döndüğümüzde ise valizlerimizin yeni odaya taşınmak yerine otelin lobisinin ortasında bırakıldığını gördük. Eşyalarımızın bu şekilde herkesin erişebileceği bir alanda bekletilmesi kabul edilemezdi.
Bunun yanında hijyen kurallarına yeterince özen gösterilmediğini düşündük. En büyük sorunlardan biri de çeşmeden akan suyun aşırı bulanık olmasıydı. Su o kadar kötü durumdaydı ki duş almak veya güvenle kullanmak mümkün değildi.
Tüm bu yaşadıklarımız nedeniyle Halikarya Otel, bugüne kadar yaşadığım en kötü otel deneyimlerinden biri oldu. Güvenlik, hijyen ve misafir memnuniyeti açısından kesinlikle beklentileri karşılamıyor. Maalesef tekrar tercih etmeyeceğim ve tavsiye etmiyorum.",,Google üzerinde bir ay önce,1/5
Halikarya Hotel & Restaurant Beach,"Öncelikle şunu belirtmek isterim; eğer beklentinizi çok yüksek tutmadan, oteli sadece konaklamak ve denize girmek için kullanacaksanız tercih edebilirsiniz. Ancak yemek, kahvaltı, temizlik, hijyen ve hizmet kalitesi açısından maalesef çok kötü bir deneyim yaşadık.
11 Temmuz’da Halikarya Otel’de konaklamaya başladık. İlk olarak bize 108 numaralı oda verildi. Ancak odada dayanılmaz derecede yoğun bir gider/lağım kokusu vardı. Defalarca müdahale edilmesine rağmen sorun çözülmedi ve sonunda 102 numaralı odaya geçirildik.
Ne yazık ki 102 numaralı oda da temiz değildi. Odanın önceki misafirden sonra düzgün temizlenmeden bize teslim edildiğini düşündük. Nevresim ve yastıklarda lekeler vardı, çöp kovalarının içinde bebek bezi ve çöpler duruyordu, yerler kumlu ve kirliydi. Gece geç olduğu için mecburen kaldık, ertesi gün nevresimlerin değiştirilmesini özellikle talep ettik. Biz söylemeseydik değiştirilmeyeceğini düşünüyorum.
Odalar çok küçük. Oteldeki mobilyalar, yataklar ve banyo ekipmanları ise oldukça eski, yıpranmış ve bakımsız. Otelin genel olarak ciddi bir yenilenmeye ihtiyacı var.
Oda temizliği ise tam bir hayal kırıklığıydı. Temizlik denildiğinde yalnızca havlular değiştiriliyor, yatak düzeltiliyor ve çöpler alınıyordu. Yerler süpürülmüyor, lavabo, klozet ve banyo temizlenmiyordu. Şampuan, duş jeli ve tuvalet kağıdı gibi ürünler de düzenli olarak yenilenmiyordu.
Daha da rahatsız edici olan, bazı günler odamızın temizlenmesini istemememize rağmen odamıza girilmiş olmasıydı. İçerideki “Rahatsız Etmeyin” düğmesini aktif hale getirip dışarıdaki uyarı ışığını yakmamıza rağmen odamıza girilmiş, havlular değiştirilmişti. O gün bütün özel eşyalarımız odadaydı. Bu durum mahremiyet ve güvenlik açısından bizi ciddi şekilde rahatsız etti.
Bir gün de temizlik görevlisi odamızın penceresini açık bırakıp çıktı. Balkon katında kaldığımız için odaya sinekler ve böcekler doldu. Ayrıca tüm özel eşyalarımız içerideydi. Bu kadar dikkatsiz davranılması güven vermedi.
Kahvaltıyı sadece bir kez denedik ve sonrasında bir daha gitmedik. Konaklamaya dahil olmasına rağmen kalan günlerde dışarıda kahvaltı yapmak zorunda kaldık. Kalite, çeşitlilik ve hijyen beklentimizin çok altındaydı.
Otelin en güzel yanı denize sıfır olması. Ancak şezlongların hemen yanında halk plajı bulunduğu için dışarıdan gelen insanlar sürekli aranızdan geçiyor. Bu nedenle ne özel bir alan hissediyorsunuz ne de eşyalarınızı bırakırken kendinizi güvende hissediyorsunuz.
Restoranda söylediğimiz margarita pizza ise hayatımda gördüğüm en kötü pizzalardan biriydi. Ürünü kabul etmedik. Sonrasında şef yardımcısı gelip özür diledi, karpuz, içecek ve ertesi gün serpme kahvaltı ikram ettiler. Bu yaklaşımları için teşekkür ederim ancak o pizzanın nasıl servis edildiğini hâlâ anlayabilmiş değilim. Fotoğrafını da ekleyeceğim.
Yaşadığımız tüm hijyen sorunlarından sonra havuzu da kullanmaya güvenemedik.
Son olarak, rezervasyon yapmadan önce Google yorumlarını okuyarak karar vermiştik. Ancak yaşadığımız deneyim okuduğumuz olumlu yorumlarla kesinlikle örtüşmedi. Bu nedenle birçok olumlu yoruma katılmıyorum. Bizim yaşadıklarımız düşünüldüğünde yorumlarla otelin gerçek durumu arasında büyük bir fark olduğunu düşünüyorum.
Maalesef 6 gecelik konaklamamız boyunca yaşadığımız deneyimler nedeniyle Halikarya Otel’i tavsiye edemiyorum. Özellikle temizlik, hijyen, bakım ve misafir mahremiyeti konularında ciddi şekilde denetlenmesi gerektiğini düşünüyorum.","Odalar1,0Hizmet1,0Konum2,0",Google üzerinde bir ay önce,1/5
Halikarya Hotel & Restaurant Beach,"Hayatım boyunca kaldığım en kötü otellerden biriydi. Eşimle birlikte 7 gün konakladık ve maalesef tek bir konuda bile memnun kalamadık.
Odaya girdiğimiz andan itibaren büyük bir hayal kırıklığı yaşadık. Duş başlıkları kırıktı, duşakabinin kapıları yoktu ve banyo-tuvalet temizliği tam anlamıyla rezaletti. Tuvaletten sürekli ağır bir gider kokusu geliyordu; odada durmak bile zaman zaman çok zordu.
Odadaki neredeyse tüm mobilyalar eski, yıpranmış ve kırıktı. Oda temizliği ise yok denecek kadar kötüydü. Günlerce yerler kirli kaldı, çöpler düzenli alınmadı ve temizlik kesinlikle yapılmadı. 7 gün boyunca konaklamamıza rağmen yatak çarşafları bir kez bile değiştirilmedi.
Sineklik kırık olduğu için odaya sürekli böcek giriyordu. Ayrıca odamızın avlusu doğrudan başka bir evin bahçesine bakıyordu. Mahremiyet diye bir şey yoktu; insanlar sürekli sizi görebiliyor.
Otel çalışanları ise son derece ilgisizdi. Herhangi bir konuda yardımcı olma çabaları olmadı. Kendinizi bir otelde değil, tamamen kaderinize terk edilmiş hissediyorsunuz.
Buraya rezervasyon yapmayı düşünenlere tavsiyem; yorumlara aldanmayın. Olumlu yorumların önemli bir kısmının gerçekçi olmadığını düşünüyorum. Keşke biz de gelmeden önce bunları bilseydik. Tatilimiz resmen zehir oldu.
Hasta olmamak, hijyenik bir ortamda konaklamak ve paranızın karşılığını almak istiyorsanız bu oteli kesinlikle tercih etmeyin. Bizim için tam anlamıyla büyük bir hayal kırıklığı ve zaman kaybıydı.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Halikarya Hotel & Restaurant Beach,"Halikarya otel hem koşulları hem de çalışanlarıyla bizi pozitif yönde şaşırttı. Açıkçası fiyat konusunda makul düzeyde olan bu otel çalışanlarının güleryüzlülüğü ve hizmet konusunda bizi oldukça memnun etti. Tüm ihtiyaçlarınıza karşılık vermeye çalışan bir anlayışa sahip olan otel hem temiz bir plaja hem de lezzetli bir mutfağa sahip. Kahvaltılar oldukça çeşitli ürüne sahipken sıcaklar bitmeye yakın hemen güncelleniyordu, favorim tabi ki kurabiyeleriydi. Gün içerisinde de siparişlerimiz aynı özenle hazırlandı. Tüm sıcakkanlı ve çözüm odaklı tutumları için otel çalışanlarına teşekkür ederim.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz
OdalarGeniş ve temiz
Yakındaki etkinlikler20 dk yürüme mesafesinde çok hoş mekanlar bulunuyor
GüvenlikGüvenli
Yürüme olanaklarıYürüme mesafesinde hoş akşam yemeği ve kokteyl mekanları bulunuyordu.
Yiyecek ve içeceklerYiyeceklerin hepsi taze, lezzetli ve özenliydi.
Önemli ayrıntılarMemnuniyetinizi bozan durumda hemen aksiyon almaları oldukça önemliydi.",Google üzerinde bir ay önce,5/5
Halikarya Hotel & Restaurant Beach,"Bu otel bize çok kötü bir konaklama deneyimi yaşattı.
Zaten yüksek beklentilerle rezervasyon yapmamamıza rağmen ikinci gecenin ardından otelden ayrılmak zorunda kaldık.
Vasatın altında birkaç günden kalan ürünlerle hazırlanmış bir kahvaltısı vardı.
Odada ise tuvaletten gelen yoğun bir gider kokusu var ve duş başlığı bozuk olduğu için duş esnasında tüm banyo sırılsıklam oldu. Ayna üzerindeki lamba bu su nedeniyle patladı ve resmen hayati tehlikeye dönüştü.
Otel sorumlularına bu konuyu iletince odayı değiştirme isteğimizi kabul ettiler, sabah başka odaya yerleştirmeleri için valizleri belirttikleri yere bıraktık. Akşam geldiğimizde valizler olduğu gibi herkese açık alanda duruyordu. Yapmayı vaad ettikleri şeyi yapmamışlardı ve görevli kişi de pek umursamaz haldeydi.
Yeni oda da duş temizliğinden yoksundu.
Tüm bunlar sebebiyle son gece orada kalmamak için başka otele geçtik. Görevliler bununla da ilgilenmedi, herhangi bir özür veya pişmanlık belirtisi yoktu. Belki de paramızı iade almak istesek biraz umurlarında olabilirdi.
Sonuç olarak asla kimseye önermem, lütfen başka konaklama seçeneklerine bakın.","Odalar1,0Hizmet1,0Konum2,0
OdalarBozuk duş başlığı, kirli duş ve lavaboya sahip. Duş alınca patlayan bir lambası var. İki kişilik odaları bir kişinin ancak yürüyebileceği kadar alana sahip.",Google üzerinde bir ay önce,1/5
Halikarya Hotel & Restaurant Beach,"Harika bir konaklama deneyimi yaşadık. Otel son derece temiz, düzenli ve huzurlu bir ortama sahipti. En çok da güler yüzlü ve ilgili çalışanları bizi etkiledi. Her konuda yardımcı oldular ve kendimizi gerçekten değerli hissettirdiler. Profesyonellikleri ve misafirperverlikleri sayesinde tatilimiz çok keyifli geçti. Emeği geçen tüm ekibe teşekkür eder, gönül rahatlığıyla herkese tavsiye ederim.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 hafta önce,5/5
Halikarya Hotel & Restaurant Beach,"Hayatımda kaldığım en kötü otellerden biriydi. Odamızdaki duşun (fiskiyenin) arızalı olduğunu sabah resepsiyona bildirmemize rağmen gün boyunca hiçbir işlem yapılmadı. Defalarca söylememize rağmen sorun çözülmedi.
Daha da kötüsü, duşu kullanırken arıza nedeniyle neredeyse elektrik çarpıyordu. Bu durum sadece konforsuzluk değil, misafirlerin can güvenliğini tehlikeye atan ciddi bir ihmal.
Bunun dışında otelin genel temizliği de oldukça yetersizdi. Odalar ve ortak alanlar bakımsız ve hijyen açısından beklentinin çok altındaydı.
Misafir güvenliği ve müşteri memnuniyeti konusunda gereken özen kesinlikle gösterilmiyor. Bu deneyimden sonra bu oteli kimseye tavsiye etmiyorum.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Halikarya Hotel & Restaurant Beach,Çift olarak gittiğimiz bir haftalık tatilimiz boyunca kahvaltıdan hiçbir şekilde memnun kalamadık tabaklar çatal kaşıklar kirli çoğu şey bayat hamurlar taş gibi patates kızartması bile ne kadar kötü olabilirse o kadar kötüydü resepsiyondaki beyefendiler güler yüzlü ilgili fakat çok fazla eksikler vardı otel artısı özel plajı olması otopark ücretli günlük 200₺ verdik plajda garsonlar eksik ve zayıf kalıyor ve sezlonglarin yanlarında cam kırıkları vardı dikkat edilmesi gerekiyor temizlenmiyor. Gelmeyi düşünüyorsanız fazla bir beklentiye girmenizi tavsiye etmem,"Odalar4,0Hizmet2,0Konum5,0
Otelde öne çıkanlarSessiz
OdalarKüçük
Yakındaki etkinliklerBodrum kalesi, gümüşlük, turgutreis
GüvenlikYüksek
Yürüme olanaklarıSahil boyu
Yiyecek ve içeceklerBayat ve kötü
Önemli ayrıntılarKahvaltı berbat bayat ve sert yiyecekler tabaklar kirli",Google üzerinde bir ay önce,1/5
Halikarya Hotel & Restaurant Beach,"Otel denize sıfır, kendi plajı var. Dinlendiğimiz bir tatil oldu. Selçuk bey çok güleryüzlü ve çözüm odaklı birisi, özellikle kendisine çok teşekkür ediyoruz. 😊 Temizlik gayet yeterli, açıkbüfe kahvaltı biraz daha geliştirilebilir ancak hiç aç kalkmadık. Kendi menülerinden öğlen için verdiğimiz siparişler lezzetliydi. Havuz da tertemiz, deniz de çok keyifliydi. Biz memnun kaldık tavsiye ederiz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Halikarya Hotel & Restaurant Beach,Apart gibi düşünülecek bir yer. Odaları genel olarak temiz ama küçük. Sabah kahvaltı var ama çeşitsiz ve özensiz. Havuz kötü değil idare eder. Plaj biraz daha düzenli ama hizmet verenlerden bazıları bilgisiz veya yeni başlamış olabilir. Bir kaç gün kalınabilecek bir yer diyebilirim.,"Odalar4,0Hizmet2,0Konum3,0",Google üzerinde bir ay önce,3/5
