otel_adi,yorum,hizmet,tarih,puan
Lujo Hotel Bodrum,"Otelin denizi ve doğası gerçekten çok güzel. Ancak bu, tamamen doğal güzelliklerden kaynaklanıyor; otelin sunduğu hizmet maalesef beklentimizin çok altında kaldı. …",,Tripadvisor üzerinde 4 hafta önce,1/5
Lujo Hotel Bodrum,"Lujo’da geçirdiğimiz her an, gerçek anlamda lüksün ve kusursuz misafirperverliğin nasıl olması gerektiğini bize gösterdi.
Daha girişte karşılandığımız andan itibaren kendimizi özel hissettik. Personelin samimiyeti, profesyonelliği ve her detayı düşünmesi tatilimizi unutulmaz kıldı.Deniz tertemiz, plajı huzur dolu, odalar son derece konforlu ve her köşesi özenle tasarlanmış.Mimarisine ve payzajına ayrıca aşık oldum bir mimar olarak.
Restoranlarda yediğimiz her yemek ayrı bir deneyimdi.Kalite, lezzet ve sunum beklentimizin çok üzerindeydi açıkçası. Gün boyunca sunulan hizmetler, aktiviteler ve atmosfer sayesinde tek bir an bile sıkılmadık gerçekten.
Bugüne kadar birçok otelde konakladık ancak Lujo bizim için bambaşka bir seviyede. Tatil bitti ama aklımız hâlâ orada.Bazen hala rüyamda orda olduğumu görüyorum 😄Tekrar geleceğimizden hiç şüphemiz yok.
Ayrıca bu unutulmaz deneyimi bizim için daha da özel kılan ekip üyelerine içten teşekkürlerimizi sunmak istiyoruz.Resepsiyonda Sayın Berat Bey’e, Koza Restaurant’ta Emir Bey’e, tatilimiz boyunca her an bizimle yakından ilgilenen değerli Joy Advisor’ımız İlayda Hanım’a, Sports Bar’da Baran Bey’e ve yine sports bar da ismini yanlış hatırlamıyorsak Mert Bey’e, Alarga Restaurant’ta ise Souleyman Bey’e ve isimleri aklımıza gelmeyen diğer tüm ekip arkadaşlarına güler yüzleri, ilgileri ve kusursuz hizmet anlayışları için teşekkür etmeyi borç biliriz. Sizlerin profesyonelliği ve misafirperverliği sayesinde Lujo deneyimimiz unutulmaz anılarla doldu.Arkadaşlarımıza, çevresi anlata anlata bitiremedik.
Bu eşsiz deneyim için tüm Lujo ekibine gönülden teşekkür ederiz. Siz sadece bir otel değil, misafirlerine kendilerini gerçekten değerli hissettiren, unutulmayacak anılar yaşatan özel bir yaşam alanı oluşturmuşsunuz. En kısa zamanda tekrar görüşmek dileğiyle. ❤️","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz",Google üzerinde bir ay önce,5/5
Lujo Hotel Bodrum,"Çok güzel bir Otel ve temiz fakat yemek lezzetleri için aynı şeyi söyleyemeyeceğim. Geçen sene de Otelinizde konaklamıştım fakat epey yemek lezzeti ve hizmeti zayıflamış. Rus müşteri ağırlıklı bir Otel dolayısıyla onlara yönelik eğlenceler, showlar var kesinlikle eksi puan. Dün Pablo Escobar Klubünde saçmasapan hiç hoşuma gitmeyen ve çok sesli bir gösteri vardı. Insanlar izliyor oynayanlar eğleniyor? Bir yerden bir yere gitmek işkence çünkü mesafeler çok uzak buggy şart her defasında ama bulunmuyor kolay kolay ya beklemek gerekiyor bazen 15-20 dk bulabiliyor veya çağırmak gerekiyor ki o zaman da uzun sürüyor. Her Buggy bindiğimde yolda geçenlere çalışanlar buggye ihtiyacı olup olmadığını sordu ama ben yolda yürüdüğümde buggy yanımda durup ihtiyacım olduğunu sorup sormadı…Ayrımcılık yapılıyor maalesef öyle sezdim… Buggy konusu çözülmeli daha hızlı ilerlemeli aksi takdirde tatile geliyorsun ama en az 1 saat Otelde buggy beklemekle geçiyor…Lüks bir Otele göre çok eksik var örneğin benim saçlarım kıvırcık fön makinasının yanına Odaya vigo başlığı konulabilir ücretsiz ama Otelde hiç vigo başlığı bulunmadığını öğrendim koskoca Lüks Otelde olmaması gerçekten çok şaşırttı ayrıyetten saç düzleştirci de ücretsiz konulabilir Hanımlar için Odalara birçok Lüks Otelde var çünkü… Geçen sene Bvlgari ürünleri vardı Odalarda bu sene kaldırmışlar yok. Çalışanlar genelde ilgili, güleryüzlü fakat servis çok yavaş ve geçen sene yediğim mantının lezzeti görüntüsü bu sene yoktu. Şef acilen değişmeli bence… Kendini düzeltirse iyi bir Otel aslında….","Odalar3,0Hizmet2,0Konum2,0",Google üzerinde 3 ay önce,2/5
Lujo Hotel Bodrum,Otele acentamızın önerisiyle gittik. Bütün restoranların alakart olduğu ve ücretsiz olanları dilediğimiz zaman kullanabileceğimiz söylendi. Ama bütün alakartlarda doluluk olduğu ve rezervasyonu ileri tarhlere yapabileceklerini söylediler. Tercih etmeyeceğimiz restorana yönlendirdiler. İtrazımız sonucunda ücretli restorandan bizim için rezervasyon yaptılar. Plajların üçte ikisi cabanalar tarafından işgal edilmiş. Küçük bir alanda saatlerce boş şezlong aradık. Bu kadar yüksek ücretli bir tesiste misafirleri rahat ettirmek yerine daha fazla nasıl para alabiliriz derdine düşülmüş. Restoran şikayeti üzerine bizimle ilgilenmeye gelen yetkili beyefendi sabah plajda şezlong problemi yaşadığımız sırada göz göze gelmemek için kafasını çevirerek yanımızdan geçip gitti. Oteli terk edip başka bir otele geçerken resepsiyonda aynı beyefendi oradayken eksiklikleri için tenezzül edip gönlümüzü almayı bile kendine zul gördü sanırım. Bugüne kadar gördüğüm en para odaklı ve işletmesi en zayıf oteldi.,"Odalar3,0Hizmet4,0Konum3,0
Otelde öne çıkanlarMuhteşem manzara
OdalarOdalar fena değil
Yiyecek ve içeceklerHerşey dahil sistemde her zaman istediğini yeme şansı bulamıyorsunuz
Önemli ayrıntılarÜcretsiz restoranlara girebileceğinizin garantisi yok. Deniz kenarı şezlonları boş bulmakta zorlanabilirsiniz.",Google üzerinde bir ay önce,2/5
Lujo Hotel Bodrum,"Daha önceki konaklamalarımızdan çok memnun kalmıştık. Ancak bu yıl otel oldukça kalabalıktı. Odamız otelin en üst bölümünde olduğu için sürekli buggy beklemek zorunda kaldık; ayrıca talep ettiğimiz buggylerin zamanında gelmemesi tatil konforumuzu ciddi şekilde olumsuz etkiledi.
Yoğunluk nedeniyle yemek servislerinde de önemli aksamalar yaşandı. Önceki deneyimlerimizle kıyasladığımızda hizmet kalitesinde belirgin bir düşüş olduğunu gözlemledik. Açıkçası, mevcut hizmet seviyesiyle ödediğimiz ücretin karşılığını aldığımızı düşünmüyoruz.
Ne yazık ki bu deneyimimiz nedeniyle otelinizi tekrar tercih etmeyi düşünmüyoruz.","Odalar2,0Hizmet3,0Konum5,0",Google üzerinde bir ay önce,2/5
Lujo Hotel Bodrum,"Her anlamda keyifle andığımız bir tatil deneyimi oldu. Otelin konumu, koyun temizliği, çalışanların üst düzey ilgisi, gıda alerjim nedeniyle gösterilen nezaket ve hassasiyet, menülerin çeşitliliği ve lezzeti, odaların konforu, her başlıkta mükemmel nitelemesini hak ettiğini düşünüyorum.",,Tripadvisor üzerinde 4 hafta önce,5/5
Lujo Hotel Bodrum,"8-12 Haziran tarihleri arasında annem, teyzelerim ve kardeşimle kız kıza bir tatil için Lujo'da konakladık. Hepimiz için harika bir tatildi. Çok zor beğenen biri olarak söyleyebilirim ki konum, odalar, yemekler, deniz ve geri kalan her şey harikaydı.
Tamamen bizi mutlu etmeye odaklanmış oldukça profesyonel bir ekiple karşılaştık. Tüm ekibe ayrı ayrı teşekkür ederiz ancak buradan özellikle teşekkür etmek istediğimiz birkaç kişi var. Koza'da görev alan Abdullah bey ve Enver bey; Kuu'da görev alan Büşra hanım, Özge hanım ve İsmet şef; Buggy hizmeti veren Ümit bey; müşteri memnuniyeti için oradan oraya koşturan sevgili Şeyma hanım; Alarga'da görev alan Alican bey; her ricamızı hızlıca halleden asistanlarımız İrem hanım ve Murat bey; sayenizde tatilimiz çok daha keyifli geçti, hepiniz sonsuz bir övgüyü hak ediyorsunuz.
Otelde hepimizin bir favorisi var ancak benim favorim açık ara Kuu restoran oldu. Tüm yemekler birbirinden harikaydı, özellikle Somon Nori ve Ördek Ravioli kesinlikle denenmesi gereken tabaklardı. Öğle yemeğinde sushi yemek için Gugu'nun restoranı harikaydı. Kahvaltıda ise en çok Alarga'nın kruvasanlı tabaklarını sevdik.
Bunlara ek olarak pozitif katkıda bulunabileceğini düşündüğümüz ufak tefek birkaç eleştirimiz de var.
*Restoranlar arasında en geride kaldığını düşündüğümüz restoran Asma oldu. Bunda personel yetersizliğinin de büyük bir etkisi olduğunu düşünüyorum.
*Buggy konusunda bir yetersizlik var. Uygulamaya buggy çağırma opsiyonunun eklenmesi kesinlikle oteli daha da üst bir seviyeye taşıyacaktır.
*Personellerin otelin planı konusunda daha iyi eğitilmesi gerektiğini düşünüyorum. Merdivenler nerede, asansörsüz bir yerden bir yere nasıl daha kolay gidilir gibi sorularımıza bazı personeller malesef cevap veremedi.
Her şey harikaydı, çok keyifli bir tatildi, tekrar görüşmek üzere 💖","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks",Google üzerinde 3 ay önce,5/5
Lujo Hotel Bodrum,Temmuz ayında ailecek lujo hotelde konakladık bende konaklama yapmadan önce yorumlara bakmıştım gerçekten cok dogru fazlası var diyebilirim. 5 yıldızlı otellin tam karşılıgı alıcagınız muhteşem bir hotel o kadar güzel bir koyu var hizmet …,,Tripadvisor üzerinde 4 hafta önce,5/5
Lujo Hotel Bodrum,"Odalar tertemiz hergün en az 2 temizlik , tatil boyu ilgilenen güleryüzlü ekip , bütün ekip fazlasıyla ilgili , denizi tertemiz , havalimanına 15 dakika ve ücretsiz özel teansfer imkanı , yemeklere söylenecek söz yok , İstanbul da böyle güzel lezzetleri yemek oldukca güç. Herşey için çok teşekkür ederiz Lujo Ailesi !","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara",Google üzerinde bir ay önce,5/5
Lujo Hotel Bodrum,"Genel olarak otel guzel. Lokasyon baya iyi. Havalimani cok yakin. Otel icinde erisim rahat. Genel dizayn ve otel bence guzeldi. Denizi cok cok iyi.
Bundan sonra gelecek olursam fiyat performansa bakarim. Belirli fiyatin ustunde farkli alternatifler daha iyi geliyor bana.
Butun ogunlerin ala carte olmasi biraz zor oluyor. Ozellikle kahvalti olmuyor. Ben herseyden biraz biraz isteyecegim anlatmasi olmuyor. Surekli bir goz
Temasi ihtiyaci oluyor. Cayi biraz farkli isteyeceksin onuda anlatacaksin. Bu biraz yorucu oluyor. Hakan isimli bir garson arkadas vardi o baya iyiydi. Butun garsonlar ayni seviyede olursa sistem ozaman tam calisir.
En cok rahatsiz eden konu yandaki otelden gelen acayip yuksek muzik sesi. Oyle erken yatayim dinleneyim o mumkun degil. Gece cok ileri saatlere kadar cok rahatsiz edici muzik oluyor. Baya odadan hissediyorsun.
Dondurmasi baya iyi. Mutlaka denemek lazim.
Overall, the hotel is nice. The location is quite good. The airport is very close. Getting around inside the hotel is easy. I thought the overall design and the hotel itself were nice. The beach is really great.
If I come back in the future, I’ll look at the value for money. Above a certain price point, other options seem better to me.
Having all meals à la carte is a bit of a hassle. Especially breakfast. I can’t really explain that I’d like a little bit of everything. It requires constant
attention. You’ll want your tea a little differently, and you’ll have to explain that too. This gets a bit tiring. There was a waiter named Hakan who was really good. If all the waiters were at the same level, the system would work perfectly.
The most annoying thing is the incredibly loud music coming from the hotel next door. It’s impossible to go to bed early and get some rest. The music is very disruptive well into the night. You can really hear it from the room.
The ice cream is really good. You definitely have to try it.","Odalar4,0Hizmet4,0Konum5,0",Google üzerinde 4 ay önce,4/5
