otel_adi,yorum,hizmet,tarih,puan
Kriss Hotel,Konumu gayet güzel. Personeller genel olarak güleryüzlü ve yardımsever. Ama havuzun suyu hiç değişmiyor ve havuzda kurbağalar vardı bizzat kendimiz şahidiz. Su sadece ilaçlanıyor ve temizleniyor bu kesinlikle yeterli değil. Yemek çeşitleri çok az. Günün her öğünü aynı tatlılar veriliyor. Ekmekler hep bayat. Çay saatinde hep aynı market kurabiyeleri veriliyor. Odalarda Wifi yok sadece bahçede internet çekiyor. ( randevu için oteli ararsanız konuştuğunuz kişi çağrı merkezi çalışanı olacak ve size tatil satmak için çeşitli yalanlar söyleyecek asla inanmayın ),"Odalar1,0Hizmet1,0Konum3,0",Google üzerinde bir ay önce,1/5
Kriss Hotel,"Hizmet ve konum itibarıyla çok memnun kaldığımız bir oteldi. Tam bir butik aile oteli. Rahatlıkla çocuklu ailelerin konaklayabileceği bir otel. Her şey dahil( sabah kahvaltısı,öğle ve akşam yemeği dahil.Saat 11.00-23.00 saatleri arası bardaki tüm içecekler(içkiler de) fiyata dahil.) Ceyhan Bey’in yaklaşımı, samimiyeti ve bölge hakkındaki rehberliği çok iyiydi. Ortakent Plajına( Müskebi Belediye Cafe’nin olduğu yer) 200 m,Yahşi Halk Plajına 700 m mesafede olması çok büyük bir avantaj.Ortakent Sahili boyunca yürüyüş yapması çok güzel.Beklentimizi fazlasıyla karşıladı diyebilirim.","Odalar3,0Hizmet4,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun
OdalarOdalar çok büyük değil ama 3 kişi için ideal.Eski bir otel olduğu için odalar da eski.
Yürüme olanaklarıOrtakent Sahili boyunca yürüyüş yapabilirsiniz.
Yiyecek ve içeceklerHer şey dahil. ( Sabah kahvaltısı, öğle ve akşam yemeği,saat 11.00-23.00 arası bardaki tüm içeçekler(içkiler de) dahil.Sabah kahvaltısı daha iyi olabilir,çeşitler artabilir.Öğle ve akşam yemeği normal)
Önemli ayrıntılarBodrum’da uygun fiyatlı bir tatil için mükemmel bir yer.",Google üzerinde bir ay önce,4/5
Kriss Hotel,"Yemeklerin çeşitliliği ve lezzeti çok kötüydü sunum şekli çok kötüydü her şeyin içinde soğan vardı, köfteler köfte gibi değildi tavuk çok lezzetsizdi patatesler tatsız ve lastik gibiydi, sabah kahvaltısında çıkan börek ve yumurta çok …",,Tripadvisor üzerinde 11 ay önce,1/5
Kriss Hotel,"Konumu güzel, plaja yürüme mesafesinde. Personelin tavrı gayet olumluydu. Odalar her gün temizleniyor ancak biraz eski. Kırık dolap kapakları vs onarılmalı. Yemekleri çeşitli, lezzetli sayılabilir. Biz haydarisini çok sevdik. Sadece kahvaltıda yumurta yemeyenler için çeşit artırılmalı.","Odalar2,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde 3 hafta önce,4/5
Kriss Hotel,2 yıldızı sadece personele veriyorum Personel çok güler yüzlü memnun kaldım sadece bardaki uzun saçlı adam sanırım jimy diye hitap ediyorlar insan ayrımı yapıyor net..! Diğer beyfendi çok mutevazi ve hatta tüm personelden çok memnunuz.Havuzda geceleri kurbağalar yüzüyor ve malesef havuz suyu düzenli değişmiyor dezenfekte yapıp sabahda uzerindeki yapraklar alınıyor bukadar malesef havuzdan mikrop kaptım bidaha gidermiyim hayır.ama personel gerçekten süper o otelden daha iyi yerlerde çalışmaya laiksiniz gençler.☺️,"Odalar4,0Hizmet5,0Konum3,0
Odalariyi
Yakındaki etkinlikleryok
Güvenlikkurbağa köpek kedi dolu
Yürüme olanaklarıevet yakın mesafeler
Yiyecek ve içeceklerFiyasko",Google üzerinde bir ay önce,2/5
Kriss Hotel,Başta beklentimiz çok düşüktü ama otele girdiğimiz andan itibaren başta sayın yetkili Ceyhan bey olmak üzere tüm çalışanların ilgisi güler yüzü ve hijyeni çok tatmin ediciydi havuz biraz ufak olmasına rağmen eğlenceliydi aile ortamı var benklentimizin üzerinde olduğu için çok memnunuz teşekkür ederiz bol kazançlar,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 hafta önce,5/5
Kriss Hotel,"Kriss Otel’de konaklamamız boyunca son derece memnun kaldık. Başta Şemsettin Bey, Jimmy Bey ve Ceyhan Bey olmak üzere tüm personel misafirlerle yakından ilgileniyor, son derece efendi, saygılı ve güler yüzlü davranıyor. Her konuda yardımcı olmaya çalışmaları ve samimi yaklaşımları kendimizi evimizde hissetmemizi sağladı.
Otelin temizliği, düzeni ve misafir memnuniyetine verdiği önem gerçekten takdire değer. Personelin profesyonelliği ve güler yüzü konaklamamızı çok daha keyifli hale getirdi. Misafirlerine değer veren, sıcak ve huzurlu bir ortam sunan Kriss Otel’i gönül rahatlığıyla tavsiye ederim. Emeği geçen Şemsettin Bey’e, Jimmy Bey’e, Ceyhan Bey’e ve tüm ekibe teşekkür ederiz.⭐⭐⭐⭐⭐","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat
OdalarSürekli temizlik yapılıyor
GüvenlikVar
Yürüme olanaklarıSahile yakın mesafe
Yiyecek ve içeceklerKusursuz",Google üzerinde 2 ay önce,5/5
Kriss Hotel,"Tesadüfen bayram tatili için bulduğum küçük şirin bir otel. Yarın akşam giriş yapacağız. Umarım memnun kalırız. Güncelleme yaparız..
Güncelleme. Tatilimizi sorunsuz yaptık. Hotelden memnun kaldık. çalışan herkese ayrı ayrı teşekkür ederim. Çok Önemli Not: Lütfen hotelden beklentinizi fiyat performans olarak belirleyin. ve mutlaka rezervasyonlarınızı direk otelden yapın..","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce düzenlendi,5/5
Kriss Hotel,Bütün ekip mükemmel hassasiyet ve güleryüz ile çalışmakta insana hitap eden ve aşırı anlayışlı bir ekip özellikle Ceyhan bey daha siz söylemeden ihtiyacınızı anlayıp yardımcı oluyor bodruma gelen herkes için mükemmel bir hizmet anlayışları mevcut kesinlikle tercih edilmeli,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 hafta önce,5/5
Kriss Hotel,"2. Günden bildiriyorum...Geldiğimiz ilk andan itibaren Ceyhan bey ve tüm personel çok nazik, güler yüzlü, müşteri memnuniyeti için çırpınan harika bir ekip... arkadaş tavsiyesi ile geldik ve bizim de tavsiye edebilecegimiz bir otel oldu. Temizlik, yemek çeşidi ve lezzet olarak da beklentimizi karşılıyor. Odalar her gün temizleniyor. Bes yildizli otellerden bir eksigi yok, fazlasi ise butik olduğu icin her yer birbirine yakin, otel icinde yorulmadan her seye hemen ulasiyor olmamiz. Hizmet ve kalitesi fiyatının oldukça üstünde. Bu sebeple tekrar gelmek isteriz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz · Büyük fırsat",Google üzerinde bir yıl önce,5/5
