otel_adi,yorum,hizmet,tarih,puan
Moyo Luxury Hotel & Beach,"Otelin peyzajı, çalışanları , hizmet... Her şey mükemmeldi. Standart odaları çok büyük değil ancak bebekli olmamıza rağmen yeterliydi. Odaya ilk yerleştiğimizde banyo spotlarının birinin patlak olduğunu farkettik, değiştirmeleri 1 saat dahi sürmedi. Denizin zemini koyu renk kum bu sebeple berrak değil gibi görünüyor ama deniz tertemiz aslında. Kahvaltı gayet yeterliydi ve ürünler kaliteliydi. Barın önünde büyük bir çimlik alan var, çocuklu aileler için nimet :) Otelle ilgili tek kötü yorumum restoran ve bar fiyatlarının çok fazla olması ve kahvaltıda verdikleri filtre kahvenin gerçekten çok kötü olması.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde 3 yıl önce,5/5
Moyo Luxury Hotel & Beach,"Moyo otele Eylül ayında gittim. Hayvan dostumla gitmedim ancak hayvan dostu bir otel olması sebebiyle tercih ettim. Konumu çok güzeldi, rahatlıkla ulaştım. Lokasyonunu ben çok sevdim. Denizi çok güzel. Kalabalık büyük otellerdeki gürültü yok. Kahvaltı sonrası bahçede veya plajda keyif yapabiliyorsunuz.
Odalar fotoğraflarda göründüğü gibi manzaralı ve ferah olmasa da temiz ve konforluydu. Odada eksik bir şey yoktu. Şampuan, su ve havlular sürekli yenilendi. Fiyat performansına göre gayet iyiydi. Oda-kahvaltı olarak kaldım. Kahvaltı gayet güzeldi. Büyük oteller gibi çok çeşit yoktu ancak benim için çeşit yeterliydi. İsrafa tamamen karşıyım. Bu fiyat performansına göre gayet güzel bir kahvaltı veriyorlar. En önemlisi çok temiz ve hijyenikti. Butik otel konforu mevcuttu. Gün içerisinde ekstra olarak yemek ve içecek aldım. Yemekler harikaydı. Taş fırın ustasının pide ve pizzası mükemmeldi. Bar’da istediğim içecekler mevcuttu ve harika kokteylleri vardı. Fiyatlara gelince Bodrum’a göre normaldi. Akşam yemeği almadım, bütün gün otelde olduğum için akşamları Bodrum’un farklı yerlerine gitmeyi tercih ettim. Ama akşam yemeği de yenilebilecek harika bir manzarası var. En güzel kısmı ise çok ilgili ve güler yüzlü bir personelin olması. Müşteri ilişkilerinden Berfin hanım’a, personelden Nurgül hanım’a ve resepsiyondan Yağmur hanım’a ilgi ve güler yüzleri için çok teşekkür ediyorum. Bodrum’a geldiğimde mutlaka Moyo’da kalacağım.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 yıl önce,5/5
Moyo Luxury Hotel & Beach,"Hayatımda parasını bu kadar haketmeyen bir tatil daha önce yapmadım. Odalar berbaaat, kokudan, rutubetten durulmuyor. 4 gece konakladık, ilk gece aradık hemen odamızı değiştirin diye oda yok dediler, ertesi gün başka bir oda buldular o da kokuyor. Arkadaşlarımız geldi onların da odası kokuyor. Koku dediğim bildiğiniz rutubet nefes alınmıyor odalarda. Dedik ki bize diğer cepheden verin bu taraf hep kokuyor sanırım, boş oda yok diye bizi 4 gece oyaladılar. Bu arada odalarda hep karınca var. Banyolar çok eski kapı kolları paslanmış fotoğrafını koyacağım. İlk giriş güzel gibi gözüküyor sonra yürüyorsunuz süs havuzları yosunlanmış, bakmamış, temizlememişler. En büyük artısı, çalışanları hepsi çok güler yüzlü. Onun dışında güzel hiç bişeyi yok, mümkünse gelmeyin. Bu arada büyük bombaa otel misafiri olmamıza rağmen yediğimiz içtiğimiz herşeyden %10 servis ücreti almışlar.(su dahil). Menüye aldanmayın yani otel müşterisi olsanızda üzerine %10 ekleyip öyle hesap yapın. Lüx dedikleri o sanırım, başka bi yerde lükslüklerini görmedik. Kesinlikle tavsiye etmiyorum","Odalar1,0Hizmet1,0Konum2,0
OdalarÇok kötüüü",Google üzerinde 2 yıl önce,1/5
Moyo Luxury Hotel & Beach,"Bodrum’daki evimizin tadilatı için acil gereken bir konaklama ihtiyacı ile tanıştık. Bir haftalık mecburi konaklamamız muhteşem bir tatile dönüştü sayelerinde. Rezervasyon bölümünde görevli Seda Hanımın sıcak ve profesyonel iletişim becerisi resepsiyon bölümünde Ayşegül Hanım, Furkan Bey ve diğer tüm personelin ilgili ve bilgili becerileri ile tamamlandı. Hijyen seviyesi üst düzey olan estetik bir odada çok rahat ettik. Kedimiz Sütlaç da… sorun bile denmeyecek bir konuda teknik hizmet hızı şahane oldu. Bar kısmında görevli Mustafa Bey’e sonsuz teşekkürler. Usanmadan Çay servisi yaptığı için özellikle. Ve Bar- restoran bölümündeki tüm arkadaşlar güler yüzlü ve işlerinde profesyonellerdi. Yemekler şahane. Konum muhteşem. Temizlik harika. Otelin genel görünümü çok güzel ve ev hissi veriyor. Misafirler seçkin. Dekorlar özenli. Halka ilişkiler bölümüyle ilgilenen Berfin Hanım’ın ilgisi bir çok kurumsalı yüksek şirkette bile yok. Bayıldık.
İsimlerini hatırlayamadığım tüm personele kahrımızı çekip bizimle ilgilendiğiniz için teşekkür ederiz.
Genel Müdür Burcu Hanım’a: işletmecilik yapmış biri olarak bilirim ki tüm görevli personelin profesyonel çalışması ancak empati yeteneği yüksek, yönetim yeteneği üst düzey ve panik olmadan çözüm odaklı bir yönetici ile mümkündür. Siz tüm bunları karşılayan bir iş insanısınız. Sizi ayrıca tebrik ederim ve iş hayatınızda daha yüksek dereceler dilerim.
Teşekkürler. E.C / A.T.C / Sütlaç","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 yıl önce,5/5
Moyo Luxury Hotel & Beach,"Biz Geçtiğimiz ramazan bayramında ziyaret ettik.
Oğlumun ayağı kırık ve alçıda olduğu için tekerlekli sandalyedeydi. Şartlar bu durum için bile çok uygundu.
Kapıdan itibaren arkadaşlar çok ilgiliydi.
Otel müdürünün sürekli etrafta olması ve misafirleri ile ilgilenmesi bizi ayrıca memnun etti.
Garson arkadaşların gözü sürekli üzerinizde ve elinizi bile kaldırmanıza gerek kalmıyor.
Yemyeşil ve temiz bir otel.
Deniz ile havuzun arasındaki bahçe huzur veriyor.
Kafa dinlemek ve sakin vakit geçirmek istiyorsanız
gönül rahatlığı ile tatilinizi planlayabilirsiniz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Çocuklar için uygun
OdalarTemiz ve kullanışlı
Yürüme olanaklarıbütün Torbayı sahilden yürüyebilirsiniz.",Google üzerinde 3 yıl önce,5/5
Moyo Luxury Hotel & Beach,Tesadufen Pet dostu oldugu icin geldigimiz bir oteldi. Personel cok ilgili ve guleryuzlu. Oglen Snack bardaki yemekler mukemmel. …,,Tripadvisor üzerinde 3 yıl önce,5/5
Moyo Luxury Hotel & Beach,"Otel güzel mi evet güzel, çok tatlı bir bahçesi olan denizi havuzu gayet keyifli minik butik bir otel. Beach ve bara bakan garsonlar kesinlikle çok kibar ve güleryüzlüler hiçbir isteğinizi ikiletmiyorlar. Özellikle akşamları restoran ve bar kısmında bulunan Yasemin hanım kadar tatlısını görmedim, kendisine özellikle teşekkür ediyor, başarılarının devamını diliyorum. Gelelim işletmenin zihniyetine. Bence politikaları müşteriyi(özellikle türk müşterileri) memnun etmek değil daha fazla para kazanmak. Burada yarım pansiyon konaklama yapıyorum, yani kahvaltım ve akşam yemeğim ücrete dahil. Akşam yemeğinde bir su bile ekstraya giriyor. Çünkü içecekmiş içecekler ekstraymış, bakın su diyorum yalnızca 500 ml su yemekten ayrı tutuluyor. Ayrıca bir akşam dışarı çıkacağımdan akşam yemeğimin 2 saat kadar erken hazırlanmasını rica ettim, snack menü devam ettiğinden bunun mümkün olmadığını söylediler. Oysa snack menüsünde bana hazırlanan ücretsiz yiyeceklerin çoğu ücretli bir şekilde servis edilebiliyor. Yani ben son dakikama kadar para kazanayım, senin yemeğine sonra bakarız? Müşteriyi memnun edelim, müşterim mutlu olsun anlayışından ziyade para kazanayım müşterim ne düşünürse düşünsün mantığının önde tutulduğu bir işletme olduğunu düşünüyorum. Ayrıca probleminiz çözülmeye çalışılmıyor, bir üst mercii ya da yetkili ile asla görüştürülmüyorsunuz. Özetlemek gerekirse gelinip gelinmeyeceği konusunu sizlere bırakıyorum, ancak ben tekrar gelir miyim hayır, sevdiklerime tavsiye eder miyim o da hayır. Şimdiden herkese iyi tatiller dilerim.","Odalar2,0Hizmet1,0Konum3,0",Google üzerinde 3 yıl önce,2/5
Moyo Luxury Hotel & Beach,"Bayram tatili için geldik ve 24 saat geçmeden 10'a yakın hizmet kaynaklı ciddi sorun yaşadık.
1- Otel'den içeriye ilk girdiğimizde (16.30 da gelmemize rağmen) odamızın daha hazır olmadığı söylendi.Hic bir otel tarafından böyle bir karşılanma şekliyle karşılaşmadık.
2- Odanın hazırlanmasını beklerken içecek ikram etmek istediler, tadı çok kötü şurup içerikli kokteyli verildi. Bu kokteyl verilirken bile 15-20 dk bekledik.
3-. Ütü ihtiyacımız için reception ile görüştük. 3-5-10 Euro'luk fiyatların olduğu bir ütüleme listesi gönderdiler. Neden Euro? Siz TL ödeyebilirsiniz(!) Biz çarpıp söyleriz dediler. Orada sorunumuz kuru çarpmak olduğunu düşünen görevliler gerçekten çok komikti!
4- Otelden Jolly Tur aracılığıyla (yarım pansiyon) yararlanıyoruz. Oda Kahvaltı/Yarım Pansiyon farkı günlük birim fiyat olarak kişi başı 600 TL olmasına rağmen makarna verildi ve akşam yemeğinde ilk içecek dahi ekstra yazıldı. (kola 35 TL, Bira 100 TL)
5- Odalarda içme suyu verilmiyor. Mini bar suyu ise 40 TL. Bu kadarı artık enflasyon ya da ekonomik şartlar değil. İşletmecinin bunu fırsatçılık olarak görmesi!
6- En önemli sorun ise personel çok saygısız ve bilgisiz. 3-4 farklı personelde arka arkaya ben bugün yeni başladım bilmiyorum cevabıyla karşılık aldık. Hiçbir garson menüye hakim değil!
7- Akşam yemeği için siparişimizden 3-4 sene önceki kalamati işletmesinin menüsünü getirdiler. Garsonların bilgisizliği ve yetersizliği bir yana otel tarafından otelcilik eğitimi verilmediği çok bariz anlaşılıyor. (Senzlong ve Şemsiyeye bakan Yasin dışında) Özellikle Abdullah isimli Garsonun üslup ve davranışları oldukça rahatsız ediciydi.
8- Odalarda İnternet ve GSM operatorleri çekmiyor. Otelin wifi ı çok yetersiz.
9- Konuyla ilgili muhattap bulunulmuyor. Reception ve concierge çok yetersiz!
10- Kahvaltıda servis edilen sulara ait cam şişeleri toplayıp yeniden dolduruyorlar. Bayramda oda kahvaltı 2500 TL (kişi/gün) olan bir işletmeden bahsediyorum!!!
11- Yiyecek içecek hizmetleri oldukça kötü, tüm seçilen ürünler kötü ve kalitesiz(sabah kahvaltıda özelikle sebze ve meyve bölümunde bayat ürünler servis edilmekte kullanılmakta)
İşim gereği yaklaşık senede 30-40 gün seyahat ediliyorum ve sık sık otellerde konaklıyorum .Bu kadar hizmet seviyesi düşük ve sadece para odaklı, otelcilik bilincinden uzak bir işletme görmedim. Jolly'e de kurumsal bağlantılarıma şikayette bulunacağım. Siz burayı okuyanları özellikle uyarmak isterim. Bizim dışımızda da herkes şikayetçi!","Odalar3,0Hizmet1,0Konum4,0",Google üzerinde 4 yıl önce,1/5
Moyo Luxury Hotel & Beach,"Bayram tatili için dostlarımız ile birlikte gittik ve harika bir tatil geçirdik. Evcil hayvan kabul etmeleri sebebi ile tesadüf bulduğum moyo otel bize iyiki dedirtti🙏🏻 Müşteri ilişkileri, çalışanların güler yüzü, ilgisi, otelin konumu ve temizliği harikaydı. Yaz için tekrar planlıyoruz. Teşekkürler Moyo ailesi❤️","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 yıl önce,5/5
Moyo Luxury Hotel & Beach,"Konaklama yaptığım oda geçerken ciddi bir bakım istiyor. Oda değişim talebim musaitlik olmadığı için kabul edilmedi. Otelin mutfağı çok başarılı. Yemekler lezzetli. Servis yapan personel çok özenli, çalan müzikler çok güzel. Barmenleri çok güzel kokteyller yapıyor ve taviye ederim. Plajı yeterli, deniz ara ara kirleniyor iskeleden girerseniz sorun yok. Araç park yeri pek yeterli değil.","Odalar1,0Hizmet4,0Konum4,0",Google üzerinde 2 yıl önce,3/5
