otel_adi,yorum,hizmet,tarih,puan
Club Shark Hotel,"Otelde herşey dahil 6 gece konakladık. Personeller oldukça yardımsever ve güler yüzlüydü. Hizmetten çok memnun kaldık. Özellikle Restoran müdürü beyfendi ve oda temizlik personeli Medine hanım çok ilgili ve güler yüzlüydü buradan tekrar onlara teşekkür ederiz. Bebekle gittiğimiz için ayrıca park yatak istedik ve hemen getirildi. Yemekler gayet lezzetli ve çeşitliydi. Konum olarak barlar sokağının yanı başında bu da bizim için artıydı. Yerli içkiler ücretsizdi ve akşam yemeklerinden sonra mutlaka bir etkinlik ve eğlence mevcuttu. Odaların temizliğinden memnun kaldık her gün temizleniyordu. Fiyat olarak çoğu yere göre çok makul kalıyor ve tereddüt ederek gittik açıkçası ama tekrar tekrar gidip konaklayabileceğimiz bir oteldi. Eksi yönlerinden bahsetmek gerekirse animasyon yeterli değildi gündüz havuz eğlencesi yoktu, oda kapılarında rahatsız etmeyiniz kartları mevcut değildi. Kendi otoparkı yok üç dört arabalık bir alanı var karşısında ücretli bir otopark var yer bulamazsanız oraya bırakmak durumundasınız. Bir de son olarak resepsiyonda bulunan kişiler asık suratlı ve egolu duruyorlardı. Biraz gülümsemeyi deneyebilirler.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun · Büyük fırsat
OdalarTemiz ve rahat
Yiyecek ve içeceklerLezzetli ve çeşitli",Google üzerinde bir ay önce,4/5
Club Shark Hotel,Otelle alakalı ciddi bir sorunum yok fakat şöyle bir detayı yazmadan edemeyeceğim Tatil budur üzerinden rezervasyonu yaptırdım eşimle otele vardık resepsiyondaki beyefendi işlemlerimizi yaptı odamıza yerleşmek için araçtan bavulları kendimiz indirdik arabadan resepsiyona getirdik resepsiyondaki beyefendi personellerine ulaşamadı Dolayısıyla bavulumuzu bize taşıttırdı odayı kendisi gösterdi ama kadın olmama rağmen elimdeki bavulu alma zahmetine girmedi resmen çok çirkin bir görüntü oluştu Yani elimde bavulla Ben odama kadar asansörle merdivende yürüdüm eşim destek oldu elinde valiz ve çantalar olmasına rağmen yani hizmet sektöründe çalışıyorsun İşin olmayabilir o valizi taşımak ama teklif edebilirsiniz bu kadar da eringeç olmayın zaten tekerlekli valiz . Onun dışında diğer tüm personellerden çok memnun kaldım Odalar temizdi temizlikçi personeller de bir bayan vardı Çok tatlıydı istediğimde odamı temizlediler havlu değişimleri mi yaptılar yemek kısmında da her şey güzeldi resepsiyon dışında bir sorun yaşamadım açıkçası. Bar kısmından da memnun kaldım güler yüzlü davrandılar,"Odalar4,0Hizmet4,0Konum5,0
Otelde öne çıkanlarSessiz
OdalarOdalar yeterli büyüklükte ve Temizlikte idi
Yakındaki etkinliklerBarlar Çarşı sahil yakındı
GüvenlikHerhangi bir güvenlik endişesi yaşamadım açıkçası
Yürüme olanaklarıYakından müzeler antik bölgeler vardı gezdik
Yiyecek ve içeceklerHer Şey Dahil konakladığım için açık Büfeyi de ve memnun kaldım ultra her şey dahilde Kaliteyi beklemez memnun kalabilirsiniz
Önemli ayrıntılarAynı yerde tekrar Tatil yapmıyorum ama yapacak olsam yine tercih ederim",Google üzerinde 2 ay önce,4/5
Club Shark Hotel,Her şey çok güzeldi. Otel çok temiz ve güzeldi. Personeller de çok ilgiliydi ve hepsi arkadaş canlısıydı. Animasyon ekibi etkinlikleriyle tatilimizi daha da güzelleştirirken eğlenmemizi de sağladı. …,,Tripadvisor üzerinde bir ay önce,5/5
Club Shark Hotel,"Oğlumla birlikte Club Shark Otel Gümbet’te harika bir tatil geçirdik. Her şeyden çok memnun kaldık. Başta Otel Müdürü Emre Bey olmak üzere Animatör Çelebi’ye ve tüm otel çalışanlarına güler yüzleri, ilgileri ve misafirperverlikleri için gönülden teşekkür ederiz. Kendimizi evimizde gibi hissettirdiler. Oğlum animasyon etkinliklerine bayıldı ve çok eğlendi. Yemekler de fazlasıyla çeşitli ve lezzetliydi.Tüm ekibin emekleri sayesinde unutulmaz bir tatil yaşadık. Gönül rahatlığıyla tavsiye ediyoruz. En kısa zamanda tekrar görüşmek dileğiyle.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 hafta önce,5/5
Club Shark Hotel,"Geldiğimiz gün resepsiyonda Mustafa Bey güler yüzü,tatlı dili ile bizi karşıladı, pozitif ve samimiydi, sonrasında da ilgi ve alakası için çok teşekkür ediyoruz.
Burada en farklı göze ve mideye hitap eden şey; lezzetli ve çok zengin menüleri, lezzetli yemekleriydi. Harikaydı, servisi yapanlar çok güler yüzlü,samimi, çok çalışkan gençlerdi, Tayfun! Türk gecesi dedin dedin gördük onu da ,çok beyendik , hepsine çok telekkürler. Temizlik 10 numara, bayanlar her gün mü temizlik olur evet hergün temizlik, hijyen , tertip,düzen , onlara da teşekkürümüzü bir borç bilirim. HERŞEY ÇOK GÜZELDİ TEŞEKKÜRLER , daha ne olsun , tesis sahibine de çok teşekkürler ,Selamlar","Odalar4,0Hizmet5,0Konum4,0
Otelde öne çıkanlarLüks
OdalarNormal
Yiyecek ve içeceklerÇok çeşitli çok lezzetli çok fazla",Google üzerinde bir ay önce,5/5
Club Shark Hotel,Öncelikle tüm çalışanlar çok anlayışlı ve güler yüzlü otelin konumu da gümbetin tam merkezi kuaför restorant market atm ve clublere uzaklığı 2 dk . Çok lüks bir yer değil beklentileri çok yükseltmemek lazım tabi fiyat performans . Tatlıları iyi değil ama yemekleri gerçekten güzel tavsiye ederim,"Odalar4,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Club Shark Hotel,"Çalışan arkadaşların hepsi misafirlere karşı oldukça ilgili. Yemekhane, temizlik, bar personelleri ve animasyon ekibi, hepsinin emeği için teşekkürler. Fiyat/performans olarak en iyi otellerden olduğunu söyleyebilirim.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 hafta önce,5/5
Club Shark Hotel,En önemlisi temizlik harika. Heryer tertemiz odalar geniş ferah. Havuz pırıl pırıl.. yemekler yeterli ve lezzetli. Arada öğleden sonra acıkırsanız hamburger pizza patates kızartması konsepte dahil. Çalışanlar ilgili kibar saygılı. Resepsiyon görevlileri olsun restoran bar kısmı hepside ilgili ve saygılı. Konumu Gümbet Plajına 3 dakika Bitez Sahiline 5 dakika. Merkeze aynı şekilde yürüme mesafesi. Gerçekten biz çok mutlu olduk. Bodruma yıllardır gelen biri olarak gerçekten bu kadar temizini görmedim. Mutlaka tekrar gelicez.🤍🤍🙏🙏,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Club Shark Hotel,Konum olarak çok iyi biz iki çift olarak gittik 25-30 yaş aralığında otel +50 yabancı turist dolu Huzur evi gibi açıkçası çalışanlar iyi bir durumda yardımcı oluyorlar . Temizlik konusunda iyiler . Otel aktivite ve konseptlerde 0 geliştirilirse gerçekten güzel bir otel olur . Tekrar kalırmışım kısa süreli ise evet .,"Odalar5,0Hizmet2,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde 2 ay önce,2/5
Club Shark Hotel,"Bugün otelden memnun olarak ayrıldık. Bizim için en önemli şey temizlik ve yemekleriydi. Odaları, havuzu tertemizdi. Havuz düzenli bir şekilde temizleniyor. 5 yaşındaki kızımı ilk kez burada havuza soktum oradan anlayın☺Çalışanlar son derece ilgili ve çok düzenliler. Öğlen yemekleri ve akşam yemekleri gerçekten çok iyiydi. Sessiz sakin temiz.
Sadece aktivitede çok beklentiniz olmasın ellerinden geleni yapıyorlar. O da bize yetti teşekkürler","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
