otel_adi,yorum,hizmet,tarih,puan
Costa Farilya Special Class Hotel Bodrum,"4 gün konakladık ve memnun ayrıldık. Odamızın manzarası çok güzeldi. Çalışanlar ilgiliydi, temizlik iyiydi. Şezlong alanı küçük ve yetersiz kalıyor. Kahvaltısı güzel ve çeşitli, sıcakları ayrı olarak da isteyip yaptırabiliyorsunuz. Akşam yemeğinde tavuk pirzola söyledik sossuzdu ve hoşumuza gitmedi. Otelin konumu güzel yürüme mesafesinde market ve restoranlar var. Kahvaltı ve yemekten sonra deniz kenarında yürüyüşe çıkmak çok keyifli oluyor. Çıkış yaparken hesap fişimiz başka odanınkiyle karışmıştı, kısa bir sürede çözdüler fakat fişinizi kontrol ederek ödeme yapmanızı tavsiye ederim. Yiyecek içecek fiyatları biraz fazlaydı fakat tekrar tercih edeceğimiz oteller arasında🌸","Odalar5,0Hizmet4,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde bir ay önce,4/5
Costa Farilya Special Class Hotel Bodrum,"Ilk defa deneyimledim ve 2 haftalik rezervasyonu 3 haftaya cikarttim.tertemiz,24 saat ulasilabilir personel ve ozellikle housekeeping Medine Hanim sayesinde evimde gibi hissettim.Seneye yine burdayiz insallah…",,Tripadvisor üzerinde 3 hafta önce,5/5
Costa Farilya Special Class Hotel Bodrum,"7 gece konaklıyoruz şuan 4. Günümüz. Kahvaltı tek kelime ile facia diyebilirim, peynirler sinek içerisinde zeytinler tozlu tek kelime ile korkunç uyarmamıza rağmen her gün daha da kötü güzel yorumları okuyarak gelmiştik bin pişman olduk bebeğimizle geldik hiçbirimiz kahvaltı etmiyoruz gelmeden önce iki kez düşünün. Odalar doğru düzgün temizlenmiyor, ciddi manada herşey çok sıkıntılı. Yalnızca plajdaki personel cok ilgili onlara teşekkür ederiz. Bu kahvaltıyı görüp pozitif yorum yazan hiç kimsenin otelde gerçekten konakladığına inanmıyorum. 4 gündür 1 kez bile kahvaltı edemedik gercekten inanamıyorum böyle bişey ilk defa başımıza geliyor. Sakın ama sakın yapılan yorumlara aldanmayın, bu ücretlere bu kahvaltı gercekten korkunç. Umarım bu yorumum kalmak isteyen insanlara bir fayda sağlar.","Odalar2,0Hizmet1,0Konum5,0",Google üzerinde bir ay önce,1/5
Costa Farilya Special Class Hotel Bodrum,"4 gecelik konaklamamız ne yazık ki beklentilerimizin çok altında kaldı. Gelmeden önce arayıp otelde ütü olduğunu teyit etmemize rağmen, giriş yaptığımızda ütünün bozuk olduğu söylendi. Israrımız üzerine odaya getirilen ütü ise hem pas içindeydi hem de zaten çalışmıyordu. Durumu ilettiğimizde de yardımcı olmak yerine asık bir suratla karşılaştık. Ayrıca odaya ilk girişte size eşlik eden, yönlendiren kimse yok; bavullarınızla odanızı kendiniz buluyorsunuz.
Oda içindeki ekipmanlar da oldukça eski. Saç kurutma makinesi fi tarihinden kalma, biraz çalıştıktan sonra kendi kendine kapanıyor ve soğumasını beklemek zorunda kalıyorsunuz. Personel aslında bireysel olarak güler yüzlü insanlar ancak kendi aralarında korkunç bir organizasyonsuzluk var, kimin ne yaptığından haberi yok.
Tesisin genel durumuna bakınca yeni sezon için hiçbir yenileme ve hazırlık yapılmadığı çok belli. Havuzun tutunma yerleri bile pas içindeydi. Kahvaltı ise tam bir fiyasko; hem lezzet olarak kötüydü hem de çeşitlilik neredeyse yok denecek kadar azdı. Otelde gerçekten memnun kaldığımız tek şey odanın temizliği ve manzaranın güzelliği oldu.
Özetlemek gerekirse, burası tabelasında yazdığı gibi asla 5 yıldızlı bir otel hizmeti sunmuyor. Bizim deneyimimize göre ancak 2 yıldızlı bir otel standardında olabilir. Kesinlikle verdiğiniz paranın karşılığı değil.","Odalar4,0Hizmet2,0Konum4,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde bir ay önce,2/5
Costa Farilya Special Class Hotel Bodrum,"Müthiş bir otel.Yeri Gündoğanın en güzel yerinde. Denizin önünde. O şahane kahvaltını yap ve dört beş adımla denize gir. Çalışan personel çok çok güleryüzlü, çok yardımsever. Bu kadar tatlı, bu kadar güleryüzlü personeli nerden buldular bilmiyorum ama her birine ayrı ayrı çok teşekkür ederiz. Kerem, Kardelen, Rıdvan, Büşra, Derya, Tuğçe, İbrahim, Mustafa, Melis adını unuttuklarım varsa sizlerde herbirinize çook teşekkür ederiz. Sıcaklığınızla, gülen yüzlerinizle kalbimizde yerinizi aldınız.
Ayrıca akşam yemeklerini de Costa Farilya’nın adını bahçesindeki 40 yıllık Bencamin ağacından alan restoranında yapmayı sakın atlamayın. Pidesi, pizzası, etleri enfes. Biz bu oteli de personelini de çok sevdik. Siz de mutlaka deneyin.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Costa Farilya Special Class Hotel Bodrum,"Güleryüzlü resepsiyon ekibine teşekkür ederiz. Eşimle 4 günlük tatilimizde bu otelden oldukça memnun kaldık. Odalar geniş ferah ve çok temizdi. Garsonların hizmeti oldukça seri ve titizler. Otelin konumu ise koyun en güzel yerinde. Mavi bayraklı denizi gerçekten muhteşemdi ancak kahvaltı özeni biraz daha arttırılmalı. Sıcaklar çok özensizdi. Çeşitler daha fazla olmalı. Otelin sahilinde çok fazla restaurant var. Biz çok memnun kaldık, teşekkür ederiz","Odalar5,0Hizmet3,0Konum5,0",Google üzerinde bir ay önce,5/5
Costa Farilya Special Class Hotel Bodrum,"Geçen yıl tatil için gittik. Bir otelde en çok önem verdiğim şey odaların temiz ve geniş olması ve güzel yemeklerin çıkıyor olmasıdır . Burada bundan çok daha da fazlasını buldum. Odaların ve yemeklerin yanısıra, otelin dizaynı, doğası, manzarası, sahili, elemanların güler yüzlü ve ilgili olması bana mutluluk ve huzur verdi. Havuz ve iskelede vakit geçirmek özelllikle çok iyiydi. Bizleri mutlu eden tüm ayrıntıları sunan çalışanlarınıza, ekibinize çok teşekkür ederim. Yeniden görüşmek üzere.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat
OdalarGeniş ve temiz
Yakındaki etkinliklerDeniz, havuz, doğa
GüvenlikOldukça güvenli
Yürüme olanaklarıSahil yürüyüşleri keyifli
Yiyecek ve içeceklerÇok çeşitli ve lezzetli",Google üzerinde 3 ay önce,5/5
Costa Farilya Special Class Hotel Bodrum,"Konaklamamız boyunca her şey beklentimizin üzerindeydi. Odalar oldukça temiz, ferah ve konforluydu. Otel çalışanları son derece güler yüzlü, ilgili ve her konuda yardımcı olmaya çalıştı. Kahvaltı çeşitliliği ve lezzeti de çok başarılıydı. Konumu sayesinde birçok yere kolayca ulaşım sağladık. Huzurlu ve keyifli bir tatil geçirmek isteyen herkese gönül rahatlığıyla tavsiye ederim. Tekrar konaklamayı kesinlikle düşünürüz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Costa Farilya Special Class Hotel Bodrum,arkadaşlarımla güzel bir tatil geçirdik. çok memnun kaldık. resepsiyonda melisa hanım çok güzel ilgilendi. aynı şekilde kasada merve hanım ve deniz hanım da çok yardımcı oldu. genel olarak restoran ekibinden memnun kaldık. tavsiye ederim,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarBüyük fırsat",Google üzerinde bir ay önce,5/5
Costa Farilya Special Class Hotel Bodrum,"Geçirdiğimiz tatilden gerçekten çok memnun kaldık. Özellikle sakinlik arayanlar için Gündoğan’da çok keyifli bir konuma sahip. Costa Farilya Special Class Hotel denize sıfır konumu, temizliği ve huzurlu atmosferiyle öne çıkıyor. Odalar ferah ve bakımlıydı, sabah deniz manzarasıyla uyanmak tatilin en güzel detaylarından biriydi. Personel genel olarak ilgili ve yardımseverdi, kendimizi rahat hissettik. Sahil yürüyüş yolu ve otelin peyzajı da ayrıca çok hoştu. Kalabalık ve kaotik Bodrum havasından biraz uzaklaşıp daha dingin bir tatil yapmak isteyenler için güzel bir tercih olduğunu düşünüyorum. Özellikle çiftler ve kafa dinlemek isteyenler rahatlıkla değerlendirebilir.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 ay önce,5/5
