otel_adi,yorum,hizmet,tarih,puan
Royal Asarlik Beach Hotel & Spa,"Otelde 8 gün geçirdim Rezalet bir otel otelin tek iyi yanı manzarası ve çalışanları çalışanları çok güleryüzlü işlerinde iyiler fakat otelin yemekleri berbat bozulmuş börülce salatası ekşimiş tatlı yanık hamburger köftesi ve bayat hamburger ekmeği yemek isterseniz bu oteli tercih edebilirsiniz ayrıca tatilinizde böceklerle mücadele ve ordan oraya koşturmak istiyorsanız bu otele gelin bir sürü bar koymuşlar birinde kokteyl yok birinde kahve yok saçma sapan her içecek için farklı bara gönderiyorlar Türk kahvesini sadece lobbyde içebiliyorsunuz ayrıca akşamları eğlence adı altında yapılan şeyler 10 da başlıcak denmesine rağmen saçma sapan bekletiyorlar,asansör sık sık bozuluyor 6.kattaki yemek katına merdivenle çıkmak zorunda kalıyorsunuz, otelin odalarında ve ortak alanlarda çok büyük bir sinek problemi var biz kendimiz sinek ilacı alıp sıktık bu oteldeki tek iyi şey çalışanlar işlerini özverili ve güleryüzlü şekilde yapıyolar barmen şahin ve bellboy ardaya ve Palm bardaki Güneye ekstra teşekkür ederiz son derece güleryüzlü ve işlerinde iyiler. A la carte olarak biz İtalyan tercih ettik şef Muhsin Bey son derece ilgili alakalı ve yemekler lezzetliydi. 3 kişi geldik otele 8 günün sonunda yediğimiz yemeklerden olucak üçümüzünde midesi rahatsızlandı. Otelin genel olarak çalışanları iyi,görsel olarak güzel manzarası, köpük partisi aktiviteleri de güzel fakat yemekleri yüzünden tekrar tercih etmeyeceğim bir otel yanık hamburger köftesi ve İzmir köftesinin fotoğrafını da ekliyorum","Odalar3,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara
OdalarRelax odalar rutubetli ve çok fazla sinek sorunu var
Yakındaki etkinliklerEtkinlik açısından fazla
GüvenlikGüvenlik sıkıntısı yaşamadık
Yürüme olanaklarıYürüyüş yapılabilecek alanlar var
Yiyecek ve içeceklerYiyecekler bayat bozulmuş ve yanık
Önemli ayrıntılarOtel büyük",Google üzerinde bir ay önce,3/5
Royal Asarlik Beach Hotel & Spa,Bakımsız ve yemekler kötü onun dışında kalınır,,Trip.com üzerinde 2 ay önce,"4,2/5"
Royal Asarlik Beach Hotel & Spa,"Harika bir tatil geçirdik! Otelin konforu, temizliği ve huzurlu atmosferi gerçekten çok başarılıydı. Odalar rahat ve bakımlı, personel ise son derece güler yüzlü ve ilgiliydi.
Yemekler hem lezzetli hem de oldukça çeşitliydi. Her öğünde taze ve kaliteli seçenekler bulmak mümkündü.
Su sporları ise kesinlikle otelin en güçlü yönlerinden biri. Profesyonel ve ilgili ekibi sayesinde hem güvenli hem de çok eğlenceli vakit geçirdik. İster ilk kez deneyin ister deneyimli olun, herkes için keyifli aktiviteler sunuyorlar.
Güzel bir tatil geçirmek isteyen herkese gönül rahatlığıyla tavsiye ederim. İlk fırsatta tekrar gelmeyi düşünüyoruz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat · İleri teknolojili",Google üzerinde 4 hafta önce,5/5
Royal Asarlik Beach Hotel & Spa,"Otel konumu, denize yakınlığı ve su sporları bakımından iyi ama yemek çeşitliliği bakımından çok ama çok kötü. Türk personellerin bir çoğu suratsız ve müşteriyi tersler şekilde konuşuyorlar. …",,Tripadvisor üzerinde bir ay önce,3/5
Royal Asarlik Beach Hotel & Spa,"Otel de 3 gece 4 gündüz konakladık, şuradan başlayacağım. İlk girdiğimiz de ilgili güzel ve güler yüzle karşılandık.
Odalar temizdi ve genişti.
Temizleme bi kez oldu. Klima vs aktif olarak çalışıyordu bi sıkıntı yaşamadık, konum ve manzara olarakta gayet yeterli bi otel. Havuz 2 farklıydı. Aktivite kısmını kullanmadık daha genç işiydi. Biz aile ve çocuklu olduğumuz için relax havuzdaydık, güzel ve temizdi, hemen çevresinde pastane ve yemek yeri vardı. Bar yanındaydı. Soğuk su her daim kahve makineleri her köşede soğuk içecek sürekli var. Alkol kısmına gelince en yetersiz durumlardan beri. Ever belki Dişarıda ki içkilerle kıyaslanamaz ama 10 bira içipte gram bişi olmuyorsa o alkol değil gaz deposudur.. alkol konusunda hiç tatmin olmadım. Snack bar marine bar da ki hamburger pizza tüm ürünler gerçek lezetti. Öğle yemeğinde bile orayı tercih ettim.. Bence bi otel de bakılacak en önemli hususlardan birisi de denizidir. Plajı mavi bayraklıydı. Dalgasız tertemiz mis gibi her yaşın uyum sağlayacağı bi denizdi. Yemekler genel olarak tekrar aynı şeyler dönüyor ama çoğunluğu lezzetliydi..
Herşeyden önce tüm çalışanlara kocaman teşekkürler. Hepsi birbirinden güler yüzlü, sevimli hizmette sınır tanımayan insanlardı. Bi dediğinizi iki etmiyorlar. Kids club varmış evet güzeldi ama çeşitlendirebilir. Daha fazla birşeyler eklenebilir. Dümdüz bi oda. Genel olarak güzel fiyat performans bi oteldi. Alkol düzenlenebilir. Akşama kırmızı et konulabilir.","Odalar5,0Hizmet5,0Konum4,0
Otelde öne çıkanlarÇocuklar için uygun
Yakındaki etkinliklerGümbet merkeze yakın",Google üzerinde bir ay önce,4/5
Royal Asarlik Beach Hotel & Spa,"Öncelikle, otelin birçok kötü yorumu olmasına şaşırdım, 3 gecedir burada kalıyorum oda ile alakalı klima problemi yaşadım ve hemen 5 dakika içinde odamı değiştirdiler, odada giderde su birikmesi sorunu vardı çok çok hızlı çözdüler. Otelin yemeklerinin az ve hep aynı olduğundan bahsedilmiş ama ben her gün farklı yemek yedim, menüler sürekli değişti ve yemekler gayette lezzetliydi. Bu fiyata bu performans çok iyi.Çalışanlar çok ilgiliydi. Özellikle restorant kısmındaki Mehmet bey’e teşekkür ederim. İki havuz olmasına rağmen boyutları küçük, bazı bölümlerde garip bir şekilde turist erkek yoğunluğu var, hoşuma gitmedi bu görüntü. Genel olarak ailecek kalınabilecek bir otel, gayet memnun kaldım. Sadece odaların bazıları bir tık eski, otelin yapımı çok eskiye dayandığı için normal buldum.Fish balıkta A’ la carte denedik. Yusuf bey ve Baran bey’e teşekkürlerimizi sunarım,çok ilgililerdi. Umarım otel yetkilileri hak ettikleri şekilde davranıyorlardır böyle mükemmel personeller için:)! Otele girişte ilk 20 dakika su sporlarından kano ücretsiz, bence bu da çok iyi bir avantaj. Animasyon ekibi her gece bir show yapıyor, ama çok yetersiz sadece brezilya showuna bayıldık.Üstelik animasyon ekibi tarafından sürekli GÜMBETİN EN İYİ GECE CLUBINA GÖTÜRME şeklinde resmen baskıcı bir tutumu var, hayır teşekkürler desekte başka biri gelip soruyor. Çok darlayıcı! Her neyse genel olarak her şey güzeldi teşekkürler.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz
OdalarBiraz eski.
GüvenlikHer sahilde güvenlik birimi mevcut.",Google üzerinde 2 ay önce,5/5
Royal Asarlik Beach Hotel & Spa,Nerden başlasam bilemedim. İlk önce teşekkürlerimi edeyim. YUFUS BEYE özellikle teşekkür ederiz bu kadar herşeyle ilgilenen sahip çıkan bir başka müdür görmedik. Geçen sene de başka bir otelde kendisine denk geldik gittiği yeri güzelleştiriyor resmen. Her konuda küçük büyük bize yardımcı oldu. Kendisi ve ekibi sayesin de otel daha kaliteli. Havuz barda güney şahane kokteyleri ve samimiyetiyle bizi mest etti. İlayda hanıma da selamlar çok memnun kaldık. Kısaca da özetlersek yemeğinden denizine odasından havuzuna herşey 10 numara . Resepsiyonda duran Ali beyi de unutmamak gerekir :)) sırf bu şahane ekip için bile gidilir çünkü sizi asla zor durum da bırakmıyorlar her konuda tam destekler.,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde bir ay önce,5/5
Royal Asarlik Beach Hotel & Spa,"1 Hafta konaklama yaptım. Tesis imkânları geniş ve gayet yeterli. Yorumlarda ki memnuniyetsizliği asla anlamış değilim. Yorumlar Tatile ön yargı ile gitmeme neden oldu ancak insanların abarttığını düşünüyorum. Burası her şey dahil otel ve sunduğu imkânları karsilastirirsaniz diğer otellere oranla daha uygun. Günün her saati neredeyse yiyecek var. Yemeklerde çeşit çoktu. Eti, balığı,tavuğu her gün çıktı. Kahvaltısı çok zengindi. envai çeşit mezeleri var. Onun dışında otelde zaman geçirdiğiniz her yerde bar var ve hizmeti gayet yeterli idi. Oda temizliği noktasında da sıkıntı yaşamadık her gün odamız temizlendi. Otelin iki adet plajı ve havuzu var. Tercih ederseniz relax havuz ve yine relax havuz tarafındaki plajini tercih edin. Zemini kum ve daha derin. Bodrum'a gelecek olursam tekrar burayı tercih ederim.","Otelde öne çıkanlarLüks · Muhteşem manzara · Çocuklar için uygun
OdalarStandart deniz manzaralı oda da kaldım manzarası balkonu güzel. Ancak aşırı güneş alır oturmak biraz imkansız. Odaların büyüklüğü de ideal.
Yakındaki etkinliklerOtelin aktiviteleri var her gün bildiriyorlar ancak dışarı çıkmak isterseniz gumbette barlar sokağı falan var
GüvenlikGüvenlik açısından bir problem yaşamadık. Odalarda kasalar mevcut.
Yürüme olanaklarıTesis büyük içeride zaman gecirebilirsiniz. Yine otelin bulunduğu bölge merkeze 10 dk araçla.
Yiyecek ve içeceklerKahvaltı saatleri çok uzun ve güzel çeşitlilik var. Öğle yemekleri panorama restaurantinda yiyorsunuz ya da green bar yanında, yada pool bar yanında ki restaurantlarda snack saati olarak yiyebilirsiniz. Akşam yemekleri panorama restaurantinda yine. Manzarası güzel . Yemek yenilen her yerde bar var sınırsız faydalanabilirsiniz.",Google üzerinde bir ay önce,5/5
Royal Asarlik Beach Hotel & Spa,"5 gece 6 gün konakladığımız bu otel, maalesef beklentilerimizin oldukça altında kaldı. 5 yıldızlı bir otelden beklenen hizmet ve kaliteyi kesinlikle sunmuyor.
Rezervasyonumu TatilBudur üzerinden kısmi deniz manzaralı oda olarak yaptırmama rağmen, tarafımıza verilen odanın manzarası tamamen karşı binaya bakıyordu. Bu durumu resepsiyona ilettiğimizde tatmin edici bir çözüm sunulmadı ve oldukça ilgisiz bir yaklaşımla karşılaştık. Sonuç olarak, daha iyi bir odaya geçebilmek için ek ücret ödemek zorunda kaldık. Özellikle resepsiyonda görev yapan beyefendinin misafir memnuniyetine karşı ilgisiz ve isteksiz tavrı dikkat çekiciydi.
Otelde yabancı turist sayısı oldukça fazlaydı. Elbette tüm misafirlere eşit hizmet verilmesi gerekirken, yabancı misafirlere öncelik tanındığı izlenimine kapıldık. Personel sayısının yetersiz olması nedeniyle hizmet aksıyor ve diğer misafirler ikinci planda kalıyordu.
Animasyon ve eğlence programları oldukça yetersizdi. Yemek çeşitliliği sınırlıydı ve sunulan yemeklerin büyük kısmı lezzet açısından beklentileri karşılamıyordu.
Genel olarak bu konaklamadan memnun ayrılmadık ve tekrar tercih etmeyi düşünmüyoruz. Son olarak otel yönetimine, özellikle personel eğitimi, misafir memnuniyeti ve hizmet kalitesi konularında gerekli değerlendirmeleri yapmalarını tavsiye ederim. 5 yıldızlı bir otelin, misafirlerine çok daha profesyonel ve kaliteli bir hizmet sunması gerektiğine inanıyorum.","Odalar2,0Hizmet1,0Konum2,0",Google üzerinde bir ay önce,1/5
Royal Asarlik Beach Hotel & Spa,"We first discovered this hotel 12 years ago, and coming back with our whole family after all this time made this vacation truly special. From our 4 year old to our 54 year old family members, everyone found something to enjoy thanks to the wide variety of activities and excellent services.
A special thank you to Semih and Solmaz from the animation team. Their endless energy, warm smiles, and fun daily activities made every single day even more enjoyable. We also want to thank Hakan from the water sports team for capturing our happiest moments and giving us memories that we will cherish for years to come.
Every member of the hotel staff was friendly, attentive, and always ready to help. They responded to all our requests quickly and with genuine kindness, making us feel truly welcome throughout our stay.
Thank you to everyone who made our holiday so memorable. We can't wait to come back! ☀️
12 yıl önce keşfettiğimiz bu otele, yıllar sonra kalabalık ailemizle yeniden gelmek bizim için çok özel oldu. 4 yaşından 54 yaşına kadar herkesin keyifle vakit geçirebildiği, her yaşa hitap eden aktiviteleri ve hizmetleriyle yine bizi çok mutlu etti.
Animasyon ekibinden Semih Bey ve Solmaz Hanım, bitmeyen enerjileri, samimiyetleri ve her gün düzenledikleri eğlenceli organizasyonlarla tatilimize ayrı bir renk kattılar. Su sporlarında Hakan Bey ise en güzel anlarımızı ölümsüzleştirerek bize yıllarca saklayacağımız harika anılar bıraktı.
Otelde karşılaştığımız tüm personel de güler yüzlü, ilgili ve çözüm odaklıydı. Her isteğimizle hızlıca ilgilenmeleri kendimizi gerçekten değerli hissettirdi.
Bu güzel tatilde emeği geçen herkese gönülden teşekkür ederiz. En kısa zamanda tekrar görüşmek dileğiyle. 🌞","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat · İleri teknolojili",Google üzerinde bir ay önce,5/5
