otel_adi,yorum,hizmet,tarih,puan
Bodrum Beach Resort.,"kolay kolay yorum yapan birisi değilim. öncelikle başımıza gelen olaydan bahsetmek isterim. Jolly tur üzerinden 2 gece 3 günlük bir tatil planı ayarlamıştık. giriş yapacagımız günden bir gün önce gecesi yola cıktık. daha 20 dk olmadan araba arızalandı. saat akşam 10 gibiydi. usta falan zordu bulmamız haliyle. bende jolly üzerinden iletişime geçtim saat 12 ye gelmek üzereydi. araba bozuldugu için iptal edebilir miyiz diye. iptal hakkımız yoktu ancak jolly yardımcı oldu. otel onaylarsa iptal olacaktı. sonraki gün öğlen 2 ye doğru biz arabayı yaptırdık. jolly bize dönmedigi için bizde jolly ile iletişime geçip geleceğimizi bildirdik. çünkü onaylanmamıştı henüz. sonra onlarda “ MİSAFİRLER KATILIM SAĞLAYACAKTIR “ diye not düştü. büyük harflerle yazmamın sebebi iste ; otele giriş yapacağımız gün gece vardık haliyle 12 olmuştu saat. resepsiyondaki beyfendi bizim iptal talebi oluşturdugumuzu ve jolly in onlara dönüş yapmadığını , bununla birlikte bizim parasını ödedigimiz odayı başkalarına verdiklerini ( bizim odamız aile odası ranzalı odaydı) bize de standart oda verebileceklerini , yarında düzelteceklerini söylediler. saat 12 oldugu için tartışmak istemedim. sabah da kahvaltıdan sonra jolly turu aradık çünkü otele bilgi verilmemiş ya hani, jolly de bilgi verildigini söyledi. bu durumda otel bize yalan konuşmuş oluyor ve biz 3 kişi çift kişilik yatakta sabaha kadar uyuyamadık. ödedigimiz odanın farkını jollyden talep ettik , iade oldu . ama biz sırf geç geldik diye böyle yalan konuşulmasına gerek yoktu. odanın parasını vermişiz, gelecegimizi bildirmişiz, sizde ödemesi yapılmış odayı başka birilerine vermişsiniz. zaten geç geldik başımıza gelen olaydan dolayı 1 günümüz gitti. yol yorgunuyduk o gün yatakta 3 kişi sıkış tıkış yatmakla iyice yorulduk.. onun dışında havuzu güzeldi. otel güzeldi temizlik iyiydi. kahvaltıda idare eder çeşit fazla ama damak zevkimize uyan pek bişey yoktu. ha bir de bu yorumuma karşılık otel umarım bu durumu inkar etmez çünkü elimde odaların videosu ve fotoğrafı var. sizden ricam yalan söylemek yerine durumu dosdoğru açıklamak olsun niyetiniz.","Odalar4,0Hizmet3,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde bir ay önce,2/5
Bodrum Beach Resort.,"3 yıldır üst üste gittiğim bir otel. Aile odaları muhteşem, ev konforunda. Odalar temiz, günlük havlu ve çarşaf değişimi yapılıyor. Televizyonlar çok eski ve doğru düzgün hiçbir kanal yok. Kahvaltıları geçmiş yıllardaki gibi değil. …",,Tripadvisor üzerinde 4 hafta önce,5/5
Bodrum Beach Resort.,Kahvaltı öncelikle berbat:) otel odaları yenilenmiş ve bence gayet güzel. Aquapark ve havuz bence yenilenme zamanı gelmiş. Turkuaz rengi modern bir havuz tabanı müthiş olurdu bu otele :) Temizlik biraz daha iyi olabilir. Ne beklediğiniz önemli ancak fiyat performans bir otel bence. Ben yemekleri kahvaltı dahil dışardan yedim.,"Odalar5,0Hizmet2,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde 3 hafta önce,4/5
Bodrum Beach Resort.,"Konaklamamız boyunca otelin hemşiresi Beyza ile yaşadığımız deneyim maalesef beklentimizin çok altındaydı. Bir sağlık personelinden beklenen en önemli şeylerden biri ilgili, anlayışlı ve yardımcı olmasıdır. Ancak kendisi son derece ilgisiz bir tavır sergiledi. Yardım istediğimizde yeterince bilgi verilmedi, sorularımıza isteksizce cevap verildi ve kendimizi rahatsızlık veriyormuşuz gibi hissettik.
En dikkat çekici konu ise sağlık odasına yaklaşımıydı. Gerekli durumlarda bile odaya girmemize izin vermedi ve herhangi bir açıklama yapmadan bizi kapıdan içeri almadı. Bu durum hem profesyonellik açısından hem de misafir memnuniyeti açısından oldukça hayal kırıklığı yarattı. İnsanlar sağlık personeline ihtiyaç duyduklarında anlayış ve destek görmek isterken tam tersi bir tavırla karşılaşmak gerçekten üzücüydü.
Umarım otel yönetimi bu konuda gerekli değerlendirmeyi yapar ve misafirlere karşı daha güler yüzlü, çözüm odaklı ve iletişimi güçlü bir hizmet sunulmasını sağlar. Bizim açımızdan maalesef hiç memnun kalmadığımız bir deneyimdi.
Şirin hanımın oda temizliğinden çok memnun kaldık ona da çok teşekkür ederiz🙏
Tamer çıtak olarak bakabilirsiniz kayıtlara☺️","Odalar5,0Hizmet1,0Konum5,0",Google üzerinde bir ay önce düzenlendi,3/5
Bodrum Beach Resort.,"Öncelikle personelin ilgi ve alakası mükemmeldi. Otel yönetiminden omlet yapan ablaya, havuz personellerinden şef İbrahim beyden kasiyer Elif hanıma kadar herkes özverili memnuniyet odaklı hizmet veriyor. Ailecek ilk defa tatile geldiğim bu otel artık yeni adresimiz. Herkese canı gönülden teşekkür ediyorum.",,Tripadvisor üzerinde 4 hafta önce,5/5
Bodrum Beach Resort.,"Haziran tatili yapalım diye uygun fiyatlı bir otel bulalım dedik. Aşırı uygun fiyatlı bu oteli bulduk ancak otele gelince çok şaşırdık. Odalar, hizmet, güler yüz, kahvaltı harika. Odamız her gün temizlendi yeni havlular günlük değişti. Housekeeping hizmeti muazzam onu ayrıca çok çok beğendik. Denize yürüyerek aşırı yakın havuzu güzel. Hemen arkasında belediyeye ait cafe var. Uygun fiyatlı akşam yemeklerinizi oradan yiyebilirsiniz. Sadece havuzun kenarında cam bardaklarla hizmet verilmemeli diye düşünüyorum. Kırılma durumunda çok tehlikeli. Daha ayrıntılı bilgi için YouTube kanalımızı ziyaret edebilirsiniz @ErsoyFamily23 ya sa instagram @ersoy.family23","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Büyük fırsat",Google üzerinde 2 ay önce,5/5
Bodrum Beach Resort.,"Ailece güzel anılar biriktirdik, 2 yaşındaki kızımın ilk Havuz deneyimi, oğlumuzu Aqua parktan alamadık! güzel eğlenceli zaman geçirdik. Snack bar müdürü İbrahim bey evimizde gibi hissettirdi , Emirhan’ın Kokteylerinr çok alıştık. Aşçı Melike hanımın özenle hazırladığı Birbirinden lezzetli yemekleri çok özleyeceğiz.. çocuklar bayıldı! Garsonumuz Dilzat hanımı çok yorduk büyük bir sabırla güleryüzü için. Teşekkürler Her şey için","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Sessiz · Çocuklar için uygun · Büyük fırsat
OdalarTemiz ve düzenli
Yiyecek ve içeceklerHarika",Google üzerinde bir ay önce,5/5
Bodrum Beach Resort.,"Odaların dizaynı güzeldi, biz aile odasında kaldık hem 1+1 hem 2+1 aile odaları mevcut. Ranzalı veya ayrı çocuk yataklI olabiliyor. Aquaparkı vardı küçük çocuklara da uygun. 2 yetişkin havuzu var birisi yukarda az kişi kullanıyor daha sakin oluyor. Kahvaltısı gayet yeterli ve fiyat performans olarak çok çeşite sahip hem soğuk hem sıcak içeceklerden birçok seçeneği var. Merkeze araçla veya toplu taşıma ile ulaşım çok kolay ve yakın. Biz memnun kaldık tavsiye ederiz.",,Google üzerinde bir ay önce,5/5
Bodrum Beach Resort.,"BOŞ YORUM YAPANLARA ALDANMAYIN.
Otelin 1. Gününden bildiriyorum. Otel ilk izlenim olarak çok hoşumuza gitti. Zaten kahvaltı oda olarak girmiştik. Saat 17.00 da geldik ve şuan 19.00
Özet yorum: odalar yenilenmiş çok şık çok güzel. Çocuklu olduğumuz için ranza var ve çok konforlu. Otel restoran ve içecek fiyatları dışarıdan biraz yüksek o da çok çok normal. Havuz çok rahat. Kaydırakları henüz kullanamadık. İlerleyen günlerde güncelleme yapacağım.
NOT: Doğa dostu Otel Konsepti çok güzel olmuş. İsraf yok. Boşa harcama yok. Çok beğendik. İşletmecimize teşekkür ederiz Oğlumun gelecekteki dünyasını düşündükleri için.
SON GÜN; Otelden çıktık.Evimize geldik sağ salim. Ankara'da yaşıyorum. Oğlum otelimizi özledim diyor. Bizi evinizde hissettirdikleri için en başta otel müdürümüze ve tüm çalışanlara teşekkür ederim. Tavsiyemdir.","OdalarYenilenmiş çok güzel.
GüvenlikGüvenli.
Yürüme olanaklarıSahil boyu yürünebilir.
Yiyecek ve içeceklerOtelde ve dışards çok fazla yiyecek olanağı mevcut.",Google üzerinde 2 ay önce düzenlendi,5/5
Bodrum Beach Resort.,"Ailece çok güzel bir tatil geçirdik. Otelin sunduğu genel imkanlar, sıcak atmosferi ve tüm çalışanların ilgisi bizi fazlasıyla memnun etti. Hem dinlendirici hem de çocuklu aileler için son derece güvenli ve keyifli bir ortamı var. …",,Tripadvisor üzerinde bir ay önce,5/5
