otel_adi,yorum,hizmet,tarih,puan
Divan Bodrum,"Bu sene hizmet sıfır zannedersem yönetim değişmiş ben ve ailemle 10-12 sene her yaz bu otelde tatil yapmaktayım 25 temmuz odayı bana saat 17.00 da teslim ettiler ayrıca iskele ve kahvaltı yapılan alanda hizmet sıfır birşeyler istiyorsun yüzüne ters ters bakılıyorlar anlamadım biz bedavaya hizmet almıyoruz ücretini veriyoruz zannedersem yönetim değişti eski yönetici Zeynep hanım güzel yönetiyordu oteli !
Birde 30 temmuz da otelin iskelesini ve restaurantını gündüz ve akşam olmakla birlikte kiralamışlar iskele ve restoranlar kapalı ..içerdeki misafirleri halk plajına gönderiyorlar tebrikler divan yöneticisip","Odalar5,0Hizmet1,0Konum5,0",Google üzerinde 4 hafta önce,1/5
Divan Bodrum,"Bu değerlendirmeyi otelden yazıyorum
Divan’da normalde en az 20 gün konaklamayı planlıyorduk. İyi ki markaya çok güvenmeyerek önce 3 gece denemek istemişim
Başta Kadri şef olmak üzere mutfak ekibine özellikle teşekkür ederim. Çok iyiler. Ancak diğer alanlardaki hizmet ve misafire yaklaşım hayal kırıklığı yarattı. Aksaklıkları tek tek sıralayarak uzatmak istemiyorum; genel olarak konaklama deneyimimin beklentimin çok altında kaldığını belirtmem yeterli olacaktır.
Bu nedenle başka bir otele geçmeye karar verdim.
Oda seçimiyle ilgili küçük bir not: İç avluya bakan en ekonomik odalar oldukça karanlık ve iç daraltıcı. Ayrıca oda fiyatına göre alacağınız hizmet ve saygı yaklaşımının değişeceğini göz önünde bulundurarak rezervasyon yapın
Uzun yıllara dayanan ve bu oteldeki birçok çalışanın yaşından daha uzun bir konaklama deneyimine sahip bir müşteri olarak, bu değerlendirmeyi mümkün olduğunca objektif şekilde paylaşıyorum. Otel yönetimi, müşteri odaklı yaklaşımlarının kağıt üzerinde kalmadığından emin olmalıdır","Odalar1,0Hizmet1,0Konum3,0",Google üzerinde 3 ay önce,1/5
Divan Bodrum,"Divan kalitesi , odalar oldukça ferah, havuz ve deniz direkt ayağınız altında ve personel ilgileri konumu |Özellikle Beritan hn yardım swvweliği için ayrıca teşekkürler",,Tripadvisor üzerinde 6 ay önce,5/5
Divan Bodrum,"Merhaba sevgili Divan Otel ekibi :)
Teşekkürlerimle başlıyorum yazıma.
Resepsiyon, Yelken Restoran’da çalışan, emeği geçen tüm ekibin, personelin yaklaşımı, duruşu, güleryüzlülükleri harikaydı, her birine güler yüzlerinden ötürü teşekkür ediyorum tekrar.
Öncelikle personel seçimi için (ki bu çok önemli bu sektörde), sonra mutfak kısmınız, yemekler, hijyen, kahvaltı, tatlılarınız şahaneydi ( aktif Akmerkez Divan ve arada Kuruçeşme Divan müşterisi olarak, keza Bebek…yıllardır bilir, güvenir, ve severim işletmenizi) otel olarak ilk kez tercih ettim, lakin çok memun ayrıldık.
Temizlik, hijyen, oda büyüklüğü, bahçe peyzajı hakaydı.
Bu arada 17 yıldır havuza girmeyen ben, sanırım açılışınızı yaptım :)
Annem ile 3 gece konakladık. Normalde yazın Türkbükü kalabalık olduğundan tercih etmem, ama bu mevsimlerde muhteşemmiş.
Bu arada Yelken Cafe’de ki o kocaman ağaca sarılamadım, ama gölgesine sığındım kahvemi yudumladım. Bir daha ki buluşma inşallah Ekim gibi kısmetse.
Herşey için çok teşekkürler…
Sevgiler.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 ay önce,5/5
Divan Bodrum,"Otelden Gayet memnun kaldık, Gökhan Güntürkün ve ordaki bütün çalışanlara teşekkür ederiz çok samimi ve guleryuzlu bir hizmet sundular teşekkürler bar daki ses düzeyi biraz daha düşürülmesi otelin daha sakin ve keyifli dinlenme sağlayacağını bildirmek isteriz","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarRomantik",Google üzerinde 2 ay önce,5/5
Divan Bodrum,Evcil hayvan kabul ediyoruz dedikleri için Ramazan bayramından 2 ay önce 12 yaşında oğlum ve poodle ırkı köpeğimle 3 günlük oda kahvaltı 497 Euro otelin kendi sitesinden kredi kartımla tatil satın aldım. Bütün 19 Mart giriş olduğu için İstanbul’dan Bodruma geldim. Otele geldiğimde resepsiyondaki görevliler rezervasyonun iptal olduğunu sistemsel bir hata olduğunu ve yeni oda ayarladıklarını tatilin kişi başı 597 Euro olduğunu ve köpek içinde günlük 25 Euro alacaklarını söylediler. Arkadaşım aynı otel turizm sitelerinde aynı tarihlerde 20.000 TL diyorum ge köpek ücretini belirtmiyorsunuz. Ayıp değiş mi yaptığınız o kadar yoldan geliyoruz. Nasıl olsa kalmak zorundalar diye rakam yükseltiyorsunuz. Ben hasta çocuğuma moral olsun diye aldığım tatili rezil ettiniz. Madem sistemsel iptal oldu benim para iadem niye yapılmadı. Sizin gibi bir otele yakışmıyor. Para iademi geri istiyorum. Öteki erken rezervasyonla satıp sonrasında parayı yükseltmek nasıl bir düzenbazlıktır. Kesinlikle önermiyorum. Kullanmadığım otel hizmetinin iadesini istiyorum. Bir daha sizin otelin yakınından geçmem. Kesinlikle sizde geçmeyin. EVCİL HAYVANIM OLDUPUNU BELİRTTİM. BURADAN YALAN SAVUNMA YAPMAYIN. ARAYAN KŞMSE DE OLMADI. HİÇ KURUMDAL BİR OTEL DEĞİLSİNİZ. PERSONELİNİZİ DEĞİŞTİRİN BENCE KAPIYA KADAR GELMİŞİM. SİTELERDE BİLE DAHA UCUZ OLAN ODANIZI GELDİYSE KALMAK ZORUNDADIR DİYE NASIL 2 KİŞİ ( 497 Euro ) SATTIĞINIZ ODAYI GELDİĞİMDE SORUN YAŞANDIPINDA KİŞİ BAŞI 597 EURO DŞYE YÜKSELTŞYORSUNUZ. OTELE GELMİŞŞM BİR ÖZĞR BİLE DİLEMEDİ. TABİ ÖZÜR İŞİ ERDEMDİR.ŞİKAYETİMVAR. COM SİTESİNDE BENİM GİBİ MAĞDUT ETTİĞİNİZ BİR SÜRÜ İNSAN VAR. AYNI TARİHLERDE BUNA NE DİYECEKSİNİZ.,"Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 5 ay önce düzenlendi,1/5
Divan Bodrum,"Divan konforu her zaman ki gibi şahane ..
Düğünümüz Kuruçeşme divan da olmuştu ve unutulmaz bir gece idi.
Ekip şahane kusursuz nazikler ve güleryüzlü.
Ek olarak restoran bölümünde hizmet veren Tolga beyin nazik tavrı ve hizmet sunumu çok keyifli böylece sizi değerli bir şekilde sunan kişi çok kıymetli olduğunu düşünüyorum.
Gamze Pak Terzi / Gülşah Pak (oda no 208)
Oda no 109
🌸","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Çocuklar için uygun
OdalarRevonasyon gerekiyor zannediyorum ki otel kurulumu divana ait değil, lüksü oda içerisinde hissetmedim
GüvenlikGüvenlik sorunu hissetmedim
Yürüme olanaklarıAnlamlı bir alan
Yiyecek ve içeceklerŞahane çünkü divanın eşsiz mutfağı ve lezzeti mevcut",Google üzerinde 3 ay önce,5/5
Divan Bodrum,"Otelde çalışanlar çok ilgili, yaklaşık bir ay önce oradaydım, bir haftalık konaklamam tadilat ile geçti, gün boyu tadilat devam etti, son gün kahvaltıda artık dayanamayarak durdurmalarını söyledim hemen durdurdular. En azından 1 haftalık otel kapansaydı bu güzel tatile gölge düşmeseydi, 1 yıldız bu yüzden kırdım, kedi ve köpek sevenler için keyifli bir otel, otelin maskot köpeği emine her yeri çözmüş:) Tatilimin son gecesi bir ergen tek başına odada kalıyor, dedim ki otel boş neden yakınımıza verdiniz, sistem o şekilde atıyormuş, münakaşaya girmedim o ergeni gece bulmaya çalıştılar saat 2 gibiydi, bağıra bağıra konuşuyordu ergen sonra ses kesildi. Emeği geçenlere teşekkürler, umarım bir daha ki tadilat programları müşteri var iken yapılmaz.","Odalar4,0Hizmet4,0Konum4,0
Otelde öne çıkanlarRomantik",Google üzerinde 4 ay önce,4/5
Divan Bodrum,"Giriş anından itibaren ilgi ve güler yüz sizi karşılıyor
daha ilk dakikada kendinizi evinizde gibi hissetmeye başlıyorsunuz. Ardından odaların konforu ve huzurlu atmosferi gerçekten büyülüyor🤩
Oda hizmetleri son derece özenli ve profesyonel. Hijyen seviyesi oldukça yüksek hatta bazı günler odanın iki kez temizlendiğini fark edebilirsiniz. Ayrıca birçok otelde rastlamadığım akşam oda servisi (turn-down service) deneyimi konaklamaya ayrı bir kalite katıyor.
Restorana geçtiğinizde ise adeta bir gurme yolculuğu başlıyor. Şeflerin hazırladığı menüler özgün ve lezzet açısından gerçekten etkileyici farklı tatları deneyimlemek isteyenler için harika bir deneyim sunuyor. Özellikle tahinli sufle mutlaka denenmeli.
Otelin kendine özgü doğası, peyzajı ve tertemiz havası hem gerçek bir tatil hem de yenilenme hissi yaşatıyor. Personel ve garsonlar son derece nazik, kibar ve her detayla ilgililer.
Divan Bodrum, Türkbükü nün gerçek anlamda gizli kalmış cennetlerinden biri 😎🙏🫶","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · İleri teknolojili",Google üzerinde 6 ay önce,5/5
Divan Bodrum,"Otel hizmetleri kaliteli, Elektrikli araçlar için 4 adet şarj soketi mevcut. Otelde mescit bulunmuyor. İstenildiği takdirde seccade verilebiliyor.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Sessiz · Çocuklar için uygun …Devamı",Google üzerinde 2 ay önce,5/5
