otel_adi,yorum,hizmet,tarih,puan
Wanderheaven Camping & Tiny House Bodrum,Odalar muhteşem temiz yemekler harika çalışan arkadaslar çok yardım sever fiyatlar çok çok uygun ailenizle coluk çocuk çok rahat edeceğiniz denize nerdeyse sıfır konumda harıka bir kamp alanı. …,,Tripadvisor üzerinde 2 yıl önce,5/5
Wanderheaven Camping & Tiny House Bodrum,"Gümüşlük’ün eşsiz güzelliğinde denize sıfır konumu ile huzurun adresi Wanderheaven camping sadece konakladığımız bir alan değil, çok güzel ve özel anılarımızın bir parçası oldu.
Başta değerli işletmeci Aram Bey ve sevgili eşi Özlem Hanım olmak üzere güler yüzleri, samimiyetleri ve ilgileriyle günlerimizi unutulmaz kılan Ayda Hanım, Doğa Hanım ve İdil Hanım’ a gönülden teşekkür ederiz. Kendimizi aileden biri gibi hissettirdiler. Her zaman yardımsever, içten ve misafirperver yaklaşımları sayesinde burada geçirdiğimiz her gün huzur ve mutluluk doluydu.
Doğanın güzelliğiyle birleşen bu sıcak ortam, bize sadece mutlu günler değil, aynı zamanda çok kıymetli anılar kazandırdı. Gümüşlük’ün en kaliteli eğlence mekanlarından biri olan Gümüşlük Sahne’ de değerli sanatçıların yer aldığı performanslar eşliğinde hem kulaklarımızın pası silindi hem de bu özel etkinlikler samimi dostlukların kurulmasına vesile oldu. Bu güzel organizasyonlarda emeği geçen herkese teşekkür ederiz. Gümüşlük’ün eşsiz atmosferinde yaşadığımız bu deneyimler, sonsuza dek hafızamızda kalacak.
Emek veren herkese sonsuz teşekkürler. ❤️","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarRomantik",Google üzerinde 2 ay önce,5/5
Wanderheaven Camping & Tiny House Bodrum,"Biz 1 ay önce gittik ve karavanda kaldık . Gidip gideceğimize pişman olduk . 2 gün boyunca sular kesildi . Gelince de hem soğuk hemde milim milim akıyordu. Dahada kötüsü karavandaki duşta bozuktu . Karavanı ikinci gün değiştireceğiz dediler fakat değişmediler . Bunların yanında çok sinek vardı hiç rahat edemedik.. 4.7 ALMASINA İNANMIYORUM . ASLA MEMNUN KALMADIM
Isıtıcı taktık demişsiniz taktınız oda çalışmadı . Arkadaşınuz bir odada duş aldı dediniz biz orada 1 kişi değildik 4 kişiydik . Başka sorun var mıydı diye belirtiyorsunuz . Evet personel iletişimim de sorun vardı . Biz cafe bahçesinde ayakta duruyoruz artık sahibi mi yoksa çalışan bayan mı bilmiyorum neden ayakta duruyorsunuz boyunuz uzamayacak ayakta durunca diye bir cümle kullandı . Siz sorunu çözmüş olsaydınız o minicik akan su ve soğuk suda 2 gün boyunca duş akmak zorunda kalmazdık . Çözümünüzü reddetmek ertesi gün başka odaya alalım dediniz ertesi gün oldu oda doldu diye belirttiniz . Biz Bursa’dan kalkıp geldik böyle bir tatil yaşamak için değildi . İlk ve son gelişimiz . Bizi çok mağdur ettiniz","Odalar1,0Hizmet1,0Konum5,0",Google üzerinde bir ay önce düzenlendi,1/5
Wanderheaven Camping & Tiny House Bodrum,"Kamp konsepti tercih etmiş olmanız, ortamın bakımsız ve kirli olmasını kabul edeceğiniz anlamına gelmiyor. Maalesef bizim deneyimimiz bu yönde oldu.
Odaya girdiğimizde iki tuvalet kağıdından birinin üzerinde dökülüp kurumuş, sararmış bir leke vardı. Duvarlardan ve tavandan sarkan toz kümeleri ve örümcek ağları vardı.Açılır-kapanır kanepe/yatak oldukça kirliydi. Üst kattaki iki kişilik yatak ise neredeyse tamamen yer yatağı konseptinde. Doğrulmaya çalıştığınızda başınızı tavana çarpmanız işten bile değil.
Klima en düşük sıcaklıkta çalışmasına rağmen yeterince soğutmuyordu. Açılır kanepede yatan kişi bir nebze serinleyebilse de çatı katındaki yatakta kalanlar için geceyi rahat geçirmek oldukça zordu.
""Kahvaltı dahil"" deniyor ancak kahvaltı sipariş üzerine hazırlanıyor ve servis süresi yaklaşık 30 dakikayı bulabiliyor. İçerik ise oldukça sınırlıydı: küçük tabaklarda dört zeytin, iki dilim peynir, bir adet haşlanmış yumurta ve biraz reçel. Bizce doyurucu değildi. Ancak isterseniz takviye yapıyorlar ve bu noktada servis personelinin güler yüzlü ve yardımcı olduğunu özellikle belirtmek isterim.
Denize yakın olması ve denizin güzelliği tesisin artıları arasında.
Geçen yıl Çıralı'da Yıldız Bungalow'da konaklamış ve çok memnun kalmış biri olarak bu deneyim benim için büyük bir hayal kırıklığı oldu. Ayrıca çadır alanında kalan misafirlerin sesleri ve horlamaları gece boyunca tiny house'un içinde yankılanıyordu.
Özetle, geceliği 6.600 TL olan bir konaklama için sunduğu kalite kesinlikle bu fiyatı hak etmiyor. Aynı tatilde Marmaris'te geceliği yaklaşık 7.000 TL olan bir otelde konakladık ve aradaki sadece 400 TL'lik farka rağmen kalite açısından gerçekten büyük bir uçurum vardı. Benim deneyimime göre bu tesisin fiyatı sunduğu hizmetle uyuşmuyor. Bu nedenle tekrar tercih etmem ve rezervasyon yapmayı düşünenlerin fiyat/performans açısından beklentilerini iyi değerlendirmelerini tavsiye ederim.",,Google üzerinde bir ay önce,1/5
Wanderheaven Camping & Tiny House Bodrum,"Wanderheaven güzel insanların bir araya getirdiği özel bir atmosfer. Denize mesafesi kısa ve yürüyerek hızlı bir şekilde kumsala erişebiliyorsunuz. Doğanın içinde huzurlu ve canlı bir ortam kurulmuş. Adım atar atmaz bu ortamın parçası oluyorsunuz.
Mutfak tarafında Ayda, Doğa ve İdil’in emeği hissediliyor. Uygun fiyata kaliteli bir menü sunuyorlar. Her gün uygun fiyata lezzetli öğle menüsü çıkarmalarına ve meyhane set menülerine bayıldık. Mutfak ekibi çok tatlı. Kaldığımız bir haftalık kısa sürede arkadaş olduk. Ayda’nın Mutfak Sanat Akademisi geçmişinin dokunuşları hissediliyor. Günün yorgunluğundan sonra güzel bir ortamda uygun fiyata iyi yemek yiyebilmek burada deneyimin önemli bir parçasına dönüşüyor. Lezzet tarafı da ayrıca çok başarılı. Genç bir ekip olmaları hizmeti de eğlenceli kılıyor. Çalışırken huzurlu ve keyifli görünmeleri bizi evde hissettirdi. Meyhane set menülerini de öneririm, mezeleri ve özellikle humuslarına bayıldık.
İşletme sahipleri Aram ve Özlem’in oluşturduğu sıcak atmosfer her detayda kendini gösteriyor. Muhabbetleri çok hoş ve kalpten konuşan insanlar. Kerem abi hem yönetici hem de her işe yetişen bir abi gibi. Tuğçe’nin temizliğe verdiği özen ortamın düzeninde hissediliyor. Sinan ve Kayra ise kampın her yerinde koşturan, ihtiyaç olduğunda mutlaka çözüm bulan ekipten.
En önemli yanı da bu ekonomide ekonomik konaklama seçenekleri sunabilmesi. Bodrum ve özellikle Gümüşlük şartları düşünüldüğünde, doğanın içinde, denize yakın mesafede, bu atmosferi yaşayabilmek süperdi. Fiyat–performans dengesi bizi mutlu etti.
En güzel tarafı ise burada çalışan insanların kendi içlerinde barış içinde yaşamayı başarabilmiş olması. Misafirleriyle sadece hizmet veren ve alan ilişkisi kurmuyorlar; böylece özlediğimiz “biz” duygusunu otomatik olarak hissedebilmek bize çok iyi geldi. Huzurun içinde biz olmak ve genel anlamıyla kamp alanının enerjisi bize çok iyi geldi. Herkese öneriyoruz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarBüyük fırsat",Google üzerinde 3 ay önce,5/5
Wanderheaven Camping & Tiny House Bodrum,annemle birlikte çok güzel bir tatil geçirdik ancak işletme sahibi bize karşı hiç ilgili değildi çarşaf değişimi ve temizlik istedik bize paspas verelim siz temizleyin rahatsızsanız dendi böyle bir şey olabilir mi keyfimizi kacirmamak adına pek bir şey söylemedik ancak otel yorumumuz üzerine bizi arayip saldiriya geçtiler defalarca aradılar sesli mesaj bırakıldı gitmenizi tavsiye etmiyorum özür dilenicek yerde resmen yorum yaptik diye üstümüze gelip hiçte hoş olmayan ithamlarda bulunuldu bize bir daha ulaşmaya çalışmayın sizden memnun kalmadık teşekkürler.,"Odalar1,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Wanderheaven Camping & Tiny House Bodrum,Konumu çok güzel olan bir işletme fakat fiyat performans karşılaştırması yaparsak çok kötü. Konfor ve temizlik düzen aramayanlar için ideal. Kamp alanı bildiğiniz. Daha çok düzen ve temizlik olur ise muazzam bir yer olabilir.,…Devamı,Google üzerinde bir ay önce,1/5
Wanderheaven Camping & Tiny House Bodrum,"İzmir'den çıkıp,enerjinin bizi buluşturduğu, rotamizin bizi nasıl oraya götürdüğünü anlamadiğimiz yer🙏🏻 Mükemmel bir ortam, samimi ve bir o kadar da keyifliydi. Mandalina ağaçlarınin gölgesinde, huzurun en tavan noktasini yaşadık.Kamp alanı ayrı bir dünya, deniz tarafi apayri.Hem sessizlik hem sosyallik bir arada. Aram Bey'in güler yüzü,eşi Özlem hanımın da ek çikolatalı kurabiyeleri 🫰Kendilerine ait sahnede gecede Deniz Gürzumar 'ı canlı dinleyebilmek bence muhteşemdi.🥂 Tam bir fiyat performans yeri. Kahvaltı dahil olan konaklamamizda, dövme sanatçıları sizlere servis yapıyor. Biz sizi çok sevdik, en çok da samimiyetinizi💫 PS:Sinan Bey'in mükemmel taklacı güvercinleri var ama hemen takla atmiyorlarmiş 😅 benim saçma sorularıma sabırla cevapladigi için kendisine ayrıca teşekkür ederim 💫""Bir ihtimalimiz daha var "" kesinlikle yine geleceğiz🤗","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarRomantik · Sessiz · Çocuklar için uygun · Büyük fırsat",Google üzerinde 2 ay önce,5/5
Wanderheaven Camping & Tiny House Bodrum,Kızımla beraber geldim doğayla iç içe harika bir yer. Lokasyonu çok iyi sahile sıfır neredeyse. Odalar çok temiz ve bahçe çok güzeldi. Güzel bir canlı müziğe de denk geldik. Çalışanları ve işletmecisi Aram Bey ilgili ve alakalıydı. Keyifli bir tatil geçirdik tavsiye ederim.,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Çocuklar için uygun …Devamı",Google üzerinde 3 ay önce,5/5
Wanderheaven Camping & Tiny House Bodrum,Suzan Kardeş programına geldik. Ödemeyi peşin yaptık. Sandalyeli bistro seçeneğini seçtik.1 saat ayakta bekledikten sonra zor yer bulup oturduk.Organizasyon çok kötüydü.Hizmet 00000,"Hizmet3,0Konum4,0",Google üzerinde 3 hafta önce,3/5
