otel_adi,yorum,hizmet,tarih,puan
Flamm Bodrum,Zaten her zaman arkadaşlarımın gelip de anlata anlata bitiremediği bir yer daha önceden de restoran için gelmiştim bu sefer de bir düğün için katıldım benim en çok dikkatimi çeken hayvansever olması hayvanlar için olan bu bölge bu düşünceli hareket çok çok hoşuma gitti zaten Instagram sayfamda da paylaştım,,Tripadvisor üzerinde 9 ay önce,5/5
Flamm Bodrum,cocuk populasyonu asiri fazla sizin sezlongunuza bile oturabiliyorlar kimse uyarmiyor bile cocuk cigliklari esliginde tatil yapmak isterseniz gidebilirsiniz. tekneler neredeyse dibinize girecek denizi guzel olsa da teknelerden dolayi dalga oluyor. yemekler ve hizmet guzel ona laf yok fakat taksi istiyorsunuz 2 dkya gelir diyorlar sonra ogreniyorsunuz ki cagirmamislar bile 20 dkya gelir diyorlar bu kadar para verip baska bir yerde cok daha iyi bir deneyim yasayabilirsiniz,"Hizmet2,0Konum5,0",Google üzerinde bir ay önce,1/5
Flamm Bodrum,"Odalar ve servis genel olarak oldukça iyiydi. Tüm çalışanlar güler yüzlü ve yardımcıydı. Ancak DJ ile ilgili olumsuz bir deneyim yaşadık. Kendisi misafirlerle oldukça kaba ve ters bir üslupla iletişim kurdu. Bu tutum, genel olarak olumlu olan deneyimimizi maalesef olumsuz etkiledi.",,Google üzerinde bir ay önce,5/5
Flamm Bodrum,"Başlangıçta resepsiyon ve odalar konusunda olumsuz bir deneyim yaşadık. Ancak burada yorumumu paylaştıktan kısa bir süre sonra otelin Operasyon Direktörü benimle iletişime geçti. Yaşadığımız tüm süreci dikkatle dinledi. Samimi bir şekilde özür diledi ve mağduriyetimizi telafi etmek adına son derece yapıcı ve objektif bir yaklaşımla doğru bir çözüm üretti. Ben de yorumumu güncellemek istedim.
Hata her işletmede olabilir. Asıl farkı yaratan, geri bildirimi dikkate alıp sorumluluk üstlenmek ve çözüm üretme iradesi göstermektir. Bu konuda gerçekten takdiri hak eden bir yaklaşım sergilediler. Bu hassasiyetleri için kendilerine teşekkür ederim.
Ayrıca ilk yorumumda da belirttiğim gibi servis ekibi baştan sona son derece ilgili ve başarılıydı. Yönetimin bu yaklaşımı sayesinde onların emekleri de gölgede kalmamış oldu. Umarım ilk yorumumda paylaştığım eksiklikler de en kısa sürede giderilir. Biz de yeniden Flamm’ı keyifle ziyaret ederiz.","Odalar3,0Hizmet5,0Konum4,0
Otelde öne çıkanlarLüks",Google üzerinde bir ay önce düzenlendi,4/5
Flamm Bodrum,"Mutfak harika inanılmaz lezzetli. Odalar çok cozy ve tertemiz. Sessiz lüksün tam karşılığı bir otel. Abartısız ama çok konforlu ve güzel bir ofel. Büyük olmadığından yormuyor, güneşlenmek için hem iskele hem çim alanı mevcut. Hem çocuklu aileler için hem yalnız tatil için uygun bir otel. Çok memnun kaldım her zamanki gibi.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Flamm Bodrum,Otelin konumu mükemmeldi taş oda da inanılmazdı odadan çıkasımız bile gelmedi. Gaye Hanım oldukça tatlı ve ilgiliydi. Arda Bey ve Canpolat Bey’e ve tüm restoran ekibine de ilgileri için çok teşekkür ederiz. Tekrar tekrar gelmek isteyeceğimiz bir otel❤️,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz",Google üzerinde 3 ay önce,5/5
Flamm Bodrum,Geçen sene de bu sene de residanzlarda kaldık ve inanılmaz memnun kaldık. Havuzu çocuklar için mükemmel yarısına kadar aynı sahil gibi beline kadar kalıyor. Denizi kumsalı çalışanları yemekleri her şeyi çok güzel.,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Flamm Bodrum,"Mayıs sonunda beachi kullandık. Çok memnun kaldık.
Sakin ama nezih bir beach isteyenler için ideal. Yemekler wow değil ama tatları, porsiyonları ideal. Denediğimiz bütün kokteyllerden memnun kaldık.
Servis de hızlı ve ilgili. Fiyatlar yüksek ama soygun hissiyatında değil, beklediğimiz gibiydi aşağı yukarı.",,Google üzerinde 2 ay önce,5/5
Flamm Bodrum,Mutfak harika inanılmaz lezzetli. Odalar çok cozy ve tertemiz. Sessiz lüksün tam karşılığı bir otel.,,Google üzerinde bir ay önce,5/5
Flamm Bodrum,"Çok ilgili,çok güleryüzlü personelleri olan bir yer.Otelde kalmadık,restaurant da yemek yedik Lösev vasıtası ile.Çok memnun kaldık.Bizimle ilgilenen Sergen Bey'e,Yeme-İçme müdürü olan beyefendiye ve diğer tüm personele çok teşekkür ederiz🙏","Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Flamm Bodrum,Bodrumun en mükemmel yerinde 1 hafta şahane bir tatil herşey mükemmel Bodrum gibi gastronomi merkezi bir yerde sadece 1 akşam dışarıya yemeğe çıktık Yemekler mükemmel personel ve tüm çalışanlar kibar sevimli cana yakın herşey için tüm flamm ekibine teşekkürler,Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik,Google üzerinde 2 ay önce düzenlendi,5/5
