otel_adi,yorum,hizmet,tarih,puan
Club Marma Hotel,"Club Marma Hotel, her şeyiyle harika bir tatil geçirmek istiyorsaünız burayı tercih edebilirsiniz. Özellikle yemeklerin lezzeti, kalitesi çeşitliliği ve hijyen olarak gerçekten muazzam; her damak tadına uygun, her öğün çok başarılı seçenekler vardı. Otelin bulunduğu koy ise kelimenin tam anlamıyla cennetten bir köşe. Sakin, dalgasız ve cam gibi dümdüz, tertemiz bir suyu var. Denizden çıkmak istemeyeceksiniz. Hem kafa dinlemek hem de kaliteli hizmet almak isteyen herkese kesinlikle tavsiye ederim, çok beğendik!","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 ay önce,5/5
Club Marma Hotel,"27 Haziran 5 Temmuz tarihleri arasında konakladık. Aile odası çok geniş, iki çocukla çok rahat ettik. Yemekleri çok lezzetli, mini club çalışanları çok güler yüzlü. Deniz mükemmel..
Tek rahatsız olduğumuz konu havuz temizliği oldu. Onu da ilettiğimiz anda ilgilendiler. Fiyat performans olarak tercih edebileceğiniz bir otel. Sessiz sakin, dinlenme tatili arıyorsanız. Doğru tercih olacaktır.","Odalar5,0Hizmet4,0Konum5,0",Google üzerinde bir yıl önce,5/5
Club Marma Hotel,"Club Marma Otel'de geçirdiğimiz tatil gerçekten unutulmaz bir deneyim oldu. Otelin denizi, görülmeye değer güzellikte; hem temiz hem de oldukça sakin, bu da bize mükemmel bir yüzme deneyimi sundu. Tesisin genel temizlik ve bakımı kusursuzdu. Odalar geniş ve konforlu, her gün düzenli olarak temizleniyor. Yemekler hem lezzetli hem de çeşitliydi, farklı damak zevklerine hitap eden geniş bir menü sunuluyor. Otelin personeli ise gerçekten çok profesyonel ve güler yüzlü; her ihtiyacımızla ilgilendiler ve tatilimizin daha da keyifli geçmesini sağladılar. Ayrıca otelin sunduğu aktiviteler ve olanaklar da oldukça tatmin ediciydi. Kısacası, Club Marma Otel hem ailecek hem de arkadaş grubuyla harika bir tatil için mükemmel bir seçim. Kesinlikle tekrar gelmeyi planlıyoruz ve bu oteli herkese tavsiye ederim.""","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat",Google üzerinde 2 yıl önce,5/5
Club Marma Hotel,"Geçtiğimiz hafta 2 gece konakladık. Otel harika bir koyda pırıl pırıl bir denize ve harika bir kumsala sahip. Her şey düzayak kompakt bir şekilde düzenlenmiş; oda, restoran, plaj birkaç adım mesafede. Uzun ve yorucu bir yolculuktan sonra çok keyifli huzurlu ve konforlu bir tatil yaptık. Özellikle özel gereksinimli oğlumuzla rahat edebilmemiz için herkes elinden geleni fazlasıyla yaptı. Otel sahibi ve işletme müdürü , ETS görevlisi Berkay Şener bey’e ve çalışan herkese gösterdikleri misapirverlik için bu platformda da tekrar teşekkür etmek isterim.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde 3 yıl önce,5/5
Club Marma Hotel,"Tesisin yeri güzel, sahili geniş onun dışında hersey kötü. Eski ve vasat binalar, ışıklar sensörlü siz yürürken gece sönüyor yanmıyor. Wi-Fi çok az çalışıyor, hatta neredeyse hiç çalışmıyor. Her hangi bir nedenden ötürü zehirlendim bunu yemeklerden dolayı olabilir diye resepsiyonda çalışanlara açıklamaya çalışken Özlem hanım resmen beni azarlarcasına oteli savunmaya geçti. Son güne kadar kimse nasıl olduğumu sormadı. Asla profesyonel bir yaklaşım değildi. Bırak benim hatrımı sormayi oteldeki diğer müşterilerin sağlığı açısından viral bir enfeksiyon taşıyorsam onları korumak adına bunu öğrenmek için sormaları gerekiyordu. Sorumsuz ve ilgisiz bir yönetim var. Resmen parasız kalıp oteli bitirememişler gibi hissettim. Zaten otel sahibinin arkadaşı gelmiş restaurantta herkese otel onun gibi laf atıp duruyor bunu da çok rahatsız edici buldum. Odalar da saç kremi bile yok sadece çok kalitesiz şampuan ve duş jeli veriyorlar. Birseyi en az iki kere sormazsanız yapmıyorlar. Yemeklerde her gün ızgara çıkıyor ama bence çok yağlıydı ya denizden mikrop kaptım ya da yemeklerden başka bir açıklaması yok çünkü otelden çıkmadım, son 3 gün inanılmaz kötü hastaydım ateşim çıktı. Kimseye önermiyorum kendimde bir daha adım atmam.","Odalar2,0Hizmet1,0Konum4,0",Google üzerinde 2 yıl önce,1/5
Club Marma Hotel,Mükemmel deniz. Yıllardır yaz tatili için tercih ediyoruz. Otelin en sevdiğim özellikleri restaurantta masanızın ve garsonunuz belli olması. Bu müthiş bir konfor. Bu sene bir kaç yenileme yapılmış çok beğendik. Tek anlamadığım plajın gerisinde kalan çim alanda neden o kadar çok pavillon var.,"Odalar4,0Hizmet5,0Konum5,0",Google üzerinde 2 yıl önce,5/5
Club Marma Hotel,"Kaldığımız otel denize sıfır olmadığı için buraya gittik. Plajlarını bize ücret karşılığında açtılar. Sağolsunlar. Yemek kısmı güzel, deniz temizdi.","Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun · İleri teknolojili",Google üzerinde bir yıl önce,5/5
Club Marma Hotel,"Bodrumun en güzel koylarından biri olan kara incir koyu müthiş bir yer .Otel temiz odalar gayet güzel ,personel çok ilgili .Yemekler idare eder.Daha iyi olabilir .Zeytinyağlılarda başarısızlar .Taylılarda öyle .","Odalar4,0Hizmet5,0Konum5,0",Google üzerinde 3 yıl önce,4/5
Club Marma Hotel,Plajına bayıldık. Siparişler çok hızlı geldi ve lezizdi,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun",Google üzerinde 2 yıl önce,5/5
Club Marma Hotel,Artık herkesın kopegı var mınıcık kopegımızı neden goturemıyoruz anlamıyorum,"Odalar3,0Konum3,0",Google üzerinde 3 yıl önce,3/5
