otel_adi,yorum,hizmet,tarih,puan
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Öncelikle otele girişler saat 3 te olduğu için o saatten önce geldiyseniz otele yerleşmeniz zor. Uçuş durumundan dolayı birçok otele erken giriş yaparız ve genellikle kısa bir süre sonra giriş ayarlanır. Burada iyi niyetle ayarlamaya çalıştıklarını söylediler ama girişlerin zaten 3 te olduğunuda sürekli vurgulayarak beklememiz gerektiği söylendi. Bebekli olduğumuz için birkaç kere hatırlatmamız sonucu odanızı ayarladık hazırlanıyor söylemiyle 2 saate yakın lobide bekleyerek odaya yerleştirildik. Hadi bu operasyonel bir durum söz sahibi değiliz ama lobi dedikleri yer kedilerle dolu.Aslında heryer kediyle dolu. Koltuklar, sandalyeler, masalar maalesef hep kedi tüyüydü. Çay kahve alınan otomatların ağız kısımlarını yalayan kediler gördük. Kedilerin restorant içine yemekli kısma girmesi halk sağlığıyla ilgili bir durum ve gerekli yerlere başvurularımızı yapacağız. Onun dışındaki hijyen konusun da otel oldukça kötü bir durumda. Odamızda örümcek ağı olduğu ve yastıklarımızın koktuğunu söyledik. Yetkili Eren Bey hemen odamızı değiştirdi ve olması gereken nezaketle ilgilendi.Otel için iyi söyleyebileceğim tek durum maalesef bu süreç. Çabuk çözüme kavuşturduğu için Eren Beye teşekkür ediyorum lakin bunun dışında restorantta yemek yenilen sandalyeler, koktuklar çok ama çok pis. Görevlilerde otelin bu durumuyla paralel davranıyorlar. Fotoğrafta da koyduğumuz üzere bardaklaın ters konulduğu alana temizlik malzemesini koyabiliyorlar. O malzemeyi başka nerelere koyduklarını düşündüğümüzde genellikle karton bardaktan başka alternatif kalmıyor.
Yemek çeşidi az, çocuk menüsü yani çocuklara göre bir yemek durumu yok. Çocuk havuzu ve kaydıraklı alanı çok küçük. Plajı da çok küçük. Bunlara fotolara inanıp aldanmayın. Görevlilerde oldukça kötü bir dil var samimi olduklarını sanıyorlar ama gereksiz. Birşey istediğimizde işte en sevdiğim sipariş veya getirdiğinde buyur abim diyerek masaya getiriyor bunlar aile olan konuklara hiç söylenmemesi gerekiyor.
Sonuç olarak kimseye tavsiye etmiyorum. Hijyen konusunda ciddi bir denetimden geçmeleri gerekiyor. Biz 1 gün önceden çıkış yaptık. Aylar öncesinden ayarladığımız tatili maalesef yarıda kestik. Hilton adına aldanmayın özellikle çocuklu ailelere asla önermiyorum.","Odalar1,0Hizmet1,0Konum2,0",Google üzerinde 2 hafta önce,1/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Odamız yemekler temizlik her şey muhteşemdi. Teraslı odaya bayıldık.,,Trip.com üzerinde 2 ay önce,5/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Konaklamamızdan genel olarak oldukça memnun ayrıldık. Konaklamamızın başlangıcında yaşadığımız ufak bir problem sonrasında Guest Relations ekibinden Egemen Bey'in yaklaşımı ve ilgisi bizi fazlasıyla memnun etti. Kendisi konuyla anında ilgilenmekle kalmayıp, tüm konaklamamız boyunca ilgisini eksiltmeden devam ettirdi. Misafir memnuniyetine verdiği önem ve çözüm odaklı yaklaşımı sayesinde ilk izlenimimiz çok güzel bir deneyime dönüştü. Otelin sunduğu restoran jesti de bizim için farklı ve keyifli bir deneyim oldu. Restoran personelinin ilgi ve alakası da üst düzeydi; ne talep etsek yardımcı olmaya çalıştılar.
Temizlik kesinlikle tesisin en güçlü yönlerinden biri. Housekeeping ekibinden Nermin Hanım'a özellikle teşekkür etmek isteriz. Odamızı her gün öylesine özenli temizleyip hazırladı ki, adeta her gün odaya ilk defa giriyormuşuz hissi yaşadık.
Plaj ekibinden Orhan Köse'yi de ayrıca belirtmeden geçmek istemiyoruz. Servis hızı gerçekten mükemmeldi; ne sipariş etsek adeta ışınlanmış gibi kısa sürede getiriyordu. İlgisi ve hizmetinden çok memnun kaldık.
Yemekler konusunda gelmeden önce internette çok sayıda olumsuz yorum okumuştum ancak ana yemeklerin lezzeti konusunda bu yorumlara kesinlikle katılmıyorum. Yemekleri genel olarak lezzetli ve başarılı bulduk. Buna karşılık tatlılar beklentimizin altında kaldı. Omlet bölümünde kullanılan yağın ve özellikle kokteyller başta olmak üzere bazı içeceklerin kalitesinin geliştirilmesi gerektiğini düşünüyorum.
Deniz tesisin en güzel taraflarından biri. Kumluk, oldukça güzel ve rahatlıkla girilebiliyor. Plaj konusunda geliştirilmesi gereken esas nokta ise şezlong kullanımının daha aktif yönetilmesi. Bazı misafirlerin aynı anda havuz başında, deniz kenarında ve farklı noktalarda havlu bırakarak birden fazla şezlongu uzun süre kullanıma kapatması nedeniyle zaman zaman yer bulmak zorlaşıyor. Belirli bir süre kullanılmayan şezlonglarla ilgili bir uygulama getirilmesinin bu problemi büyük ölçüde çözeceğini düşünüyorum.
Odaların temizliği kusursuz olmakla birlikte, fiziksel olarak bazı yenilemelerle Hilton standartlarına daha da yaklaştırılabileceğini düşünüyorum. Tesisin genel durumunu ise başarılı bulduk. Check-out işlemimiz de son derece hızlı ve sorunsuzdu; yaklaşık bir dakika içerisinde tamamlandı.
Sonuç olarak güzel denizi, temizliği, yemeklerin genel lezzeti ve özellikle çalışanlarının yaklaşımı sayesinde keyifli bir tatil geçirdik. Başta Egemen Bey, Nermin Hanım ve Orhan Köse olmak üzere tüm Hilton Işıl Club ekibine ilgileri ve emekleri için teşekkür ederiz. Genel olarak memnun ayrıldığımız ve tekrar değerlendirebileceğimiz bir tesis oldu. Tavsiye ederiz.","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun · Büyük fırsat
OdalarOdalar son derece temiz ve bakımlı; ancak fiziksel olarak bazı yenilemelerle Hilton standartlarına daha da yaklaştırılabilir.
GüvenlikTesis içerisinde kendimizi güvende hissettik.
Yiyecek ve içeceklerAna yemekleri genel olarak oldukça lezzetli bulduk. Tatlılar ve bazı içeceklerin kalitesi ise geliştirilebilir.
Önemli ayrıntılarAkşam gün batımını mutlaka iskeleden veya kumsaldan uzanarak izlemenizi tavsiye ederim, manzarası ayrı bir güzel.",Google üzerinde 3 hafta önce,4/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Hilton adına güvenerek tercih ettiğimiz bu otelde maalesef tam anlamıyla bir rezalet yaşadık. Bahçe odası istemediğim için ekstra ücret ödeyip ana binadan oda seçmeme rağmen daha ilk dakikadan mağduriyet başladı. Saat 15:00’te teslim edilmesi gereken odamızı, yol yorgunluğuyla bekletilerek ancak 16:00’da alabildik. Ne bir mahcubiyet vardı ne de bir özür... Odaya girdiğimizde ise yerler hâlâ ıslak, oda aşırı sıcak ve havasızdı. Klima kumandası kıldan pisliğe bulanmış durumdaydı, dokunmaya iğrendik. Çalıştırdığımızda ise en soğuk ayarda bile asla soğutmuyordu.
Yemek alanları ve plaj kapasite olarak tam bir fiyasko. Yemekler sıcak ancak çeşit az ve masa bulmak neredeyse imkansız. Plajdaki kum alanı maksimum 20-30 kişilik, iskelede ise şezlong bulabilmek için ciddi bir savaş vermeniz gerekiyor. Çalışanlar kendince çabalasa da otelin kapasitesi yetersiz olduğu için eşinizle yan yana oturabilmek bile lüks; arada derede kalan tek bir şezlongu paylaşmak zorunda kalıyorsunuz. Havuz kısmındaki tuvaletlerin hijyen durumu ise içler acısı, gün içinde asla temizlenmiyor.
Tüm bunların üzerine ikinci gün odamızın elektriği tamamen gitti ve karanlıkta hazırlanmak zorunda kaldık. Gelen teknik servis suçu önce saç kurutma makinesine, ardından iPhone şarj aletimize atmaya çalıştı. Müdahale edip gittikten 5 dakika sonra elektrik yine gitti ve süreci berbat yönettikleri için yemeğe yetişmeye çalışırken mağdur olduk. Gece 10’da odaya döndüğümüzde hâlâ elektrik yoktu. Resepsiyona gidip durumu yüz yüze anlatmak istediğimde karşıma muhatap olarak çıkan 20’li yaşlardaki genç çalışandan ""haklısınız"" dışında hiçbir çözüm odaklı yaklaşım göremedim. Teknik bakılırken geçici bir oda vereceklerini söylediler ama onu bile organize edemediler. Gece saat 02:00’ye kadar tam 4 saat boyunca haber bile verilmeden odamıza giremedik. 02:30’da odaya girebildiğimizde ise gördüğümüz manzara şok ediciydi: Lavaboda çamurlu sular, kişisel diş fırçalarımızın hemen yanında pislikler, klozetin üzerinde ise tamirat sırasında duvardan dökülen sıva parçaları ve tozlar vardı! Odayı o pislik içinde bırakıp gitmeye dahi utanmamışlar, gecenin o saatinde temizliği kendimiz yapmak zorunda kaldık.
Bunca aksilikten sonra bizi mağduriyetimizi gidermek adına ""upgrade"" edeceklerini söylediler ancak yine biz arayana kadar kimse dönmedi. Verdikleri ""yeni"" oda ise kendi odamızın birebir aynısı, sadece kenardan köşeden deniz gören bir odaydı. Saatlerce memnuniyetsizliğimi, para iadesi alıp evime dönmek istediğimi anlatmama rağmen gösterilen bu takipsizlik ve umursamazlık inanılmazdı.
Otelde muhatap bulabileceğiniz çalışanlar çok deneyimsiz, kriz çözmeyi ve müşteri memnuniyetini kesinlikle bilmiyorlar. Yönetim tam anlamıyla rezalet, otel müdürü veya yetkili biri ortalıkta yok. Tüm sene çalışıp, parasını verip hayalini kurduğumuz 4 günlük tatilin 2 günü tamamen çöp oldu. Huzurlu bir tatil geçirmek istiyorsanız bu oteli asla tercih etmeyin, paranızla rezil olursunuz.","Odalar2,0Hizmet2,0Konum4,0",Google üzerinde bir ay önce,1/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Yorumlara bakıp bu otelin puanını nasıl düşürürler hiç anlamıyorum . Herkesin elbette beklentisi değişir ama benim otelli tatilimde hijyen olmazsa olmazımdır. Klup odada konakladık. Otele girdiğimiz andan itibaren güler yüz asla eksik olmadı. Odaya giderken valizlere yardımcı olan çalışanın otele çok hakim bilgileri olduğunu görünce kaç yıldır çalıştığını sordum. 27 yıl çalışması varmış. Hem şaşırdım hem de takdir ettim. İşveren -çalışan sadakati varsa bir otelde korkmayın. Orda ne müşteri para olarak görülür ne çalışanın emeği kamçılanır. 6 gün konaklama ile tüm çalışanların hem can hıraş hizmetini, bundan gocunmadığını, sahte tebessümle arkasını dönünce homurdanmadan tüm bu hizmetleri güler yüz, yardımsever ve samimiyetle yaptığını görünce girişteki düşüncemde haklı olduğumu tekrar gördüm.
Annemle konakladım , 70 yaşında olunca kriterlerimiz çok fazla oluyor, düz ayak olsun (Bodrum gibi yerde) odalar denize uzak olmasın , deniz aniden derinleşmesin , nem az olsun , deniz temiz olsun , hizmet alalım , deniz taş olmasın , ince kum olsun , hijyen olsun gibi gibi.. Tüm bunları bilmeden gittiğim otelde saydıklarımın tamamının eksiksiz olması ikimizi de mutlu etti.
Denizi zaten efsane zaten mavi bayraklı, balıklarla yüzüyorsunuz .. (Zaten Vogue otelin dibi, aynı denizi kullanıyorsunuz. anlayan anladı:)) Gün batımı muazzam , tam bir görsel şölen ..hem kumsal hem platform kısmı var girmek için. Kumsal kısım biraz kısa , annem için sorduğumda cankurtaran hangi saat olursa olsun yardımcı oluruz yer konusunda ,gerekirse şezlong ve şemsiye temin ederiz dedi. Otel herhangi bir açık alanda ne yapsam dşye dikildiğinizde bile yanınızda bir çalışan beliriyor ""yardımcı olabileceğimiz bir şey var mı?, bir isteğiniz var mı ?"" diye. Üstelik bunu da seve seve sevecen şekilde yapıyorlar. Yemek ya da kahvaltıda çayını bitiyor , talep etmeden hemen çay getiriyorlar. Hayatımda ilk defa böyle komplex bir otelde böyle pırıl pırıl , sevecen , hizmet etmek için çırpınan , samimi ve temiz personel çokluğu gördüm. Antalya'da hem deli paralar ödeyip hem de yüzünüze bakmayan , zoraki iş yaptırdığını çalışanlar olup sinirinizi hoplatıyor. Tatil mi hizmet savaşı mı can sıkıcı oluyor .. Evimizde gibi hissettiren tüm çalışanlara teşekkürü borç biliriz. Günlerin nasıl geçtiğini dahi anlamadık.. seneye de buradayız. Odaların temizliği ve özenli oluşu bizi rahat ettirdi. Gönül rahatlığıyla yatağa girip yatıyorsunuz.
Alacarte restorana otele giriş yapar yapmaz rez. gerekliymiş, hakkımız olan ücretsiz restorandan yararlanamadık ama dert etmedik. Sahilde balık ala cart rest. vardı, ücretli ve kişi başı 1.300 gibi bir rakamla doyasıya yedik. Levrek ya da çupra, mezeler ve alkollü içecek +tatlı.. günbatımı manzarasında deniz kenarı gayet lezetliydi.. (bir başkası bunu dert edinip olumsuz yorum diye yazabilir.. işte beklentinizle alakalı )
otel tecrübesinde tek olumsuz yorumum yemeklerin lezzeti ve çeşidi.. bir antalya konsepti beklemeyin. Aç kaldık mı : asla .. ama daha lezzetli olabilir ve çeşit artabilir.. bu açığı hizmetleriyle fazla fazla kapadılar..üzerinde dahi durmayacağım.
Özellikle Yağmur, kardeşi Deniz , Ahmet bey , Mahmut bey , Ali bey , Mehmet Çoklar ile sahilde hizmet yapan Doğan'a hizmetleri , samimi güleryüzleri ile tatilimizi güzelleştirdikleri için binlerce teşekkürü borç bilirim ..","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz
OdalarKlüp oda deneyimiz çok memnun kaldık
Yakındaki etkinliklermini konserler keyifliydi
Güvenlikhiç bir sorun yaşamadık , gayet güvenli ve rahattı
Yürüme olanaklarıyürüyüş alanı pek yok diyebiliriz
Yiyecek ve içeceklerçeşitler az ve süper leziz diyemem
Önemli ayrıntılarherşey muazzamdı .. hijyen ..hizmet..deniz.. manzara",Google üzerinde 4 hafta önce,5/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Ben, eşim ve 10 aylık bebeğimizle konakladık. Genel olarak olumluydu. Önce artılardan daha sonra eksilerden bahsedeyim.
En büyük artısı bence otelin kompakt olması. Küçük ama fazlasıyla yeterli bir alanda tüm mekanların olması. Çocuklu-bebekli olunca bu kompaktlık çok işe yarıyor, sizi de yormuyor. Ama bu durumun eksisi de gece açık olan Sunset barın tüm oteli sesiyle inletiyor olması, akşam yemeği yiyoruz arkada cıstık cıstık gereksiz bir müzik.
Yemekleri benim beklentimin çok çok üstündeydi. Çeşitlilik ve lezzet olarak harika. Normalde otellerde çeşit artsın diye ortaya her gün konan kimsenin almadığı üstü tabaka tutmuş salatavari şeyler burada yok. Her ürün taze her ürün lezzetli. Bebeğimiz için tuzsuz yemek istediğimizde de şef Çağdaş Bey hemen seferber oldu, çok yardımcı oldu, sağolsun çok.
Odalar bence çok güzel, normalde yurt gibi yan yana bir koridorda odalar olur. Burada 2 katlı villalar halinde odalar, ben kendimi çok keyifli hissettim bu yüzden. Odanıza öğrenci yurdu koridorundan değil yeşilliklerin arasından giriyorsunuz.
Eksilerine gelecek olursak bence en büyük eksisi 12’de checkout yapınca oteli terketmenizi istiyorlar. Şu ana kadar konakladığım tüm otellerde odayı terkedip o gün oteli kullanmanıza izin veriyorlardı. Ama bu durum şöyle bir artıyla geliyor, otel full olmasına rağmen hiçbir yerde sıra beklemiyorsunuz. Çünkü checkoutunu yapmış olanlar da bir kalabalık yaratamıyor.
Front deskteki personel çok kötü maalesef. Tüm söyledikleri yanlış, oda ayarlama konusunda çok kötüler, ben 3te gittim de öyle ayarladılar oda. Dedikleri şeylerin tam tersini doğru kabul edebilirsiniz.
Diğer eksi de otelde alakart yok diyebiliriz. Balık alakart var kişi başı 50 euro zaten, bence çok anlamsız, çıkar dışarda da yerim rahatlıkla o fiyata. Diğer alakart da ancak 5 gün konaklarsanız veriliyor. Yani alakart yok diyebiliriz.
Son eksi de plajı gerçekten 100 metre var yok. Plaj düşünenler için biraz hayal kırıklığı olabilir.
Sonuç olarak bence fiyatına göre eksileri göz ardı edilebilir. Yemekleri-kokteylleriyle bence öne çıkıyor. Çocuklu aileler için de çok uygun bir ortam sunuyor. Ben tekrar tekrar konaklarım açıkçası.","Odalar5,0Hizmet4,0Konum5,0",Google üzerinde 3 hafta önce,5/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Bu otele 2. gelişimizdi.2024 yılında aldığım hizmeti,kaliteyi,temizliği maalesef bu sene 22-25 haziran tarihleri arasında konaklamam da maalesef bulamadım.Öncelikle yemeklerden başlamak istiyorum yemekler de lezzet sıfır çeşit az ana restouran da Etli yemek çeşiti yok mevsim meyvesi çilek,muz,kiraz yok tatlılara gelince ben hayatımda böyle lezzetsiz bir pasta mutfağı olan,kremşanti ağırlıklı pastacı kreması olmayan bir tatlı mutfağı görmedim.Ayrıca sabah kahvaltılarında yediğiniz pankekler bile dışarıdan geliyor yani onu bile otel mutfağında yapamıyorlar. Mutfakta yaşadığım bir olayı size anlatmak istiyorum ki buraya gelirken bir kez daha düşünün müşteriyi kandırmak nasıl bir şey herkes bilsin istiyorum 24 haziran 2026 tarihinde restouran'a girdiğimde Asya mutfağına ait konsepti gördüm sevindim hatta çöp stick bile koymuşlardı :)) bütün standları gezdim.Asya mutfağına ait hiç birşey yoktu .Sonra orda 2 tane Beyaz önlüklü yanyana duran şef gördüm yanlarına gittim ve şöyle dedim.Pardon bakarmısınız bu çöp sticklerini buraya neden koydunuz ben bütün standları gezdim Asya mutfağına ait suşi ,noodle göremedim dedim.Şeften gelen cevap EVET yok :) peki neden koydunuz bu çöp stickleri dediğimde öylesine koyduk cevabını aldım .Şaka gibi ama gerçek bizi kandırmak için güya bir Asya mutfağı varmış gibi yapmak hoş birşey mi?? Bakın ciddiyim havuzun orda snack haricinde asla ana restouran da lezzet kalite aramayın.Pizzaları yapan usta ve gözleme yapan abla haricinde karnınız asla doymaz.Gelelim hijyene otelde çalışan türkten çok Endonezyalı arkadaşlar çalışıyor. Tuvaletleri temizliyorlar ama klozetlerin içini sildikleri aynı bezle üstünü de siliyorlar. Havuz temizliği ile ilgili şikayetlerimizi yaptık ama yeterli oldumu tartışılır 1 kere temizlediler ertesi gün yine aynı pislik havuzun dibinde var.Otelde çöpler her yerde çünkü yeterli personel yok güler yüzlü çalışan sayısı az beach bardaki arkadaşlar ve beach bardaki veysel bey hariç. Bu arada biz daha sezonun başında gittiğimiz halde hizmet böyle ise gerisini siz düşünün. Söyleyeceklerim bu kadar.","Odalar5,0Hizmet1,0Konum5,0
Otelde öne çıkanlarSessiz
OdalarOdalar güzel.Kullanışlı eşyalar yeni ayrıca ütü ve ütü masası var .
Yakındaki etkinliklerEtkinlikler vasat .
Yiyecek ve içeceklerYemekler lezzetsiz.Tatlılar berbat sırf kremşanti mahalle arası pastaneden aldığın pasta daha lezzetlidir.Tatlılara 10 üstünden puan verilse -10 verilir.
Önemli ayrıntılarHavuz hijyeni çok kötü havuzdan pet bardak .peçete pislikleri dolu 3. Gün önceki havuz dibindeki taşlar ve pislikler hala aynı yerinde duruyordu.",Google üzerinde bir ay önce,1/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"DoubleTree by Hilton Işıl Club’da yaklaşık sekiz günlük aile tatilimizin henüz sonuna gelmeden bu yorumu paylaşmak istedim. Türkiye’de yaşayan ve yılın yorgunluğunu atmak için tatile çıkan her aile gibi bizim de beklentimiz, keyifli ve huzurlu bir tatil geçirebilmek.
Elbette tatil boyunca bazı küçük aksaklıklarla karşılaşabiliyorsunuz. Ancak yaşadığımız durumların %99 u otel veya personel kaynaklı
değil, ne yazık ki ortak yaşam ve tatil kültürüne yeterince özen göstermeyen bazı misafirlerden kaynaklanıyordu. Buna rağmen otel ekibinin yaklaşımı, yaşanan her durumu olumluya çevirmeyi başardı.
Özellikle Misafir İlişkileri’nden Eren Bey ile Jolly Tur müşteri temsilcisi Sude Hanım’a ayrı bir teşekkür etmek isterim. Karşılaştığımız her konuda son derece hızlı, çözüm odaklı, sabırlı ve samimi bir yaklaşımla yanımızda oldular. Sorunları sahiplenmeleri ve misafir memnuniyetini gerçekten önemsemeleri sayesinde tatilimiz çok daha keyifli geçti.
Ayrıca kat görevlilerinden restoran ekibine, garsonlardan diğer tüm çalışanlara kadar karşılaştığımız herkes son derece güler yüzlü, nazik ve yardımseverdi. En küçük talebimiz bile büyük bir özen ve hızla karşılandı. Bir otelin gerçek değerini belirleyen en önemli unsurun çalışanları olduğuna bir kez daha şahit olduk.
Başta Eren Bey ve Sude Hanım olmak üzere emeği geçen tüm ekibe içtenlikle teşekkür ediyor, bu özverili yaklaşımlarının devamını diliyorum. Güzel bir tatil planlayan herkese de gönül rahatlığıyla tavsiye eder, şimdiden keyifli tatiller dilerim.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde bir ay önce,5/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"Otel kesinlikle ""Hilton"" markasını haketmiyor. Yemek çeşidi çok az, odaları elektrikli süpürge ve paspasla değil çalı süpürgesi ve ıslak mopla temizleniyor. Zaten temizlik yapan personel yabancı uyruklu olduğu için çok da iyi bir iletişim kuramıyorsunuz. Denizi temiz, ara ara dalgalı olsa da yine de yüzmek keyifli. Plajı çok küçük ,yanyana 10 şezlongluk bir uzunluğu var. Şezlongların yanında maalesef ki çöp kovası bulunmuyor, etrafta çöpler uçuşuyor.
Öte yandan otele giriş yaptığınız andan itibaren resepsiyon görevlilerinden başlayarak bütün çalışanlar çok ilgili ve nazikler. Otel olanakları değil çalışanların emeği ile ayakta kalan bir otel. Son olarak glutensiz beslenmemde bana titizlikle yardımcı olan Abdullah Şef ve Çağdaş Şef'e, beachte hem güzel sohbeti güleryüzü hem de hizmetiyle Arda Orhan'a, restoranda Ege, Arda,Ergün ve Samet'e, a'la carte restoranda nefis yemekleriyle bize ziyafet çektiren şefler ve Emin Bey'e çok teşekkürler. Tatili güzelleştiren onlardı.","Odalar3,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde bir ay önce,4/5
DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,"1- Odalarda sinek böcek çok fazla
2- Odalar küçücük 3 kişilik odada 3 kişi aynı anda asla hazırlanamaz (538)
2- Açık büfede herşey lezzetsiz meyve olarak elma kavun karpuz. Öyle 2-3 çeşit balık et falan asla yok zaten
3- plaj ve havuz bölgesindeki düzenle asla ilgilenilmiyor şezlong kapma mücadelesinden tatilden bişey anlamıyorsunuz. Bu bölgedeki çalışanlar da acil değiştirilmeli. Barlar ve mutfak personeli canla başla çalışırken burdakilerin hepsi işten kaçan insanlar. Havuz garsonları sadece yabancı müşterilere servis yapıyor Türk olarak bişey istediğinde binbir surat.
4- minibar yenilenmiyor ve alkollü içecek yok
5- havuz mimari yapı gereği öğleden sonra girilmeyecek bir pislikte
6- Restaurant garsonları aşırı az olduğu için yetişemiyor ve deneyimli personel 1-2tane sadece
Pozitif olarak;
1- beach bar müşteriyi memnun etmek için elinden geleni yapıyor özellikle Veysel Bey mükemmel bir barmen
2- otelin genel yapısı manzarası güzel
3- odamız her gün temizlendi
Tatilde huzur kaçmasın diye problem yapmadık ama bir daha gelinmez","Odalar1,0Hizmet1,0Konum4,0
Otelde öne çıkanlarMuhteşem manzara
OdalarBöcekli
Yakındaki etkinliklerYok denecek kadar az",Google üzerinde 3 hafta önce,2/5
