otel_adi,yorum,hizmet,tarih,puan
Hotel Marma Beach,"Eylülün ikinci yarısı nispeten sakin bir ortamda Marmabeah de 1 gece kaldık, ancak aklımız orada kaldı. İnşallah yine gideriz. Geniş ve temiz odalar ihtiyacımızı karşıladı, deniz manzarası ve kahvaltısı da güzeldi.",,Tripadvisor üzerinde 2 yıl önce,5/5
Hotel Marma Beach,"Kurban bayramı 3. Günü geçirmiş olduğumuz kısa tatil kaçamağı
İşletmecisi Emre bey başta olmak üzere tüm ekibine teşekkür ediyorum
Konforunuz için çalışan küçük dev ordu..
Konum süper denize sıfır
Akşamları Yürümek isterseniz de her yer düz ayak, keyifle gezebileceginiz yer
Fiyatlar denize sıfır bir konaklama için düşük bile diyebiliriz
Daha uzun süreli tatilim için bakacağım ilk yer
Bodrum geneli sivsinek sıkıntısı akşamları tabiki var
Yanınıza nane- okaliptüs veya lavanta yağı almanızı tavsiye ederim",Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun,Google üzerinde 2 ay önce,5/5
Hotel Marma Beach,Otelde 3’cü akşamımız plansız bir tatil olduğu için deniz odaklı geldik denizi güzel sığ dalgasız güzel düz ayak yer çok güzel ağaçlar çiçekler sakin ama bakım istiyor burdan işletme sahibine özellikle söylüyorum umarım okur bakıma ihtiyacı var odalarda yatakların değişmesi lazım rahatsız döndükçe gıcırdıyor ve eskimiş tuvaletlerin ve lavaboların yenilenmesi lazım duştaki sular sarı akıyor küf sanırım odalarda bunlar değişirse süper olur birde bahçeye restorant yakınına sallanan ahşap hamak koymanızı tavsiye ederim akşam vakti esintide oturmak güzel olur bir küçük tavsiyem bahçeyi ilaçlarmanız sezon öncesi:) diyeceksiniz hiçmi güzel yanı yok var yer mekan olarak konum olarak çok güzel bahçeniz güzel ama bir iki dokunuşla daha güzel olur çalışanlar güzler yüzlü yemekler orta derece odalar her gün temizleniyor ve güler yüzlü personel 3 günlük tatlimizden memnun kaldık her ekşan yiyecek bulduk kendi damak tadımıza göre mutlaka hatta bu akşam balık vardı çok güzeldi ellerine sağlık erken rezervasyon yapanların parasına göre bir yer bizim sondakika olduğu için biraz yüksek oldu sanırım ama genel olarak güzel deniz arayanlar için güzel bir mekan havuzu sakin kimse yok yeterli sessiz sakin ailecek tatil yapılabilir zaten aileler var genelde temiz ama dediğim gibi eski sadece yeşillikler içinde şenzonglar var güzel biz memnun kaldık hem otel arayanlara fikir olsun hem okursa işletme sahibine bir iki tavsiye olsun istedim emeği geçen çalışanlarada güler yüzleri için teşekkür ederim sıcak havada güler yüzlerini görmek iyi oluyor insan güler yüz arar olduk tatilde olunca insana moral oluyor uzun yazdım ama fikir olsun istedim herkese iyi tatiller :),"Odalar2,0Hizmet4,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun
OdalarOdalar güzel ama bakıma ihtiyacıvar özellikle yatakların
Yiyecek ve içeceklerİçecekler açık yemek yanında ücretsiz garsonlar ne isterseniz getiryor yemekler ağız tadına göre fikirler değişe bilir ben her akşam kendime göre bir şey buldum pideleri güzel",Google üzerinde bir yıl önce,3/5
Hotel Marma Beach,Ortakentin en güzel en nezih mekanlarındsn. Personele diyecek birşey yok. İnanılmaz ilgili ve güleryüzlüler. Yaptığım en güzel tatil. Marma beach ailesine sonsuz teşekkürler,,Google üzerinde 11 ay önce,5/5
Hotel Marma Beach,"Eylul ayinda geldik, hafta sonu icin tum arkadaslarimizi cagirdik onlar da katildilar..muhtesem manzarasi, calisanlarin o guler yuzu Bodrum’ da bulamayacaginiz bir luks❤️servis, ikram, temizlik, kalite hersey mukemmel..tesekkurler MARMA🌸","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde 11 ay önce,5/5
Hotel Marma Beach,"Personel güler yüzlü, denize sıfır olması güzel. Sessiz sakin Bodrum Butik Hoteli, çocuklar için yaşlı ve engelli bireyler için ideal bir mekan.",,Google üzerinde 10 ay önce düzenlendi,5/5
Hotel Marma Beach,"Bakın ben hayatımda böyle bir yer görmedim, inanılmazdı. Tek iyi yönü konumu önce onu söyleyeyim. Biz iki oda ayırttık biri annem ve babam için, biri eşim ve ben. Gittiğimizde resepsiyonda kimse yoktu, biraz bekledik geldi, bizi odalara çıkardı. Odalardan biri ne kadar büyükse diğeri de o kadar küçüktü. Bizim kalacağımız küçük odanın klozet çeşmesinde bir sorun varmış, usta gelip yapacak sonra da temizleteceğim 10 dakika işi var dedi görevli peki dedik. Bekliyoruz gelen giden yok. Resepsiyona indim o kişi zaten orada yok bardan rica ettik aradılar geldi, dedik usta nerede gelecek dedi sizin işiniz varsa çıkabilirsiniz, otelimiz güvenilirdir falan. Dalga mı geçiyorsunuz diye içimden konuştum ama neyse dedik. Bu arada normal check in saati 14.00 biz 16’da gittik, yani bir iş varsa çoktan hallolması gerek. Neyse yine gelen giden yok,bu arada biz de akşam 8 de bir düğüne katılacağız, acelemiz var yani. Sonra annem tesadüfen kendi odalarının kapısını kilitlemek istediğinde kilidin bozuk olduğunu fark etti. Hala usta da yok bu arada. Artık sinirlenmeye başladık, bu nasıl iş diye resepsiyondaki adamla bir miktar tartıştık ama kendisinin asla umru değil. En son paramızın iade edin dedik, biz kalmayacağız. Tek bir özür bile dilemeden, evet bir aksilik oldu deyip parayı iade etti. Klozeti bozuk odayı sistemde açıp sadece para almaya bakıyorsunuz. İnstagramdan yorumları silmeye benzemiyordur burası, biz gittik siz gitmeyin, işletme nasıl olmaz canlı örneği burası.","Odalar1,0Hizmet1,0Konum3,0",Google üzerinde 3 yıl önce,1/5
Hotel Marma Beach,"24 haziran günü cumartesi günü, internetteki 800 tl fiyatı ajenta üzerinden oda kahvaltı fiyati görüp telefonla resepsiyonu aradım. Onlarda 800tl yi olduğunu söyleyip rezervasyon yaptırdım. Öğleden sonra 16 gibi otele giriş yaptık. 1 saat filan şenzlogları kullandık. Sonra akşam yemeği için dışarı çıktık. Otel bomboştu. Gece 23 30 gibi otele geldiğimizde, fiyatta yanlışlık yaptıklarını fiyatın 900 tl olduğunu 100tl ödeme yapmamız gerektiğini, otelin sahibinin ağzından bize aktardılar. 800 tl ye mümkün olmadığını Otel sahibi iletmiş, cep telefonumdan internet sitelerindeki fiyatın 800 olduğunu gösterdim. Keyfimiz kaçtı odayı boşalttık, resepsiyondaki arkadaş paramızı geri iade edemedi. Cumartesi gecesi o saatte araç kullanmak zorunda kaldım. Ve bugun yapılan ödemede 200 tl senzlog parasını kesmişler. Bu mantarite ile gecenin 23.30 da bomboş otelde misafirinin peşinden koşulupta para istenmez. Kesinlikle ve kesinlikle tavsiye etmiyorum. Plajı da güzel değil bence.","Odalar1,0Hizmet1,0Konum2,0",Google üzerinde 4 yıl önce,1/5
Hotel Marma Beach,Otel adeta denizin içine yapılmış . Şaka degil otele giriş sadece sahildeki plajdan yani otelin bi kapısı bi sokagı yok yandaki otelin sokagına kadar arabanızla geliyosunuz sonra 100 m sahilden otele ulasıyosun. Deniz çok sığ ama taşlı ve yosunlu kendi iskelesi var ama öğle atlamalık değil sadece 50 cm :) . Suit odalar güzel ama bizim gibi standart bi oda alırsanız küçük bir pencereden otelin ara boşluguna bakarsınız yani balkon standart odalarda yok ıslak havlularını mayolarını nerde kurutuyolar bilemedim ve sigara içilen oda da yok .Odalarda sadece boş bir mini buzdolabı var iki kişiye birer havlu :) ısıtıcı çay kahve su yok . Kahvaltıya gelince yaklaşık 3 m uzunlugunda açık büfe çay hemen bitiyo su yok ama birileri söylenmişki bir sürahi su koydular sagolsunlar yani özetle evimizde yaptıgımız o standart kahvaltı otelin extra bi olayı yok. Fiyat - sunum dengesi iyi degil o parayı sadece denizin içinde olmasına borçlu. Tavsiye edermiyim ? Hayır,,Google üzerinde 8 yıl önce,3/5
Hotel Marma Beach,"Mersinliye gore denizi soguk ama yuzmesi cok keyifli, deniz sabah saatlerinde biraz soguk oluyor, odamizin genis 1+1 di , temizligi gayet iyiydi, yemekler lezzetli, calisanlar guler yuzlu, ortami cok guzeldi. Biz cok memnun kaldik","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 3 yıl önce,5/5
