otel_adi,yorum,hizmet,tarih,puan
Selectum Collection Bodrum,"An itibariyle ailemle otelde tatil yapıyorum. Şu ana kadarki deneyimimizden bahsetmek gerekirse maalesef beklediğimizi bulamadık. Öncelikle otel hayvan dostuymuş, gelince öğrendik. Tur sitesinin uygulamasında alt detaylarda gizlenmiş. …",,Tripadvisor üzerinde 3 hafta önce,2/5
Selectum Collection Bodrum,"Balayı çifti olarak 29 Haziran–3 Temmuz tarihleri arasında konakladık. Genel olarak oteli gelecek yaz da tercih edebileceğimizi düşünüyoruz. Mimarisi çok güzel ve personelin büyük çoğunluğu gerçekten güler yüzlü ve ilgiliydi.
ETS Tur tarafından yönlendirilen görevli arkadaş bizimle ilgileneceğini söyledi ancak otele yeni başladığı için birçok konuda bilgi sahibi değildi. İlk gün çok aç olmamıza rağmen bize snack bar olmadığı söylenince akşam yemeğine kadar beklemek zorunda kaldık. Daha sonra aslında farklı seçenekler olduğunu öğrendik. Ayrıca otelle ilgili yaşadığımız sorunlarda otel personeli hakkında olumsuz yorumlar yapması da bize profesyonel gelmedi. Kendisi yalnızca tekne turu ve kulüp gezisi satma odaklı bilgiler vermek istedi tüm tatil boyunca, çıkış gününde ise resepsiyon önünde denk geldik ve sadece uzaktan selamladı.
Odalar konusunda maalesef yorumlara katılıyoruz. Temizlik yeterli değildi, odalar otelin genel görünümüne göre eski kalıyor. Mini bar dolumu ve havlu değişimi de düzenli yapılmadı. Balayı kapsamında vaat edilen şampanya ise ancak birkaç gün sonra teslim edildi. Ücretsiz olması önemli değil; önemli olan verilen sözlerin zamanında yerine getirilmesi.
İçecek kalitesinde de tutarsızlık hissettik. Buna karşılık Kule Bar’da görev yapan Abuzer Bey çok ilgiliydi ve hazırladığı içecekler gerçekten başarılıydı. Ana barda çalışan kişiler ise ne yazık ki yabancı sever ve Türklere pek ilgili sevecen davranmıyor. Ayrıca animasyon ekibindeki tüm arkadaşlar, özellikle Mert ve Mete Bey, enerjileri ve samimiyetleriyle tatilimizi güzelleştirdi. Açık büfedeki garson arkadaşlar ciddi bir yoğunluğa rağmen çok ilgili ve tatlılardı. Hepsine çok teşekkürler.
7/24 restoran tarafında ise siparişlerin unutulması, açılış saatleri konusunda farklı bilgiler verilmesi ve uzun bekleme süreleri yaşadık. Otelin yetkilisi olduğuna inandığımız bir beyefendinin bi gün restorana gelmesi ile şef garson tüm ilgisini kendisine yöneltti ve siparişimizi unutarak tam tamına 1 saat 20 dk bizi bekletti. Buna karşılık göz göze bile gelmedi, başka arkadaşlar sorunu çözdü. Bize kalırsa müdür bey de müşteri memnuniyetini önceliklendirir. Bu bölümde hizmet kalitesinin geliştirilmesi gerektiğini düşünüyoruz.
Balık alakart restoranda şef garson bey enerjisi ilgisi ve sohbetiyle bize çok keyifli bir akşam yaşattı. İşini seven bir diğer insan, iyi ki vardı.
Kısacası birileri işini iyi yapmaya çalışırken birileri onları sabote etmeye çalışıyor gibi diyebiliriz.
Çıkış sırasında tüm bu konularla ilgili detaylı geri bildirim verdik ve değerlendirmeye alınacağı söylendi. Eksikler giderildiği takdirde otelin çok daha başarılı olacağına inanıyoruz. Güzel mimarisi ve birçok başarılı çalışanı sayesinde yine tercih edilebilecek bir otel.","Odalar1,0Hizmet4,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara
OdalarEski, yetersiz temizlik, ilgisiz
Yakındaki etkinliklerHer akşam harika etkinlikler var
GüvenlikKararsızız, ana kapıda otele giriş çıkış sırasında pek ilgilenilmiyor
Yürüme olanaklarıMimari sayesinde her yer birbirine yakın, yürümek keyifli
Yiyecek ve içeceklerYiyecekler genel anlamda lezzetliydi ama kesinlikle içecekler geliştirilmeli",Google üzerinde bir ay önce,4/5
Selectum Collection Bodrum,"🌟 Hayatımın En Kusursuz, En Fantastik Tatiliydi! (Kesinlikle 5 Yıldızdan Fazlası)
Selectum Collection Bodrum ailesine, bize hayatımızın en unutulmaz haftasını yaşattıkları için ne kadar teşekkür etsem az. Kendimizi bir otel müşterisi gibi değil, adeta bulutların üzerinde yürüyen, fantastik bir dünyanın ayrıcalıklı konukları gibi hissettik. Ne istediysek, ne rica ettiysek, hatta daha biz düşünürken kendiliğinden önümüze geldi! Çalışanların inanılmaz nezaketi ve ilgisi gerçekten büyüleyiciydi.
Ama bazı isimler var ki, bu tatilin mimarları oldular. Onları buraya tek tek yazıp, yönetim da dâhil herkesin görmesini istiyorum:
⭐ ÖZEL PARANTEZ: VOLKAN METE VE ESRA JULİA (Harikasınız!)
Animasyon ve Etkinliklerin Kralı; Volkan Mete: Enerjisiyle, yaptığı aşırı eğlenceli etkinliklerle ve muhteşem animasyon yönetimiyle tatilimize inanılmaz bir neşe kattı. Bir an bile sıkılmadık, sayesinde çok keyifli anlar yaşadık. Başarısı, profesyonelliği ve samimiyeti kesinlikle takdire şayan!
Misafir İlişkilerinin Kraliçesi; Esra Julia: Kendisi misafir ilişkilerinde tam anlamıyla bir profesyonellik ve çözüm abidesi. Gösterdiği üstün başarı, güler yüz ve samimi ilgi o kadar kıymetliydi ki, otelde her an güvende ve özel hissetmemizi sağladı.
Otel Yönetimine Açık Çağrı: Volkan Mete ve Esra Julia gibi profesyoneller bu otelin en büyük şansıdır. Kendilerine ne kadar teşekkür edilse, ne kadar övgü yağdırılsa azdır. Başarıları daim olsun!
🍽️ Bitmek Bilmeyen Gastronomi Şöleni ve Muhteşem Lezzetler
Otelin yemekleri tek kelimeyle muhteşemdi! Her şey o kadar bol, o kadar çeşitli ve lezzetliydi ki, tatil boyunca tek derdimiz ""acıkmadan tekrar yemek zorunda kalmak"" oldu. Gözleme evi, snack barlar ve plaj saatindeki ikramlar harikuladeydi. Gurme bir tatil deneyimi yaşadık diyebilirim. Ayrıca tesisin her noktası tertemiz ve pırıl pırıldı.
🏖️ Muhteşem Deniz ve İki Farklı Havuz Keyfi
Otelin plajı kelimenin tam anlamıyla harika. Tertemiz, Mavi Bayraklı ve yumuşacık kumlu bir denize sahip. Havuz konseptleri ise çok akıllıca düşünülmüş. İki tane havuz var; bir tanesi çok büyük ve tüm eğlenceli aktiviteler, coşkulu etkinlikler burada dönüyor. Diğer havuz ise tamamen sakinlik ve huzur arayanlar için ayrılmış, kafanızı dinleyebiliyorsunuz.
🏡 Otel Odası Değil, Adeta Kendi Evimiz!
Müsaitlik durumuna göre bize çocuklu ailelere verilen odalardan birini uygun görmüşler. İyi ki de öyle olmuş, inanılmaz memnun kaldık! Kaldığımız yer bir otel odasından ziyade bizim evimiz gibiydi. Balkonumuz, ayrı yatak odamız ve ayrı oturma odamızla tam bir 1+1 daire konforundaydı. Geniş, ferah ve çok rahattı.
🤫 Kalabalığın İçinde Huzur ve Kaliteli Kitlesi
Otelin misafir profilinin çoğunluğu yabancı turistlerden oluşuyordu ve hepsi o kadar nezaketli, o kadar kaliteli insanlardı ki... Kocaman bir kalabalığın içinde olmamıza rağmen inanılmaz sessiz, sakin ve huzurlu bir tatil yapabildik. Herkes alçak sesle konuşmayı, birbirine saygı duymayı çok iyi biliyordu.
Özetle; rüya gibi bir haftaydı. Başta Volkan Mete ve Esra Julia olmak üzere, emeği geçen, yüzündeki tebessümü eksik etmeyen tüm otel çalışanlarına sonsuz teşekkürler. Kesinlikle tekrar geleceğiz, kesinlikle tavsiye ediyoruz!❤️❤️❤️❤️❤️","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Selectum Collection Bodrum,"1)Oda temizlikleri kesinlikle eksik ve zayıftı. Biz 1 hafta kaldık çarşaflarımız hiç değiştirilmedi. Havlu ve sabunları, çöpleri ve yer temizliğini hep kendimiz talep ettik.
2)Arabamız otelin içinde yer olmadığından önündeki sokağa vale tarafından park edildi, ama araç hiç kontrol edilmemiş ki aracımızın lastik sibop contaları çalınmıştı.
3)Şezlong yetersizdi ya da düzensizdi. Sabah erkenden kalkıp özellikle plajda havlu bırakmazsanız gün içinde şezlong kapmaca oynanıyor. Bu da tatili yorucu hale getiriyor. En azından kişi sayısı kadar şezlong güncellenmeli.
4)Yemek saatlerinde ve akşam etkinlik
saatlerinde masa bulmakta çok zorlandık, bu kesinlikle iyileştirilmelidir.
5)Otelin içinde bulunan markette çeşit az fiyatlar fahişti, dudağımız uçukladı.
6)Plajda çöp kutuları temizleniyor, ama üstün körü bir şekilde. Peçete ve pipetler denize uçuyor. Plajda taşların arasından kırık kola cam şişesi çıkardık. Birinin bir yeri kesilse otel için büyük skandal olur dikkat edilmeli. Koya yanaşan tekneler pisliğini bırakıyor ve deniz çok kirleniyor. Otel bu konuda yaptırım uygulamalı ki denizi kirlenmesin. Ayrıca bir sürü kuş var, ağaçlara kuş evleri yapılabilir.
Zaten hayvan dostu olan bu otel için hoşluk olur.","Odalar4,0Hizmet4,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · İleri teknolojili
OdalarOdalar güzel ve konforlu, temizlik açısından daha iyi olmalı.
GüvenlikGüvenlik yeterli ama yetersiz. Otel içi için yeterli fakat otel dışına bırakılan misafir araçlarını kontrol etmeliler bu da güvenliği ilgilendiriyor.
Yürüme olanaklarıOtel içi gayet yeterli alan mevcut.
Yiyecek ve içeceklerÇok iyi lezzetler olduğu kadar lezzetsiz yemekler de vardı. Çeşit çok herkesin beklentisi bir şekilde karşılanıyor.
Önemli ayrıntılarÖzellikle eksiklikleri belirttim ki bunlara dikkat edilirse ve iyileştirilirse çok daha güzel olur ve yıldızlarını hakkıyla temsil eder.",Google üzerinde 3 hafta önce,4/5
Selectum Collection Bodrum,"Eşimle kış ayında düğünümüz olduğu için balayına gidememiştik. Bizim için ilk tatil deneyimi oldu. Çalışanlar o kadar güler yüzlü ki her anlamda otelden çok memnun kaldık. Odalar gayet temiz ve yeterli. Yemekler lezzetli , organizasyon harika. Özellikle çalışanlardan CEM ŞEF çok samimi ve güler yüzlü onunla sohbet etmek keyifliydi ve muhteşem ilgili biri. Çalışanlar sürekli tatiliniz nasıl geçiyor, memnun kalmadığınız bir durum var mı diye sordular bu da bence işletme için harika işlerini önemsediklerini belli ediyor. Plaj ve deniz konusuna gelecek olursam bir çok otele gittim ve deniz gördüm ama bu kadar suyu saf, temiz yüzülebilecek deniz görmemiştim balıklarla beraber yüzüyorsunuz abartmıyorum. Muhtemelen merkezden biraz uzak kaldığından ve etrafında otel sayısı az olduğundan sahil çok temiz ve güzel bu konuda içiniz rahat olabilir. Havuzu da gayet büyük çok yeterli. Doğum günüm bu sene tatil zamanına denk geldi , oda servisi ikramında bulundular ve bir İtalyan a la carte hediye ettiler. Bir ekibin bu tür şeylere dikkat edip misafirleriyle ilgilenmeleri başarılı bir organizasyon olduğunu gösterir. Muhtemelen seneye yine buraya rezervasyon yaptırırız her anlamıyla çok memnun kaldık.. Emeği geçen herkese çok teşekkür ederiz 🙏🏻😊","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Büyük fırsat",Google üzerinde bir ay önce,5/5
Selectum Collection Bodrum,"1 haftalık bir konaklama yapıyorum, halen oteldeyim, herşey kusursuz gidiyor şu ana kadar aksayan hiç birşey görmedim. Kalabalık mı evet kalabalık ama her misafir her yerden faydalanabiliyor bence, animasyon grubu şahane eğlendirmek ve tatilinizin güzel geçmesi için gereken herşeyi yapıyorlar, gündüz havuz etkinlikleri gece dans ve canlı müzik.Yemeklerde ve kahvaltıda yeterince çeşit var canınız ne isterse onu yiyebilirsiniz. 24 saat boyunca hizmet devam ediyor, çalışanlar güleryüzlü yardımsever. Bu kadar büyük bir tesisi yönetmek de ayrı bir meziyet, odalar hergün temizleniyor hiçbiryerde çöp göremezsiniz, çimler ağaçlar bakımları muazzam.Küçük çocuğumuz yok ancak onlar içinde herşeyi düşünmüşler, çocuk parkları, kids club vs. Kötü yorumlara aldırış etmeyin, herşey şahane parasını sonuna kadar hak ediyor.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Selectum Collection Bodrum,"Hospitality Management sektöründe çalışan biri olarak hizmet kalitesine ve detaylara ister istemez daha dikkatli bakıyorum. Bu açıdan söyleyebilirim ki gerçekten çok etkilendim. Girişte bizi güler yüzlü ve enerjik bir ekip karşıladı. Lobinin atmosferi, kuş sesleri ve sıcak karşılama tatilimize harika bir başlangıç yaptı. Biz söylemeden odamızın upgrade edilmesi çok zarif bir jestti. Özellikle Front Office Manager Emrah Bey’in bizzat karşılaması ve konaklamamız boyunca sürekli bizimle ilgilenip herhangi bir isteğimiz olup olmadığını sorması misafir memnuniyetine verdikleri önemi açıkça gösteriyordu. Havuz başındaki eğlenceler çok keyifli, deniz ise inanılmaz berraktı. Tüm ekibe emekleri ve misafirperverlikleri için teşekkür ederim. Böyle profesyonel hizmeti görmek gerçekten mutluluk verici. Kesinlikle tekrar tercih edeceğim.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde bir ay önce,5/5
Selectum Collection Bodrum,"Otelin planı ve yeşil alanları çok yerinde. Küçük çocuğumuz ile rahat vakit geçirmek için rezervasyon yaptık Mayıs ayında. Başta güzeldi fakat sonradan otele yüzlerce üniversite öğrencisi grubu geldi. Her yer 6-7 kişilik gruplar halinde dolaşan ve ağza alınmayacak küfürler eden erkek gruplarıyla doldu.
Doğrusu ailenizle gittiğiniz bir otelde içki içip sarhoş olan, sürekli küfür eden ve gürültü yapan gruplarla karşılaşmayı hiç istemezsiniz. Ziyaretimizi kısa kesip başka otele geçmek zorunda kaldık.
Aman diyeyim, ailenizle huzurlu bir tatil yapmak istiyorsaniz buradan uzak durun. Bizim gibi otelde kalan bir kaç çocuklu aile neye uğradığını şaşırdı.
Otelin bir kurumsal politikası yok anladığım kadarıyla. Profile bakmadan parayı veren her grubu alıyorlar. Riske alıp kimseye gitmesini tavsiye etmem, tatiliniz rezil olabilir.
Yemeklere gelecek olursak: yemekler yenilebilecek derecenin sınırında. Açılış saatine denk gelirseniz yeni pişmişlerden yiyebilirsiniz. Eger yemek basladiktan 1 saat sonra giderseniz ızgarada pisen etlerin çamur benzeri bir maddeyle kaplanmış gibi olduğunu göreceksiniz. Izgaranın başındaki elemanlar ızgarayı temizlemeleri gerektiğinin farkında değil.
Otelin tek 5 yıldiz kısmı personeli. Rn üst seviyeden en alt seviyeye kadar tüm personel son derece saygılı ve kibardı. 5 yıldızlı bir otelden alacağınız hizmeti alıyorsunuz.
Özetle: Fiyat olarak bütçeniz buraya yetiyorsa kalabilirsiniz. Yaz sezonunda apaçileri doldurmazlar herhalde. Genelde yabancılar ve aileler olur tahminimce. Sezon dışında ise asla tavsiye etmem.","Odalar3,0Hizmet5,0Konum3,0",Google üzerinde 3 ay önce,1/5
Selectum Collection Bodrum,Selectum otellerinde 2. Kez konaklama yapıyoruz geçen yıl side comfort Family de konaklama yapmıştık ve oradan da çok memnun ayrıldık. Bu sene de memnuniyetimizden ötürü tekrardan selectum otelini tercih ettik. Otel’in konumu merkezi olması sebebiyle ulaşım konusunda hiç bir sorun yaşamadık. Tüm bölgelere ulaşım maximum 30 dk sürüyor. Otelin yemekleri gayet güzel geldiğiniz de hiç bir şekilde aç kalmanız mümkün değil. Animasyon ekibinden Mert Arkadaşımız tatilimiz boyunca ilgisi ve alakası bizi çok memnun etti. Dart oyunu en keyif aldığımız zamanlardı. Tüm selectum ailesine gönülden teşekkür eder. Bir sonraki senelerde tekrardan görüşmek dileğiyle.,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 3 hafta önce,5/5
Selectum Collection Bodrum,"27 haziran - 3 temmuz arasında eşimle konakladık. Denizi tertemiz, dalgasız. Havuzları da tertemiz. Şezlong problemi de hiç yaşamadık.
Yemekleri de hergün çeşit çeşit. Bar kalitesi yüksek.
Biz özellikle akşamları etkinliklerinden çok memnun kaldık. Hergün farklı konseptlerde dans ekipleri geldi. Dans showlarından sonra da eğlenceye canlı müzikle devam edildi. Baya eğlendik. :) Etkinlik ekibi müdürü Volkan Bey ve Mert Beye ilgi alakalarından ve düzenledikleri etkinliklerden dolayı teşekkür ederiz. :)","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
