otel_adi,yorum,hizmet,tarih,puan
Kadıkale Resort,Bu otel kesinlikle internetteki fotoğraflarla ve beklentilerle uyuşmuyor.||En büyük sorun plajdaki şezlonglardı. Her gün şezlong bulabilmek için adeta kavga etmek zorunda kaldık. …,,Tripadvisor üzerinde bir ay önce,1/5
Kadıkale Resort,"Oncelikle resepsiyon, gulumseme ve yardim nedir bilmeyen isinden bikkin Gizem hanim gibi calisanlardan oda anahtari aliyorsunuz. Odalar hapishane gibi - pencere yok!!! …",,Tripadvisor üzerinde bir ay önce,1/5
Kadıkale Resort,"Bu otelde yaşadığımız deneyim maalesef beklentilerimizin çok altında kaldı. Konaklamamız boyunca en büyük sorun şezlong yetersizliğiydi. Üç gün boyunca ailemizle birlikte boş şezlong bulamadık. Durumu defalarca personele iletmemize rağmen kalıcı bir çözüm üretilmedi. Üçüncü gün bize ""Akşamdan havlunuzu bırakın."" denilerek sorumluluk adeta misafire yüklenmiş oldu.
Ertesi sabah havlumuzu ve kişisel eşyalarımızı bıraktığımız şezlonga geldiğimizde, yabancı misafirlerin eşyalarımızı yere atarak şezlongu kullandığını gördük. Bir misafirin kişisel eşyalarına bu şekilde müdahale edilmesi kabul edilemez.
Olayı güvenlik amirine bildirdiğimizde haklı olduğumuz söylendi. Ancak buna rağmen eşyalarımızı atan misafirlere hiçbir uyarı yapılmadı ve herhangi bir işlem uygulanmadı. Bunun yerine bizim eşyalarımız toplanarak başka bir şezlonga yönlendirildik. Sorunu çıkaran değil, mağdur olan tarafın yerinin değiştirilmesi, işletmenin misafir haklarına bakış açısını açıkça göstermektedir.
Ayrıca konaklamamız boyunca yabancı misafirlere gösterilen ilgi ve hassasiyetin Türk misafirlere aynı şekilde gösterilmediği izlenimine kapıldık. Kendimizi ikinci sınıf misafir gibi hissettik. Ödenen ücret aynı olmasına rağmen hizmet anlayışındaki bu farklılık son derece rahatsız ediciydi.
Bir tatilde en temel beklenti, eşit hizmet görmek ve kişisel eşyalarınızın güvende olmasıdır. Ne yazık ki bu otelde bunların hiçbirini yaşayamadık. Yaşadığımız bu olumsuzluklar nedeniyle işletmeden kesinlikle memnun kalmadık. Yönetimin misafirler arasında ayrım yapılmasına izin vermemesi, şezlong sorununa kalıcı çözüm üretmesi ve misafir haklarını koruyan bir anlayış benimsemesi gerektiğini düşünüyoruz. Aksi takdirde benzer mağduriyetleri başka misafirlerin de yaşayacağı açıktır.","Odalar4,0Hizmet2,0Konum4,0",Google üzerinde bir ay önce,2/5
Kadıkale Resort,"Sabri Necdet SAL
Google üzerinde bir ay önce düzenlendi",,Google üzerinde bir ay önce düzenlendi,1/5
Kadıkale Resort,"lütfen okuyun!
Ekonomik oda olarak su aritma tesisi ustunu verdiler 12 saat motor calisiyor, ben böyle zulüm gormedim, odaya girip dinlenmek imkansiz, asla asla tercih edilmeyecek bir yer, su an halen oteldeyim.
sesin videosunu gönderiyorum.
cok para verdik canimiz yandi.
Allahtan dilegim, hakkimiz asla helal degil.
*** 1. güncelleme: etstur sayesinde odamiz degisti, ancak yeni verdikleri oda rutubet kokuyor. küf var.
videosunu ekte gonderdim.
video harici birçok fotograf cektim.
odanın diğer yerlerinde de rutubet var, rötuş yapilmasina rağmen bu tutmamış, geri kusmuş.
elinde boya tenekesi ile gezen birini görmüştük, meğerse sebebi buymuş.
bu çapta bir rutubetin, rutubet boyası ile rötuş yapılarak giderilmesi zor bence.
zaten merdiven ile cikilan tepedeki (500~600 nolu odalar) zemin kattaki bütün odalarin önünde foseptik çukuru var, rutubete katkısı oldugunu düşünüyorum.
*** 2. guncelleme: 2. odamizin bu sekilde cikmasi neticesinde, sabahina, etstur ile görüştük, bizim icin çıkış verdiler ve ucret iadesi yaptilar. bu bizi menun etti.
otopark: 9/10
otelin üst kisminda arac parkı icin yer var, siz ana girişe gelince vale arkadaş aliyor. ancak ben çıkış yaparken gordum otoparki.
otoparkin fiziki konumu ve otoparka dönüş, dar ve engebeli, yani aracın altını hafif sürttüm çıkarken. dikkatli olun.
yeme icme:
genel menü. 6/10
lezzet. 6/10
tatli lezzetleri. 6/10
kahvalti standart, yeterli, pişi çok sert ve hamuru kötü.
öğle yemeği yeterli.
akşam yemeği, standart bir menu, izgarada tavuk, hindi ve balik uclusu sabit, ana yemek seceneklerini hergun degistiriyorlar.
açık büfenin servis alanı dar.
masaların bulundugu alan genis ve yer bulmak rahat.
pool bar: 6/10
ana havuzun oradaki barda beyaz tisortlu arkadaslar gayet yardimsever, ama ozellikle siyah tişörtlü saçları dimdik ozel kesim bir arkadas var, ben 2 gundur ASLA goz göze dahi gelemedim. Turist seviyor. Onlarla konuşsun istiyor. Kendi tercihi.
lobby bar: 7/10
surekli acik, ilgililer.
patisserie/pastane: 6/10
cay ve turk kahvesi ihtiyacinizi burdan karsilayabilirsiniz.
tatlı cesitleri iştah açıcı gorunmedigi icin denemedik. ya da tezgah kirli oldugu icin istemedik.
dondurma da buradan veriliyor, ancak basinda bir gorevli var ve sınırlı sayıda.
snack bar: 5/10
snack restoran: 7/10
ikisi aynı yerde.
otelin sonuna doğru gidince göreceğiniz bar, burada özellikle barda duran zayif, baygın bakışlı bir arkadas var, asla bizlerin yuzune bakmiyor, cok profesyonel, denileni yapiyor ama asla yuzunuze bakmiyor, hayranlıkla seyrediyorum kendisini, rus vb turistler ile zamanini gecirmeyi tercih ediyor o da.
snack restorandaki yiyecekler sıcak ve çıtır. guzel. snack restoran menu ile calisiyor, siz oturup menüden siparis veriyorsunuz, acik bufe yok burda.
oda servisi: 7/10
oda servisi arkadaslar işinde gücünde insanlar. ilk girdigimiz odadaki yatağın ortası çökmüştü, kendilerine söyledim hemen degistirdiler.
eleştiri: görünen yerleri temizliyorlar.
deniz, manzara, doga: 10/10
deniz taşlık ve hızlı derinlesiyor, iskeleden iniş yapiyorsunuz, dalgalar normal, ruzgari yandan aliyor. doğa zaten harika enfes manzara var. otelin alanı geniş ve ferah.
etkinlik, animasyon, eglence: 5/10
bir ekip var eglence tasarliyorlar, gunduz havuz basinda dans, dart vb. seyler, aksam amfi tiyatroda etkinlik oluyor, fena degil.
teras cafe/bar, resepsiyonun ustunde, burada da aksamlari etkinlik oluyor.
havuz, aquapark: 7/10
havuzlar normal. aquapark yetersiz 2 adet kaydırak var.
!!!!! cok konusulan sezlong mevzusu: ilk gun ben de sasirdim, bos yer yok, havuzda yuzen 7 kisi ama 50 adet sezlong bombos, havlular var, keza deniz iskele kenarındaki sezlonglar da öyle, full. ayakta durup izliyorsunuz cocugunuzu. cok sıkıntı gerçekten.","Otelde öne çıkanlarMuhteşem manzara
Odalarçok kötü.",Google üzerinde bir ay önce düzenlendi,1/5
Kadıkale Resort,"Otelin en güzel tarafi manzarasi. Deniz manzaralı diye tuttuğumuz oda ağaçları görüyordu. Alkoller cok kalitesiz, aksama kadar içsen de sarhos olmuyorsun. Çocuklu aileler için hic uygun değil, çok fazla merdiven var. Yemekler her gün aynıydı, et yemeği hic gormedim, balik ve tavuk vardi. Eğlence olarak zayıftı. Havuzlar temizdi, oda temizliğinde de sorun yasamadik. Ayrica otele erken giriş yapmamiza da izin verdiler. Bunlar da güzel tarafi. Fiyata göre normal diyebilirim ama daha iyi olabilir miydi evet.",Otelde öne çıkanlarMuhteşem manzara,Google üzerinde 2 ay önce,3/5
Kadıkale Resort,"Fazla cesit olmasa da yemekler genel olarak güzel ve lezzetliydi fakat yemek alma alanının havalandırması zayıf ve sıcaktı.
Odalar yenilenmis ve boyutları gayet iyi fakat otelin her yerinde merdiven var asansör hiç yok. Bebek arabası ile seyahat biraz zorlayıcı olabiliyor. Biz resepsiyonun hemen üst katındaki odada kaldık. Daha uzakta bir odada kalsak tatil değil çile olurdu.
Animasyon ekibi zayıf kişi sayısı cok az.
Giriş lobide klima yok, cok sıcak.
Genel olarak güzel bir tatildi.",,Google üzerinde bir ay önce,4/5
Kadıkale Resort,Merhabalar başka bir otele rezervasyon yaptırdım gittim rezalet otelle karşılaştım sonra tesadüfen kadıkale resort oteli buldum ilk karşılamada otel müdürü ile receptionda görüştüm halimi ve mağduriyetimi anlattım çok anlayışlı karşıladı ve otelde konaklama imkanımızı sağladı ilgisi ve alakası için öncelikle teşekkür ederim otel hizmet konum yemek çalışan güleryüzü yani anlatmakla bitmez mükemmel bir otel yönetimi karşıladı performans mükemmel temiz ve harika bir otel yani gerçekten de çok memnun kaldık otel çalışanları çok ilgiliydi oda temizliği mükemmel idi herkese tavsiye edeceğim bir otel şimdiden tekrar tekrar otel müdürü ve çalışanlarına çok teşekkür ederim,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat · İleri teknolojili
OdalarOdalar bakımlı ve temiz
Yakındaki etkinliklerEtkinlik hiç boş kalmıyor sürekli etkinlik var hem yetişkin hemde çocuk için
GüvenlikGüvenlik ileri derecede zaten otel konum olarak yerleşke olarak donanımlı
Yürüme olanaklarıÇok geniş alana sahip ve doğa ile iç içe olduğu için yürüme olanağı yüksek
Yiyecek ve içeceklerYiyecek ve içecek olarak mükemmel kötü bir yemek yada içecek ile karşılaşmadım
Önemli ayrıntılarMemnuniyet ilgi alaka temizlik hijyen konum güler yüz herşey var",Google üzerinde 2 ay önce,5/5
Kadıkale Resort,"Otelde 3 gün konakladık… İlk gün yemeklerden çok memnun kalmadık ama sonrasında her şey güzeldi. Mutfakta Mizgin bey ve çalışanlar son derece ilgili ve kibardı. Barda Fırat bey, Oğuz bey, Yaman bey, Emirhan bey güleryüzlüydü. Bizimle ilgilendiler. Oda temizliği çok iyiydi her gün temizlendi. Genel olarak memnun kaldık. Bütün çalışanlara teşekkür ederiz ☺️","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 2 ay önce,5/5
Kadıkale Resort,"İTİMAT OTOMOTİV BOSCH CAR HASAR
Google üzerinde 4 hafta önce",,Google üzerinde 4 hafta önce,
