otel_adi,yorum,hizmet,tarih,puan
Selectum Colours Bodrum,"Tatilimiz boyunca her anından büyük keyif kaybı, beklentilerimizin üzerinde bir konaklama deneyimi yaşandı. Otele giriş yaptığımız ilk andan itibaren güler yüzlü, ilgi ve profesyonellik bizi çok mutlu etti. …",,Tripadvisor üzerinde bir ay önce,5/5
Selectum Colours Bodrum,"Selectum Colours Bodrum’da geçirdiğim tatilden genel olarak çok memnun kaldım. Otele girişten itibaren güler yüzlü bir karşılama vardı ve tüm tatil boyunca personelin ilgisi hiç eksik olmadı.
Yemekler otelin en güçlü yönlerinden biri. Ana restoranda kahvaltıdan akşam yemeğine kadar oldukça geniş bir çeşitlilik sunuluyor. Et, tavuk, balık, ızgara çeşitleri, salatalar, tatlılar ve dünya mutfağından farklı lezzetler her gün özenle hazırlanıyor. Yemeklerin lezzeti ve sunumu gerçekten başarılıydı. Ana restoran ekibinin ilgisi ve özellikle Fırat Bey’in misafirlere yaklaşımı, düzeni ve profesyonelliği takdire değerdi.
Misafir ilişkileri tarafında Melike Hanım’ın ilgisi ayrıca teşekkür edilmeyi hak ediyor. Güler yüzü, çözüm odaklı yaklaşımı ve misafir memnuniyetine verdiği önem sayesinde kendimizi gerçekten değerli hissettik. Her konuda yardımcı olmaya çalışması tatilimizi daha da keyifli hale getirdi.
Otelin 7/24 hizmet veren restoranı büyük bir avantaj. Günün hangi saatinde acıkırsanız acıkın kaliteli ve lezzetli yiyeceklere ulaşabiliyorsunuz. Hamburger, pizza, makarna ve diğer atıştırmalıklar hem lezzetli hem de hızlı servis ediliyor.
A la carte restoranlar da oldukça başarılıydı. Özellikle İtalyan ve deniz ürünleri restoranlarında hem servis kalitesi hem de yemeklerin lezzeti beklentimizin üzerindeydi. Rezervasyon sistemi düzenli çalışıyor ve çalışanlar misafirlerle yakından ilgileniyor.
Denizi tertemiz ve berrak. İskeleler oldukça kullanışlı, havuzlar geniş ve bakımlı. Gün boyunca animasyon ekibi eğlenceli aktiviteler düzenliyor, akşamları ise canlı müzik ve profesyonel gösteriler sayesinde otelde keyifli vakit geçiriliyor.
Odaların temizliği düzenli yapılıyor, minibar her gün yenileniyor ve ortak alanlar genel olarak bakımlı. Otelin Bodrum merkeze yakın konumu da büyük bir avantaj. İsteyenler kısa sürede merkeze ulaşabilirken, otelin içinde de tatili dolu dolu geçirmek mümkün.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 hafta önce,5/5
Selectum Colours Bodrum,"Tatilimiz boyunca bu otelde geçirdiğimiz her an gerçekten çok keyifliydi. Daha giriş yaptığımız ilk andan itibaren güler yüzle karşılandık ve kendimizi evimizde gibi hissettik. Tesis son derece temiz, düzenli ve bakımlıydı. Odalar ferah, konforlu ve her gün özenle temizleniyordu. Ortak alanların hijyenine gösterilen özen de takdire şayandı.
Yemekler oldukça lezzetli ve çeşitliydi. Her öğünde farklı damak zevklerine hitap eden seçenekler bulunuyordu. Tatlılar, taze meyveler ve atıştırmalıklar da çok başarılıydı. Restoran çalışanları her zaman nazik, güler yüzlü ve ilgiliydi.
Havuzlar, plaj ve tüm sosyal alanlar oldukça temiz ve düzenliydi. Animasyon ekibi gün boyu eğlenceli etkinlikler düzenleyerek hem çocukların hem de yetişkinlerin güzel vakit geçirmesini sağlıyordu. Ailece rahatlıkla tercih edilebilecek, huzurlu ve kaliteli bir otel.
Özellikle Misafir İlişkileri departmanından Sadiye Hanım’a ayrıca teşekkür etmek isteriz. Tatilimiz boyunca her konuda bizimle yakından ilgilendi, tüm sorularımıza sabırla yardımcı oldu ve her zaman güler yüzüyle yanımızdaydı. Misafir memnuniyetini gerçekten önemseyen, işini büyük bir özveriyle yapan değerli bir çalışan. Kendisi sayesinde tatilimiz çok daha özel ve unutulmaz hale geldi.
Bu güzel deneyimi yaşamamızı sağlayan tüm otel çalışanlarına teşekkür ediyoruz. Profesyonel hizmet anlayışı, sıcak atmosferi ve kaliteli hizmetiyle kesinlikle tavsiye edeceğimiz bir otel. İlk fırsatta tekrar gelmeyi sabırsızlıkla bekliyoruz. Her şey için sonsuz teşekkürler!","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Selectum Colours Bodrum,"Otelde 5 gece konaklama yaptık. Konaklamamız boyunca otelin genel temizliğinden oldukça memnun kaldık. Odalar eski. Deniz güzeldi, sadece yer yer taşlı olması nedeniyle deniz ayakkabısı faydalı olabilir. Havuz ise oldukça temiz ve keyifliydi. Personelin genel yaklaşımı çok güler yüzlü ve yardımseverdi. Sadece 7/24 bölümünde çalışan garsonların ilgisini diğer ekibe göre biraz yetersiz bulduk.
Ana restoranın yemekleri ise maalesef beklentimizi karşılamadı. Özellikle et ürünleri hem görüntü hem de lezzet açısından bize kaliteli gelmedi ve çoğunu tercih etmedik. Buna karşın içecek kalitesinden oldukça memnun kaldık.
Tatilimizi güzelleştiren en önemli şey ise çalışanların samimiyeti oldu. Her yere yetişen, güler yüzü ve iyi kalbiyle tatilimiz boyunca adeta arkadaşımız olan Ömer Soyak'a ayrıca teşekkür etmek istiyoruz. Bunun yanında Visko'dan Sedat'a, resepsiyondan Ege Bey'e, ayrıca Hasan ve Hüseyin kardeşlere de ilgi ve emekleri için çok teşekkür ederiz. Onlar sayesinde tatilimiz çok daha keyifli geçti.","Odalar2,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara
OdalarRutubetli",Google üzerinde bir ay önce,4/5
Selectum Colours Bodrum,"Selectum Colours Bodrum'da geçirdiğimiz tatil gerçekten unutulmazdı. Daha otele giriş yaptığımız ilk andan itibaren personelin samimi yaklaşımı ve profesyonel hizmet anlayışı sayesinde kendimizi çok özel hissettik. Tesisin temizliği, düzeni ve genel atmosferi son derece başarılıydı.
Odalar geniş, modern ve oldukça konforluydu. Her gün özenle temizlenmesi sayesinde tatil boyunca rahat ve huzurlu bir konaklama deneyimi yaşadık. Otelin denize sıfır konumu ve eşsiz manzarası ise ayrı bir güzellik katıyordu.
Yemekler oldukça çeşitli ve lezzetliydi. Açık büfede her öğünde farklı seçenekler bulunuyor, özellikle ızgaralar, tatlılar ve yöresel lezzetler büyük beğeni topluyordu. Restoran ve bar çalışanlarının güler yüzlü hizmeti de tatilimizi daha keyifli hale getirdi.
Otelin en beğendiğimiz yönlerinden biri ise animasyon ve spor aktiviteleriydi. Gün boyunca düzenlenen su sporları, havuz oyunları, dart, masa tenisi, plaj voleybolu, fitness etkinlikleri ve çeşitli turnuvalar sayesinde hiç sıkılmadık. Animasyon ekibi son derece enerjik, ilgili ve eğlenceliydi. Misafirleri aktivitelere dahil etmekte oldukça başarılıydılar ve herkesin keyifli vakit geçirmesini sağlıyorlardı. Akşam gösterileri, canlı müzik performansları ve eğlence programları da profesyonelce hazırlanmıştı.
Havuzları, plajı, spor olanakları, eğlence programları ve kaliteli hizmet anlayışıyla Selectum Colours Bodrum hem dinlenmek hem de aktif bir tatil geçirmek isteyenler için mükemmel bir seçenek. Tatil boyunca gösterdikleri ilgi ve misafirperverlik için tüm çalışanlara teşekkür ederiz. Harika anılarla ayrıldığımız bu güzel otele tekrar gelmek için şimdiden sabırsızlanıyoruz. Bodrum'da kaliteli, eğlenceli ve keyifli bir tatil arayan herkese gönül rahatlığıyla tavsiye ederim.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Selectum Colours Bodrum,"Otelde 19-25 temmuz arası 7 gün konaklama yaptık. Otel odaları yenilenmiş ancak yataklar çok rahatsız. Odadaki tv eski model küçük bir tv. Kara tarafı odaları birbirine bakıyor. Oda kapısı odanın pencere kısmı oluyor. Otel konumu güzel denizi dalgasız. Ancak otel temmuz dönemi kapasitesinin üzerinde çalışıyor. Boş yer bulmak çok zor. Çok erken saat te havlu ile yer kapmanız gerekiyor aksi halde yer bulmak çok zor. Otel kapasitesinin üzerinde çalıştığı için birşey almak için çok fazla sıra bekleniyor; örneğin gözleme almak için 45 dk beklerseniz anca alabiliyorsunuz veya ana restaurantta herkesin sevdiği bir et varsa uzun kuyruk oluşuyor. Ek olarak yemeklerin lezzeti ve kalitesi düşük,. Otelin barlarında muadil alkollü içecekler var , kahve makineleri granül kahve. Sadece reception barında çekirdek kahve bulabiliyorsunuz. Havuz suyunun steril olduğunu düşünmüyorum ben ve eşim hastalandık solunum yolu enfks teşhisi aldım.Fiyat performans olarak bana göre , fiyatına göre düşük performansta. Otel ile ilgili en çok memnun kaldığım şey otelin personeli. Puanlama olsa 10 yıldız veririm kendilerine. Otelin over kapasitesine rağmen canla başla çalışıyorlar herşeyi halletmeye çalışıyorlar , güler yüzlerini eksik etmiyorlar. Burdan bir kez daha emekçi personele sevgi ve saygılarımı iletiyorum .","Odalar3,0Hizmet2,0Konum2,0",Google üzerinde 3 hafta önce,2/5
Selectum Colours Bodrum,"Selectum Colors Bodrum'un puanına aldanıp gittik. Siz aldanmayın. Otel içinde gezip müşterilere olumlu yorum yaptirmaya çalışan bir ekip var. İkna edebilirse hemen o an yorum arttırıyorlar. Bir çok insanda kıramıyor tabi ki
Otel karşılamada çok zayıf. O pozisyonda ki birinin enerjisi ve güler yüzü ön planda olmalı. Nehir Hanımdan bunu göremedik. Son derece ilgisiz ve soğuktu. Sonrasında odamıza geçmek için uzun bir süre bellboy bekledik. Yanlış hatırlamıyorsam adı Murat'tı. 5 karış surat ile geldi tek kelime etmeden odayı gösterdi ve gitti. Oda tanıtımı vs yok. Çıkarken de sanki hasmına bakıyor gibi bakıyor. Farklı psikolojiler cidden.
Otelde lobi bar 12 den sonra kapalı. Onun yerine 7/24 restorant gibi bir konsept oluşturmuşlar. Düşünce güzel fakat çoğu zaman yer yok insanlar ayakta bekliyor. Ayrıca burada çalışan garsonların tutumu çok enteresan. Bir çay istiyorsun yarım saat sonra geliyor. Fakat gelen müşteri yabancıysa ilgi alaka sohbet muhabbet hizmet harika. O muameleyi gördükten sonra bir daha uğramadık.
Otelde genel olarak personel azlığı ile ilgili bir sıkıntı var. Akşam yemeklerinde içecek servisleri yetişmiyor. Ben ve benim gibi bir çok kişi içeceklerini kendi gidip aldı.
Animasyon ekibi zayıf. Bir kaç etkinlik yapıp bırakıyorlar. Sadece animasyon ekibi için gidilecek otellerde kaldım. Burası kesinlikle zayıftı.
Odaların ses yalıtımı berbat. Yan ve al odanın konuşmalarını aynen duyuyorduk. Gece 3 de dışarıdan gelen bass seslerini söylemiyorum bile.
Yemekhanede çeşit az olsada lezzetliydi.
Odalar günlük temizleniyor.
Bir gün çakmağımı kaybettim. Saat 12.30-01.00 sularında lobiye gidip çakmak sordum. Personel bana araba varsa tekelden alabilirsin dedi. :) çözüm bu. Ertesi gün sigaram bitti otel marketinde 100 liralık sigarayı 300 TL ye sattılar. Koskoca otel benim 200 TL me tenezzül ediyor.
Asla tavsiye etmiyorum.","Odalar1,0Hizmet1,0Konum2,0",Google üzerinde 3 hafta önce,1/5
Selectum Colours Bodrum,"Selectum Colours Bodrum’da geçirdiğimiz tatilden gerçekten çok memnun kaldık. Otelin konumu, atmosferi, denize yakınlığı, genel temizliği ve sunduğu hizmetler tatilimizi çok keyifli hale getirdi. Daha ilk andan itibaren hem çalışanların ilgisi hem de otelin sıcak ortamı bize kendimizi rahat ve özel hissettirdi. Özellikle ailece tatil yapanlar için çok konforlu, düzenli ve huzurlu bir otel olduğunu söyleyebilirim.
Otelin genel alanları oldukça temiz ve bakımlıydı. Hem odalarda hem ortak kullanım alanlarında düzen hissediliyordu. Yemek çeşitliliği de gayet güzeldi; her gün farklı seçenekler olması, hem yetişkinler hem çocuklar için uygun alternatifler bulunması çok hoşumuza gitti. Havuz alanları, sahil kısmı ve otelin genel ambiyansı gerçekten dinlenmek ve keyif yapmak için çok uygundu. Gün içinde otelde sıkılmadan vakit geçirilebiliyor, akşamları da çok güzel bir tatil havası oluyor.
Ama özellikle ayrıca belirtmek istediğim bir konu var: Misafir ilişkileri ekibinden Sadiye Hanım. Kendisi tatilimiz boyunca bizimle çok ilgili, nazik, güler yüzlü ve çözüm odaklıydı. Her konuda sabırla yardımcı olması, sorularımıza içtenlikle yaklaşması ve bizi gerçekten önemseyerek ilgilenmesi çok kıymetliydi. Sadece görevini yapan biri gibi değil, misafirin memnuniyetini gerçekten önemseyen biri gibi davrandı. Bu da tatil deneyimimizi çok daha güzel hale getirdi. Güler yüzü, profesyonelliği, ilgisi ve samimiyeti için kendisine ayrıca çok teşekkür etmek istiyorum. Böyle çalışanlar bir oteli gerçekten farklı bir seviyeye taşıyor.
Genel olarak Selectum Colours Bodrum’dan çok memnun ayrıldık. Hem dinlenmek hem keyifli zaman geçirmek hem de güzel bir tatil anısı biriktirmek isteyenler için gönül rahatlığıyla tavsiye edebileceğim bir otel. Başta misafir ilişkilerinden Sadiye Hanım olmak üzere emeği geçen tüm ekibe teşekkür ederiz. Tekrar gelmek isteyeceğimiz bir tatil oldu.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat · İleri teknolojili",Google üzerinde bir ay önce,5/5
Selectum Colours Bodrum,"Hizmet ve İmkan Çeşitliliği Çok Fazla, Ancak Teknik ve Yapısal Sorunlar Mevcut
Otelde konakladığımız süre boyunca hem profesyonel yaklaşımlar hem de ciddi aksaklıklarla karşılaştık.
Giriş Deneyimi ve Hizmet:
Giriş günü, otel muhasebe sisteminden kaynaklanan bir sorun nedeniyle oldukça tatsız bir başlangıç yaptık. Ödememizi yaptığımızı kredi kartı ekstrelerimizle ispat etmemize rağmen, muhasebe tarafı hatayı bir türlü bulamadığı için 3 saat boyunca lobide bekletildik. Bu süreçte Sultan Hanım sorunu çözmek için çok çaba sarf etti ancak teknik nedenlerle kaynak bulunamadı. En nihayetinde Sultan Hanım’ın müdürü olan Hanımefendi, ekstrelerimizi inceleyip bize güvenerek odaya geçişimiz için onay verdi. Kendilerine bu insani ve çözüm odaklı yaklaşımları için teşekkür ederim.
Konaklama ve Oda Kalitesi:
Oda kalitesi ve genel konfor açısından otele 10 üzerinden 9 verebilirim; odalar oldukça iyi tasarlanmış. Ancak çok kritik bir sorun var: Ses yalıtımı neredeyse yok. Duvarlar o kadar ince ki yan odada veya koridorda fısıltıyla konuşulanlar bile odanın içindeymiş gibi duyuluyor. Bu durum huzurlu bir konaklamayı engelliyor.
Yemekler ve İmkanlar:
Otelin imkanları ve hizmet çeşitliliği takdire şayan. 7/24 açık barı ve her an ulaşılabilir yemek imkanı olması büyük bir artı. Ancak bu kadar bol hizmetin yanında yemeklerin kalitesi maalesef vasat/orta seviyede kalmış. Çeşitlilikten ziyade lezzet ve kaliteye daha çok odaklanılması gerektiğini düşünüyorum.
Genel Atmosfer:
Havuz ve etkinlikler oldukça başarılı ve eğlenceli. Denizi ise taşlık ve biraz bulanık olduğu için orta seviyede diyebilirim.
Sonuç: Konumu güzel, personeli (özellikle Sultan Hanım ve Müdürü) ilgili ve imkanları çok geniş bir tesis. Eğer yemek kalitesi artırılır, muhasebe/sistem sorunları giderilir ve oda yalıtımına çözüm bulunursa çok daha iyi bir işletme olabilir","Odalar4,0Hizmet4,0Konum4,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun · Büyük fırsat
OdalarOdalar güzel ama inanılmaz ses geçirgenliği var
Yiyecek ve içeceklerYemek imkanı ve çeşitliliği çok fazla. İstediğiniz her saat her şeyi yiyebilirsiniz. Ama yemeklerin kalitesi orta seviye.",Google üzerinde 3 ay önce,4/5
Selectum Colours Bodrum,"Deneyimli bir otelci olarak soylemeliyim ki cok ortalama bir otelin nasil bu kadar yuksek puan aldigini anlamadim. Otelin konumu, denizi, odalara giden yollarin yesillik icinde olmasi cok guzel. Fakat.. Yemekler ve temizlik maalesef cok iyi degildi. Hayatimda gordugum en lakayit animasyon ekibiydi. Elinde sigaralarla havuz basinda musterilerle yuksek kahkalar, ellerinde icecekleri ile disiplinden cok uzaktalar maalesef. Kids club sacma gosteri ve danslardan ibaret stajyerlere ogrettikleri ayni figurleri hergun tekrar edip duruyorlar. Otele gelen dansci ekipler cok iyidi, otelin en iyi calisanlari resepsiyon ve belboylardi. Cok saygili ve isini duzgun yapan bir front office ekibi. Garsonlarda ellerinden geldigince iyi hizmet vermeye calisiyorlar haklarini vermek isterim. Mutfagin pastaci bolumu kesinlikle gelistirilmeli, tatlilar cok vasat maalesef. Temizlik ve hijyen konusunda cektigim fotograflari paylasalarak oteli kotulemek istemem, otel yoneticileri kendilerini gelistirmek adina irtibata gecerlerse kendilerine iletirim. Maalesef bir daha asla gelmeyecegim bir otel, herkese iyi tatiller.","Odalar4,0Hizmet3,0Konum4,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde bir ay önce,3/5
