otel_adi,yorum,hizmet,tarih,puan
Oscar Seaside Hotel & Spa,"Otele gelirken açıkçası fiyatına göre çok büyük bir beklentiyle gelmemiştik ama daha ilk günden itibaren gerçekten şaşırdık. Özellikle çalışanların ilgisi ve emeği takdiri hak ediyor. Restoran kısmında herkes inanılmaz yoğun çalışıyor ve yemekler sürekli taze şekilde geliyor. Bazı insanların “açık büfe” mantığıyla her şeyin saatlerce beklemesini istemesi bence haksızlık. Burada restoran düzeninde sıcak ve taze servis yapılıyor, bu da kaliteyi gösteriyor.
Yemek çeşitleri gayet yeterliydi, içecek konusunda da hiçbir eksik yaşamadık. Hatta alkol servis saatini misafir memnuniyeti için uzatmaları bile işletmenin müşteri düşünerek hareket ettiğini gösteriyor. Çalışanların güler yüzlü olması tatili daha keyifli hale getirdi.
Odalar çok lüks veya ultra yeni olmayabilir ama temizliği gerçekten iyiydi. Zaten verilen fiyat düşünülünce alınan hizmet beklentinin çok üstünde kalıyor. Bazı yorumları okuyunca gerçekten şaşırdım çünkü fiyat/performans açısından bakıldığında bu otel fazlasıyla başarılı.
Kısacası uygun fiyatlı ama keyifli, temiz ve samimi bir tatil isteyenler gönül rahatlığıyla tercih edebilir. Biz memnun ayrıldık, tekrar gelmeyi de düşünürüz.",Otelde öne çıkanlarMuhteşem manzara · Büyük fırsat,Google üzerinde 2 ay önce,5/5
Oscar Seaside Hotel & Spa,"Otel konumu çok iyi, tercih ederken bunu göz önünde bulundurduk. Odaların genişliği ve tasarımı güzel. Deniz temiz. Fakat yemek yemek her öğünde 2 saati alıyor ve masadan memnun kalkamıyorsunuz. Yemekler alacart usulünde ve sipariş almaya çok geç geliniyor. Sipariş alındıktan sonra ise siparişler hem geç hem eksik geliyor. Eksik siparişi tamamlatmaya çalışmak için farklı garsonlara sürekli söylemek gerekiyor fakat bu eksik gelen siparişin geleceğini garanti etmiyor genelde yıldırma politikası güdüyorlar. Bugün son yaşadığım olay ise bu yorumu yapmama neden oldu. Öncelikle porsiyonlarımızın diğer masalardan az olduğunu fark ettik. Yemeğimiz her zamanki gibi yine geç geldi. Ama asıl sıkıntı tatlı siparişinde yaşandı. Tatlı için sipariş verdim, siparişi verdikten 20 dakika sonra sipariş gelmediği için ikinci defa garsonun yanına gidip hatırlattım. Bu hatırlatmanın üzerinden 20 dakika daha geçti üçüncü bir garson geldi ve tekrar tatlı siparişini aldı. 50 dakikalık bu süre zarfında tüm masalar tatlı siparişlerini alıyordu. En son hemen arkamdaki masa 6 adet tatlı siparişini aldı. Garsonun gözlerinin içine baktım ve geri dönüş alamadığım için masadan kalktım. Hazır olan bir sütlü tatlıyı getiremediler. Garsonlar kesinlikle masa ayırt ediyor çünkü masaların çoğu siparişini zamanında alıyor.","Odalar4,0Hizmet1,0Konum5,0",Google üzerinde 3 hafta önce,2/5
Oscar Seaside Hotel & Spa,"Öncelikle güzel olan şeylerden bahsetmek istiyorum , denizi güzel dalgasız , iskelesi güzel keyif vericiydi.Birde restoran bölümde çalışan yanılmıyorsam,Cebrail beye ilgisinden dolayı teşekkür ederiz .
Herşey dahil konsept satın alarak gitmiş bulunduğumuz otelde neye uğradığımızı şaşırdık ,akşam yemeğini açık büfe olarak gidiyorsunuz , ama herşey o kadar az ve lezzetsiz , berbat geliyorki inanamazsınız .
Salata bile ne kadar kötü olabilirse o kadar kötü .
Düşünün menüde sadece iki çeşit tatlı var ,ve bir adet koyuyorlar , ki ben her tatlıyı yerim , yemedim .o bile kötüydü .
Bir çorba yapılmıştı , içinde yok yok .
Oğluma dışarıdan yemek söyledim .
Keza kahvaltı tam bir fiyasko ne çayı çay ne ekmeği ekmek , nede kızartması kızarması .
Herşey soğuktu , yumurta patates kızarması ,sosis , başkada birşey yok zaten .
Peynir zeytin domates ve kalitesiz şekerlenmiş minik reçeller .
He bide bulanık mı bulanık bir çay .
Ürünler afkan bir aşçının elinden çıkıyor , bol bol soslu ve çoğu zaman tuzlu .
Rakı söyledik mesela bardağa rakıyı damlatarak koyuyorlar ,başka bir çalışan üstler kızıyor dedi.
Asla ve asla müşteri memnuniyeti esasıyla çalışan bir otel değil .
Ve en kötülerinden biri , sıcak su hemen bitiyor ve çeşme suları TUZLU SU , tuzdan arınamıyorsunuz. Ordan çıkıp duş alana kadar kaşındık .","Odalar1,0Hizmet1,0Konum2,0",Google üzerinde 2 hafta önce,1/5
Oscar Seaside Hotel & Spa,"Hayatimda bu kadar sahtekar bir otel görmedim. Nitelikli dolandiricilik suçunun somut tanımı olsaydi bu otel olurdu. Otel; görselde anlatılanlarla çok farklı. Kesinlikle hayvani bağlasan durmaz denilen cinsten. Duş bölgesi kireçli, kırık, pis. Hiç bir gün temizlenmeye gelinmedi, havlular 3 gün boyunca ayni kullanıldı. Işıklarin üzerinde örümcek ağlari vardi. Kendimizi otelden direk atıyorduk ki fazla vakit geçirmemek için… Otelden çıktığımızda Bodrum’da olduğumuzu anlıyorduk. Otele girdiğinizde sanki savaş bölgesi, çöl yeri gibiydi. Sanki içeride çok farklı işler yapiliyormuş izlenimi veriyordu. Odalar beyaz ışık ve tam yanmıyordu bile. Bir de tuvalet kağidini dahi sanki savaşta düşmandan “tuvalet kağıdı” istemişiz gibi; kapının üzerine asıyorlardi. Ayrica sözde “5 Yıldızlı” bir otelin hijyen kurallarinin hiçe sayıldığı banyosunda sıcak su yoktu & sabunluklar kırılıyordu. Böyle bir ortamda kahvaltıya dahi inmiyorduk. Korkunç geçen bir 3 gündü. Korkarak uyuyorduk, çünkü geceleri dışardan mavi ışıklar geliyordu ve odadaki yangin alarmi bir sönüp bir çalışıyordu. En komiği ise asla bir yetkilinin olmamasıydı :) Hem konaklamış bir vatandaş olarak sosyal devlet ilkesinin temeli olan yaşam hakkına saygısızlığın ve dolandırıcılığın böylesi aleni olmasi çok ürkütücü. Hem de bir Avukat olarak gerekli işlemleri yapıcağımdan hiç şüpheniz olmasin. Konut huzuru ihlali, görseller ile gerçeğin farklı sunulmasından nitelikli dolandırıcılık suçlarının hepsinin teşkil ediyordu. Banyodaki kireçten insan tüberküloz ya da silikozis olur! Kesinlikle ne eşinizle, ne çocuğunuzla ne ailenizle kimseyle gitmeyin. Korku adası desek yeridir. Böyle bir otelin 5 yildiz almasi asla anlaşılır değil. Yabancı turistler geldiğinde bu otelde kalsa; Türkiyeyi ve güzelim Bodrum’u nasıl bilirler acaba? Reklam açısından dahi korkunç bir yer. Hemen gereken yapılmalı.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Oscar Seaside Hotel & Spa,"Öncelikle kolay gelsin. 3 gece 4 gün bir konaklama sağladık ama otelinizin eksikleri var biraz yani Öncelikle yemeklerden bahsedeyim yemeklerin hepsi aynı çeşit geliyor tavuk sotede söylesen daha kekikli tavukta söylesen hepsi aynı geliyor yani hepsini aynı çeşit yapıyorlar Yani aşçınızda bir sıkıntı var galiba ya da yemek yapmayı bilmiyor anlayamadım çünkü bu yemekleri Ben de evde yapıyorum ama hepsi aynı olmuyor tatları mesela teriyaki soslu tavuk söyledik onun için de domates soğan biber vardı yani onun içine domates soğan biber olmaz. Mesela Ali Nazik ve çökertme kebabı söyledik ikisi de aynı geldi yani Ali Nazik tarifi öyle olmuyor Patlıcanın üstünde et olur yani patates vesaire ilk defa gördüm karman çorman bir yemek geldi. Pirinç pilavı kuru geliyor yani sanki dışarıda bekletilmiş bir pirinç pilavı gibi ve bunun gibi daha daha fazla şeyler.
Sipariş verdikten yarım saat 40 dakika sonra yemekler geliyor yani personelleriniz çok yavaş özellikle bir tane şortlu prrsoneliniz var o ekstra yavaş ve sadece işine geldiği müşterilere bakıyor uyarılsın o çocuk yoksa çok musteri kaybedersiniz ve gelen herkes memnuniyetsiz ayrılıyor çoğu kişinin dilinde aynı şeyler var. Bol pantolonlu renkli gözlü bir cocuk var o personel ve icecek bolumunde ki kız olan personeliniz çok iyi bizim tüm isteklerimizi aninda karşılayan personeller. Bi de baran veya boran adlı bi personel var o da çok iyi. Geri kalan personeller işleri aksine uzatıyor. Yani personel yönünden biraz Zayıfsınız.
Oda konusuna gelince odada çok eksikler var mesela banyo yani çok eski bir banyo bir düzenleme yapılsa daha güzel yerlere gelinebilir ve odanın suları İnsan banyo olmak ağzını çalkalamak istemiyor bile sularda yani Odaların suları neden pis su geliyor denizden çıkınca temiz suda yıkanmak istiyorum ama yani yıkandığımız su da o kadar temiz bir su değil
Ve snack saati bence öğleden 1 saat sonra yapılmaz çünkü zaten insanlar doymuş oluyor yani 3 4 degil de 4 5 yapilsa daha iyi olur çünkü biz cok otellere gittik ama böylesini ilk defa görüyoruz çok eksikleriniz var duzeltilse emin olun ki bu gelenlerin 2 katı musteri daha gelir.
Yani o kadar para verdik bu dediklerimden ötürü biraz paramız çöp olmuş gibi geldi Çünkü insan temizlik ferahlık ve huzur arıyor yani tek beğendiğim artı yönü şu oldu Hem denize yakın olması hem havuzunun sakin olması geri falan yönleri eksi. Yani çoğu kişiden duydum ki bu otele ilk defa geldim bir daha gelmem diyorlar demek ki hataları gören tek ben değilim. Kusura bakmayın biraz uzun oldu ama şikayetlerimi dile getirmek zorundayim ki tekrarlanmasın. Kolay gelsin bol müşteriler...","Odalar2,0Hizmet3,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun
Yiyecek ve içeceklerYemek konusunda bayağı zayıf",Google üzerinde bir ay önce,3/5
Oscar Seaside Hotel & Spa,"Muğla Bodrum’da bulunan Oscar Seaside Hotel & Spa’ya görsellerine ve bazı olumlu yorumlara güvenerek bir tatil satın aldık, ancak şu an hâlâ konaklamaya devam etmemize rağmen, ödediğimiz paranın tamamen boşa gittiğini düşünüyoruz. …",,Tripadvisor üzerinde 2 ay önce,1/5
Oscar Seaside Hotel & Spa,"Otel konum olarak güzel hava alanına yakın. Otelin atmosferi görünüşü güzel . Plaji da gayet güzel kum plaj. Otel çalışanları kibar ilgili özellikle Baran bey çok ilgiliydi. Otelin en büyük ve önemli sorunu yemekler . Mutfakta kahvaltı olsun yemek olsun seçenekler az ve tatsız tuzsuz. Üstelik aşçı tek kisiydi yemekler çok geç geliyordu. Kesinlikle garsonlarla alakalı degil. Mutfak malzemeleri tabak çanak eski yetersiz kahvaltıda bardak kalmıyordu. Temizlik düzen konusunda daha iyi olabilirdi özellikle odalar daha temiz olmalı . Otele göre ücretler yüksek , otelin fiziki şartları iyi fakat hizmet çok yetersiz. Büyük sorunlardan bi tanesi de odalardaki musluklardan deniz suyu geliyor .","Odalar2,0Hizmet3,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz
OdalarOrta segment. Daha temiz olmalı yataklarda alez falan yoktu . Yastıklarda leke vardı.
Yürüme olanaklarıMarkete vs. Yakın
Yiyecek ve içeceklerYetersiz seçenek çok az olanlar da tatsız .
Önemli ayrıntılarOtele bi çeki düzen verilmeli dip köşe temizliği zayıf . Yemekler iyileştirilmeli seçenek çoğaltılmalı",Google üzerinde bir ay önce düzenlendi,3/5
Oscar Seaside Hotel & Spa,"Merhaba. 2 gece 3 gün olarak kaldık. Artı ve eksilerini size sıralayacağım. Öncelikle personelleri çok samimi ve iyiler. Her konuda yardımcı olmaya çalışıyorlar. Manzarası mükemmel, havuzu temiz ve güzel. İki gece de canlı müzik vardı ikisi de birbirinden iyiydi. Eksi yönlerine bakacak olursak odaları eski ve temiz değildi. Hadi eski olmasını geçelim ekonomik odaydı ama temiz olmaması ciddi bir sorundu zaten yeteri kadar personelleri yoktu. Yemekleri idare ederdi. Sadece hijyen için de olsa bidaha orda kalacağımı sanmıyorum.","Odalar1,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 2 ay önce,3/5
Oscar Seaside Hotel & Spa,Otelde 3 gün konakladık .Öncelikle Resepsiyonist ve barda servis çalışanlardan çok memnun kaldık.Hepsi çok güler yüzlü ve saygılıydı .Her şeye koşturuyorlardı . Çalışan sayısının azlığından serviste eksiklikler tabii ki oluyordu ama bunları çalışan personellerin üzerine atmak ne kadar doğru tamamen yönetimin sorumluluğuna ait bir hata .Odalara gelirsek inanılmaz bir hijyen eksikliği vardı odaya girer girmez klozetteki sarı lekeleri sildim.Yatakların çevresi ve arkası yumaklarla doluydu pencereler petekler hepsi toz kaplıydı. Duş başlığı ve duş çeşmesi çok kötü durumdaydı .Otelin denize konumu çok güzeldi .Akşamları sakin bir yürüyüş rotası vardı . Izgara çeşitleri çok güzeldi direkt masaya servis güzeldi .Eleman sayıları yükselirse her şey daha iyi olabilir .,,Google üzerinde 2 ay önce,3/5
Oscar Seaside Hotel & Spa,Oscar Seaside Hotel & Spa öncelikle yorumlara bakarak geldim bende çoğunluğun yaptığı gibi fakat 4 yıldızlı bir otel ve 4 puanlık bi durum hiç göremedim. Odalar banyo ve tuvalet harici fena değil eski taş evleri andırıyor. Banyodan gelen su pis ve tuzlu gibiydi. Personeller güler yüzlü her konuda yardımcı olmaya çalışıyolar o konuda bi sıkıntı yaşamadım. Yemekleri kesinlikle önermiyorum ne ben memnun kaldım ne de memnun kalan birini gördüm.2 puanı sadece personellerin güler yüzüne ve hizmetlerine veriyorum. Tavsiye edebileceğim bir yer değil .,"Odalar2,0Hizmet4,0Konum2,0",Google üzerinde bir ay önce,1/5
