otel_adi,yorum,hizmet,tarih,puan
HAKAN OTEL,"Kesinlikle tavsiye etmiyorum çok eski banyoda sıcak su düzgün bir sekilde akmıyordu lavabo musluğu kırıktı ,duş başlığı bozuktu.Oda rutubet kokuyur ve küçücük.Temiz değil.Gec saatlere kadar ses var.Kahvalti kötüydü.Gelen çatal bardak kirliydi.Her şey çok özensiz ve hijyenik hissettirmiyor.Otel cok bakimsiz ve eski","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 3 hafta önce,1/5
HAKAN OTEL,"21/03/2026-23/03/2026 arası kalmak amacıyla Hakan otele gelmiştik Muğla’ya baya yabancıyız da tabii. Otele girdiğimiz ilk an Korhan bey ve Gül hanımın güler yüzü karşıladı bizi inanın o kadar sıcacık bir ortam o kadar temiz çalışıyorlar ki odaya girdikten hemen sonra bir gün daha kalmaya karar verdik. Kahvaltısı serpme ve çok rahat doyuyorsunuz ayrıca odamızın balkonundan da bahsetmeliyim akşamları vakit geçirmekten inanılmaz keyif alıyorduk. Korhan bey bize gitmek istediğimiz yerler olsun taşıma ile nasıl gideceğimiz olsun hepsinde o kadar yardımcı oldu ki hiç yabancılık çekmedik çok samimi ve harika enerjileri var ev konforunda bir otelde kaldığımız için inanın çok mutlu ve minnettarız en içten dileklerimle teşekkürlerimi eder bir daha Muğla’ya gelirsem burada kesinlikle kalacağımı belirtmek isterim,keyifli çalışmalar diliyorum:)","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun
Yakındaki etkinliklerDurağa 2 dakika yürüme mesafesi
Yürüme olanaklarıSahile 5 dakika
Yiyecek ve içeceklerSıcak,taze,lezzetli",Google üzerinde 5 ay önce,5/5
HAKAN OTEL,"Sakin ve huzurlu bir yer
Kahvaltısı yeterli
Fiyat performans olarak ideal
Sahile, Restaurant çok yakın
Tavsiye ederiz","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz
Yürüme olanaklarıHer yere yürüme mesafesinde Sahile Restaurant ve barlara",Google üzerinde 3 ay önce,4/5
HAKAN OTEL,Kışın cenaze nedeniyle kalacak yer ararken denk geldim. Hersey çok harikaydı. İşletmeci gül hanıma çok teşekkür ederim. Omlet ve yumurtalı ekmek çok güzeldi. Ellerine sağlık. Odalar temizdi otel harika,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun · Büyük fırsat · İleri teknolojili",Google üzerinde 6 ay önce,5/5
HAKAN OTEL,Çok ama çok güzel bir tatil geçirdik. Sessiz sakin eğlenceli bir tatildi. Kahvaltısı oldukça güzeldi. Herkese tavsiye ederim,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 5 ay önce,5/5
HAKAN OTEL,"Kızımla birlikte Bodrum Bitez’de Hakan Otel’de geçirdiğimiz 4 gün bizim için çok keyifli ve huzurlu geçti. Aile işletmesi olmasının getirdiği sıcaklık ve samimiyet, tatilimize ayrı bir güzellik kattı. Otelin temizliği, konforu ve sakin atmosferi bizi fazlasıyla memnun etti. Sabah kahvaltılarındaki ev yapımı lezzetler ve güler yüzlü ev sahipleri sayesinde kendimizi adeta evimizde hissettik. Özellikle çocuklu aileler için oldukça uygun ve güvenli bir ortam sunuyor. Bu güzel deneyim için Hakan Otel ailesine çok teşekkür ederiz. En kısa sürede tekrar görüşmek dileğiyle!","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde bir yıl önce,5/5
HAKAN OTEL,"Parti Showroom Parti Malzemeleri
Google üzerinde bir yıl önce",,Google üzerinde bir yıl önce,
HAKAN OTEL,"Unutulmaz samimi bir konaklama- öncelikle güler yüz ile karşılandık ve kapıya kadar son dönüş günü uğurlandık. Aileden biri gibi hisettirdiler. Korhan bey ve ekibi bizleri öyle bir misafirperverlikle karşıladılar ki, kendimizi sadece bir misafir değil, ailenin bir parçası gibi hissettik. Kahvaltıları çok lezzetli ve bol çeşitliydi. Otel ve havuz temiz. Sürekli bir ihtiyacımız var mı ? diye sordular. Gül hanıma özel ilgisi için ayrı teşekkür ederiz. Hakan bey ve diğer personelleri güler yüzlü ve ilgiliydi. Denize yürüme mesafesinde denizi harikaydı. Bu derece samimi, içten ve insanı değeri hissettiren bir yaklaşım günümüzde gerçekten nadir bulunuyor. Kendimizi güvende, huzurlu ve evimizde hissettik. Bu harika ekibe sonsuz teşekkürler. Sizler konaklamamızı unutulmaz kıldınız. Ama en önemlisi UMUT otelin en tatlı minik prensi. Güzel tatlı ilgisi sohbeti için teşekkürler. Ela dan selamlar sana umut. Kendisine sevgiler. Seneye tekrar görüşmek üzere. Kesinlikle tercihlerimiz arasında olacak herkese öneririz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir yıl önce,5/5
HAKAN OTEL,"Annem ve kardeşimle 10 günlük Turunç tatilimizden sonra 2 günde Bodrum’a geçmek istedik Bitez’i görmediğimiz için Hakan Otel’i tercih ettik. Olumsuz bir yorum varsa asla dikkate almayın tam bir aile oteli tabiki 5 yıldızlı bir otel değil butik kendi halinde bir aile işletmesine gelip 5 yıldızlı otel standartları ararsanız kendinizi üzersiniz :) Kaldıki biz buraya ultra hersey dahil 5 yıldızlı bir otelden geldik ama hiç üzülmedik, özellikle Korhan bey her konuda, ufacık bi ricamızda hemen yardımcı oldu. Biz çok memnun kaldık. Tesekkür ederiz♥️","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir yıl önce,5/5
HAKAN OTEL,"öncelikle verdiğim 2 yıldızı sadece valizimizi giriş saatinden önce ve çıkış saatinden sonra otelde tuttukları için veriyorum. google yorumlara bakıp gelen biri olarak deneyimimi aktarmak istedim. odalar internetteki fotoğraftaki gibi değil, kahvaltı standart bir butik otel kahvaltısı, sabah erken saatlerde çocuk sesleri başlıyor sessizlik isteyenler için uygun değil maalesef, havuz kenarında kahvaltı yaparken iç tarafta yer yoksa üstünüze su sıçrayıp duruyor havuza giren çocuklardan dolayı, buzdolabımız bozuktu bu sıcakta soğuk su için sürekli tekele gitmemiz gerekti buzdolabının bozuk olduğunu söyledik ilgilenileceği söylendi ancak bir dönüş alamadık.","Odalar2,0Hizmet2,0Konum4,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde bir yıl önce,2/5
