otel_adi,yorum,hizmet,tarih,puan
ByAkkan,"Konaklamamız boyunca her şey harikaydı. Otelin temizliği, konforu ve sunduğu hizmet beklentilerimizin üzerindeydi. Tüm çalışanlar son derece güler yüzlü, ilgili ve yardımseverdi. Kendimizi evimizde gibi hissettik. Özellikle huzurlu atmosferi ve misafir memnuniyetine verdikleri önem bizi çok mutlu etti. Güzel anılarla ayrıldığımız bu oteli gönül rahatlığıyla tavsiye ediyoruz. Özellikle rezervasyon aşamasında otelden ayrıldığımız güne kadar her konuda bize destek olan Burak Bey’e çok teşekkür ederiz.En kısa zamanda tekrar gelmeyi diliyoruz. Her şey için çok teşekkür ederiz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun · Büyük fırsat",Google üzerinde 4 hafta önce,5/5
ByAkkan,"Hizmet kalitesi mükemmel|Giriş yaptığımız andan çıkışa kadar gösterilen ilgi ve alaka çok güzeldi |Personeller son derece profesyonel yardımsever ve güler yüzlü,Oğuz Bey'e samimiyeti için teşekkür ederiz.odaların temizliği ve düzeni …",,Tripadvisor üzerinde 2 ay önce,5/5
ByAkkan,"Güzel bir tatil geçirdiğimiz, yıllardır vazgeçemediğimiz Akyarlar bölgesinde hizmeti olsun misafirperverliği olsun ilgisi olsun bundan sonra müdavimi olmak istediğimiz otel.
Annemin tekerlekli sandalye ve baston kullanması dolayısıyla denize sıfır, kolay ulaşabileceği ve rahatça denize girebileceği bir yer ararken burayı keşfettik. Hem denize olan mesafesi hem bahçesi o kadar güzeldi ki.
Bizimle her an ilgilenen Burak beye, kendimizi evimizde hissetmemizi sağlayan başta Ceren hanım, Tülay hanım ve Haşmet beye ve Cenk beye, güleryüzlü personelleri Ayşe, Meryem ve Oğuz'a , güzel yemekleri için Rıza ustaya çok teşekkür ediyoruz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz
OdalarOdalar küçük ama kullanışlı. Engelli kullanımına uygun
Yakındaki etkinliklerYakınlarda birçok kafe ve müzik işletmesi var. Keyifli zaman geçirebilirsiniz.
Yürüme olanaklarıDenize giden yolu trafiğe kapalı, çocuklar için uygun
Yiyecek ve içeceklerAlerji durumunuza dikkat eden ve kurallarınızı harfiyen uygulayan bir mutfak",Google üzerinde 3 hafta önce,5/5
ByAkkan,"Daha once de kalmistik ilk acildiginda, her detayi cok guzel dusunulmustu. Denize sifir ve odalar cok ozenli, esyalar kaliteli ve yeni. Su an annemler kaliyor ve cok memnunlar her seyden. Calisanlara bu kadar rahat ve konforlu hissettirdikleri icin tesekkurler.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
ByAkkan,"Otelin denize sıfır konumu, modern odaları ve güzel yemekleri sayesinde çok güzel bir tatil geçirdik. Gösterdikleri özen için özellikle Burak Bey'e teşekkür ederiz. Tüm çalışanlar son derece ilgiliydi. Otel odaları temiz ve düzenliydi. İlgili ve güler yüzlü çalışanlara ayrıca teşekkür ederiz.",Otelde öne çıkanlarMuhteşem manzara · Sessiz,Google üzerinde 2 ay önce,5/5
ByAkkan,"Otelin konumu, odaların hijyeni, kahvaltısının kalitesi ve güler yüzlü hizmetiyle birlikte çok memnun kaldığımız bir yer oldu ayrıca Burak Beye ilgilerinden dolayı çok teşekkür ederiz kesinlikle tekrardan tercih edeceğimiz bir işletme…","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
ByAkkan,"Öncelikle çok güzel bir tatildi… Herşey dahil otel tercih etmediğimiz sürece artık gideceğimiz tek adrestir. Her sorunla ilgilenen Burak bey Her isteği severek koşturan Oguz bey bizi evimizde gibi hissettiren Değerli Haşmet Bey ve Eşine çok teşekkür ederiz. Odalar temiz, Kahvaltı muazzam, akşamları sessiz kaliteli zaman, ateş başında eğlence :) herşey çok güzeldi. Emeğinize yüreğinize sağlık. Sevgilerimizle
Fırat Yıldız ve Boran","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 2 ay önce,5/5
ByAkkan,"2 gece konakladım, personelin ilgisi, yemeklerin lezzeti ve açık büfe kahvaltısı çok başarılıydı, bir tek küçük olan plaj alanında müşterilerin yer tutma çabası ne kadar erken giderseniz gidin önde yer bulmayı çok zorlaştırıyor","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 3 hafta önce,5/5
ByAkkan,"Odalar temiz değil, klozetler kararmış ve eşyalar eskiydi, banyo kapısı kapanmıyordu, kahvaltıda yemeklerin üstünde sinekler uçuşuyordu hiçbir şey yiyemedik, işletmeciler gerçekten nasıl işletmeci olunur bilmiyorlar, ücret ödediğimiz bir işletmede nasıl bu kadar kötü bir tavır olabilir anlayamadık, standart odada kalabilmek için ekstra ücret talep ettiler ve ödemek zorunda kaldık, rezillik","Odalar1,0Hizmet1,0Konum3,0",Google üzerinde bir ay önce,1/5
ByAkkan,"Kendim de turizmci olduğumdan otel ararken bazı kriterlerim oluyor. By Akkan otel aradığım tüm özelliklere sahip. İşleten ve çalışan arkadaşlar çok nazik, cana yakın, yardımseverler. Burak bey ve Oğuz beye bu kısa konaklamamızda bize çok yardımcı oldular. Teşekkürler ediyor, tekrar görüşmek üzere diyorum.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun …Devamı",Google üzerinde 2 ay önce,5/5
