otel_adi,yorum,hizmet,tarih,puan
Petunya Beach Resort,"Yemek, hizmet ve hijyen konusunda maalesef beklentilerin çok altında kalan bir tatil deneyimi yaşadık.
Sabah 08.00’de odamızı temizlemeleri için kapıya kart asmamıza rağmen odamız temizlenmedi. Öğlen bebeğimizi dinlendirmek için odaya girdiğimizde kapımız çalındı ve “daha sonra gelin” dememize rağmen o gün temizlik yapılmadı. Ertesi gün de aynı durum tekrarlandı; ancak resepsiyonla tartışmamızın ardından oda temizlendi.
Eşim ve çocuğumla kaldığımız odada ikinci anahtar kartı verilemeyeceği söylendi. Odadaki kasa için günlük 2 € ücret talep ediliyor, Wi-Fi ise ücretli. Anahtar kartımı kaybettiğimi söylediğimde yeni kart için 250 TL istenmesi de ayrıca oldukça rahatsız ediciydi.
Yemek kalitesi kesinlikle kabul edilebilir seviyede değildi. Kimse bu fiyat seviyesinde istakoz veya kuzu pirzola beklemiyor; ancak düzgün bir pilav dahi sunulamaması ciddi bir sorun. Öğle saatlerinde snack bar tamamen dolu oluyor, biraz geç gittiğinizde ise menüdeki ürünlerin çoğunun kalmadığı söyleniyor. Bir pizza için 45 dakika bekledikten sonra gelen pizzanın hamuru çiğ olduğu için çöpe atmak zorunda kaldık.
Plajda ayrıca denize doğru uzanan bir boru bulunuyor. Denize girdikten sonra sahile yaklaşık 1-2 metre mesafede bu borudan birkaç kez köpüklü bir akıntı çıktığını gördüm. Bu durum hijyen ve güvenlik açısından oldukça endişe vericiydi.
Genel temizlik ve hijyen zayıf, plaj ve restoran alanlarında yer bulmak ise neredeyse imkânsız. Otelde işini düzgün yapan nadir kişilerden biri, plaj düzeninden sorumlu arkadaşımızdı; kendisine ayrıca teşekkür ederim.
Özetle, bu fiyat seviyesinde lüks beklentimiz yoktu. Ancak temel temizlik, hijyen, yemek ve hizmet kalitesinin bu seviyede olması bizim için büyük bir hayal kırıklığı oldu.","Odalar2,0Hizmet1,0Konum3,0
Yürüme olanaklarıSahil yürüyüşü
Yiyecek ve içeceklerBerbat",Google üzerinde bir ay önce,1/5
Petunya Beach Resort,"Bu yaz 3. kez geldik (bu defa 5 aileydik) yine gelmeyi düşünebileceğim nitelikte bir otel. Çocuklar burada çok mutluydu. Kahvaltıdan gece çorbasına kadar bu otelde aç kalmak mümkün değil. Cok fazla opsiyon var. Ana öğünler dışında sınırsız içecek, sneak, dondurma, waffle, atıştırmalik derken akşam yemeğine yer kalmıyor. Odadan plaja yürüyerek gidebilmek çok güzel. Balıklarla birlikte yüzdüğümüz tertemiz suları için bile gidilir. Odalarda yapılan yenilemelerden sonra daha rahat ettik. Oda temizliği, havlu veya çarşaf gibi isteklerimiz anında karşılandı.
Güler hanım başta olmak üzere gece müdürü, restorant müdürü ve tüm çalışanlarıyla sorunsuz bir tatil deneyimimiz oldu. İşin eğlence kısmına gelince animasyon ekibi bu yıl gerçekten çok başarılıydı. Gündüzleri havuzbaşında eğlenceli aktiviteleri ve akşamları eğlenceli gösteri ve showları hazırlayan sevgili Okan ve Berk ile kızımın en sevdiği tatil ablası olan Kübra'ya ayrıca teşekkür etmek isterim 🫶","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun
OdalarTemiz ve otel şartları için yeterli",Google üzerinde 3 hafta önce,5/5
Petunya Beach Resort,"Petunya Otel'de bir haftalık harika bir tatil geçirdim. Daha önce birçok otelde konaklamış olmama rağmen kendimi en rahat ve en huzurlu hissettiğim yer kesinlikle burası oldu.
Başta otel müdürleri olmak üzere, garsonlar, housekeeping ekibi ve tüm personel inanılmaz ilgili, güler yüzlü ve yardımseverdi. Kendimizi adeta yıllardır tanıdıkları misafirleri gibi hissettirdiler. Tüm misafirlerle tek tek ilgilenmeleri ve her konuda destek olmaları gerçekten takdire şayandı.
2,5 yaşında oldukça hareketli bir çocuğumuz olmasına rağmen güvenlik konusunda içimiz çok rahattı. Alınan önlemler gerçekten çok başarılıydı. Ayrıca personelin çocuklar da dahil olmak üzere tüm misafirleri dikkatle takip etmesi bize büyük bir güven verdi.
Her gün birbirinden keyifli aktivitelerle doluydu. Bir hafta nasıl geçti, gerçekten anlamadık. Otelin sahili tertemizdi; denizin dibindeki taşları bile net bir şekilde görebiliyordunuz. Uzun yolun tüm yorgunluğunu burada attık ve unutulmaz anılar biriktirdik.
Bu güzel tatili bize yaşatan tüm Petunya Otel ekibine ve her konuda desteğini esirgemeyen Gece Müdürü Mustafa Bey'e emekleri, güler yüzleri, ilgileri ve misafirperverlikleri için gönülden teşekkür ederim. Sayelerinde kendimizi evimizde gibi hissettik. İlk fırsatta tekrar görüşmek dileğiyle.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz · Çocuklar için uygun · Büyük fırsat
OdalarTemiz
Yakındaki etkinliklerHergüne bir etkinlik
GüvenlikOlması gerektiği gibi
Yürüme olanaklarıDenize karşı
Yiyecek ve içeceklerGayet doyurucu temiz",Google üzerinde 3 hafta önce,5/5
Petunya Beach Resort,"inanılmaz kötü bir otel. tek güzel yanı denizi güzel oda girebilirseniz. çünkü şezlonglarda asla yer olmuyor. savaşa gider gibi şezlong kapma yarışı var. yemekler hem aşırı lezzetsiz hem çeşit çok azdı hemde pis. her gün öğlen balık var o kadar. akşam da 2 gün tavuk çıktı. 4 gün kaldık sadece bir gün köfte çıktı (köfte demeye bin şahit ister) onu da sayıyla veriyorlar. eşim 4 tane istedi 3 verdiler. arkamızda kadın 5 istedi 4 verdiler torunuma alıcam diye alabildi kadıncağız. Bir günde türk gecesine denk geldik döner vardı. ama döner sadece vıcık yağdan oluşuyordu. bide zaten yer bulup oturmak çok zor. sıra bekliyorsunuz. snack bölümünde ise menü var menüden sipariş ediyorsunuz. mesela hamburger yazıyor açıklamasında da el yapımı köfte, karamelize soğan ve özel sos yazıyor. resmen hazır bim köftesi. köfte turşu marul o kadar. ne özel sos ne karamelize soğan var. sorunca da mutfağa soralım diyip asla cevap vermiyorlar. kullandıkları malzemelerin kötülüğünü tadından anlıyorsunuz zaten. gidilecek bir tatil değil. biz yemek için 2 gece dışarı çıktık. açık büfe bölümünde hijyen sıfır. bir tane pembe bez var bir sürü masayı hiç yıkamadan o bezle sildiklerine şahit oldum. çok pis ve lezzetsizdi. bar bölümündeki bardaklar sararmış çizilmiş hiç temiz durmuyor. verilen her bir kuruşa yazık. çok pişman oldum.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Petunya Beach Resort,"Otelden gerçekten çok memnun kaldık. Öncelikle konumu muhteşem; denize sıfır olması ve plajın hemen önünde olması büyük bir avantaj. Otelin genel atmosferi çok güzel, huzurlu ve keyifli bir ortamı var. Yemekler de gerçekten çok başarılıydı. Çeşit bol, yemekler lezzetli ve her şey gayet temiz ve özenliydi. Otelin temizliği konusunda da hiçbir sorun yaşamadık, her yer düzenli ve bakımlıydı. Ama bizim için tatili daha da güzelleştiren kesinlikle animasyon ekibi oldu. Özellikle Benisa, Kübra ve Berk gerçekten harikaydılar! ❤️ Enerjileri, güler yüzleri ve misafirlerle ilgilenmeleri sayesinde otelde hiç sıkılmadık. Her zaman güler yüzlü, ilgili ve samimiydiler. Animasyon ekibinin enerjisi otelin atmosferine gerçekten çok güzel yansıyor. Genel olarak tüm çalışanlar çok ilgili, güler yüzlü ve yardımseverdi. Kendimizi gerçekten çok rahat ve değerli hissettik. Gönül rahatlığıyla tavsiye ediyoruz. Kesinlikle 5 yıldızı hak ediyor! ⭐️⭐️⭐️⭐️⭐️","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun",Google üzerinde 3 hafta önce,5/5
Petunya Beach Resort,Paramızla rezil olmak istiyoruz derseniz buyrun gidin. Yenilenmiş dedikleri odalar nenem zamanından kalma. Meğer sadece teknik detaylar yenilenmiş. Ama ne hikmetse klozet kapağı yerinde durmuyor. Ne hijyen var ne hizmet kalitesi. Yaz olduğu için mayonez yokmuş mesela otelde 😁 Zaten gelen çıtır tavuk tabağını gördüğünüzde her şeyi anlayacaksınız 🤣 Her şey dahil otele gidip üstüne dışardan yemek yemek zorunda kaldık. Şezlong bulmanız zaten imkansız. Olmayan yemeği yemek için masa bulmanız yine imkansız. Çalışanları yoldan çevirip getirmişler gibi. Sadece dışardan bir fotoğraf onun dışında her şey çöptü böyle bir yorum yaptığım için de çok üzgünüm ama kimsenin parasını çöpe atmasını istemem. İki gün kafa dinlemeye gidip daha da sinir stres sahibi olup döndük daha önce hiç bu kadar kötü bir deneyim yaşamamıştım. Ki aynı gruba ait Bodrum Park Resort’te konaklamış ve ona güvenerek buraya gelmiştik alakası yokmuş. Nasıl böyle bir tercih yaptığımızı düşünüp giden paramıza yanıyorum gerçekten. Olumsuz yorum yaptığım için instagram hesaplarından da engellenmişim :),"Odalar1,0Hizmet1,0Konum5,0
OdalarÇok kötü aşırı eski yatağın çarşafı değişirken minderi gördük sarılığından midemiz kalktı.
Yakındaki etkinliklerOrtakent çok güzel bir yer, biz ne şanssızız ki oranın en kötü oteline denk geldik.
Yiyecek ve içeceklerKorkunç. Şişeli olduğu için su içtim sadece. Ne yemek yedim ne alkol ne herhangi bir içecek rezaletti.",Google üzerinde 3 hafta önce,1/5
Petunya Beach Resort,"Petunya Beach Resort'u uzun yıllardır tercih ediyoruz. İlk ziyaretimiz 2003 yılında olmuştu. Aradan geçen yıllara rağmen otelin genel kalitesini koruyor olması bizim için oldukça değerli.
Bu yıl yaşadığımız başlıca olumsuzluklar sivrisinek ve kara sinek yoğunluğu ile sahildeki şezlong yetersizliği oldu. Özellikle yoğun dönemlerde şezlong bulmak zaman zaman zorlaştı. Bu konularda iyileştirme yapılmasının misafir memnuniyetini daha da artıracağını düşünüyoruz.
Bunun dışında personel ekibi gerçekten takdiri hak ediyor. Kaldığımız süre boyunca tüm çalışanlar son derece güler yüzlü, ilgili ve yardımseverdi. Yoğun tempolarına rağmen her konuda destek oldular ve adeta kahrımızı çektiler.
Özellikle girişte bizi karşılayan Sinan Bey'e, güvenlik ekibinden Gülçin Hanım'a, yemek bölümünden Zilan Hanım'a ve barmenler Fırat Bey ile Yusuf Bey'e samimi ilgileri ve emekleri için ayrıca teşekkür etmek isteriz. Ayrıca Müşteri İlişkileri'nden Semra Hanım'a da karşılaştığımız sorunların çözümünde gösterdiği yakın ilgi, profesyonel yaklaşımı ve desteği için özel olarak teşekkür ederiz.
Genel olarak yine memnun ayrıldığımız bir tatil oldu. Emeği geçen tüm Petunya Beach Resort çalışanlarına teşekkür ediyor, sağlık, mutluluk ve başarılar diliyoruz.
Kalın sağlıcakla.","Odalar5,0Hizmet4,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun",Google üzerinde 4 hafta önce,4/5
Petunya Beach Resort,"6 gece 7 gün boyunca bu otelde konakladık. Genel olarak güzel bir tatil geçirdik ancak yaşadığımız bazı olumsuzlukları paylaşmak istiyorum.
Öncelikle odalarımız resepsiyon tarafından geç teslim edildi. Ayrıca resepsiyonda görev yapan Özlem ve Büşra Hanım’ın misafirlere karşı üslubu hiç profesyonel değildi. Bir müşteriye ses yükseltilmesi ve sert bir tavır sergilenmesi kesinlikle hoş değildi.
Otel oldukça kalabalıktı ve bu nedenle şezlong bulmakta ciddi sıkıntı yaşadık. Bu konuda daha iyi bir düzenleme yapılması gerektiğini düşünüyorum.
Olumlu yönlerine gelecek olursam; snack barda görev yapan Yusuf Bey son derece güler yüzlü, ilgili ve yardımseverdi. Semra Hanım ise karşılaştığımız sorunlara çözüm odaklı yaklaşarak memnuniyetimizi artırdı. Kendilerine özellikle teşekkür ederiz.
Denizi gerçekten harika, tertemizdi. Yemekler genel olarak lezzetliydi ancak tatlı çeşitlerini ve lezzetini yetersiz bulduk.
Eksiklerin giderilmesi halinde çok daha keyifli bir tatil deneyimi sunabilecek bir otel olduğunu düşünüyorum.","Odalar4,0Hizmet4,0Konum5,0
Otelde öne çıkanlarBüyük fırsat",Google üzerinde bir ay önce,4/5
Petunya Beach Resort,Otelden çok memnunuz. Otelin konumu denizi çok iyi yemekten lezzetli oda temizliği günlük olarak yapılıyor hijyenik bi otel özellikle snack kısmındaki yemekler Şahane. …,,Tripadvisor üzerinde 3 hafta önce,5/5
Petunya Beach Resort,"7 gece konakladık. Neredeyse her gün, her öğünde aynı menüler. Sadece iki akşam şaşırdık birinde köfte çıktı, diğeri de Türk Gecesiydi.
Bir akşam köfte çıktı, şef fazla isteyenlere küstü 😅😅 4’er tane verelim herkese yetsin falan denildi 🤣 Biz niye buraya bir ocak daha koymuyoruz, neden pişiren sayısını arttırmıyoruz demedi sanırım. Dediyse de ben duymadım.
Sonraki gün de Türk Gecesi vardı. Etli pilav ve et döner vardı iki noktada. İkisinin başına da birer kişi koymuşlar onlar dolduruyor tabağınızı 😅 Bir kaşık daha koyar mısınız deyince de geriliyorlar 😌 Organizasyon o kadar yetersiz ki. Çalışan sayısı bence özellikle restoran ve barlarda çok az, garibim çalışanlar oradan oraya koşturuyor. Ama yetemiyorlar tabii ki. Denizde de şezlongu geceden havluyla kapıyorlar. Sabah 7’de dahi gittiğimde aralarda köhne kuytuda iki şezlong zor buldum. Ha bu arada o havlu atılmış şezlongların da büyük kısmı günün uzun bir kısmını boş geçiriyor.
Barmenlerden ismini vermek istemediğim bir arkadaşımız da o kadar mutsuz, o kadar yavaş ki gerçekten illallah ettiriyor insana. (Arkadaşın ismini ekmeğiyle oynamak istemediğim için vermiyorum, otelde konaklama yapanlar kimden bahsettiğimi anlamışlardır diye düşünüyorum.)
Bu arada Çetin Şef’e ve sabah kahvaltısından sorumlu beyefendiye tatil boyunca kibarlığı ve yardımseverlikleri için çok teşekkür ederiz. Sadece kendilerine 5 yıldız veriyoruz 😊","Odalar3,0Hizmet1,0Konum2,0
Otelde öne çıkanlarSessiz
Yiyecek ve içeceklerLezzetsiz ve kısıtlı.",Google üzerinde bir ay önce,2/5
