otel_adi,yorum,hizmet,tarih,puan
Myndos Oda & kahvalti,İşletmeye gelmeden sizinle sürekli iletişim içinde olan aşırı konuk sever işletme sahipleri ayşegül hanım ve ümit beye teşekkür ederim. Resepsiyon da ve odalar da bizim le ilgilenen sevgi hanım ve ramo da harika insanlar. …,,Tripadvisor üzerinde 5 yıl önce,5/5
Myndos Oda & kahvalti,Herzaman ailece gelinebilecek temiz odalar kaliteli hizmet güler yüzlü çalışanlar sakin ve nezih bir tesis sevgi ablaya ve yardımsever çalışanlara teşekkür ediyoruz,,Google üzerinde bir ay önce,5/5
Myndos Oda & kahvalti,Kaldığımız oda inanılmaz dardı. Klima o kadar bakımsız ve eskiydi ki sabaha kadar sesinden uyuyamadık. Banyo çok eski ve kirliydi. Konumu dışında çok memnun kalmadım açıkcası.,"Odalar1,0Hizmet2,0Konum5,0",Google üzerinde 4 hafta önce,1/5
Myndos Oda & kahvalti,"İşletme olarak son derece güzel ve sevimli bir aile işletmesi. Sevgi Hanım’ın enerjisi ve güler yüzü bile tek başına burayı tercih etmek için özel bir sebep olabilir.
Gümüşlük’te denize sıfır, fiyatları gayet uygun bir aile oteli. Sabah kahvaltıları da oldukça başarılı.
Anlaştıkları işletmenin beach’inde de harcama limiti olmadan, abartılı olmayan fiyatlarla keyifli zaman geçirebilirsiniz. 2025 Ağustos fiyatları: 50’lik bira 180 TL, Iced Americano 200 TL, patates kızartması 350 TL, hamburger 600 TL.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun · Büyük fırsat",Google üzerinde bir yıl önce,5/5
Myndos Oda & kahvalti,"Ağaçların altında kafa dinlemek için ideal,üstelik gümüşlük restaurantlar bölgesine yürüyerek 5 dk mesafede","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde bir ay önce,5/5
Myndos Oda & kahvalti,"Suit konteynerde kaldık. İçeri girer girmez temizliğine inanamadim. 1.5 saat temizlik yaptım küçücük bir yerdi içinde bulaşık çamaşır makinesi var diye tercih etmiştim pişman oldum temizliğini görünce. Hiç temizlenmemisti dolapların ustü lavoba kirliydi. Eşyalarımızı koyacak çok az yer vardı. Konteyner yukarıda ayrı bir bolgedeydi diğer odalardan uzaktaydı. Üstünde bir afiş vardı satılık diye sanki her an satilacakmis aslında otele ait değilmiş gibiydi. Bu çok hoşuma gitmedi. 5 tane yavrusu olan bir de kedi vardı konteynerın altında sanırım pek kullanılmıyor konteyner ki kedicik orayı evi yapmış orada doğurmus yavrularını. Kahvaltısı çok güzeldi yeni pişirilen tırnak pide, menemen yeşillikler, patates salatası olan oldukça zengin ve doyurucu kahvaltısı vardı. Kahvaltı alanında da maalesef köpekler vardı ve oldukçada talepkarlardı. Son gün çok korktum bir köpekten ilgilenip köpeği yönetim odasına aldılar bir müddet. Personel ilgiliydi. Denize çok yakın ve deniz çok güzel. Birazda sinek vardı hazırlıklı gitmek gerekir.","Odalar2,0Hizmet3,0Konum4,0
Otelde öne çıkanlarSessiz",Google üzerinde bir yıl önce,4/5
Myndos Oda & kahvalti,"Her yaz mutlaka geldiğimiz bir tesis. Yine harika bir tatil geçirdik ailece. Özellikle çocuklar için çok güzel bir çim bahçe var. Denize sıfır. Doğayla iç içe müstakil odalar. Havlular ve çarşaflar tertemiz. Güler yüzlü, yardımcı personel. Kahvaltısı çok güzel. Satsuma restoranın yemekleri çok lezzetliydi. Fiyatları oldukça uygun. Yeri harika gümüşlük merkez sahilde her yere yürüme mesafesi. Gümüşlükte hem konaklama hem yemek açısından kalınabilecek tek yer.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun",Google üzerinde bir yıl önce,5/5
Myndos Oda & kahvalti,"Oteldeki deneyimimiz tam bir hayal kırıklığıydı. Odalarda kocaman hamam böcekleri dolaşıyor, temizlik kesinlikle yapılmıyor. Denize bakan odalarda sürekli lağım kokusu var, nefes almak bile zor. verilen hizmet fiyatı hiç hak etmiyor. Kesinlikle tavsiye etmiyorum.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 11 ay önce,1/5
Myndos Oda & kahvalti,"Gümüşlük de bulunan tesis, ağaçlar içinde bulunan oda, salon ve banyodan oluşan müstakil bahçeli verandalı evlerden ve bahçede bulunan karavanlardan oluşuyor. Bahçe çok güzel, odalar kuşların ötüşünün doldurduğu bahçelerin içinde. Tesiste temizlik işlerine bakan 1 kişi olduğu için temizlik odaya ilk girdiğinizde bulduğunuz temizlik, sonra bir daha denk gelmiyor. Kahvaltı gayet başarılı. Odalar denize birkaç dk mesafede. Tesis önünde, tesise ait restoran/ cafe var, ücretli ve saat 17 ye kadar hizmet veriyor sonra sahil restorantı oluyor ve tesiste kalanlara yüzde 5 indirimli ama yemek bedeli üstüne hem kuver hem de garsoniye bedeli ekliyorlar. Başta bunlar söylenmiyor, fatura öderken karşınıza çıkıyor. Ve miktarları yüksek. Alternatif başka restoranlar daha uygun fiyata var ve geneli kuver ve garsoniye almıyor. Deniz taşlı, mutlaka Deniz ayakkabısı ile girilmeli. Halk plajında bir şekilde yer bulunuyor ama dikkat kırık camlar, gazoz kapakları bol. Kısaca tesisin konumu süper ama hizmet çok zayıf.","Odalar2,0Hizmet2,0Konum5,0
Otelde öne çıkanlarSessiz",Google üzerinde 2 yıl önce,2/5
Myndos Oda & kahvalti,Konumu ve güler yüzlü işletmecileri ile Gümüşlük'ün tadını çıkarabilirsiniz! Odaların temizliğine bir tık daha fazla özen gösterilebilir. Araziye yayılan tekli odaları ile doğanın içinde uyanıyorsunuz.,"Odalar3,0Hizmet4,0Konum5,0",Google üzerinde bir yıl önce,5/5
