otel_adi,yorum,hizmet,tarih,puan
Kefaluka Resort,"Bu, Kefaluka Resort’a dördüncü gelişimiz. Burayı özellikle denizi ve çocuklu aileler için sunduğu imkanlar nedeniyle çok seviyoruz. Denizi gerçekten harika, çocuklarla güvenle vakit geçirilebilecek güzel bir tesis.
Ancak önceki yıllara göre bazı konularda gerileme olduğunu düşünüyoruz. Özellikle hijyen konusunda zaman zaman eksiklikler yaşanıyor. Eskiden servis kalitesi ve yemek çeşitliliği daha iyiydi. Yemek çeşidinin azalması bizim için en büyük sorun değil, ancak öğleden sonra otelin hiçbir noktasında meyve bulamamak bizi şaşırttı. Yaz sezonunda böyle bir otelde gün içinde misafirlere meyve sunulmasının önemli olduğunu düşünüyoruz.
Bunun yanında özellikle eğlence ekibinden Nazmi’ye ayrı bir teşekkür etmek istiyoruz. Gerek su sporlarında gerek akşam eğlencelerinde inanılmaz enerjik, güler yüzlü ve misafirlerle gerçekten yakından ilgileniyor. Özellikle öğleden sonraki voleybol aktivitelerinde bizi sürekli motive etti ve tatilimizi çok daha keyifli hale getirdi. Böyle çalışanlar bir otelin en büyük artısıdır.
Genel olarak yine güzel bir tatil geçirdik ve umarız otel, eski yıllardaki hizmet ve kalite seviyesine yeniden ulaşır.","Odalar3,0Hizmet3,0Konum5,0",Google üzerinde 3 hafta önce,4/5
Kefaluka Resort,"Merhabalar,
11.07.2026-16.07.2026 tarihleri arasında 3 aile otelde her şey dahil konseptinde kaldık. Yaşadığımız tüm deneyimi olumlu ve olumsuz yönleriyle aşağıda yazıyorum.
Otel girişi:
Girişte herhangi bir sorun yaşamadık. Saat 12:15 sularında giriş yaptık. 20 dk içinde odamızın hazır olduğu söylendi. Yalnız burada önemli bir konu var. Biz odamızı kara manzaralı almıştık. Girişte bize bu detay paylaşılarak odamızı Deniz manzaralı odayla update edildiği söylendi. Bu güzel, ama konu şu otelde kara manzaralı oda yok! Bu bakış açısıyla Deniz manzaralı olarak satılan odalarda vardı.
Genel değerlendirme:
Oteli keşif ile geçtik. Havuzlar yeterli büyüklükte. Denizi çok güzel temiz ve soğuk. Sahili kum. Ama buradaki en önemli detay rüzgar! Ama öyle böyle rüzgar değil. Yarım saatten fazlası gerçekten rüzgar sesinden bile baş ağrısı yapıyor. Ciddi şekilde üşütüyor. Sahilde bar, ıslak kuru hamburger standı, gözleme evi ve snack bar gayet iyiydi. Bu arada denizi oldukça fazla balık var. Çocuklar bilhassa bu konuda biraz tedirgin oldular.
Otelin Aqua parkı oldukça küçük. Daha önceki tatillerimizde bu alanlarda çok fazla vakit geçirmiştik. Ama bu tatilde maalesef bu alanda çok eğlenemedik. Bir de sabah 09:00-12:00 / 15:00-18:00 saatleri arasında açık. Aynı kaykay havuzu genellikle etkinlik havuzu olarak kullanılıyor.
Yine daha önceki otellerde olan burada olmayan bir özellik de şezlonga servis yapan garsonlar. Burada yiyecek ve içeceğinizi siz alıyorsunuz. Şezlonga servis yapılmıyor.
Yiyecek ve içecekler:
Burası oldukça önemli! (En azından bizim için.) Yemek lezzeti konusunda genel olarak ortalama seviyedeydi. Ama asıl önemli sorun ızgaradaydı. İlk 2 gün bütün otel bilhassa akşam yemeğinde tek ızgarada sıra bekliyordu. Yemek saati boyunca yaklaşık 20 kişilik sıra hiç azalmıyordu. Benim gibi bir çok kişi bu sırada, duman arasında elinde tabakla yarım saat beklemez diyerek ızgaradan vazgeçiyordu.
İçecek konusunda da maalesef alkollü içeceklerle ilgili sorun vardı. Alkol kesinlikle başarısızdı. Ya tekila shot yapacaksın ki gündüz güneşin altında çok da sağlıklı değil. Ya da sadece lezzet için içeceksin. Ama normal kokteyller amatörce hazırlanıyor ve etki etmiyordu. Bunun en net şekilde şöyle anladık. 1 gün alakart restaurant hakkımız vardı. Çin mutfağını tercih ettik. Orada 2 duble şarapla havuz başında gün boyu içip de olamadığımız kadar çakır keyif olduk. Alkollerde ve hazırlanışında kesinlikle bir sorun vardı.
Bu arada Alacart Restaurant deneyimimizin bugüne kadar ki bütün otel tatillerimizin en iyisi olduğunu açık yüreklilikle söyleyebilirim. Yemeklerin lezzeti, sunumu, servis hızı,her
şey mükemmeldi. Ama İtalyan restaurantta aynısını maalesef söyleyemeyeceğim. Lezzet konusunda Çin mutfağı çok çok daha kaliteliydi.
Odalar:
Odalar genel olarak temizdi. Ancak eskiydi. Bizim odamızı yatak mobilyasının arkasından gelen kaynakla karıncalar bastı. Bütün her yer karınca doldu. Oda temizliği için resepsiyonu aradık. 20 dk sonra bir görevli hanım geldi. Elinde böcek ilacıyla. Bunu kullanırsanız çocuklarımız etkilenir mi diye sorduk. İlacın üzerindeki yazıyı okudu ve evet kusma, baş dönmesi, solunum sorunu yaratabileceği yazıyor dedi. O zaman sıkmayın tabii dedik, engelledik. Karınca olan yerleri süpürüp gitti.
Özetle, fena bir tatil değildi. Ama benzer bütçelere daha iyi tatiller yapmıştık. Tekrar tercih edeceğimi sanmıyorum. Otelin gelişime açık birçok noktası vardı. Daha da özet haliyle şöyle söyleyim; Karışık kuruyemiş seçeneklerini düşünün... Kefalula; sarı leblebili karışık kuruyemiş gibi... evet tam olarak bu!","Odalar3,0Hizmet3,0Konum4,0
OdalarOdalar eski. Mobilyasindaki karınca yuvasi varmış butun odayı karınca bastı. İlgilenen otel görevlisi olursa fotoğraf ve video gönderebilirim.
Yiyecek ve içeceklerYetersiz.. Benzer bütçelere daha iyi tatiller yapmıştık.
Önemli ayrıntılarOtel rahatsız edecek kadar çokk rüzgarlı..",Google üzerinde bir ay önce,3/5
Kefaluka Resort,"Otel fiyat performans olarak gayet iyiydi. Çalışanlar çok güler yüzlü ve ilgili özellikle akşam yemeklerinde garson arkadaşlardan Kadir, Yiğithan ve Yusuf çok ilgiliydiler. …",,Tripadvisor üzerinde bir ay önce,5/5
Kefaluka Resort,"Otelde konaklamamızın 4. Gününden yazıyorum. Daha 3 gün daha burada konaklayacağız ama keşke hiç gelmeseydik diyebilirim. Önce iyi özelliklerini söyleyeyim deniz ve hava çok çok temiz, barmenlerin iletişimi güzel ve sabah akşam etkinlikler oldukça çeşitli.
Tüm bunlar dışında olumsuz özelliklerini detaylıca yazıyorum. Odalar eski ve yetersiz. Temizliği iyi diyebilirim ancak tüm eşyalar eski olduğu için yeterli temizlik hissini vermiyor. Dolaplar çok küçük yenilenen ürünler de oldukça sınırlı. Minibar yenilenmiyor, odaya istenen temizlikte sadece havlular değiştiriliyor ve genel bir toplama yapılıyor.
Konum aşırı rüzgarlı hatta rüzgar olmayan bir saati dahi yok, normal bir esintiden bahsetmiyorum şezlongta otururken bardaklarınızı uçuran eşyalarınız için sürekli tetikte olmanızı gerektirecek migreni olanlar için eziyet olan bir rüzgara sahip. Bundan dolayı deniz çok temiz olmasına rağmen aşırı aşırı dalgalı. Rüzgardan dolayı birinci derece yanık olursunuz ve muhtemelen anlamazsınız. Yorumlarda bununla ilgili hiçbir şey görmediğimiz için sorun yoktu eğer görseydik bizim için direkt elenecek bir oteldi. Konum olarak gerekli araştırmayı yapmadığımız için buna diyecek bir sözüm yok ama herkes bilmeli.
Havlu kartı sistemi doğru çalışmadığı için sabah 10’dan sonra havuzda öğlen 12’den sonra iskelede yer bulma ihtimaliniz yok çünkü insanlar sabahları gereğinden fazla havlu alarak 2-3 lokasyona bırakıyorlar ve böylece hiç gelmeyecek olsalar bile yer işgal ediyorlar.
Yemekler ortalama, fırın ürünleri ve bazı et ürünleri iyi ancak çeşitlilik fazla olmasına rağmen çoğu yemek lezzetsiz. Snack barlar sipariş üzerine çalışıyor ve muhtemelen çok önceden yapılmış yemekler ısıtılarak servis ediliyor. İyi ürünler ilk saatlerde tükeniyor, tatlılar çok lezzetsiz, hizmet çok yavaş ilerliyor. Omlet, fırın ve ızgarada minimum 30 dk sıra beklemeniz gerekiyor. Garsonların bazıları çok ilgili olmasına rağmen çoğunluğu iletişime kapalı.
Alkol konusu kişiye göre değişir ancak yabancı marka çeşitliliği çok az. Hiçbir ekstra beklentiniz olmasın.
Akşamları dışarıda oturup vakit geçirmek rüzgardan dolayı çok zor, birbirinizi dahi duyamıyorsunuz. Teras kısmı keyifli ancak yine çok rüzgarlı ve her yerde olduğu gibi oturma alanı çok az herkes yer kapma savaşı veriyor. Canlı müzik ve dj gibi etkiler için Moonlight Club hizmet veriyor ve yine ve yine ve yine alan çok yetersiz olduğu için yer bulmak çok zor.
Özetle, otel gereğinden fazla kapasite doldurarak hizmet vermeye çalışıyor bu yüzden çok yetersiz. Rüzgar durumu her şeyi çok zorlaştırıyor, personel yetersiz, yemekler lezzetsiz, her yer aşırı kalabalık ve yer bulmak çok zor. Burada tatil yapıp rahatlamak ve keyifli vakit geçirmek ne yazık ki mümkün değil.","Odalar2,0Hizmet2,0Konum2,0",Google üzerinde bir ay önce,2/5
Kefaluka Resort,"Kefaluka Resort’te ikinci senemizdi, geçen sene çok rahat ettiğimiz için tekrar tercih ettik. Oda temizliği çok başarılıydı, memnun kaldık. Özel gün kutlamalarını da unutmuyorlar, bu detay çok hoşumuza gitti.
Havuz başı partileri bu sene eklenmiş, keyifliydi dansçılar çok başarılıydı. Tek eleştirim müzik seçimlerinde; İngilizce yakın dönem şarkılar pek çalınmıyor, bu konu biraz değerlendirilebilir.
Genel olarak tatilimizden çok memnun ayrıldık, tekrar geleceğiz.
Sportclub bu sene inanılmaz gelişmiş, yeni dersler eklenmiş. Bir pavilion altında hamak yogası (fly yoga), pilates, tramboline, kangoo jumps(patenle) ve spinning yapabiliyorsunuz. Küçük çocuklar için de trambolin egzersizleri var.
Neredeyse her gün hamak yogaya katıldık, çok eğlenceliydi ve her gün biraz daha güçlendik. Hamak sayısı kısıtlı olduğu için sabah erkenden rezervasyon yaptırmak gerekiyor, bunu unutmayın.
Mat yoga ve pilates derslerine de katıldım. Hilal hoca ve Ece hoca çok yardımcı oluyorlar, akışları her seviyeye uygun düzenliyorlar ve biraz zorlanma fırsatı da sağlıyorlar.
Bu sene başlayan SUP yoga dersi harikaydı, denizde yoga yapmak çok eğlenceliydi. Ayrıca havuzda su topu ve zumba derslerine de katıldık. Nazmi hoca ve Sevgi Hanım’a ayrıca teşekkürler.
Sportclub ekibine teşekkürler, bu tatilin en güzel yanlarından biriydi!
Tekrar tercih edeceğiz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Kefaluka Resort,"Odalar gayet temiz, geniş. Çalışanlar ellerinden geleni fazlasıyla yapıyor. Snack alanlarında birçok alternatif var.
Havuz çocuklar için çok iyi , ayrıca aktiviteler de güzel. deniz rüzgardan biraz rahatsız ediyor ama balıklarla yüzüyorsunuz çok keyifli.
Yemekler ortalama. Kahvaltı güzel , akşam yemeklerinde ise doyuyorsunuz ama çok lezzetli dediğim bir şey olmadı.
Yetişkinler için yapılan aktiviteler de çok keyifliydi, özellikle fly yogayı çok sevdim .","Odalar5,0Hizmet5,0Konum4,0",Google üzerinde 2 hafta önce,5/5
Kefaluka Resort,"Kefaluka Resort’ta geçirdiğimiz tatil beklentilerimizin çok üzerindeydi. Otele giriş yaptığımız ilk andan itibaren tüm personelin güler yüzü ve ilgisi kendimizi çok özel hissettirdi. Odalar temiz, ferah ve düzenliydi. Yemekler gerçekten harikaydı; hem lezzet hem de çeşitlilik açısından her öğünde birçok seçenek vardı. Tatlılar ve deniz ürünleri özellikle çok başarılıydı.
Denizi ve manzarası muhteşem. Tesis oldukça bakımlı, havuzlar temiz ve gün boyunca yapılacak birçok aktivite bulunuyor. Ailecek ya da çift olarak tatil yapmak isteyen herkese gönül rahatlığıyla tavsiye ederim. Bodrum Akyarlar’ın en güzel otellerinden biri olduğunu düşünüyorum. Biz çok memnun ayrıldık, ilk fırsatta tekrar gelmeyi planlıyoruz. Emeği geçen tüm çalışanlara teşekkür ederiz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Çocuklar için uygun · Büyük fırsat · İleri teknolojili
OdalarŞaşırtıcı derecede temiz
Yakındaki etkinliklerEtkinliklere yetişemiyorsunuz o kadar fazla
GüvenlikMax seviye
Yürüme olanaklarıRahat ulaşılabilir düzenli
Yiyecek ve içecekler200 çeşit tatmışımdır. Aklım hala tadamadıklarımda.
Önemli ayrıntılarÇalışan ilgisi, yemeklerin güzelliği",Google üzerinde bir ay önce,5/5
Kefaluka Resort,"Otele iki çift olarak geldik. Otelde 4. günümüz, 4 günümüz daha var. Gelmeden önce garip bi şekilde yorumlarda her şey çok iyiymiş gibi bir algı vardı ancak kişisel deneyimlerimiz asla bu yönde değil. Sadece oda temizliğinden, yatakların rahatlığından memnunum ve havuz başında görevli olan Gürsel beyin yardımsever tavırlarından. Bunun dışında her şey korkunç.
Yemekler çok lezzetsiz, çeşit az. Özellikle akşam yemeklerinde yiyebileceğim bir şey bulamıyorum, bulduklarım da aşırı vasat ve genel anlamda büyük bir tuz problemi var. İçerisinde tuz bulunan bir şeyi henüz tüketemedim. Et tüketmiyorum arkadaşlarımın dediğine göre etler idare edermiş. Tatlılar çok çok kötü tamamen hayal kırıklığı. Snack kısımlarında yenebilecek yemekler bulabiliyorsunuz pide ve pizza hamurları iyi. Bunun dışında yemekleri bekleyecek olursanız kesinlikle aç kalırsınız.
Odalar temiz olmasına rağmen bakımsız ve eski. Sifonu çektiğiniz zaman banyonun zemini su oluyor. Ortak alanlardaki tuvaletlerin temizliği yetersiz. Sanırım pek kontrol edilmiyor.
Otelde bileklik sistemi yok biraz güvensizlik hissi uyandırıyor. Bunun yanında 4. günümüzde sadece 1 kere havlu kartı elde edebilme şerefine nail oldum. Kart olmadığı söyleniyor. Kart olmadığı için de insanlar fazladan havlu alarak plajda ve havuzda sadece havlularla yer tutup yerleri işgal ediyorlar. Havuz kısmında Gürsel bey sayesinde oturabilme imkanı bulabiliyoruz ancak onun dışında kimse ilgili değil.
Aşırı rüzgarlı, gün içerisinde plaja gitmek bana işkence gibi geliyor. Plaj dışındaki alanlarda da rüzgar büyük bir sorun.
Etkinliklerin yetersiz olduğunu düşünüyorum, gün içerisinde daha fazla ve daha ilgi çekici aktiviteler yapılabilir. Turnuva vb. düzenlenebilir.
Fiyata bakıldığında bu hizmete asla değmeyecek bir ücreti var. Bir ay önce neredeyse bu otelin fiyatının 1/4 fiyatına bir otelde konakladık 7 gün, buradan her anlamda çok daha iyi olduğunu söyleyebilirim.
Gürsel beye çok teşekkürler, onun dışında eve gitmek için gün saydığım harika bir otel deneyimi","Odalar2,0Hizmet1,0Konum1,0",Google üzerinde bir ay önce,1/5
Kefaluka Resort,"20 haziran 25 haziran arası konakladık.Odamız temiz, ferah ve konforluydu. Temizlik ekibi her gün titizlikle ilgilendi. Otelin genel alanları da sürekli temiz tutuluyordu ve hijyen konusunda kendimizi çok rahat hissettik.
Yemekler gerçekten harikaydı. Ana restoranda her öğün çok çeşitli ve lezzetli seçenekler vardı. Tatlılar, mezeler ve ızgaralar oldukça başarılıydı. Gün içinde sunulan atıştırmalıklar ve içecekler de çok kaliteliydi. Personel her zaman güler yüzlü, ilgili ve çözüm odaklıydı. Yoğun saatlerde bile hizmet kalitesinden ödün vermediler.
Denizi tertemiz, manzarası ise muhteşemdi. Havuzlar bakımlıydı ve şezlong bulmakta zorlanmadık. Animasyon ekibi eğlenceli aktiviteler düzenliyordu ancak isteyenler için sakin ve huzurlu vakit geçirebilecek alanlar da fazlasıyla vardı.
Çocuklu aileler için de çok uygun bir otel. Çocuk aktiviteleri, havuzlar ve genel ortam sayesinde ailece keyifli bir tatil geçirdik.
Bu güzel tatilde emeği geçen tüm otel çalışanlarına teşekkür ederiz. Misafir memnuniyetine gerçekten önem veren, kaliteli hizmet sunan bir tesis. Kesinlikle tekrar tercih edeceğimiz ve gönül rahatlığıyla herkese tavsiye edebileceğimiz bir otel. Unutulmaz bir tatil yaşadık.
Ayrıca odamız balkonsuz olarak ayarlanmıştı.sigra içtiğimizi ve balkonlu oda istedğimizi ilettik önbüro müdür yardımcısı balkonlu çok güzel bir oda ayarladı.ilgilerinden dolayı teşekkür ederiz.her yaz kefalukadayız","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Kefaluka Resort,"Giriş yapmadan önce yorumlarda okuduğum ""küvet kenarları küflü"" vb. olumsuz eleştiriler yüzünden biraz tedirgindim ancak odamız gayet yeterli temizlikteydi. Derzlerin yeni çekildiği belli oluyordu, mekanik hiçbir sorunla karşılaşmadık.
Yeme içme konusunda eğer çok seçici ve yüksek kalite beklentisi olan biri değilseniz otel sizi memnun edecektir. Ancak gastronomi ve malzeme kalitesi konusunda hassassanız bazı eksiklikler göze çarpıyor. Çeşit çok ama ""yapmış olmak için yapılmış"" hissi veriyor maalesef. Malzemelerin birinci sınıf olmadığı belli; zeytinler, ithal peynirler oldukça lezzetsiz, şarküteri ürünleri ise kalitesiz. Köfte ve kıymalı yemeklerde kıkırdak/sinir denk geldi. Somon füme taze kesilse de aşırı yumuşak ve tütsü kokusundan uzaktı (çiğ balık gibiydi). Sushi istasyonundaki hindistan cevizli ve kadayıflı deneysel tatlar ile şekerpare/kalburabastının sadece şekil olarak ayrışıp aynı hamurdan yapılması hayal kırıklığıydı. Tavsiyem; çeşit azaltılıp kaliteye odaklanılması.
Pişi, omlet istasyonu, Pideler ve snack bardaki Napolitan pizzalar (biraz tuzsuz olması dışında) çok lezzetliydi. Bugün çıkan portakallı ördek başarılıydı. Restorandaki kahveler zayıf olsa da girişteki Starbucks'ta taze çekirdekle yapılan kahveler gayet iyi.
Barmenler kokteyllerde her türlü özel talebi alıp harika hazırlıyorlar. Genel olarak personel son derece güler yüzlü, ilgili ve her konuda yardımcı.
Hizmet ve temizlik kalitesi için teşekkür ederiz, yemek kalitesinin de bu standartlara ulaştırılmesini umarız.","Odalar5,0Hizmet4,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun",Google üzerinde 2 ay önce,4/5
