otel_adi,yorum,hizmet,tarih,puan
Armonia Holiday Village & Spa,"İşte 3/5 yıldız dengesinde, hem artıları hem eksileri içeren bir yorum:||⭐⭐⭐☆☆ (3/5)||Otelde 6 gün konakladık. Genel olarak ortalama bir tatil geçirdik. En güçlü yanı konumu ve sahiliydi. …",,Tripadvisor üzerinde 3 hafta önce,3/5
Armonia Holiday Village & Spa,"İlk gelişimiz olmasına rağmen otelden son derece memnun ayrıldık. Daha giriş anından itibaren tüm personelin güler yüzlü, ilgili ve yardımsever yaklaşımı kendimizi özel hissetmemizi sağladı. Restorandaki yemeklerin kalitesi oldukça başarılıydı ve odamız için hazırlanan nazik jest de bizi ayrıca mutlu etti.
Havuzlar geniş ve bakımlıydı, konaklamamız boyunca şezlong bulma konusunda hiçbir sıkıntı yaşamadık. Otelin eşsiz gün batımı ve Kos Adası manzarası ise gerçekten görsel bir şölen sunuyor.
Animasyon ekibi gün boyu düzenlediği aktivitelerle tatilimize keyif kattı. Akşam şovları oldukça profesyonel ve eğlenceliydi. Mini Kulüp'teki etkinlikler ve Mini Disco da çocuklar için harika düşünülmüş, özellikle çalınan güncel müzikler çok başarılıydı.
Başta Operasyon Müdürü Oğuz Güleş Bey olmak üzere, her konuda desteklerini ve misafirperverliklerini esirgemeyen Eğlence Müdürü Ercan Bektaş Bey'e ve değerli animasyon ekibine gönülden teşekkür ederiz. Güzel bir tatil geçirmek isteyen herkese gönül rahatlığıyla tavsiye ederiz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 hafta önce,5/5
Armonia Holiday Village & Spa,"3 günlük bir tatil deneyimi aktarıyorum. Personel oldukça saygılı yardımsever ve güler yüzlü insanlardan oluşuyor. Binanın yapısı gereği arkadaki odalar biraz kasvetli öndeki odalar denk gelmezse biraz üzülebilirsin. Odalardaki temizlik daha iyi olmalı özellikle tuvalet temizliği daha detaylı olmalı. Yemekleri fiyatına göre oldukça başarılı buldum. Özellikle kırmızı eti her öğünde görebiliyorsunuz, 3 günün 3'ünde de balık ızgara vardı gayet memnun kaldık. Alkol konusunda bira dışında diğer alkoller çok kaliteli değildi kalite arttırılmalı. Sadece şuruplar ile kokteyl olmaz orjinal meyve suyuna da ihtiyaç var. Havuz temizliğine gelecek olursam çocuk havuzundaki kumlar hoş değildi düzgün temizlenmeli. Tüm bunları tolere ederseniz fiyat performans bir otel diyebilirim.",Otelde öne çıkanlarÇocuklar için uygun,Google üzerinde bir ay önce,4/5
Armonia Holiday Village & Spa,"Otelde 4 gece 5 gün olarak aldık. 2 aileyiz. Şuan hala otelde konaklamaktayız pazar günü çıkacağız. Önce kötü deneyimlerden başlayayım.
İlk odaya girdiğimizde tuvalette katman oluşmuş pislikle karşılaşıyorsunuz asla arınmıyor siz sildikçe sapsarı iğrenç pislik kusuyor. Oda tarafına geçtiğinizde yerde peçete ve saçlar merhaba diyor. Temizlik çok sıkıntı büyük bir problem var. 3gece bitti kapıya temizlik istiyoruz diye kart bıraktık havluları katlayıp degiştirmediler. Yastık kılıfları lekeli. Otelde bizimle ilgilenen hanımefendiyi ısrarla arıyoruz yönlendiriyor ama temizlik olmuyor. Örtüler düzeltilip geri katlanıp koyuluyor. 3 yaşındaki kızımla kalıyoruz ve ısrarla değişmiyor. Onun dışında yemekleri gayet güzel öğlen çıkan yemekler gayet iyi çocuklar kesinlikle aç kalmıyor. Havuzun temizliği idare eder en azından çocuk havuzunda yoğunluk yok. Ama kesinlikle temizlikle ilgili bir problemleri var. Bir süre sonra kaşıntılarınız başlıyor.....","Odalar1,0Hizmet3,0Konum5,0",Google üzerinde 3 hafta önce,1/5
Armonia Holiday Village & Spa,"Paranızı ve zamanınızı başka bir yere ayirin.
Eşim ve 3 cocugumuzla yorumlara aldanarak geldik. Yorumlarin bazilarinda yemek orta ustu yazan arkadaşlar bence para ile yazan hesaplar. Nimet sonucta inanin idare eder bile olsa bunu yazmak istemem ama yemekler cok kotuydu. Hic bir yemekte lezzet yok, bunu nasil basardiniz anlamiyorum. Hergun ayni yemek meze salata ve tatlilar. En azindan bi cesit guzel olsa onu yerdik ve cocuklarima yedirirdim. Otelin yuzde 80 inde rus turistler vardi ve onlara bile ulkemizin mutfagini yanlis tanitiyorlar diye dusundum. Havuzlar kucuk. Aqua park cok cok kucuk, yetersiz. Odalardaki yataklar küçük yani cift kisilik yatak bile çift kişilik degil. Sezlong sorunu yasamadik. Biz deniz odakli gitmistik fakat cok ruzgar var ve temmuz basi olmasina ragmen deniz soguktu. Temizlik konusu olmasi gerektigi gibiydi. Klimalar calisiyordu. Etkinlik adina bisey gormedim anca turist kandirmacasi, iki gece canli muzik oldu ama oturacak masa bulamadik. Olumlu yorumlara aldanmayin. Odalarda kesinlikle wifi yok.","Odalar1,0Hizmet3,0Konum3,0
OdalarOdalar eski
Yakındaki etkinliklerEtkinlik mi ?
GüvenlikOlumsuz durum yasamadik
Yürüme olanaklarıYuruyus yapabileceginiz bir alan yok.
Yiyecek ve içeceklerOtelin en en en kotu tarafi yiyecek ve icecekleri
Önemli ayrıntılarDenizin baslangic noktasi cakilli. Hemen derinleşiyor. Ayak agritan cinsten.",Google üzerinde bir ay önce düzenlendi,1/5
Armonia Holiday Village & Spa,Ilk kez konakladığımız Bu otelden oldukça memnun ayrıldık. Tatil boyunca her ayrıntıda personelin misafir memnuniyetine önem verdiği hissettik.Tüm personel işin de çok başarılı yardımsever Restaurant'ta sunulan yemekler hem lezzetli hem de yeterince çeşitliydi. Mini Club ise çocuklu aileler için büyük bir artı özellikle Ekin Hanım'ın güleryüzü hoş sohbeti ve pozitif enerji sayesinde ortam çok daha samimi bir hale geliyor. Animasyon ekibi de gün boyu düzenlediği etkinliklerle tatilinizde keyif kattı ilköğretim lise olmasına rağmen Kendimizi çok rahat hissettik tekrar gelmeyi düşündüğümüz güzel bir tatil oldu,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 hafta önce,5/5
Armonia Holiday Village & Spa,"7 günlük bir tatil yaptık bu otelde. Öncelikle otele vardığımızda çok acıkmıştık ve bavulları taşıyan kişiye o anda yararlanabileceğimiz snack vs. bar var mı diye sordum yüzüme tuhaf tuhaf bakıp sorumu yanıtlamadan eşime bir şeyler anlatmaya başladı. Yani sadece hayır bile dese okaydım ama beni kaale bile almadan bir şeyler anlatması canımı çok sıktı. Halbuki daha saat tam 17.00 olmamıştı hızlıca gidip bir şeyler atıştırabilirdik kraker kek vs. akşam yemeğine kadar en azından bunu diyebilirdi. Geçen yıl konakladığımız oteldeki çalışan daha biz sormadan kendisi şu an şu barımızda şöyle bir servisimiz var demişti.
Bir diğer konuysa otelde disco olmadığı halde sitelerde olduğunun yazması. Madem otelde böyle bir şey yok o zaman kaldırın o ibareyi bu insan kandırmaya girer.
Hijyene çok takıntılı biriyseniz oteli tavsiye etmiyorum maalesef odada karıncalar vardı biz çok takıntılı olmadığımız için ve yazın her yerden çıkabileceği için karıncaların çok takmadık bu konuya. Biz odamızı tesislere yakın istedik ve dikkate alınmıştı bunun için teşekkürler.
Diğer konu şezlong sorunu. O kadar paraya daha kaliteli şezlong kullanabilirsiniz minderli şezlong vs. ayrıca otelde konaklayanlar havluları atıp hatta kişisel eşyaları için de ayrı bir şezlong işgal ediyor bazı kişiler saatlerce şezlong işgal ediyorlar siz de bi sağa bi sola gidip gelerek eşinizle kendinize şezlong arıyorsunuz.
Ve sahilde koca 2 köpek olması beni rahatsız etti maalesef. Piresi var ısıracak diye endişelendirmesi var.
Otelde konaklarken Turgutreis merkez arabayla 6dk mesafede gezebilirsiniz tavsiye ederim ayrıca Gümüşlük de çok yakın orayı da gezebilirsiniz.
Snack olarak pizza çok lezzetliydi. Otele dair en sevdiğimiz şeylerden biri oldu. Yemekler genel olarak ortalamaydı. Tantuni, pide ve büyük balık türlerinin kızartılması iyiydi. Tatlı türleri de yeterliydi. Yemekler midemi bozmadı ki çok hassas midem vardır. A la carte restorandan da memnun kaldık. 24 saat açık olan English Pub’dan da memnun kaldık. Birisi geceye kadar hamburger pizza var demiş ama böyle bir şey yok ne için yapılmış o yorum anlamadım. 24 saat açık olan sadece English Pub var ve orada da alkollü, alkolsüz içecek içebilirsiniz ve peynirli soğuk sandviç alabilirsiniz.
Denizi çok temiz, berrak ancak soğuk. Denizini merak edenler için de bu yorumu yapabilirim.
Otelin ciddi renovasyona ihtiyacı var maalesef mobilyalar falan bile sanki 90’lardaymış gibi hissettiriyor daha lobide. 5 yıldız gibi değil daha çok 4 yıldız gibi bir otel. Çalışanlar çok kibar, ilgili ve saygılıydı. Özellikle a la carte restoranda ve English pub da bizimle ilgilenen Emrah Bey’e çok teşekkürler. Kesinlikle en ilgili çalışan kendisi. Ayrıca o sıcağın altında çalışan gençlere hiç değilse şapka verebilirsiniz ve kadın çalışanlar şort giyiyorken erkek çalışanlar pantolon giyiyor onlar da daha rahat etmeleri açısından hiç değilse kapri giyebilir.
Genel anlamda memnun kaldık ama tekrar gelmeyi düşüneceğimizi sanmıyorum.","Odalar3,0Hizmet3,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun",Google üzerinde bir ay önce,4/5
Armonia Holiday Village & Spa,"Akyarlar bölgesinde tam bir aile oteli, bizim oda standarttı belki o nedenle biraz küçük, kliması güzel çalışıyor. Otel tam bir fiyat performans oteli, epey otel deneyimi olan biri olarak şunu çok net söyleyebilirim her yerde personel var arı gibi çalışıyorlar. Aç kalma gibi bir derdiniz olamaz yemekler çok çeşitli mutlaka lezzetli bir şey bulursunuz. Özellikle kıymalı pideler şahaneydi. Kırmızı et, beyaz et ve balık her akşam vardı. Lotus barda çalışan Ramazan kokteyl konusunda çok iyi. Yemek saatleri dışında fast food gayet iyi bol çeşitli. Animasyon ekibi etkinliklerle tatili güzelleştiriyor özellikle Denny harikasın kardeşim. Umarım bu kaliteyi korurlar tekrar gelinesi bir otel.","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Çocuklar için uygun",Google üzerinde 2 hafta önce,5/5
Armonia Holiday Village & Spa,"5 günlük tatilimizin sonuncu gününden yazıyorum.
Tamamen objektif olarak yorumlayacağım.
Öncelikle otelin odaları sanki 2005’te bir otel odasında konaklıyormuş hissini yaratıyor size neyse ki odada çok vakit geçirmedik fakat oda dışında da yapabileceğiniz şeyler çok kısıtlı. Öncelikle deniz 2 adım attığınızda boyunuza geliyor ayrıca oldukça dalgalıydı 5 gün boyunca. Alkol kalitesi rezalet sadece vodka grubu kokteyller var onlardanda bir iki tanesi güzel oluyor. Yemek kalitesine gelecek olursak çeşit çok fakat lezzet muhteşem dedirtmiyor ve her gün aynı yemekleri görmeniz çok olası. Yorumlarda animatör arkadaşlara büyük övgüler var fakat 5 günde hiç göremedim kendilerini ancak akşamları canlı müzik oluyor ondada her akşam aynı müzikler çalıyor. Biz havuzdan keyif aldık sadece. Oteli 5 yıldız değilde 3-4 arası konumlandırmak daha doğru olur","Odalar1,0Hizmet3,0Konum3,0
Otelde öne çıkanlarSessiz
Odalar2005 senesine ait otel odaları",Google üzerinde bir ay önce,3/5
Armonia Holiday Village & Spa,"ilk kez konakladığımız bu otelden gerçekten çok memnun ayrıldık. Daha girişten itibaren. güle yüzlü ve yardımsever personel sayesinde kendimizi çok rahat hissettik. otelin temizliği hizmet kalitesi, genel atmosferi beklentimizin, üzerindeydi, kos adası manzarası muhteşemdi. özellikle gün batımında, ortaya çıkan
Manzara tatilimize.
unutulmaz anlar kattı. eğlence müdürü Ercan bey ve ekibi, gün boyunca misafirlerle yakından ilgilenerek harika bir atmosfer oluşturdu. Sabah jimnastiğinden, akşam aktivitelerine kadar tümü etkinlikler çok keyifli ve profesyonelce hazırlanmıştı. animasyon ekibinden ekin hanım ayrıca teşekkür ederiz. güler yüzlü samimi ilgisi tatilimizi daha çok güzelleştirdi
her şey için tüm ekibe teşekkür ederiz. ilk gelişimizde ama kesinlikle son almayacak gönül rahatıyla tavsiye edebileceğimiz beş yıldızlı fazlasıyla hak eden harika bir otel","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
