otel_adi,yorum,hizmet,tarih,puan
Elista Hotel & Spa,"Otel konum, deniz olarak çok iyiydi. Ama bizi rahat ettiren personelin güler yüzü, odaların temizliği ve açık büfe kahvaltının çeşitliliği harikaydı.Teşekkür ederiz Elistahotel ailesi😊",,Tripadvisor üzerinde 11 ay önce,5/5
Elista Hotel & Spa,"Öğlen wrap, patates kızartması ve cosmopolitan siparişi verdik. 45 dk geçti masamızda sadece cosmopolitan vardı ve yemeğimizin 5 dk içinde çıkacağını söylediler, mutfaktan bir wrap çıktı ve başka bir müşteriye gitti. O dakika oldukça rahatsız olduk ve masadan kalkıp başka bir yere yemek yemeğe gittik. Cosmopolitan ım o sırada bitmemişti. Çıkışta hesaplarımızı öderken, yemeğimizi getirmedikleri için içemediğim cosmopolitan ın ücretini ödemek istemediğimi söyledim, masaya geldiği için alacaklarını söylediler. Çıkışta Azad beyin ukala tavırları bizi çok rahatsız etti.","Hizmet1,0",Google üzerinde 4 hafta önce,1/5
Elista Hotel & Spa,"Erkek arkadaşımla çıktığımız ilk tatil için mükemmel bir seçimdi. Başta Abdullah Bey ve Eren Bey olmak üzere tüm ekip son derece güler yüzlü, ilgili ve misafirperverdi. Odamız tertemizdi, kahvaltı oldukça lezzetliydi ve tesisteki her şeyin yeni ve bakımlı olması bizi çok memnun etti. Kendimizi gerçekten çok rahat hissettik. Unutulmaz bir deneyim yaşattığınız için tüm ekibe teşekkür ederiz. İlk tatilimiz için bundan daha güzel bir tercih olamazdı. Kesinlikle tekrar gelmeyi düşünüyoruz.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Büyük fırsat",Google üzerinde bir ay önce,5/5
Elista Hotel & Spa,"16 mayis 19 mayis tarihleri arasinda rezervasyonumuz vardi. Gecen sene cok keyifli tatil gecirdigim bi otel oldugu icin, bu sene de gitmek istedim.
8saat yol gittikten sonra otele varinca beach kisminin kapali ve tadilatta oldugunu gorunce sok oldum. Rezervasyonu kontrol ettim, gecen seneki gibi tum deniz plaj vs imkanlarinin oldugu yaziyordu. Yemek yemek icin biyere gittim ve oteli aradim. Ucretsiz daha genis bi oda verebileceklerini, beach kismin kapali oldugunu soylediler. Rezil bi durumdu, otel rezervasyonu iptal ettik, o yorgunlukla yeni otel aradik. Sezonda olsaydı baska uygun bir otel de bulamayabilirdik… Tadilat suresinde oteli kapatmak istemiyorsaniz da en azindan beach kismi gorsellerini ve o imkanlari kaldirmak zor olmamali. Para icin insanlarin 3-5 gunluk tatilini mahvedemezsiniz. Birdaha asla gidecegimi sanmiyorum. Gidecek olanlarin tadilatin bitip bitmedigini arayip teyit etmesini oneririm…
Cok yakinda Divan var fiyat olarak da yakin, bin kat burdan iyi.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 2 ay önce,1/5
Elista Hotel & Spa,"Kardesimle birlikte 16 19 mayis tarihleri arasinda yasadigimiz durum icin, kardesimin yorumuna gelen yanita cevap vermek istedik.
Uzun uzun anlatmissiniz oncelikle tesekkur ederiz ama keske gozumle gordugum seyi de tek gunluk bi durummus gibi aciklamasaydiniz. Yasanan durum sonrasinda, tatilim boyunca otelin onunden gecme firsatim oldu ve baktigimda son gun dahi sahil kisminiz kapaliydi. Yani bahsettiginiz gibi tek gunluk bi durum degildi. Bolgesel bi calisma olsa, cok yakindaki Divan otelde ayni gun denize giremezdim diye dusunuyorum. Civardaki kacak iskeleler icin belediyenin bir ikazi/calismasi oldugu soylendi, tabi ne derece dogru onu sizler daha iyi bilirsiniz. Benim net bi bilgim yok.
Ayrica telefon gorusmemizde bu calismanin birkac haftaoncesinde size bildirildigini belirtmistiniz, yani anlik ogun gelisen bi durum da degildi. Belirttiginiz gibi degil bu durum da.
Sureci boyle yoneten bi kurumun, yasanan hic etik olmayan maduriyeti kabul etmesini ve ozur dilemesini beklemek de cok dogru bi beklenti degil tabi… İlla biyerere sikayet mi etmek gerekiyor inanilir gibi degilsiniz.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 2 ay önce,1/5
Elista Hotel & Spa,"defo defnoş Güven
Google üzerinde bir ay önce düzenlendi",,Google üzerinde bir ay önce düzenlendi,5/5
Elista Hotel & Spa,Herşey cok güzel hizmet sabah kahvaltısı oda kalitesi sürekli 3 yıldır geliyorum,"Odalar5,0Hizmet4,0Konum4,0
Otelde öne çıkanlarLüks
Yürüme olanaklarıHer yere cok yakın sadece otapark ücretli",Google üzerinde bir ay önce düzenlendi,5/5
Elista Hotel & Spa,Odaların temizliği ve kahvaltı gerçekten harikaydı otelin kendine ait beachi de gayet yeterli ve güzel özellikle Eren Bey çok nazik ve efendi bir insan çok memnun kaldık,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 11 ay önce,5/5
Elista Hotel & Spa,"Elista hotel Bodrum Türkbükü sahilinde nefis Beach ve iskelesi ile , güleryüzlü saygılı personeli , lezzetli yemekleri, harika kokteylleri Misafirperver otel sahipleri konumu Elista Hotel i Ailemiz için vazgeçilmez kılmıştır.Bu hizmeti sundukları için sonsuz teşekkür ediyoruz.Sevgiler","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Çocuklar için uygun · Büyük fırsat …Devamı",Google üzerinde 2 ay önce düzenlendi,5/5
Elista Hotel & Spa,"Güvenli, samimi, kalitesi üst düzey olan ortam…
Beklentinizi yukarda tutabilirsiniz hizmette zaten sınırları aşmışlar.
Lokasyon Türkbükü otelin kapısı📍
Odalar müthiş en çok sevdiğim oda da Çift kişiye özel banyo olmasıydı 😍 ve yazın sıcağında buz gibi oda😍 Atelier Rebur duşda da kaliteden ödün verilmemiş☺️🩵 freş taze kahvaltısı sınırsız aklına gelmeyen herşey organik köylerden gelmiş( incir reçeli leziz. Taze mini ekmekler 🥖 kokusu yine geldi burnuma mis 👌🏻 Beach bar kokteyl 🍸 atıştırmalıklar çalışanlarıyla çok keyifli. Havuzuda kullanmak için vaktimiz oldu ( hiçbir yerde girmeyiz hijyenden ama Elistanın Havuzu en temiz listesinin 1. Sırasına oturmalı. Havuz suyuna Güneşin vurduğu saatler çok keyifliydi bizim için🩵 Akşam yemeğine gelmek istiyorum 🐠 balık balııııkkkk 😍 Şefimizin tüm mezeleri ahtapotlu zeytin yağlı mezesi🐙 patlıcanlı meze, zeytin yağlı midye mezesi misss ama şefimizin kese yoğurt üzerine Kuşkonmaz mezesini sakın yemeden ordan çıkmayın😍 Balıkları sohbetten sormayı unuttum bu nasıl balıktı ve muhtemelen olta deniz çuprası Off şefim yaaa müthişti mutfağınız😍
BUNU SÖYLEMEK İSTERİM BU KADAR EMEK VERMİŞLER HİZMETİ GETİRMİŞLER KESİNLİKLE MİLLİ SERVET… Ben kendi adıma teşekkürederim ONURE OLDUM TOPRAKLARIMA YATIRIM YAPILMIŞ HİÇBİRŞEY GÖZETMEDEN İLMEK İLMEK OTELİ NAKIŞ GİBİ İŞLEMİŞLER BRAVO 🤩","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun · Büyük fırsat · İleri teknolojili
OdalarDelüxs ( görkemli , gösterişli, ihtişamlı lüks)
GüvenlikGüvenlik bizim için önemli en güvenli yerlerden bir tanesi. bırak çantanı odana çık kapın açık kalmaz, kalırsada asla hiçbirşey olamaz asla. ❤️
Yürüme olanaklarıAraçlada gelirseniz düz ayak, arkadan giriş önden de giriş engelli rampası çok özen gösterilmiş ihmal edilmemiş 🙏🏼 rahatlıkla konforlu
Yiyecek ve içeceklerSadece gidin ve orayı yaşayın… HERŞEY MUHTEŞEM HİZMETTE SINIR YOK. AHH O BALIKLAR 🐠😹
Önemli ayrıntılarGüvenli ortam- Temizlik- Çalışanların Güler yüzlü oluşu- Otel tasarımı- Mutfağı Muazzam lezzetli- otelin içi çok serin - aaaa hayvan sever unutmadan😍🙏🏼 başkalarının çocuklarını bile koruyan yöneticilerinin olduğunu fark ettim ( nerde çocukların ebevenleri) 😍 çok şekerlerdi. HUZUR bulunacak sizi mutlu göndermek için ellerinden geleni yapan bir ortam var.",Google üzerinde bir yıl önce,5/5
