otel_adi,yorum,hizmet,tarih,puan
Vega Aparts,"Vega Pars Otel’de arkadaş grubumuzla tatilimiz boyunca otelin içerisindeki evlerde konakladık. Deneyimimizi objektif değerlendirecek olursam, Efecan Bey’in ilgisi ve yardımseverliği dışında hizmet kalitesinden maalesef memnun kalmadık.
Resepsiyondaki görevlinin iletişim tarzı oldukça yetersizdi. Odalar yeterince temiz değildi ve talep ettiğimiz bir havlunun ve tuvalet kağıdının gelmesi yaklaşık 1 saat sürdü. Sahil kısmındaki Şezlongların eskiye göre değiştirilmemiş olması, havuz ve beach alanlarının bakımsız görünmesi de tatil keyfimizi olumsuz etkiledi. Beach kısmında sipariş ettiğimiz biranın yanında istediğimiz atıştırmalık için ise “Aşağıda var, yukarıda bitti. İnip getiremem.” şeklinde bir cevap almamız, otel girişinde güvenliğinin bulunmaması, evlerin içinde kasanın bulunmaması, tek buggy ile bütün otelin ulaşımının saglanmaya çalışılması misafir memnuniyeti açısından bizi hayal kırıklığına uğrattı.
Bununla birlikte, fiyatını da göz önünde bulundurmak gerekiyor. Eğer beklentiniz çok yüksek değilse, günün büyük kısmını dışarıda geçirecek ve sadece uygun fiyatlı bir konaklama arıyorsanız tercih edilebilir. Fiyat-performans açısından değerlendirildiğinde, ödediğiniz ücret karşılığında alacağınız hizmet seviyesi buna yakın olacaktır. Ancak hizmet kalitesi ve misafir deneyimi konusunda ciddi iyileştirmelere ihtiyaç olduğunu düşünüyorum.","Odalar2,0Hizmet2,0Konum4,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 2 hafta önce,2/5
Vega Aparts,"Otel temizlik, personel yaklaşımı, hizmet anlayışındaki samimi gayreti ile ön plana çıkıyor.. Aleyhte yorumlar kişisel sıkıntılarla ilgili.. Yoksa apart bir otelin 4-5 Yıldız otel konsepti ile bu fiyat performansı ile gayreti bile şaşırtıcı..",,Tripadvisor üzerinde bir ay önce,5/5
Vega Aparts,Apart değil tam anlamıyla Resort sınıfında bir konaklama gerçekleştirdik..,,Trip.com üzerinde bir yıl önce,5/5
Vega Aparts,"Otelin konumu, denize sıfır olması, manzarası ve doğası gerçekten çok güzel.Çalışanlar genel olarak güler yüzlü ve yardımseverdi.Ancak temizlik konusunda maalesef ciddi eksiklikler vardı 5 gece konaklamamıza rağmen odamız hiç temizlenmedi.Defalarca talep etmemize rağmen havlularımız dahi yenilenmedi.Ayrıca odamızın içerisinde yerde karıncalar vardı ve bu durum da rahatsız ediciydi. Bir diğer sorun ise üst otopark kumandasıydı. Otoparkın dolu olduğu söylenerek bize kumanda verilmedi ancak kaldığımız süre boyunca otoparkın tamamen dolu olmadığını gördük. Bu konuda da daha şeffaf ve çözüm odaklı olunmasını beklerdik.Otelin çevresinde oldukça fazla yaban domuzu bulunuyor.Doğayla iç içe olması güzel olsa da özellikle akşam saatlerinde dikkatli olmak gerekiyor.","Odalar2,0Hizmet2,0Konum5,0",Google üzerinde 2 hafta önce,3/5
Vega Aparts,"Konaklamamızdan genel olarak çok memnun kaldık. Tesisin mimarisi, doğal atmosferi ve özenle tasarlanmış alanları gerçekten çok etkileyiciydi. Odalar ferah, konforlu, temiz ve keyifli bir konaklama sunuyordu. Tesisin sunduğu huzurlu ortam sayesinde hem dinlenme hem de tatilin tadını çıkarma fırsatı bulduk.
Özellikle restoran bölümünde görev yapan İbrahim Bey’e ayrıca teşekkür etmek istiyorum. Güler yüzü, samimiyeti ve misafirlerle kurduğu içten iletişim sayesinde tatilimizi çok daha keyifli hale getirdi. Her zaman nazik, saygılı ve çözüm odaklı bir yaklaşım sergiledi. Misafir memnuniyetine verdiği önem her davranışından belli oluyordu ve kendimizi gerçekten değerli hissettik.
Böyle çalışanlar bir otelin kalitesine büyük değer katıyor. İbrahim Bey’e ilgisi, misafirperverliği ve emekleri için içtenlikle teşekkür eder, tüm ekibe başarılarının devamını dileriz.","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Vega Aparts,"Odaların kalitesi, tesisin tertemiz oluşu ve denize sıfır konumuyla gerçekten harika bir tatil deneyimi yaşadık. Özellikle gün batımındaki manzara unutulmazdı. Otele ait özel beach alanının bulunması da tatilimizi daha keyifli hale getirdi. Personelin ilgisi ve güler yüzü ayrıca takdire değerdi. Özellikle Efe Bey’e ve Özge Hanım’a samimi ilgileri, yardımseverlikleri ve misafirperverlikleri için çok teşekkür ederiz. Her şey çok güzeldi, keyifle ayrıldık.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Vega Aparts,"Geçen yıl ailemle burada tatil yapmıştık ve memnun kaldığımız için bu yıl tekrar tercih ettik. İki ziyaretimizde de otelin hizmet kalitesi, temizliği ve misafirperverliği bizi çok mutlu etti. Özellikle Efe beyin, güler yüzü, ilgisi ve her konuda yardımcı olmaya çalışmasına teşekkür ediyoruz. Kendimizi gerçekten değerli ve rahat hissetmemizi sağladı.Bir sonraki tatilimizde tekrar görüşmek dileğiyle. Son olarak manzara her açıdan şahaneydi hele ki gün batımı..",Otelde öne çıkanlarMuhteşem manzara,Google üzerinde 2 ay önce,5/5
Vega Aparts,"Özellikle resepsiyonda görev yapan Efe Can Arıcı Bey’e ayrıca teşekkür etmek istiyorum. Güler yüzü, profesyonelliği ve her konuda yardımcı olmaya çalışan yaklaşımı sayesinde çok rahat ve güzel bir konaklama deneyimi yaşadık. İletişimi son derece nazik ve ilgiliydi. Misafir memnuniyetine gerçekten önem verdiği çok belli oluyor. Böyle çalışanlar bir işletmeye büyük değer katıyor. Kendisine emekleri ve ilgisi için teşekkür ederiz. Ve konaklamamız boyunca restoran bölümünde görev alan İbrahim Bey’in ilgisi ve nezaketi gerçekten çok güzeldi. Son derece güler yüzlü, saygılı ve çözüm odaklı bir yaklaşımı vardı. Misafirlerle iletişimi oldukça profesyonel ama aynı zamanda içten ve samimiydi. Kendimizi rahat ve değerli hissetmemizi sağladı. Böyle çalışanlar bir otelin atmosferini doğrudan güzelleştiriyor. Emekleri ve nazik yaklaşımı için kendisine ayrıca teşekkür ederiz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Vega Aparts,Bir devreci olarak senelerdir geliyoruz hersene dahada yenilik katılıyor son derece memnunuz özellikle havuz başı pool reataurantta çalışan ibrahim beye bu sene denk geldik ve çok memnun kaldık kendisi çok kibar ve iletişimi harika biri özellikle icelatte konusundaki destekleri ve yapımında gösterdiği özen için çok teşekkür ediyoruz umarım seneye tekrar geldiğimde kendisi ile karşılaşma fırsatı buluruz ailece kendisine çok teşekkür ediyoruz emeklerine sağlık,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde bir ay önce,5/5
Vega Aparts,"Emeği geçen tüm personele teşekkür ederim. Şahane onbeş gün geçirdik. Bütün sorularımızı sabırla yanıtlayıp, çözüm buldunuz. Deniz ve havuzdan üst düzeyde faydalandik ve dinlenmiş şekilde dönüyoruz 🙏",,Google üzerinde 10 ay önce,5/5
