otel_adi,yorum,hizmet,tarih,puan
Zena Hotel Bodrum,Yani kahvaltı ve konum harikaydı deniz kenarında sakin küçük bir otel arıyorsanız tavsiye ederim ayrıca garsonlar çok nazikti.Sadece odaların bazılarının boyası dökülüyor ve bu da yatakları mahvediyor onun dışında tavsiye ederim.,"Odalar3,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 5 ay önce,4/5
Zena Hotel Bodrum,Rezervasyon yaptık 4 kişi plan yaptık bütçemizi ayarladık arabamızı kiraladık lakin bize son anda ekstra ücret ödememizi söylediler fiyat konusunda tutarlı değiller dolandırılmak isteyen gitsin,"Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 5 ay önce,1/5
Zena Hotel Bodrum,Düğün organizasyonumuz için 13 oda rezervasyon yaptırmak için gittiğimiz otelde bize üst kat deniz manzaralı odalarından bahsedip o odalardan yardımcı olacaklarını söyleyip günü geldiğinde tuvaletleri temizlenmemiş giriş kat manzarasız dar ve basık odalarını verdiler oda değişikliği yapmak istediğimizde türlü türlü bahane üretip asla değiştirmeyip bir de misafirlere personeli yormak istemiyoruz gibi söylemlerde bulundular. Kesinlikle tavsiye etmiyorum kesinlikle!!!!,"Odalar1,0Hizmet1,0",Google üzerinde 9 ay önce,1/5
Zena Hotel Bodrum,"Bu otelde 3 gece konakladım. Benim gibi tek kişi giderseniz 305 no'lu odada kalmayın. Oda büyüklüğü çift kişilik yatağın sağına ve soluna 60cm ekleyin, ayak ucuna da 1 metre, kullanılan kısmı o kadar. Bunun dışında bir de banyo var. Pike, çarşaf temiz hakkını yiyemem. Ama banyodaki bir çok şeyde paslanma var ve eskimiş. Buzdolabının içinde bile pas var. Otelin tüm eski ürünlerini bu odaya toplamışlar gibi. Kahvaltıya gelince, 2 gün kahvaltı ettim, değişen tek şey iki tür reçelden biri ve verilen bir parça börek. Çıkış yapacağım gün sordum, değişen birşey var mı diye, yine sadece börek yanıtını aldım ve kahvaltı etmedim. İlk gün kahvaltıda verilen yumurta o kadar haşlanmış ki içi yemyeşil olmuş, bir gün önceden kalma olup tekrar ısıtılmış şüphesi bile yarattı. Kahvaltıda verilen peynirlerden de birşey beklemeyin. İlk akşam otelde yedim, yediğim ortalama ama fiyat makuldu. Kahvaltının vasatın altında olması akşam yediğimin de ortalama olması sebebiyle sonraki akşamlar dışarıda yedim. Personele gelince iyi gençler ama genelde mutsuz, biz eskiden böyle değildik der gibi bakıyorlar. Otelde bir yönetim değişikliği olmuş havası var, sadece benim yorumum. Haksızlık etmemek için yorumlara tekrar baktığımda 2025'de çok fazla yorum yok. Otelcilik hizmetinde bir düşüş olduğu anlaşılıyor. Otelin tek iyi yanı denize sıfır olması. Gidecek olursanız öğleden sonra hep dalgalı ve girmek pek mümkün olmuyor. Genelde işletmeler hakkında ekmekleri ile oynamamak için negatif yorum yazmayı tercih etmiyorum ama bu otel özelinde pek tutulacak yanı kalmamış görüntüsü var maaalesef. O kahvaltısını övenler mutlaka iyi şeyler yemiş olabilir ama artık öyle değil emin olun. Başka odaları daha yeni ve geniş olabilir ama siz 305'te kalmayın. Bazı tatil sitelerinde oda için 10m2 yazdığı için oteli arayıp sorduğumda odalarımız stadart yanıtını aldığım için rezervasyon yaptırmıştım. Ama gerçekten 10m2 civarındaymış !","Odalar1,0Hizmet2,0Konum4,0",Google üzerinde bir yıl önce,2/5
Zena Hotel Bodrum,Otelinize 3 üncü kez geliyoruz. özellikle çalışanlarınızdan esma hanımın hal ve hareketleri donanımı kültürü yaklaşımı bizim otelinizi 3 üncü kez gelmemize etkendir. Ayrıca hülya hanımın yemekleri çok güzeldi. Emine hanım sağolsun odalar çok temiz düzgün. Oğuzhan beyin efendiliği takdire şayendi. Otelinize çok teşekkür ederim. 🩷,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara …Devamı",Google üzerinde 8 ay önce,5/5
Zena Hotel Bodrum,Çok güzel hayvansever temiz bir aile işletmesi. Yemekleri neredeyse hep otelde yedik ilk defa bir otelin yemekleri restaurant yemeği gibiydi porsiyonları da gayet ideal. Önünden denize girilebilen tatlı bir otel herkese öneririm,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir yıl önce,5/5
Zena Hotel Bodrum,Birşeyler yemek için şezlonglarda oturmak istedik. Önce buyurun dediler yemek siparişi verirken şezlonglar için de şezlong başına 300 tl ödeyeceksiniz dediler. Tam bu sırada soyunma kabinine doğru yöneldiğimde kalbinin içinden siyah hasta bir kedi fırladı. Bacaklarımı hertarafımı tırmaladı. Muhtemelen kuduz aşısı olacağım. Garsonların hiç umuru olmadı. Son derece kaba bir işletme . Neye uğradığımızı şaşırdık😨,"Hizmet1,0",Google üzerinde bir yıl önce,1/5
Zena Hotel Bodrum,Otel konum olarak çok güzel bir konumda odalar beklentinin altında olabilir tercih edenler dikkat etsin kaldığım odanın kart lı elektrik sistemi arızalıydı sabaha kadar kendi kendine lambalar yandı söndü resepsiyon da bulunan arkadaş gelip kartı iyi yerleştirmemişsiniz dedi dışarı çıkar çıkmaz kapının sarsıntı sı ile tekrar arıza yaptı sistem sabaha kadar uykum rezil oldu ... Kahvaltı açık büfe değil ama çok lezzetli ve taze herşey,"Odalar3,0Hizmet3,0Konum5,0
Otelde öne çıkanlarSessiz
GüvenlikResepsiyon daki Arkadaş tan başka kimse yok",Google üzerinde bir yıl önce,3/5
Zena Hotel Bodrum,"Zena Hotel’de bayram boyunca geçirdiğimiz 4 günden çok keyif aldık. Çalışanlar çok güler yüzlüydü ve her ihtiyacımızda memnuniyetle yardımcı oldular, çok teşekkür ederiz. Odamızın manzarası harikaydı; tam deniz manzaralıydı. Kahvaltılar beklentimizin çok çok üstündeydi. Serpme kahvaltı konseptindeydi ve her gün farklı ürünlerle çeşitlendiriliyordu. Emeğinize sağlık. Bölge olarak da çok sakin ve dinlendirici bir yer. Tekrar görüşmek üzere!","Odalar4,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz · Çocuklar için uygun · Büyük fırsat
OdalarOdalar çok büyük ve her gün temizleniyor. Günlük olarak odalara su koyuluyor, havlular vs değiştiriliyor.
Yiyecek ve içeceklerSerpme Kahvaltıları tazecik ve çok lezzetli
Önemli ayrıntılarÇok sakin huzurlu ve temiz bi bölge",Google üzerinde bir yıl önce,5/5
Zena Hotel Bodrum,"Zena Hotel Güvercinlik'te 18_20 Ağustos 2 gece kaldık.Hiç memnun kalmadık.Kahvaltı kuş kadar,hijyen yok,Oğuzhan dışında calişanlar suratsiz,isteksiz.Hiç tavsiye etmiyorum","Odalar3,0Hizmet1,0Konum4,0 …Devamı",Google üzerinde bir yıl önce,1/5
