otel_adi,yorum,hizmet,tarih,puan
Çınar Butik Otel Bodrum,Tam anlamiyla rezalet! Booking.com üzerinden 5 gecelik rezervasyon yaptik. Otele giristen itibaren gecirdigimiz yaklasik 2 saat icinde 5 kez rezervasyona gitmem gerekti. …,,Tripadvisor üzerinde 3 ay önce,1/5
Çınar Butik Otel Bodrum,"Konumu merkezi ona diyecek birşey yok. Fakat otel işletmecileri o kadar özensiz ve hijyenik değiller ki, tv ye elimi sürdüğümde bi kaşık toz geldi. İnanılmaz hijyensiz ve özentisiziler. Sanırm aile işletiyor. Hepsi oturup sabahtan akşama kadar çay kahve sigara. Yahu havuza yiyecek ambalajı uçuyor düşüyor. Hiç oralı değiller. Kahvaltılarıda hayatımda gördüğüm en kötü kahvaltıydı. Oralarda eh işte derim fakat temizlik benim için olmazsa olmaz kriterdir. 4,6 puan alfabıp gittim. Bir daha gider miyim ? Asla!","Odalar3,0Hizmet1,0Konum5,0",Google üzerinde 2 ay önce,1/5
Çınar Butik Otel Bodrum,"Otelin sadece konumu iyi, denize çok yakın. Ancak önündeki yoldan çok fazla araç geçiyor ve odalar yol sesini direk içeri alıyor. 12 ay açık bir otel, o yüzden odaların he hizmetin daha iyi olması gerektiğini düşünüyorum. Odaya girdiğimizde çarşafların pis olduğunu ve yastık kılıfları üzerinde kıllar olduğunu farkettik. Resepsiyona iletip değiştirilmesini istedik. Gelen görevli yastık kılıflarını değiştirdi ancak ellerinde başka temiz yorgan kılıfı olmadığını söyledi. Öyle kullanmak zorunda kaldık. Yerleri kendimiz ıslak mendillerle sildik. Sineklik yırtık, balkon çamur içinde. Bir tek banyo kısmı nispeten düzgündü diyebilirim. Kahvaltı vasat. Çeşit az ve kalite düşük. Bizim zeytin tabağımızın içinden yenmiş zeytinin çekirdeği çıktı. Görevli arkadaş çay veya kahve içer misiniz diye sordu, çay içeceğimizi söylediğimizde ise ""oradan alabilirsiniz"" diyerek standı gösteriyor. Servis yapmayacaksan sormanın ne anlamı var? Başka bir zamanda olsa otelden çıkıp başka yer bulurdum ancak katıldığım organizasyon sebebiyle mümkün değildi. Tavsiye edebileceğim bir otel değil","Odalar2,0Hizmet2,0Konum4,0",Google üzerinde 4 ay önce,2/5
Çınar Butik Otel Bodrum,"Çınar Butik Hotel’de konaklama deneyimimiz gerçekten çok keyifliydi. Otelin konumu oldukça güzel ve sakin bir ortamda yer alıyor. Odalar temiz, düzenli ve konforlu; özellikle temizlik konusunda oldukça titiz oldukları belli oluyor. Personel çok ilgili ve güler yüzlü, herhangi bir konuda yardımcı olmaktan çekinmiyorlar. Sabah kahvaltısı da oldukça çeşitli ve lezzetliydi. Bodrum’da huzurlu ve samimi bir konaklama arayanlar için gönül rahatlığıyla tercih edilebilecek bir butik otel.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara",Google üzerinde 5 ay önce,5/5
Çınar Butik Otel Bodrum,Gayet temiz nezih kafa dinlemelik bir mekan. Otelin mekanıda sessiz bir mekanda. Ben mutlu ayrıldım. Tavsiye ederim.,"Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Çınar Butik Otel Bodrum,Gititğimiz de tadilatta ve ben iki hafta öncesine ayarlamıştım ve kapıların pervazı yok arada ışık görünüyor yataklar korkunç sarı lekeler kokuyor ve İlknur hanım bir şekilde iptal etti fakat bir aydır paramın peşindeyim her gün kandırıyor benim evim orda iki gün eksikleri için gitmiştik eşimle sonra başka otele geçtik gece yarısı.fotoğraflar var bende paylaşacam İlknur denilen kişi her gün kandırıyor,"Odalar1,0Hizmet1,0",Google üzerinde 2 ay önce,1/5
Çınar Butik Otel Bodrum,Tadilattan dolayı biraz olumsuzdu ama sürekliliği olan birşey değildi. Fiyatına göre daha iyi bir konaklama yaptık. Kağıt bardakta verilen çaya da ücret almasalardı daha hoş olacaktı.,"Odalar5,0Hizmet3,0Konum5,0
Otelde öne çıkanlarSessiz · Çocuklar için uygun …Devamı",Google üzerinde 3 ay önce,5/5
Çınar Butik Otel Bodrum,"Temiz, düzenli güzel bir aile işletmesiydi. Çalışanlar kibardı. Fiyat-performans olarak çok iyiydi. Konumu da çok iyiydi.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarSessiz
Yiyecek ve içeceklerKahvaltı gayet yeterliydi.",Google üzerinde bir ay önce,5/5
Çınar Butik Otel Bodrum,Arka tarafta kalıyor sahilden uzak çok kötü bir otel fiyatları iki katına çıkarmış geçen sene kalmıştım fiyatına göre uygun otel değil pahalı,"Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 2 ay önce,1/5
Çınar Butik Otel Bodrum,Odalar çok pisti ve kokuyordu örumcekler bocekler vardı kesinlikle tavsiye etmiyorum kahvaltıda iyi değildi,"Odalar1,0Hizmet1,0Konum3,0",Google üzerinde 3 ay önce,1/5
