otel_adi,yorum,hizmet,tarih,puan
Le Méridien Bodrum Beach Resort,"4 gecelik rezervasyon yaptık ancak yaşadıklarımız nedeniyle sadece 1 gece kalıp ertesi sabah oteli terk ettik. Hayatımda ilk defa bir tatili yarıda bıraktım.
Öncelikle otelde personel yetersizliği çok ciddi seviyede. Çalışanların büyük kısmı stajyer gibi duruyor ve bunu zaten kendileri de söylüyor. “Eleman yok, stajyerlerle idare etmeye çalışıyoruz.” demeleri gerçekten üzücüydü. Personel de mutsuz, bu da hizmete doğrudan yansıyor.
Odaya ilk girdiğimizde çarşafların üzerinde kıl ve tüy vardı. Genel temizlik beklentimizin çok altındaydı. Tesisin birçok noktasında örümceklerle karşılaştık.
Restoran ve plaj servisleri tam bir sabır testi. Bir sipariş verdikten sonra 45 dakika hatta daha fazla beklemek normal hale gelmiş. Plajda ilgilenen personel bulmak ise ayrı bir sorun.
En şaşırdığım konu ise misafir taşıyan buggy araçları oldu. Kapıları sökülmüş Fiat Fiorino araçlarla taşıma yapılıyor. Rampalarda patinaj çekerek çıkıyorlar. Açıkçası hem güvenlik hem de otelin prestijine hiç yakışmayan bir görüntü.
Konakladığımız kısa sürede yalnızca biz değil, birçok misafirin de sürekli şikâyet ettiğine şahit olduk.
Bu otel maalesef fiyatının ve Le Méridien markasının çok gerisinde kalmış. Güzel bir koyu ve konumu var ancak işletme tarafı tamamen sınıfta kalıyor. Biz ikinci günü beklemeden otelden ayrıldık ve tatilimize başka bir otelde devam ettik.
Benim tavsiyem; bu fiyat seviyesinde Bodrum’da çok daha iyi hizmet alabileceğiniz alternatifleri değerlendirmeniz olur.","Odalar1,0Hizmet1,0Konum1,0",Google üzerinde 3 hafta önce,1/5
Le Méridien Bodrum Beach Resort,17-24 Haziran tarihleri arasında eşim ve kızımla birlikte gerçekleştirdiğimiz konaklamadan son derece memnun ayrıldık. …,,Tripadvisor üzerinde bir ay önce,5/5
Le Méridien Bodrum Beach Resort,"Otel tek kelimeyle mükemmel! Odaların konforu ve temizliğinden tutun, havuz ve beach’in düzeni ile temizliğine kadar her şey harikaydı. …",,Tripadvisor üzerinde 3 ay önce,5/5
Le Méridien Bodrum Beach Resort,"Cok guzel bir koyda. Harika denize ve sahile sahip, sessizlik ve huzur arayanlar icin bakimli bitki ortusunun ortasinda sonsuzluk havuzuyla bulustugunuz bir alani, şezlong kapayım derdi yaşamadıgimiz bir otel deneyimimiz oldu. …",,Tripadvisor üzerinde 2 ay önce,5/5
Le Méridien Bodrum Beach Resort,Otelin potansiyelinin ve sahip olduğu imkanların şu an sunduğu hizmetin üzerinde olduğunu düşünüyorum. Yemeklerde güzel ve lezzetli seçenekler vardı ancak bazı ürünlerde kalite ve çeşitlilik açısından gelişim alanı olduğunu hissettik. Özellikle ızgara bölümünde kırmızı et ve tavukların pişirme seviyesi beklentimizi karşılamadı. Tatlı çeşitleri ise maalesef bizim damak zevkimize çok hitap etmedi.,"Odalar5,0Hizmet3,0Konum3,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz",Google üzerinde 3 ay önce,4/5
Le Méridien Bodrum Beach Resort,"Le Meridien Bodrum’da geçirdiğimiz süre boyunca gösterilen ilgi ve misafirperverlikten son derece memnun kaldık.
Özellikle geçen yıl sağlık sorunu yaşayan Genel Müdürümüz için hazırladığımız özel videoyu kendisine izletebilmek adına otelden destek talep ettiğimizde, Kaan Bey ve otel yönetimi büyük bir hassasiyet göstererek toplantı salonunda gerekli tüm düzenlemeleri yaptılar. Bu anlamlı anı sorunsuz ve unutulmaz bir şekilde yaşayabilmemize katkı sağladıkları için kendilerine içtenlikle teşekkür ederiz.
Profesyonellikleri, çözüm odaklı yaklaşımları ve misafir memnuniyetine verdikleri önem, Le Meridien Bodrum’u özel kılan en önemli unsurlardan biri. Başta Kaan Bey olmak üzere tüm ekibe teşekkür ediyor, başarılarının devamını diliyoruz.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde 2 ay önce,5/5
Le Méridien Bodrum Beach Resort,"Le Meridien Bodrum Resort’ta 4 gün boyunca konakladık. Manzara gerçekten büyüleyiciydi. Odalar son derece geniş ve zarif bir şekilde tasarlanmıştı. Plaj kusursuzdu. Stella Restoran’ın kahvaltı hizmeti ise beklentilerin çok üzerindeydi. Özellikle Charlie Bey, tüm masalara gösterdiği özen ve takımını bir maestro gibi yönlendirmesiyle fark yaratıyordu. Sanem Hanım ise kalışımız boyunca her yerde güler yüzüyle misafirleri karşılayarak tatilimize ayrı bir sıcaklık kattı.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz · Büyük fırsat",Google üzerinde 2 ay önce,5/5
Le Méridien Bodrum Beach Resort,"Bodrum'da huzur dolu ve doğanın güzelliği herşey harikaydı. Otel binalara değil adalara bakıyor göz kirliliği kesinlikle yok yeşillik ve nereye gidersen hangi odada kalırsan kal manzaralı. Tüm imkanlar mevcut ve baya genis bir alana sahip otel kendine ait koy olması ayrı bir keyif sağlıyor. Tertemiz. Güler yüzlü insanlar. Görevli arkadaşlar çok ilgili ve yardımcı oluyorlar özellikle Doğukan Bey'e ayrıca teşekkürler ilgi ve alakasından dolayı. Eşimle birlikte harika vakit geçirdik. Bodrum'a tekrar gelişimizde kesinlikle burada kalacağız.
Fotoğraf paylaşmaya ihtiyaç duymadım sitedeki fotoğrafların aynısı.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde 4 ay önce,5/5
Le Méridien Bodrum Beach Resort,Muhteşem bir otel .yemeği temizliği harıka tüm personeller guleryuzlu. Bizi evimizde hissettirdiğiniz için teşekkür ederiz. Umarım gelecek tatillerde yolumuz tekrar kesişir. Herşey için teşekkürler.,"Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarLüks · Muhteşem manzara · Romantik · Sessiz · Çocuklar için uygun",Google üzerinde bir ay önce,5/5
Le Méridien Bodrum Beach Resort,"Denizi sahili harika , oda hizmeti de gayet güzel di , çalışanların üslubu vs çok güzel ve ilgiliydi. hem açık büfe kahvaltı hem restaurant ta yediğimiz yemekler gayet lezzetli ve tazeydi. Şefler isteklerimizi karşıladı 🙏🏻
Tekrar kesinlikle gelirim. Peyzajı da ayrı beğendim.","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Romantik · Sessiz …Devamı",Google üzerinde 2 ay önce,5/5
