otel_adi,yorum,hizmet,tarih,puan
Gümbet Anıl Beach,"Asla memnun kalmadık. Odalar çok eski. Temizlik desen sözde siliyorlar ama her yer saç kıl. Restoran yetersiz hemde her anlamda. Yemek saatinde bi iniyorsunuz oturacak yer yok millet sandalye kapmaca oynuyor özellikle ruslar. Yemekler desen hergün aynı gerçekten hiç mi gelişmek istemez insan? 5 gün boyunca aynı tatlıları çıkardılar, aynı mezeler, aynı ana yemekler. Eğlence desen fiyasko. Canlı müzik yaptılar ama gelen (sözde) şarkıcılar yarıda bıraktı gitti. Dansöz getirdiler o da milleti oynattı gitti bi saat içinde. Akrobasi hateketleri yapan bi amca getirdiler durup durup kendini alkışlattı bacağını boynunun arkasına atabiliyor diye(!) Yani nasıl beğenmişler burayı bilmiyorum aile oteli falan değil asla çocuklara özgü bişey yok. Ha bide şu var bi plajı var 30metrecik. Millet sabahın 6sında kalkıp havlu atıyo şezlonga ama gün boyunca gelmiyor bile. Sözde aklınca yer kapıyorlar ve hiçbir müdahale yok doğru düzgün. Kendin yer buldun buldun yoksa kalırsın çocukla en arkada köşede bi yerde o da bi ihtimal. Çocukluların en ön sıralarda olması gerektiği yazıyor otel kurallarında ama ne uyan var ne uyaran. Her anlamda fiyaskoydu. Çıkış yaparken bi güle güle demeyen otel mi olur? Asla ama asla tavsiye etmiyoruz.","Odalar1,0Hizmet1,0Konum3,0",Google üzerinde 2 hafta önce,1/5
Gümbet Anıl Beach,mekanları kalınabilir hale getirenler çalışanlarıdır. kapıdan içeri girdiğimiz andan itibaren bizlere her konuda yardımcı olmaya çalışan müdür Bedri bey ve tüm çalışan arkadaşlara teşekkür ederim. …,,Tripadvisor üzerinde 2 ay önce,4/5
Gümbet Anıl Beach,Otelin yorumlarına bakarak tercih ettik. Gerçekten yemekleri güzeldi. Et balık tavuk çeşitleri her gün menüde vardı . Mezeleri gayet çeşitli ve lezzetliydi. Aç kalmazsınız yani illaki size hitap edecek bir şeyler bulursunuz. Restoran kısmında çalışan personeller gerçekten çok ilgili ve güler yüzlülerdi. Hizmet çok hızlıydı. Barmenlerde aynı şekilde çok saygılı ve işlerinde çok iyiler. Oda temizliği konusuna gelince 10 üzerinden 6 veririm . Tek seferlik bir oda temizliği servisi aldım. Sonuçtan çok memnun kalmadım. O konuda iyileştirme sağlanırsa daha iyi olur çok özenli değildi. Lavabo temizlenmemişti bile.O yüzden tekrar almadım. Oda barlar sokağına bakıyordu. Sesten rahatsız olmadım uyudum gayette kişiye göre değişir bu durum camlar yalıtım sağlıyor orta seviyede,"Odalar4,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Gümbet Anıl Beach,"12_16 Temmuz tarihleri arasında konaklama yaptık. Otel konum olarak çok güzel yerde, denizi çok iyi , denize sıfır , yemeklerini beğendik , tam bir beach oteli . Odalar temizdi.yorumlardan ses konusunda endişe etmiştik ama bizim kaldığımız oda balkonda çift cam ile kapatılmıştı ve biz ses duymadık. Sesten dolayı bir rahatsızlığımız olmadı . Bahçeli çiçekli ortamı güzel , yemekleri iyi , denizi mükemmel , Denizi kum , personel iyi ilgili güleryüzlü .
4 gece 5 gündüz gayet güzel bir tatil yaptık.Umarımmseneye tekrar görüşürüz . Çok keyifli sakin ve huzurlu geçti , herkese teşekkür ederiz .","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarMuhteşem manzara · Sessiz
OdalarOdalar temiz
GüvenlikGüvenli
Yiyecek ve içeceklerYeme içme çok iyi , lezeetli",Google üzerinde bir ay önce,5/5
Gümbet Anıl Beach,"Odalar hemen her gün temizlendi temizlikle ilgili hiçbir problem yoktu. Personeller çok ilgili ve güleryüzlülerdi ne talep ettiysek karşılandı. Bahçe odasında olmamıza rağmen gece 4-5e kadar gelen yüksek sesli müziklerden uyuyamadık çok rahatsız ediciydi🤦🏼‍♀️ Havuzu biraz küçüktü ve çocuklar istila etmiş durumdaydı biz tatil boyunca plajını kullandık, plajı da gayet temiz ve yeterliydi. Yemekler çeşitliydi lezzet ortalamaydı fakat ocakbaşı ustasının yaptığı her şey çok lezzetliydi.Otelin tek problemi belki etkinlik olmayışıydı ama konumu sebebiyle zaten her yere ulaşabildik ve güzel vakit geçirdik. Genel olarak tatilimizden çok memnun kaldık, güzel anılarla döndük teşekkürler anıl beach🫶🏻","Odalar4,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,4/5
Gümbet Anıl Beach,Genel olarak otel fiyata göre iyiydi yemekler güzeldi alkollerde kokteyl ve bira içebildik şarap ve rakı maalesef içilecek gibi değildi kalitesizdi odada el sabunu yoktu jolly temsilcisi mesaj attı sıkıntı varsa yazın dedi diye ona ulaşıp yazdık hata yaptık herhalde ilettim dedi düzelen bir şey olmadı temizlik yetersizdi beş gün kaldık sadece çarşaf ve havlu değiştirildi yerler pisti klozet hiç silinmedi bile maalesef şampuan yoktu gibi gibi… temizlik yetersiz kısacası fiyata göre bunlar göz ardı edilir diyorsanız tercih edebilirsiniz kafe çalışanları garsonlar ilgiliydi ama arabamıza otoparkta vuran olmuş kameraya bakmak istedik bozuk dediler arabayla gidecekseniz hasarı kimin verdiğini tespit edemezsiniz. Arka kısımda barların yoğun olması yüzünden çok ses var uykuyu etkiliyor otelin genel görünüşü güzel ve sevimli ama eksik noktalar çok fazla mütevazi bir tatil için uygun,"Odalar2,0Hizmet3,0Konum3,0
OdalarBakımsız ses yalıtım yok gibi
Yakındaki etkinliklerOtelde bir etkinlik yok akşamları müzik çalıyorlar
GüvenlikKamera çalışmıyor girişte olay olsa kayıt edilmiyor
Yiyecek ve içeceklerYemekler güzel rakı veya şarap içme düşünceniz varsa kötü",Google üzerinde 2 ay önce düzenlendi,3/5
Gümbet Anıl Beach,Konum olarak merkeze yakınlığından dolayı güzel tatilden ne beklediğiniz ile değişen bir otel.Biz gittiğimiz oteller ile kıyaslarsak beğenmedik. Herşey dahil fakat kokteylin bile saati var. Barmenlerin profesyonel olduğunu düşünmüyorum. Gitmeden bazı yorumlarda personelin çok ilgili olduğunu okudum ama kesinlikle öyle bir ilgiyle karşılanmadık. Fiyat performans oteli demek bile istemiyorum. Yinede teşekkürler,"Odalar2,0Hizmet3,0Konum3,0",Google üzerinde 3 hafta önce,2/5
Gümbet Anıl Beach,"Bodrum tatilimiz boyunca konakladığımız Anıl Beach Hotel’den gerçekten çok memnun ayrıldık. Odalar temiz ve düzenliydi, konumu ise denize sıfır olduğu için oldukça keyifliydi. Çalışanların güler yüzü ve samimi yaklaşımı tatilimizi daha da güzel hale getirdi. Özellikle işletmecisi Sevda Hanım’a ayrı bir teşekkür etmek istiyorum. Bizimle en ince ayrıntısına kadar ilgilendi, her konuda yardımcı oldu ve kendimizi evimizde gibi hissetmemizi sağladı. Misafir memnuniyetine gerçekten önem veren bir işletme. Bodrum’a tekrar geldiğimizde hiç düşünmeden yeniden tercih edeceğimiz bir otel. Gönül rahatlığıyla herkese tavsiye ederim.","Odalar5,0Hizmet5,0Konum5,0",Google üzerinde bir ay önce,5/5
Gümbet Anıl Beach,"Harika bir konaklama deneyimi yaşadık. Otel oldukça temiz, odalar ferah ve konforluydu. Personel son derece güler yüzlü, ilgili ve her konuda yardımcıydı. Konumu da birçok yere ulaşım açısından çok avantajlıydı.Gönül rahatlığıyla tavsiye ederim, tekrar tercih edeceğimiz bir otel❤️",,Google üzerinde bir ay önce,5/5
Gümbet Anıl Beach,"Hizmet ve konum olarak çok iyi.
Yemekler güzel kesinlikle aç kalmazsınız sürekli birşeyler servis ediliyor.
Çocuklu aileler için tavsiye ederim.
Denizi sakin plaj kum çakıl karışık ama rahatsız etmiyor.
Güzel bir bayram tatili geçiriyoruz.
Çalışanlar saygılı ve efendi.
Tüm anıl beach ailesine teşekkür ediyoruz.
Tekrardan geleceğiz ❤️
NOT: HERŞEY sınırsız diye hunharca yemekleri ziyan edenler var. ""Biraz Toplumsal kültür lütfen""","Odalar5,0Hizmet5,0Konum5,0
Otelde öne çıkanlarÇocuklar için uygun · Büyük fırsat",Google üzerinde 2 ay önce,5/5
