otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Omar Hotel & Suites,We stayed at this beautiful apart hotel on 3 separate occasions last year and have booked again for this year. It’s in a stunning location right opposite the beach. The views from the hotel are unbeatable. The apartments themselves are basic but have everything you might need and are spotlessly clean. This is a family run hotel and the family and staff are wonderful and extremely friendly. This stretch of Torba is vey Quiet but there’s a regular Dolmus service into Bodrum which takes about 10 minutes. Absolutely fabulous hotel and location.,10.0,"Posted May 24, 2026",,Stayed in May 2026,,,,
Omar Hotel & Suites,"Beautiful place with the cozy white houses, beautiful flowers in the garden, lovely cats, clean and nice pool area, helpful personnel, good breakfast, nice sun bathing deck at the shore, nice views of the ocean. Clean, cleaning every day. Warm water in the shower all the time. We had a nice little private terrace with view of pool and ocean. Totally recommend, simple but wonderful! Most cozy place in Torba. Good location with easy access to bodrum by taxi or bus (20 minutes). If you don't want the big unpersonal hotel complexes, and rather something small, authentic and beautiful, this is for you! The bad things was the very very hard beds, wifi not working most of the time and no safety deposit box in the room.",10.0,"Posted October 12, 2024",,Stayed in October 2024,,,,
Omar Hotel & Suites,"Great hotel We are very happy to stay at Omar Hotel, as service is perfect. It’s right on the beach, where we spend most of the time, sea is warm and pleasant to swim in, one’s needs water shoes though as bottom is rocky. Breakfast has lots of options incl coffee tea and juice. Rooms are decent size, We we’re 3 people and had 2 bedrooms apt with large balcony. Everyday housekeeping. They have pool for adults and kids. Owners and employees really trying best to make you feel comfortable. I will definitely come back. Highly recommended.",10.0,"Posted September 3, 2024",,Stayed in September 2024,,,,
Omar Hotel & Suites,"Çok beğenilesi bir Otel! Otelimizi çok beğendik. İki gece oda tutmuştuk, ilk geceden sonra bir gece daha uzatmaya karar verdik. Sadece gördüğümüz tek eksik Wi-fi her yerden çekmiyor, sizin resepsiyon ile konuşmanız gerekiyor yükseltici talep etmek için. Tavsiye ederim sessiz sakin, denizi muhteşem. Bodrumun en temiz koyu belki de. Yat sayısı fazla artarsa git gide bu temizliği de kaybedebilir.",10.0,"Posted August 25, 2025",,Stayed in August 2025,,,,
Omar Hotel & Suites,"Ein schönes und sauberes Hotel, familiäres Umfeld. Geräumige Zimmer. Nettes Personal.",10.0,"Posted August 23, 2025",,Stayed in August 2025,,,,
Omar Hotel & Suites,3 yıldır her yaz keyifle tatil yaptığım bir yer tavsiye ederim.,10.0,"Posted June 17, 2025",,Stayed in June 2025,,,,
Omar Hotel & Suites,Başarılı Çok geniş 2 oda. Çift klima. Geniş balkon. Memnun kaldık,8.0,"Posted July 14, 2024",,Stayed in July 2024,,,,
Omar Hotel & Suites,"Beaucoup de plus ...et de moins. Accueil très amical et sympathique à l'OMAR qui se trouve pratiquement les pieds dans l'eau. Une situation idéale pour les gens qui espèrent le calme (de JOUR( et l'accès à la mer direct. En effet le trajet en domus pour aller à Bodrum est facile il y a à peu près un bus toutes les demi-heures pour rejoindre cette joyeuse petite Saint-Tropez turque. PLUS = ● Une splendide piscine très propre avec plein de chaises pour s'y allonger à l'ombre comme au soleil. PARFAITE ☆☆☆ ● j'ai obtenu sans le demander un superbe appartement qui doit faire en tout cas 50 mètres carrés , avec une belle vue sur la piscine et la mer. Heureusement les fenêtres sont très bien isolées phoniquement car malheureusement l'hôtel voyage à côté est très bruyant la nuit. ● jolie terrasse avec vue sur la mer pour déjeuner. ● le restaurant côté mer quelques mètres plus loin qui s'appelle aussi Omar est très bon avec des prix honnêtes. MOINS = ■ le petit-déjeuner est très restreint et pas franchement bon. Des fruits seraient les bienvenus ainsi qu'un véritable café machine et quelques trucs fait maison avec amour... :( ■ il n'y peut rien mais l'immense hôtel voyage qui est le suivant côté plage est une immense et une gigantesque résidence avec des centaines de résidents et qui assiste à des concerts live tous les soirs jusqu'à à peu près une heure du matin !!! Le volume est trop fort donc se coucher tard ou mettre des bouchons dans les oreilles ! ■ l'hotel est bien construit et joli mais il se trouve sur une pente ce qui occasionne beaucoup d'escaliers... Demander au taximan de vous amener à la réception qui est en haut ou bien demander de l'aide pour vos bagages.",8.0,"Posted June 7, 2026",,Stayed in June 2026,,,,
Omar Hotel & Suites,Bellissima piscina e pontile sul mare per fare il bagno. Arredamento camera vecchiotto ma funzionale. Parcheggio moto,8.0,"Posted October 4, 2025",,Stayed in October 2025,,,Couple,
Omar Hotel & Suites,"Hotel tres bien, les plats proposés au restaurant sont tres bons aussi. Beaucoup de points positifs pour cet hotel. Seul gros point negatif : l’eau de la mer est de temps en temps polluee par les bateaux au large. C’est vraiment dommage car l’eau en temps normal est translucide. Dommage aussi que les autorites turques, contactees pour l’occasion, ne reagissent pas. Dommage pour l’hotel. Sinon tout est tres bien.",10.0,"Posted August 1, 2025",,Stayed in August 2025,,,,
Omar Hotel & Suites,"Keyifli bir deneyimdi.. Güzel manzara, temiz ve nezih bir ortam, güler yüzlü personel",10.0,"Posted June 10, 2025",,Stayed in June 2025,,,,
Omar Hotel & Suites,"O hotel é incrível, parece aqueles de seriados de tv. A vista é maravilhosa, de frente para o mar mais azul que já vi. O hotel é perfeito e o atendimento mais ainda. São gentis, nos ajudaram com problemas comuns de viajantes, foram sensacionais. Difícil ir embora de lá. Serve para casais, famílias, amigos. Lindo demais",10.0,"Posted September 26, 2024",,Stayed in September 2024,,,,
