otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
"Susona Bodrum, LXR Hotels & Resorts","Everything was great! All rooms have a sea view! It's a stylish, boutique hotel! The breakfast was excellent! The in-room toiletries were good too! And the room was incredibly spacious! The Michelin-starred restaurants are top-notch!",10.0,"Posted July 12, 2026",Russia,Stayed in June 2026,2 Reviews,Platinum,Solo traveler,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts","The check-in process was smooth and the reception staff were very professional and well-organized 👌. The cleanliness in the corridors was excellent ✨. We had originally booked a garden-view villa with a pool, but the staff kindly upgraded us to a larger and more beautiful sea-view villa 🌊, with a very generous discount 💰 — definitely a great gesture that deserves recognition. When we arrived at the villa, everything was beyond expectations: absolute peace and quiet 🕊️, comfort 😌, cleanliness ✨, and a stunning view 🌴. The overall atmosphere was luxurious and dreamy 🌟. Some constructive notes: • The food prices felt too high 🍽️, especially considering such bookings should ideally include more meals like other luxury resorts. • The resort was extremely quiet 😴 — while that’s relaxing, it would be great to add some fun activities or light entertainment 🎶 to make the experience more complete. Overall, it was a truly luxurious stay, with friendly staff and an unforgettable atmosphere. Highly recommended 🌟.",10.0,"Posted September 24, 2025",Saudi Arabia,Stayed in September 2025,3 Reviews,Diamond,Couple,Junior King Suite with Pool
"Susona Bodrum, LXR Hotels & Resorts",The hotel and grounds and the room were beyond amazing. Not to mention the views…. Only problem is some staff don’t speak English n we had problems with it. But I notice this is normal all over turkey even in 5 star hotels,9.0,"Posted August 20, 2025",Malaysia,Stayed in July 2025,10 Reviews,,Traveling with friends,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts",Service quality and cleaning on a high level. Room quite new. Michelin star restaurant Malva top. But the dog friendly approach of the hotel is too much: dogs are allowed in the restaurants and even in the beach club!,9.0,"Posted September 26, 2024",Slovenia,Stayed in September 2024,52 Reviews,Diamond,Couple,Premium King Room With Balcony
"Susona Bodrum, LXR Hotels & Resorts",Guest User,10.0,"Posted October 28, 2025",United Arab Emirates,Stayed in October 2025,10 Reviews,Diamond,Family,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts",Great service,10.0,"Posted June 21, 2024",Saudi Arabia,Stayed in June 2024,4 Reviews,Diamond,Couple,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts","Very spacious, suitable for long-term stays; the breakfast staff provided excellent service.",10.0,"Posted May 10, 2026",China,Stayed in April 2026,73 Reviews,,Couple,One-Bedroom Suite With Private Pool And Garden View
"Susona Bodrum, LXR Hotels & Resorts",Everything was very nice and good. The rooms were perfect. The pool and beach were very nice. The staff was very attentive and friendly. It is a very high quality hotel. I would definitely recommend it.,9.5,"Posted July 27, 2025",Türkiye (Turkey),Stayed in July 2025,1 Review,Gold,Couple,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts","A very quiet hotel, even during peak tourist season. Experiencing authentic Turkish service. The restaurant ingredients are top-notch. It's worth staying here for a few days when you're feeling down. Highly recommended. The only downside is that getting a taxi is inconvenient and the waiting time is long.",10.0,"Posted July 5, 2025",China,Stayed in July 2025,3 Reviews,,Solo traveler,Premium King Room With Balcony
"Susona Bodrum, LXR Hotels & Resorts","Very quiet place, food quality, service very good",8.5,"Posted June 23, 2024",Türkiye (Turkey),Stayed in June 2024,3 Reviews,,Family,Premium King Suite With Pool
"Susona Bodrum, LXR Hotels & Resorts","There are no complaints about the hotel, except for the inflated prices in the restaurants.",10.0,"Posted November 10, 2024",Russia,Stayed in September 2024,6 Reviews,,Family,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts","The hotel is superb The staff is super pleasant, caring for everyone From the welcome to the service Special mention for Veysel at the very nice breakfast and the Turkish breakfast is really worth trying because it is very rich To conclude, I will say hotel and tailor-made service I recommend 200%",10.0,"Posted May 13, 2024",France,Stayed in May 2024,1 Review,Gold,Traveling with friends,Deluxe King Room with Partial Sea View
"Susona Bodrum, LXR Hotels & Resorts",Perfect stay thanks to a warm welcome! Thanks to VEYSEL who has just exceptional service!,10.0,"Posted May 10, 2024",France,Stayed in May 2024,23 Reviews,,Traveling with friends,Accessible Deluxe King Room
"Susona Bodrum, LXR Hotels & Resorts",愛琴海難得安靜的一角，適合情侶出遊，浪漫私密。酒店有無邊泳池，沙灘，三個棧道游泳台，適合不同喜好的人。餐廳兩個，景色都很優美。早餐豐盛，自助之外，土耳其和西式特色點單可以做到一週不重樣。健身房有室內和室外區域，還有普拉提，健身達人十分欣喜。spa絕對值得體驗，土耳其浴和按摩，都很地道。總之浪漫度假首選~,10.0,"Posted July 9, 2026",,Stayed in May 2026,19 Reviews,,Couple,Deluxe King Room With Terrace
"Susona Bodrum, LXR Hotels & Resorts","The hotel was exceptionally clean and beautifully designed. Although our room had only a partial sea view, the scenery was still stunning and made our stay even more enjoyable. The quality of the food included in the all-inclusive package exceeded our expectations. Most of the staff were genuinely kind, professional, and welcoming. We had a small issue with our order at the Ezi restaurant, but the team handled it with great courtesy and professionalism, making sure we left satisfied. Unfortunately, we didn’t have the same experience at the Suvah restaurant. One of the male staff members was not as professional or courteous as the rest of the team, which was disappointing considering the otherwise excellent level of service throughout the hotel. Overall, we had a wonderful stay and would definitely recommend this hotel.",10.0,"Posted July 7, 2026",,Stayed in July 2026,,,Couple,
