otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Bendis Beach Hotel,Anonymous User,6.0,"Posted June 24, 2024",Show More,,,Gold tier member,Traveling with friends,
Bendis Beach Hotel,"Working friends are trying hard. Our room was always clean. but the food is bad. It's enough to eat to avoid starvation. Even basic things like french fries and pasta are bad. You expect to be satisfied from the grill section, but one day the liver comes out and tastes so bad that even cats wouldn't eat it. One day, a chicken appears, but it has so many bones that it cannot be eaten. There are also fries like fix nugget schnitzel and of course these are bad too. I only liked fish once during my stay. There should be at least one white meat and one fish in the grill section. There is never an option in the same meal. The pita part is not bad except that it always runs out and you have to wait 15 minutes for it to be renewed. The hamburger at the snack is mediocre. The food should definitely be improved, it is very poor and lacks variety. Alcohols are not bad. You need to walk two or three minutes to the sea. For God's sake, you have so many employees, someone could also take care of the cleaning of the beach. There is already a small area on the beach. grass is full of garbage. I didn't want to step on sand. If it is cleaned once with a rake, it will not get so dirty every day. Keeping a tiny area clean shouldn't be this difficult for a huge hotel. It was a big disappointment since my expectation from an all-inclusive hotel was good food and sea. The pool and activities for families looked good. Everyone seemed happy with the animators etc., but they are not my area of interest either. Additionally, there are three or four cats wandering around the hotel. They were so weak and frail that I felt sorry for them. God knows how much food is left over every day in this huge hotel. I wish you could feed the animals with these and pour 3 bowls of water. They were drinking water from the pool, it's a pity for them too. It is obvious that the employees are trying hard to be prompt. Better opportunities should be provided.",6.0,"Posted June 24, 2024",Türkiye (Turkey),Stayed in June 2024,1 Review,Gold,Traveling with friends,
Bendis Beach Hotel,I am really disappointed with the facility and the food - there is hardly any choice.,3.0,"Posted July 8, 2024",Germany,Stayed in July 2024,1 Review,Gold,Couple,
Bendis Beach Hotel,Verry good. Clear and fine. Bar good Abdullah,10.0,"Posted July 21, 2026",,Stayed in July 2026,,,Family,
Bendis Beach Hotel,bahtiyar is good servis spesial day thank you so much bat mahmut cheff very beatiful smile thank you bendis family,10.0,"Posted July 12, 2026",,Stayed in July 2026,,,,
Bendis Beach Hotel,"1/5 Stars Very disappointing experience. This hotel definitely does not deserve its 4-star rating. The kitchen and dining area were dirty, and the food looked like it had been prepared by children. The presentation was poor, and the quality was far below expectations. There were no signs or information anywhere in the hotel, making it difficult to find anything. Even the reception staff did not provide clear guidance. The check-in process was also unacceptable. We arrived at 9:00 AM and didn't receive our room until 2:00 PM, despite waiting for five hours.",2.0,"Posted July 3, 2026",,Stayed in July 2026,,,Traveling with friends,
Bendis Beach Hotel,Bahtiyar chef was very helpful. He looked after my family and served lovely food. Lovely polite young man. Would definitely recommend!,10.0,"Posted June 25, 2026",,Stayed in June 2026,,,,
Bendis Beach Hotel,Bahtiyar the chef organized great dinner on the beach for us which we will remember as an amazing experience. Thank you!,10.0,"Posted June 25, 2026",,Stayed in June 2026,,,Couple,
Bendis Beach Hotel,"The stay was perfect, the staff was AMAZING, very kind, very helpful, especially Abdullah, Mehmet, Benjamin, Bahtyiar, Engin, Azad and all the ones that have not been mentioned by name!!! You are great Really recommend and will be back, thank you!!",10.0,"Posted June 12, 2026",,Stayed in June 2026,,,Family,
Bendis Beach Hotel,Bahtiyar cheff was amazing. Really looked after us on our beach dinner. Thank you so much.,10.0,"Posted June 25, 2026",,Stayed in June 2026,,,Family,
Bendis Beach Hotel,Jest super very liked it thank yiu for service food and rooms are amazing,10.0,"Posted June 11, 2026",,Stayed in June 2026,,,Family,
