otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Sirene Luxury Hotel Bodrum,"We had a wonderful stay at this hotel! The rooms were incredibly spacious, making our stay very comfortable. Everything was spotless The staff were exceptional, especially Olga and Ceyda, who went above and beyond to make us feel welcome. The view from the hotel was beautiful and very relaxing, making it the perfect place to unwind. The only downsides were that the beach is quite rocky, so it’s not the most comfortable for swimming, and the food at the outdoor restaurant wasn’t very tasty “we tried the pizza and salad” Overall, we had a great experience and would definitely recommend this hotel!",10.0,"Posted July 25, 2026",,Stayed in July 2026,1 Review,Platinum,Traveling with friends,Deluxe King Room With Sea View
Sirene Luxury Hotel Bodrum,"Limited positives: Good views and spacious room, that’s it. Many negatives: - Poor beach and pool, the service is sub-par and almost no vibes, dull and boring - Housekeeping ends at 4 pm, plus not really doing a good job - Front office staff limited English and ability to help, failed to recommend places when asked. There is no proper concierge - Average breakfast, nothing special - Location not ideal, reach and transportation isn’t easy Overall not recommended, for the premium price paid we definitely had much higher expectations. Very limited value for money.",6.5,"Posted June 22, 2024",United Arab Emirates,Stayed in June 2024,1 Review,Gold,Couple,
Sirene Luxury Hotel Bodrum,"We had a great stay at Sirene luxury hotel, very professional, helpful and kind staff, quiet and amazing views, great food, wonderful facilities and beautiful blue beach. also we got a free upgraded room with sea view which was marvelous. I highly recommend this hotel for couples and families .",10.0,"Posted October 1, 2023",United Arab Emirates,Stayed in September 2023,2 Reviews,Gold,Couple,
Sirene Luxury Hotel Bodrum,"The hotel is great, the staff can barely move, it’s dirty, they don’t clean at all until you argue, but the place is very beautiful, I recommend it, also everything in the hotel is expensive.",7.0,"Posted August 17, 2026",Russia,Stayed in August 2026,2 Reviews,Platinum,Couple,One-Bedroom Suite
Sirene Luxury Hotel Bodrum,"The hotel is absolutely stunning. The landscaping is beautiful, with gorgeous flowers, breathtaking views, and a peaceful atmosphere that makes you want to spend every moment outside. The beach is also fantastic—offering the option to swim from a sandy shore or jump off the pier. The food and drinks are delicious and of excellent quality. The staff deserves a special mention. Everyone was incredibly kind, attentive, and genuinely welcoming. We felt cared for from the moment we arrived. A very special thank you to Olga for her warmth, professionalism, and exceptional hospitality—she made our stay even more memorable. The rooms are spacious, spotless, and very comfortable. Everything was perfectly clean and well maintained. The breakfasts were outstanding—delicious, fresh, and with a great variety of options every morning. Thank you to the entire team for turning our trip into such a wonderful experience. We will definitely be back and highly recommend this hotel to anyone visiting Bodrum.",10.0,"Posted August 4, 2026",,Stayed in August 2026,,,Traveling with friends,
Sirene Luxury Hotel Bodrum,It was amazing the staff was so nice but most of them don’t speak English the beach was amazing and clean and the food was excellent I will come back and I will tell my family about the hotel,10.0,"Posted August 11, 2026",,Stayed in August 2026,,,Family,
Sirene Luxury Hotel Bodrum,Soo lovely people in coffee bar,10.0,"Posted August 11, 2026",,Stayed in August 2026,,,Family,
Sirene Luxury Hotel Bodrum,"My daughter and I stayed at Sirene Luxury Hotel and were absolutely blown away by the incredible views—they are truly the highlight of the resort. What made our stay particularly special, however, was the staff. From Adalet and Dilara at reception to everyone working in the restaurants and beach bar, the service was warm, attentive and genuinely welcoming. A huge thank you to Atlas and Imam, who looked after us so well throughout our stay. We would also like to mention Yaman and all the buggy drivers, who were always available, punctual and helpful. The hotel is built on a hillside, so the buggies are essential and thankfully work very efficiently. However, the location does mean that having a car would make the stay much easier. Taxis can involve quite a long wait, and there is currently no hotel shuttle service. The rooms photograph beautifully online, although in person ours felt a little less impressive than expected. Prices throughout the resort are also firmly at the luxury end—even by five-star hotel standards—so it is worth being prepared for this. Bodrum itself is extraordinarily expensive during August, and in hindsight, this is probably not the best time of year to visit if value for money is important. Overall, the spectacular setting and exceptional staff were what made our stay memorable. The team is a real credit to the hotel.",6.0,"Posted August 15, 2026",,Stayed in August 2026,,,,
Sirene Luxury Hotel Bodrum,"I had a wonderful experience at the Lobby Bar, especially thanks to Dilar. She was incredibly kind, helpful, and attentive throughout our visit. She was always smiling and had such a warm, elegant, and professional manner. Her positive attitude and excellent service made us feel very welcome and comfortable. Thank you, Dilar, for making our experience even more enjoyable!",10.0,"Posted August 14, 2026",,Stayed in August 2026,,,Family,
Sirene Luxury Hotel Bodrum,We booked the family suite and the room space was spacious. The facilities and beach services was amazing. I really recommend spending your holiday at Sirene.,10.0,"Posted August 2, 2026",,Stayed in August 2026,,,Family,
