otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Gumbet Anil Beach,"We stayed at the hotel recently and were satisfied. The territory is well-maintained, the rooms are clean, and cleaning was done regularly. The staff is friendly and always ready to help. The food is varied, you definitely won’t go hungry. The beach is not far, and the sea is clean. Overall, it’s a nice place for a relaxing vacation.",10.0,"Posted September 11, 2025",,Stayed in September 2025,,,,
Gumbet Anil Beach,"Staff were great as was the food, didn’t have a bad meal and my husband is a chef, even he was impressed which rarely happens. Manager looked after us as we had to leave a 💩 hotel after 2 days of arriving in Gumbet and basically turned up on a Monday morning at 10am seeking new accommodation. We got a tour of the hotel, agreed a price and were checked in an hour later. Be aware this hotel is very central and between a few clubs, the rooms all have upvc doors and windows but you still need earplugs, it’s loud until 4am. The WiFi in the rooms for us was intermittent, we had a myfi device and purchased 50gb sim from local shop for £40 and ran 4 phones between two neighbouring rooms. Turkey is not covered with roaming so don’t even bother turning on your mobile data as you will get stung big time. Pool was good as were the two flumes - on a fixed times. Beach front location is very good, loungers could do with thicker mats on them but they keep the area very clean. Bar staff and front of house staff were all lovely…had some entertainment on when we were there but it was off peak and was starting to get busy by the end of our trip. The beds and the pillows were good too. Rooms look basic but they were immaculate, that a good shower and a comfy bed is really all you need. I’d go back and would recommend. Only gave 4/5 because of the noise.",8.0,"Posted June 14, 2025",,Stayed in June 2025,,,Family,
Gumbet Anil Beach,"The hotel and the location are in a very nice place, close to the street of bars, thank you very much to Hanife, who is also in the animation to have fun at night, they were very interested in Bedri, Enes, Eray, from the reception for her interest. I am satisfied with the word 🙏🏻",10.0,"Posted March 1, 2024",,Stayed in March 2024,,,Traveling with friends,
Gumbet Anil Beach,Kız arkadaşlarımızla bi tatil planı yapalım dedik ve Anıl beach oteli tercih ettik iyi ki burayı tercih etmişiz. Otelin konumu çok güzel odalar düzenli olarak temizleniyor ve yemekler çok lezzetli animasyondan Gözde Hanıma tesekkür ederiz bizimle çok ilgilendi tatilimiz onun sayesinde daha da eglenceli geçti hersey için çok teşekkürler :),10.0,"Posted February 29, 2024",,Stayed in February 2024,,,Traveling with friends,
Gumbet Anil Beach,Friendly staff,8.0,"Posted June 4, 2025",,Stayed in June 2025,,,,
Gumbet Anil Beach,Öncelikle merhaba size Anıl otel de yaşadığımız tatil deneyimlerimizden bahsetmek istiyorum biz 2 anne ve çocuklarımızla beraber geldik ve çok eğlendik yemekleri çok lezzetli ustaların ellerine sağlık otelin kendine ait şezlongları var denize çok yakın bizim için büyük rahatlık personeller çok güler yüzlü hep etrafımızda pervane geceleri eğlenceler oluyor bol bol danslar ettik animasyoncu Melike bizimle çok güzel ilgilendi çocuklarımız ona bayıldı tabi biz de bizim için çok güzel bi tatil oldu herşey için Anıl otel ailesine çok teşekkür ederiz otelin sahilinin tam yanında standı bulunan cuma beye de bize unutulmaz bi tekne turu yaşattığı için ayrıca teşekkür ediyoruz,10.0,"Posted September 3, 2023",,Stayed in September 2023,,,,
Gumbet Anil Beach,"I rarely write reviews about hotels, but I couldn’t resist.... The hotel is wonderful, it’s a pity that it was only awarded 3 stars3. He deserves much more. The owner is smart...handsome (girls in line) only true love... The staff is constantly rubbing, washing, cleaning something. The cuisine is Turkish, but everything is delicious (chicken, beef, lamb, fish), vegetables in all kinds. There are a limited number of Russians in the hotel. Mostly Turks. On the territory there are hammocks, swings and a family of turtles (they love apples). Sea turtles live in the sea on our beach. I definitely recommend it!!!! We really enjoyed!!",10.0,"Posted June 27, 2024",,Stayed in June 2024,,,,
Gumbet Anil Beach,Öncelikle şuan otelde tatile devam etmekteyim. Bu bölgede ve yılda birkaç kez tatile çıkan birisi olarak objektif yorum yapiyor um. DENİZ Sığdan derine suyu temiz suyun içikum deniz ayakkabı sına gerek yok sırf deniz için gelinir. TEMİZLİK Her isteğinize güleryüz ile karşılık alıyor sunuz odalarınız temizleniyor. YEMEK Kesinlikle fiyat performans oteli kesinlikle aç kalmazsınız herkese cevap veren çeşitlilik var ara öğünler çay saatleri ızgaralar pide çeşitleri tatlılar mezeler salatalar kızartmalar çeşit çok işletme sahibi göksel bey birebir misafir ile ilgileniyor. PERSONEL Birşey sorduğunuzda karşılık almadığınız yada ilgilenilmeyen bir durum yok herkes işini yapmaya çalışıyor. Fakat burada barda görev yapan Bahar hanıma ayrı bir başlık açmak istiyorum ilgi ve alakaları için ailem adına teşekkür ederim güleryüzlü güne pozitif başliyor sunuz yardımsever ilgili kendisine güler yüzü ve güzel iletişimi için tekrar teşekkür ederiz. Adem beye de aynı dileklerimiz geçerli sırf bu personel ler için tekrar buraya tatile gelinir. SONUÇ TEKRAR TATİL İÇİN GELİRİM..,10.0,"Posted August 23, 2026",,Stayed in August 2026,,,,
Gumbet Anil Beach,"Otel odaları berbat. Tuvalet, banyo rezalet bertaraf küf ayna, WC kapağı kırık sifon doğru dürüst çalışmıyor.odalarda balkonda karınca ve böcek ölüleri var. Sahilde deki görevli bayan peşinde koşup müsafire göre davranıyor. Plaj çok dar herkeze yer yok. Şelozonlar kırık ve çok sık dızilmiş. Sakın kanmayın....",2.0,"Posted August 20, 2026",,Stayed in August 2026,,,,
Gumbet Anil Beach,"Здесь просто замечательно! Пляж находится всего в двух минутах ходьбы, что очень удобно. Персонал очень приветливый и отзывчивый. Местоположение отличное. Для отдыха это просто идеальный вариант. Еда очень вкусная, выбор большой, а атмосфера в ресторане приятная. В целом всё оставило только положительные впечатления. Я бы с удовольствием выбрала этот отель ещё раз, потому что здесь всё находится рядом: пляж, клубы, магазины и места для шопинга. Также очень удобно, что прямо от отеля организован трансфер. Отдельное огромное спасибо нашей аниматорше Deniz! Она показала нам, где что находится, отвезла нас на вечерние шоу, играла и проводила время вместе с нами, всегда интересовалась, всё ли у нас хорошо, и была очень внимательной. Обязательно вернусь сюда снова и с удовольствием порекомендую этот отель другим!",10.0,"Posted August 2, 2026",,Stayed in August 2026,,,,
