otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
La Brezza Suite & Hotel,"The room belongs to an old-fashioned resort hotel, and the private beach is 500 meters away and a ten-minute walk away. Breakfast was okay, but a cup of coffee cost another 200 lira! It’s a 40-minute drive from the city center. Friends without a car are advised not to book here! The urban castle now also charges 23 euros per person!",8.2,"Posted June 22, 2024",,Stayed in June 2024,34 Reviews,,Couple,
La Brezza Suite & Hotel,Kesinlikle çok güzel bir butik otel temizlik benım için çok önemli bir detaydı Kesınlıkle 10 üstünden 10 verdim o yüzden birdahaki sefere kesın gelecegım bir mekan güler yüzlü personeller müdürler aşırı ilgililer ve kahvaltısı için bile gelinir bence çok güzel plaj karaincir ve akyarlar çok yakın plajları çok temiz ve güzel di açıkçası çok memnun ayrılıyoruz zamanımız olsaydı inanki tatili uzatacağımız bir konumdu,10.0,"Posted June 16, 2026",,Stayed in June 2026,,,,
La Brezza Suite & Hotel,"12-19 Temmuz arası La Breza otelde konaklıyorum, şu an 3.gecem ve otelden memnuniyetimi yazmak istedim. Otel odam ufak olsa da bence ***et de iyi dizayn edilmiş ve 2 kişi için yeterli. Duş ve tuvalet kısımlarının ayrı yapılmış olması da ***et efektiflik sağlamış. Özellikle kahvaltı için de ayrı bir parantez açmak isterim. Bahçe alanında görevli arkadaşlar tarafından masanıza serpme kahvaltı şeklinde donatılan bir masa oluyor ve her sabah farklı yeni ürünler de yer alabiliyor, bir gün börek, bir gün kek, pişi, sosis, zeytin, peynir, reçeller de zaten hep var...Görevli garson arkadaşlardan Mehmet de daha 2.günümde domates salatalık için limon ve zeytinyağ istediğimi bilerek istemeden getirdi 2.gün ve bu müşteri memnuniyeti açısından, müşteriyi tanımak ve daha istemeden isteklerini bilmek açısından çok özel hissettirdi bana..Otel müdürü Tuğba hanımın personel seçimlerini çok iyi yaptığı ve ekibi çok iyi yönettiği açık. Tebrikler...Fotoğraf olarak koyduğum kahvaltıda, fazla olacağı ve yiyemeyeceğim için masaya koymalarını istemediğim 2 tür ezme ve 2 tane de reçel vardı, fotoğraf eksik yani ve kahvaltı fazlasıyla doyurucu onu belirtmek isterim. Daha 3 gece daha buradayım ancak bu yorumlarımın değişeceğini düşünmediğim için şimdiden yazmak istedim. Akyarlar tarafında, güzel koylara yakın butik tarzda otel arayanlara La Breza şiddetle tavsiyemdir. Tüm La Breza çalışanlarına teşekkürlerimle.",10.0,"Posted July 16, 2025",,Stayed in July 2025,,,Solo traveler,
La Brezza Suite & Hotel,"2 gece kaldık cok tatlı sakin dinlenmek için de cok uygun bi oteldi, resepsiyondaki Mustafa Bey ve tüm çalışanlar güleryüzlü ve cok nazikti.",10.0,"Posted September 8, 2025",,Stayed in September 2025,,,,
La Brezza Suite & Hotel,"Ailece memnun kaldığimiz bir yer.Yemekler lezzetli ambians harika,odalar temiz ...Hergün istisnasıs aynı kalite.Çocuklarımızla güzel bir tatil geçirdik.Personeller çok ilgili.Otel müdürü Tuğba hanıma ilgi ve alakasindan dolayı özellikle teşekkür ediyorum.👌",10.0,"Posted March 22, 2025",,Stayed in March 2025,,,,
La Brezza Suite & Hotel,"6 gece konakladık, La Brezza huzurlu bir tatilin adresi, ilk başta otel tasarım olarak huzur veriyor, begonvillerin arasında çok şirin, odalar tertemiz, kahvaltı muhteşem, çok samimi ve güleryüzlü bir ortam, havuzu çok temiz, sahilde kendi plajı var ve akyarların denizini anlatmaya gerek yok, çalışanlar oldukça ilgili, bizi evimizde gibi hissettiren tüm personele; özellikle Tuba Hanıma, Nermin Hanıma ve Vildan Hanıma çok teşekkür ederiz. Tekrar görüşmek dileğiyle…",10.0,"Posted August 20, 2024",,Stayed in August 2024,,,,
La Brezza Suite & Hotel,"Mein Mann und ist sehr zufrieden gewesen mit dem Hotel, vor allem, dass es sauber ist und das Personal sehr sehr höflich. Dort ist auch die Merve, eine sehr nette Dame, die immer sehr, sehr, sehr höflich und nett war zu uns. Auch beim Frühstück, der Herr der uns bedient hat ein sehr netter Mann gewesen. Was uns nur gefehlt hat bei unserer Unterkunft, dass es nicht gesäubert wurde und die Bettwäsche nicht gewechselt wurden, obwohl wir sechs Tage in diesem Hotel waren.",8.0,"Posted July 7, 2024",,Stayed in July 2024,,,,
La Brezza Suite & Hotel,"kotu deneyim, kucuk oda, banyo wc cok kucuk izolasyon yok her yeri acik sonradan yapilmis, lavabo odanin icinde banyodan ayri, kahvaltidaki urunler kalitesiz, peynir, zeytin, bal, recel, domates salatalık, sagliksiz pempe renkli salam vs vs, calisanlar cok guleryuzlu ve ilgili. Odayi upgrade etmek istediler ancak 1 gece kalacagim icin istemedim. Plaja 10dk ayri bir yoldan yurumeniz lazim, plajdaki wc ve tesis bakimsiz ve pis, sezlonglarda minder yok son derece rahatsiz edici.",2.0,"Posted July 9, 2024",,Stayed in July 2024,,,,
La Brezza Suite & Hotel,"gerçekten çok beğendim çok temizdi hotel, çalışanlar çok ilgili,ve güler yüzlü. fırsatım olursa,düşünmeden buraya gelirim.ilginiz için çok teşekkürler 🙏🏻🙏🏻🙏🏻................................................................",10.0,"Posted May 26, 2024",,Stayed in May 2024,,,Traveling with friends,
La Brezza Suite & Hotel,"Genel olarak bakıldığında konum, ilgi alaka, çalışanların güler yüzlü olması tam puan. Fakat; temizlik ve kahvaltı için maalesef aynı şeyi söyleyemiyorum. 6 günde sadece 1 kere oda temizliği yapıldı, kahvaltı desek her gün aynı şeyler, gelen patates kızartması soğuk ekmek çeşidi az, pişiler bile soğuktu bu yüzden bizi biraz hayal kırıklığına uğrattılar. Kendilerini geliştirmeli ve temizlik konusuna dikkat etmeliler.",6.0,"Posted September 8, 2023",,Stayed in September 2023,,,,
La Brezza Suite & Hotel,Langt væk Det var ikke meget være.,4.0,"Posted September 20, 2023",,Stayed in September 2023,,,,
