otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Arts Hotel Bodrum Yalikavak,The only thing is that drinking water in the room should be free.,10.0,"Posted May 16, 2024",Russia,Stayed in May 2024,4 Reviews,Platinum,Couple,Deluxe Room with Terrace and Sea View
Arts Hotel Bodrum Yalikavak,İnanılmaz bir aftmosfer. Odalar çok ferah. Herşey çok temiz ve çalışanlar mükemmel ötesi,10.0,"Posted June 4, 2026",Türkiye (Turkey),Stayed in June 2026,24 Reviews,Diamond,Couple,Deluxe Room with Terrace and Sea View
Arts Hotel Bodrum Yalikavak,"Best hotel in Bodrum the stuff are helpful , welcoming, friendly, and the language was not a challenge Mr. Yaqub from the management team always around all the guests asking if you need any assistance. Thank you all for the best hospitality ever",10.0,"Posted June 18, 2026",,Stayed in June 2026,,,Traveling with friends,
Arts Hotel Bodrum Yalikavak,"We stayed at the hotel for 3 nights and had a great time. The hotel appeared recently renovated so all the facilities were clean and in some cases brand new. The rooms were clean and comfortable. Tugba at the front desk, Tugba the events manager and Yakup the manager were great and checked in with us regularly to make sure our stay was good.",10.0,"Posted May 17, 2026",,Stayed in May 2026,,,Couple,
Arts Hotel Bodrum Yalikavak,"We booked this ‘5 star’ hotel and when we arrived the hotel was beautiful and the room was huge. However, we quickly realised none of the members of staff spoke much English. When we went to breakfast which was included the staff told us there was no menu and all we could have is a Turkish breakfast? Which we didn’t like so immediately had no option but to eat out now. The WiFi as well which is described as being fast didn’t even work by the pool and didn’t work at the ‘beach club’ they describe but really all the staff are just clustered at the top of it and u have track down staff to ask for a drink. ‘fully equipped gym’ is what is described. The treadmills both didn’t work. The terrible staff members at this hotel particularly ‘Caner’ is making his friends drive customers around in what’s is ILLEGAL UNLISCENCED TAXIS for double sometimes triple the price. After trying to manipulate us by telling us yellow taxis are a scam. Me and my boyfriend waited for his friend to come who charged us £25 for a £10 journey we quickly found out in the yellow taxi back. My partner told him the next day we want yellow cab none of your friends. He lied said he booked it after 45 minutes of it not turning up we called ourselves and it came in 5 minutes under our booking!!! What was funny is when we confronted Caner about the unlicensed taxis he was putting us in for the first few days of our holiday, he threatened us with the police. When he realised my partner was not intimidated by this, he proceeded to make up stories that the police told him we needed to ‘go to the police station’ but couldn’t explain why!? Money grabbing and scamming customers. When we mentioned this to people at the pool, they said they didn’t even realise and spent there whole holiday putting money in this Caners pocket. The whole trip we was made to feel uncomfortable as we had to pay to call the taxi line rather than ask the staff members of the hotel to arrange a taxi. We will come back to Bodrum every year now, and we always go for a 5* experience. We will never come back and tell every person we know that the hotel is a scam.",2.0,"Posted September 4, 2025",,Stayed in September 2025,,,,
Arts Hotel Bodrum Yalikavak,"Great place, good location, quick service. Staff are all extremely friendly and special thanks to suheyl and the reception team for their hospitality. Appreciate them all. I would also suggest the breakfast mini bar to have more options on the buffet as it is very minimal. Thank you",10.0,"Posted August 4, 2025",,Stayed in August 2025,,,Traveling with friends,
Arts Hotel Bodrum Yalikavak,Amazing service and lovely place to stay clean organized and very helpful Thank you so much for Nalye and Suheel in the reception I would really recommend staying here if you need place to relax and the aera around full of places to visit near to maerina,10.0,"Posted July 11, 2025",,Stayed in July 2025,,,,
Arts Hotel Bodrum Yalikavak,"Room was huge, clean. Close to yalikavak marina. Great customer service. The pool and beach has an amazing view. Worth every penny",10.0,"Posted July 23, 2025",,Stayed in July 2025,,,Family,
Arts Hotel Bodrum Yalikavak,First impressions were waiting an hour past check in time for our rooms. Horrible service at the pool. We had to order the same drink 4 times with 3 different people to get it. Took over an hour for drinks and food. We stayed last year and had a great time. The service was terrible this time.,4.0,"Posted July 15, 2025",,Stayed in July 2025,,,,
Arts Hotel Bodrum Yalikavak,"The hotel was clean, quiet, and in a convenient location—perfect for a short stay. The staff were generally helpful, and I’d like to especially thank Kerem for his outstanding service. He was professional, attentive, and always ready to assist with a smile. Whether it was a quick question or a request, he handled it with care and efficiency. His support definitely made the experience smoother and more enjoyable.",10.0,"Posted June 10, 2025",,Stayed in June 2025,,,,
Arts Hotel Bodrum Yalikavak,"Sooo bad service there iş no manager to speak , there iş no anyone to speak for the problems , Never again So expencive also So small hotel Rooms are ok Hotel manager should choice another job to do it s like doing for Just money. SHE IS ONE OF THE LAST PERSON",2.0,"Posted August 17, 2024",,Stayed in August 2024,,,Couple,
Arts Hotel Bodrum Yalikavak,Amazing stay. The staff was amazing and very helpful. The place is great.,10.0,"Posted September 7, 2024",,Stayed in September 2024,,,Couple,
Arts Hotel Bodrum Yalikavak,Great hotel with large spacious rooms. Very trendy and modern but done with taste.,10.0,"Posted July 22, 2024",,Stayed in July 2024,,,Family,
Arts Hotel Bodrum Yalikavak,👍 High price in summer but very nice hotel,8.0,"Posted July 31, 2024",,Stayed in July 2024,,,,
Arts Hotel Bodrum Yalikavak,"Hotel is amazing and more amazing than hotel is staff. From the beginning everything was great . Nice beach , good coctails , nica pool. Rooms ara so clean and new and modern Thank you front dest staff , See you next seson",10.0,"Posted September 3, 2023",,Stayed in September 2023,,,,
Arts Hotel Bodrum Yalikavak,"The hotel is compact and very clean. Receptionist Melike is very helpful and polite. The valet service is excellent. Rojin and Gülnara, the staff, are very friendly and hardworking. The staff is very good. The rooms are very large, and they also include a toothbrush and toothpaste, shaving foam and shampoo, and shower gel.",10.0,"Posted June 7, 2025",,Stayed in June 2025,,,Couple,
