otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Salmakis Resort & Spa,"Weak hotel, the only good thing was the beautiful rooms. Food barely a three out of five. Evening entertainment was Turkish music, and the clientele was mostly Turkish. The beach was subpar, with sunbeds crammed too close together. The price was unjustifiably high.",6.0,"Posted June 16, 2026",Russia,Stayed in May 2026,1 Review,Gold,Couple,Standard Room with Sea View
Salmakis Resort & Spa,"Nice place for couples , tasty food, clean place and spacious rooms",10.0,"Posted October 12, 2025",United States,Stayed in October 2025,16 Reviews,Diamond,Couple,Standard Room with Garden View
Salmakis Resort & Spa,Ibrahim qudaih,6.0,"Posted May 6, 2025",United Arab Emirates,Stayed in May 2025,18 Reviews,,Traveling with friends,Standard Room with Sea View
Salmakis Resort & Spa,Good but boring,8.0,"Posted July 24, 2026",,Stayed in July 2026,18 Reviews,Diamond,Family,Standard Room with Garden View
Salmakis Resort & Spa,"Staff very helpful and went out of their way to make our stay comfortable. The overnight staff at the front desk and restaurant had an incredible sense of service and customer support. The property was sad, bathroom stank of backflow, many parts of the property were broken. The defense from the staff was that it was low season (winter) but if low season is like that I wonder how bad summer will be. It feels like a property that a uber rich Qatari sheikh bought and then asked to make it look like Santorini. Gaudy interiors of the room but lacking basic requirements.",7.0,"Posted January 1, 2025",Singapore,Stayed in December 2024,1 Review,,Family,Standard Room with Sea View
Salmakis Resort & Spa,"I had an amazing experience; the staff were very kind, and the food was exceptionally delicious. I'm so happy that after 21 years, we have such wonderful accommodation options in our country.",10.0,"Posted August 29, 2025",Japan,Stayed in August 2025,7 Reviews,Diamond,Couple,Standard Room with Garden View
Salmakis Resort & Spa,"The Salmakis Resort & Spa was an enticing place but little things meant that it didn't deserve its 5 star rating. The WiFi did not work in the hotel room, only in the restaurant and reception areas, which was very frustrating and inconvenient. When we arrived there was one area through which everyone had to walk to access other areas of the hotel, which had a large pallet loaded with what seemed to be large boxes of machinery. Over our stay this pallet was gradually unloaded but the boxes were just moved to corridors outside the hotel rooms on various levels. There was evidence of damage to some of the mosaics set into walkways and repairs were needed to the steps from our room down to the pool area. In my hotel room, there was no plug for the bathroom basin, meaning to shave it was necessary to keep running the water - a waste of resources. There was no toilet roll holder beside the toilet, just a couple of toilet rolls sitting on a shelf beneath the hand basin. The beach towels were obviously quite old as many of them were frayed at the edges. In all, whilst we enjoyed our stay there it definitely was not worth a 5 star rating.",8.0,"Posted May 25, 2026",,Stayed in May 2026,,,Couple,
Salmakis Resort & Spa,"To use indoor pool they insist on a swim cap! So we didn’t bother. Breakfast was Turkish, could do with more fruit and better cereals. Room tired and bathroom needs renovating, all very tired. Everyone smoking so hotel smelt of smoke which didn’t suit us. To get to the beach there are three lifts with a lot of walking in between so not suitable for people with mobility issues. Staff friendly but we wouldn’t return.",6.0,"Posted April 24, 2026",,Stayed in April 2026,,,,
Salmakis Resort & Spa,Great beakfast. The staff was nice. Rooms were beautiful. The pool amazing. The manger was not so nice he seems to enjoy mansplaining things when he himself doesn't know how thngs work. That was the only downside.,8.0,"Posted November 21, 2025",,Stayed in November 2025,,,,
Salmakis Resort & Spa,"As soon as i checked in and wanted to shower, the bathroom had water all over the floor and the shower had issues and the shower head was very slow. I called them and they said will fix it, but I'm there for only 2 days do i have time to wait for my shower after a long flight?. I went downstairs to eat and they charged me for food instead of making it up for me with bathroom problems. After i finished eating i went to the room to shower and the water wasn't going through it was messed up and they said someone fixed it. Nothing was fixed and i don't recommend wasting time in this hotel as they claim it 5 stars. It's a 3 star hotel not 5 realistically speaking.",6.0,"Posted October 2, 2025",,Stayed in October 2025,,,,
