otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Jasmin Elite Residence & Spa,"The staff let an argument between families go on that was so loud I couldn't even hear front desk person. They did nothing about it. I literally asked if place was safe since they started to get violent. Now the room. 1 bottle of water thats it. Nothing else. No coffee, nothing. The place did not look like pictures at all. It was old and decrepit. Now for the smell. It was so obnoxious, it was like they used either cleaning chemicals or fragrance to cover something up. It was very strong even with door open. Wasp nest outside on patio and screen door look like it had been hanging on since 1879. Dont stay here really. Breakfast was good. Only meat was eggs. They fought with me on refund for first day. After that night I left and got refunded. Better resorts to stay at. The next place I stayed at had beach access and allacart food and drink. This place is charging same price for 1 star pool resort.",2.0,"Posted June 9, 2026",United States,Stayed in June 2026,6 Reviews,Diamond,Solo traveler,Studio Room with Pool or Garden View
Jasmin Elite Residence & Spa,Lovely hotel enjoy the room views everything in room what you need to have great trip Iron table tooo.,10.0,"Posted July 6, 2026",United Kingdom,Stayed in June 2026,12 Reviews,Diamond,Couple,Studio Room Sea View
Jasmin Elite Residence & Spa,"I really liked the hotel! The service was excellent, and daily housekeeping kept everything spotless. There's a spa and a good gym too! Breakfasts were always the same though, and by the end of our vacation, we were a bit tired of them. Some variety would be nice, especially considering the hotel isn't cheap. Also, the beach area was a huge disappointment; you could barely call it a beach. It was dirty and full of trash everywhere, and the sea near the shore was murky and unpleasant. 🤢😒",10.0,"Posted June 1, 2026",Russia,Stayed in May 2026,9 Reviews,Diamond,Couple,One Bedroom Apartment with Pool or Garden View
Jasmin Elite Residence & Spa,"Great size apartment, and the breakfast was perfect, great location, But what i really like and what made my stay to be great is the how welcoming was night manager Mr Mecid, so professional and helpful, he done me a favor that we really appreciate it, so awesome",10.0,"Posted February 8, 2026",Saudi Arabia,Stayed in February 2026,1 Review,Platinum,Couple,One Bedroom Apartment with Pool or Garden View
Jasmin Elite Residence & Spa,"It is a very nice and safe residence to stay in Bodrum, with a few clean pools. The room was very clean and stylish. Sometimes music and neighbors were noisy. Kitchens are fully equipped with everything needed. Breakfasts are superb with fresh fruits, vegetables, eggs as you order, bakery, coffee, and much more.",10.0,"Posted July 23, 2025",,Stayed in July 2025,30 Reviews,Diamond,Family,Studio Room Sea View
Jasmin Elite Residence & Spa,"I liked our apartment with a little bit of sea view and it was clean. The staff was always very friendly and with the help of the guest relationship manager, everything could be organized. The breakfast was good and the pool areas nice for a swim.",9.0,"Posted June 17, 2025",Germany,Stayed in June 2025,1 Review,Gold,Traveling with friends,One Bedroom Apartment with Pool or Garden View
Jasmin Elite Residence & Spa,It was really good experience to be staying there. I love the place and the reception was really friendly,9.5,"Posted April 3, 2025",,Stayed in April 2025,1 Review,Gold,Traveling with friends,Studio Room with Pool or Garden View
Jasmin Elite Residence & Spa,"Everything were good, breakfast, location and service",8.0,"Posted November 11, 2024",United Kingdom,Stayed in November 2024,1 Review,Platinum,Couple,Studio Room Sea View
Jasmin Elite Residence & Spa,Location and stuff was great,10.0,"Posted December 3, 2025",Australia,Stayed in September 2025,12 Reviews,Diamond,Couple,Studio Room with Pool or Garden View
Jasmin Elite Residence & Spa,It’s a really nice place.,9.5,"Posted January 29, 2024",,Stayed in January 2024,3 Reviews,Gold,Solo traveler,Studio Room with Pool or Garden View
