otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Faros Hotel Bodrum - Special Category,Guest User,8.0,"Posted August 26, 2026",Show More,,,Diamond+ tier member,Traveling with friends,
Faros Hotel Bodrum - Special Category,"This hotel was very nice location. Sea was very clean ,",8.0,"Posted August 26, 2026",United States,Stayed in August 2026,18 Reviews,,Traveling with friends,Superior Double Or Twin Room
Faros Hotel Bodrum - Special Category,"Pleasant place with a luxurious garden, pool, and beach. The hotel staff loves guests and tries to do the utmost for them. The rooms have everything you need, and the daily cleaning is very thorough. I highly recommend it.",10.0,"Posted June 5, 2024",Russia,Stayed in May 2024,2 Reviews,Diamond,Family,"2 Bedroom Deluxe Room, Balcony, Pool View"
Faros Hotel Bodrum - Special Category,"I’ve traveled extensively—over 90 countries—and this was, without question, the worst hotel experience I’ve ever had. Not just because of the issue itself, but because of how management handled it: with complete disregard, as if guests are disposable. When I checked in at 2:00 a.m., I walked into a room with a broken sewage pipe in the bathroom. The smell was overpowering. The bellboy clearly knew something was wrong—he opened the patio doors and handed me an aerosol spray to mask the stench. That was their solution: cover it up and hope I wouldn't complain. By 6:30 a.m., I was in the hotel lobby, exhausted and disgusted. I was told no new room would be available until noon. Then, magically, two hours later, a room “became available.” That room was likely empty the whole time—they just didn’t care. I asked the front desk and later ******* to at least comp the night. The hotel’s response? A flat “no.” No apology. No empathy. No attempt to make it right. This place is clearly a profit machine for the owner, who seems to know that in high season, tourists are just numbers. They’ll churn through new guests tomorrow, so why bother solving problems today? It’s a volume game for them—pack them in, take the money, move on. Bottom line: this is not hospitality—it’s exploitation. There are many places to stay, even in peak season. Do yourself a favor and choose a hotel where the owner and management actually cares.",2.0,"Posted July 31, 2025",,Stayed in July 2025,,,Solo traveler,
Faros Hotel Bodrum - Special Category,"I had an absolutely terrible experience at this hotel during my three-night stay. The room was filthy, covered in dust and hair, and had a horrible smell. Despite multiple requests for cleaning, which should have been their responsibility, nothing improved. We didn’t even get a refund. I strongly advise against staying here👎🏻👎🏻👎🏻👎🏻",2.0,"Posted July 7, 2025",,Stayed in July 2025,,,Traveling with friends,
Faros Hotel Bodrum - Special Category,"The worst hotel experience I have ever had. Broken sewer pipe in my bathroom. Hotel would not give me a new room. I had to sit in there lobby for two hours until they gave me one. *******, nor the hotel will refund me money for that one night. After reading other reviews this is a pattern with this hotel. Dont even think of staying here. Very unhappy with ******* as well.",2.0,"Posted July 22, 2025",,Stayed in July 2025,,,,
Faros Hotel Bodrum - Special Category,"Friendly, efficient staff. Room clean & comfortable. Beach access great.",8.0,"Posted November 1, 2025",,Stayed in November 2025,,,,
Faros Hotel Bodrum - Special Category,"Please check your plates, glass cups and silverware everything is always dirty. The manager of the restaurant is very rude. Will not be going back to this place nor would i recommend it.",2.0,"Posted July 6, 2025",,Stayed in July 2025,,,Family,
Faros Hotel Bodrum - Special Category,Everything was great. The rooms were very clean. The receptionist Beyza and her manager Izzet were very kind and friendly. There were many workers that can speak many languages.. ❤️❤️❤️❤️❤️❤️❤️❤️❤️I recommend to everyone this nice hotel,10.0,"Posted May 27, 2025",,Stayed in May 2025,,,Business traveler,
Faros Hotel Bodrum - Special Category,"Our room was spacious, however it was only cleaned twice in a week and we had to ask for them to refill our bathroom supplies after the clean. The pool was a really good size and was nice to relax next to during the day. We did need to request towels each day which got a little monotonous, it would have been nice for the staff to prepare these in advance. The breakfast buffet was tasty and the ingredients like bread, vegetables and fruit were always fresh. Though it would have been nice to have a little variety day-to-day, but we were out of season why may be why it didn't vary. The hotel is positioned right on the beach with a beautiful jetty, perfect for relaxing by the sea. The beach was always safe and clean and we had no problem with our child playing there. There are other restaurants located nearby on the sea, so you can get variety when you eat out. Apart from the seaside, the nearby area has a few basic supermarkets but not much else for tourists. The roads also have poor pavements making it dangerous to walk with children by the roadside. Therefore we found it necessary to take taxis to different places. The staff were always friendly.",8.0,"Posted June 29, 2025",,Stayed in June 2025,,,Family,
Faros Hotel Bodrum - Special Category,"We stayed at Faros Bodrum for two weeks and absolutely loved the experience. Great location with the most exclusive and beautiful crystal clear sea in the Bodrum peninsula. Hotel team from General Manager Huseyin, Guest Relations Manager Nihal, F&B Manager Hamdi to housekeeping, reception, kitchen, maintenance and food & beverage teams were absolutely amazing with their customer service. Thank you for making our holiday so memorable and relaxing.",10.0,"Posted June 24, 2024",,Stayed in June 2024,,,Family,
