otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
"Caresse, a Luxury Collection Resort & Spa, Bodrum","Lovely hotel, the sea view room is stunning. It's so beautiful to wake up in the morning and see the sea! All the staff were amazing and helpful. Will defenitely come back x",10.0,"Posted August 19, 2026",China,Stayed in August 2026,12 Reviews,,Traveling with friends,"Deluxe King Room Sea View, Guest Room, 1 King, Sea View"
"Caresse, a Luxury Collection Resort & Spa, Bodrum","Cozy hotel. It's quite a distance from entertainment options. Only one restaurant was open, and the service was struggling; we often had to search for a waiter.",8.0,"Posted May 23, 2026",Russia,Stayed in May 2026,3 Reviews,Platinum,Couple,"Deluxe King Room Sea View, Guest Room, 1 King, Sea View"
"Caresse, a Luxury Collection Resort & Spa, Bodrum",The apartment we had was beautiful but there was only one sauspan there was no teatowels and dish cloth and there was no indoor swimming pool open all staff very helpful,9.5,"Posted January 10, 2026",Türkiye (Turkey),Stayed in January 2026,1 Review,Gold,Couple,Deluxe Marine Suite
"Caresse, a Luxury Collection Resort & Spa, Bodrum",Beautiful hotel set in a amazing part of bodrum. Hotel were super helpful for arranging wife’s birthday,10.0,"Posted June 1, 2025",United Kingdom,Stayed in May 2025,24 Reviews,,Couple,"Deluxe King Room Sea View, Guest Room, 1 King, Sea View"
"Caresse, a Luxury Collection Resort & Spa, Bodrum",Amazing hotel most luxurious beautiful beach view heaven on earth. Service is top notch. Breakfast by the ocean and the sun and the staff are amazing so accommodating to everything you need. The spa is out of this world.,10.0,"Posted April 19, 2025",Thailand,Stayed in April 2025,5 Reviews,,Couple,"Deluxe Hot Tub Room, Guest Room, 1 King, Sea View, Balcony"
"Caresse, a Luxury Collection Resort & Spa, Bodrum",I was satisfied. I recommend it. The service was good. It's a good place.,9.5,"Posted March 29, 2025",Türkiye (Turkey),Stayed in March 2025,1 Review,Gold,Solo traveler,Deluxe Two Queen Room with Sea View
"Caresse, a Luxury Collection Resort & Spa, Bodrum","The hotel is not too far from the center of Bodrum town. It is easy to drive to. The location is excellent, the environment is quiet, the facilities are sufficient, the spa is great, and the hotel's beach is beautiful. It is a good place to relax on vacation.",10.0,"Posted September 28, 2024","Hong Kong, China",Stayed in September 2024,6 Reviews,,Couple,"Deluxe King Room Sea View, Guest Room, 1 King, Sea View"
"Caresse, a Luxury Collection Resort & Spa, Bodrum","We have a superb stay at Caresse Hotel. Everything was perfect. The room was superb , the service was oustanding. In particular we were very well looked after by Uhmet and Sevinc who were very friendly, looked after us very well, and made us feel so welcome. We would strongly recommend this hotel and its staff to anyone.",10.0,"Posted May 17, 2026",,Stayed in May 2026,,,,
"Caresse, a Luxury Collection Resort & Spa, Bodrum","The hotel was visually stunning with vibrant art everywhere, but it doesn’t compare to the staff that was the most gracious and accommodating group of people I have ever met",10.0,"Posted March 24, 2026",,Stayed in March 2026,,,,
"Caresse, a Luxury Collection Resort & Spa, Bodrum","Bodrum never felt so calm, sophisticated and beautiful. Hotel is in a perfect location with spectacular views, sunrises and sunsets. Its layout, rooms and landscaping have been thoughtfully designed and are still being meticulously maintained too! Staff at every turn made us feel welcomed and cared for but always maintaining their utmost professionalism. Breakfast was a food festival of the highest standard with such bounty and staff’s hospitality made us never want to leave. Can not recommend this hotel enough.",10.0,"Posted October 29, 2025",,Stayed in October 2025,,,Family,
