otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
The Sign Highlight Hotel,"If you want to ruin your vacation, this hotel is the perfect choice. Be prepared for endless frustration from the moment you arrive. If you plan to spend time at the beach, make sure to reserve your sunbed well in advance—otherwise, don’t expect to find one available. The biggest disappointment, however, was the hotel manager. He was extremely rude, unprofessional, and clearly doesn’t know how to treat guests with basic respect. Instead of helping, he made every interaction unpleasant. Definitely not the level of service you would expect from a hotel. I wouldn’t recommend staying here.",2.0,"Posted July 6, 2026",,Stayed in July 2026,,,,
The Sign Highlight Hotel,"We truly enjoyed our stay at the highlight in June We got there late into the night after a very hectic few days in Istanbul. The manager at the hotel was extremely nice and accommodating . One of the rooms had a musty smell , and I asked for the room to be changed and be next door to ours since our kids were staying in that room. The next day they had one of their two bedroom suits ready for us which was amazing. The staff were extremely polite and professional. The hotel is beautiful very quaint and kept very nicely. And the water was like your private beach. Very calm and just the right number of people. We definitely will go back .",10.0,"Posted December 31, 2025",,Stayed in December 2025,,,Family,
The Sign Highlight Hotel,"This summer we took a family vacation to Turkey to visit friends in Bodrum. The Highlights Hotel exquisitely accommodated us throughout our stay. The service was excellent, and the staff were kind and welcoming. The food was delicious and abundant, and the drinks were lavish! Not to mention the great music the DJ played throughout the day. They truly stopped at nothing to accommodate us including removing a floor board to retrieve a lost diamond ring. Thank you for a great stay, we’ll be back again next summer!",10.0,"Posted June 26, 2025",,Stayed in June 2025,,,,
The Sign Highlight Hotel,"I visit the hotel's beach club every year and unfortunately gets worse every year. The beach and the sea is one of the best, it had a sandy beach and crystal clear sea. The music and the setting is great. The food is really bad; I ordered a well sonr steak , it was rare to medium, the vegetables were greasy, the waiters were not interested in serving. The hotel and the beach toilets were dirty. Before I left, I shared my feedback with the manager on duty but he did not care much.",4.0,"Posted December 14, 2024",,Stayed in December 2024,,,Family,
The Sign Highlight Hotel,"A Perfect Vacation Experience in the Heart of Bodrum! I spent my most enjoyable vacation in Bodrum here. I enjoyed every moment with the hotel's magnificent view, clean rooms and peaceful atmosphere. Thanks to its seafront location, it was unique to wake up to the deep blue view in the morning. The staff were extremely attentive and helpful in every way; they made me feel special. The variety of breakfasts and dinners were absolutely scrumptious. I highly recommend it for those looking for silence, quality and comfort. My indispensable address in Bodrum is now clear.",10.0,"Posted June 12, 2025",,Stayed in June 2025,,,,
The Sign Highlight Hotel,"This is in fact not a hotel anymore, but only a small part of an incredibly noisy entertainment facility, so called ""X Beach"" ! The ""ear drilling"" music from thousands watt speakers starts in the morning and never - never stops, not even a single minute! Hundreds of customers visiting ""X Beach"" everyday drink all the day, dance and scream each other. No chance to find any sunbeds for the hotel guests as they are always reserved for X Beach customers. All the dining facilities are controlled by ""X-Beach"" , extremely poor quality with sky high prices.",2.0,"Posted December 14, 2024",,Stayed in December 2024,,,Family,
The Sign Highlight Hotel,"Our stay at Highlight hotel was due to my parents staying close by and would not repeat ever again. The hotel is careful only to its beach club customers whereas we guest staying at the hotel are treated second class. Breakfast is rich but the same ever day and becomes tedious at the end of the week especially because my kids don't like or eat the typical Turkish breakfast, they were not even given an option. Overall the beach of the hotel is good but the rest lacks in every sense...",6.0,"Posted December 14, 2024",,Stayed in December 2024,,,Family,
The Sign Highlight Hotel,"This is the worst establishment I've ever seen. It's a shame such a beautiful location and sea can be managed so poorly. First of all, the hotel lacks professional management. Therefore, it's impossible to find someone to explain your situation to. We drove to the front of the hotel and waited for someone to take our suitcases, but unfortunately, no one came. We didn't worry about it, thinking it was due to the crowds. We carried our suitcases up the stairs ourselves to the reception. There, we were greeted by Mr. Dogus, who introduced himself as the front desk manager. He completed our check-in process and escorted us to a larger room. He took us to a building outside the main hotel area, which we later realized was a different building altogether. The room they gave us was basically an apartment, not even a room phone to call reception. When we went to reception and requested a room change, we were unfortunately told that everyone else loved the room and we were the only ones who didn't. Afterwards, they showed us the room you can see in the attached photos; this was the room we thought we had paid for. I specifically wanted to include both the internet photos and the actual room because when we expressed our dissatisfaction with this room, a sales manager suggested we should look at the descriptions below the photos instead. We were at fault for making this reservation based on the photos. To this point, no one has apologized for this experience. When we thanked them and informed them that we did not wish to stay, they stated that they could not refund the cost of two days out of our four-day stay, explaining that this was the reason for taking the deposit. Unfortunately, since we didn't want to leave our payment inside, we were forced to use the room. To use the TV in the room, we needed to connect to the internet. We called reception, and they suggested we use our own phone's Wi-Fi. We couldn't believe it! It was truly unbelievable that they suggested we use our own internet to use the TV they put in the hotel room. Since the main lights in the room couldn't be switched off, we had to turn them off when we went to bed and turn them back on when we woke up. My wife wanted to speak with the hotel's general manager. The lady we spoke with acknowledged all the shortcomings, apologized, and said that all deficiencies would be rectified next year, explaining that they had to open the hotel very quickly this year. However, we still haven't received any offer from the person we consider the most senior figure at the hotel – perhaps a room change or even a suggestion to compensate for the two days we lost – for this negative experience. My wife and I are two managers who have worked in the service industry for many years and can truly distinguish between good and bad. Nothing I've written is exaggerated or written from a dissatisfied perspective. Because we work in the industry, we may see everything in much greater detail. But it's unacceptable for anyone to receive this kind of service for the price they paid.",2.0,"Posted August 8, 2026",,Stayed in August 2026,,,,
The Sign Highlight Hotel,"As an employee, my money is stuck inside, they're not paying it, I've become a beggar for the fruits of my own labor. I've applied and complained to the relevant authorities, but they don't even bother to respond. It's definitely labor exploitation, excessive overtime, and a threat to my safety... I will add comments everywhere.",2.0,"Posted July 26, 2026",,Stayed in July 2026,,,Solo traveler,
The Sign Highlight Hotel,"We stayed at Highlight Bodrum Hotel for a week and thoroughly enjoyed every moment. One of the most impressive aspects of the hotel was definitely the sea – pristine, clear, and peaceful. Even swimming in the sea early in the morning was a pleasure in itself. The food was delicious; we were particularly pleased with the variety and flavors offered at dinner. Thanks to the meals prepared with fresh ingredients every day, we never felt the need to leave the hotel. The staff was also one of the most important factors that made this beautiful experience unforgettable. All the employees were extremely friendly, helpful, and did their jobs with great care. They took great care in fulfilling our every request and made us feel truly special. Highlight Bodrum is definitely a place I can recommend to anyone looking for a peaceful and high-quality holiday. Looking forward to seeing you again soon!",10.0,"Posted June 11, 2025",,Stayed in June 2025,,,,
