otel_adi,yorum,puan,yorum_tarihi,konum,konaklama_tarihi,musteri_toplam_yorum_sayisi,musteri_kademe,seyahat_tipi,oda_tipi
Okaliptus Otel,"The heat was very bad, there was only one head towel in the room, and there was not even water in the cupboard. Receptionist was negative",6.0,"Posted August 30, 2023",Türkiye (Turkey),Stayed in August 2023,1 Review,,Traveling with friends,Standard Room
Okaliptus Otel,"A cozy, bohemian hotel, with a beach almost right next to the hotel, free sunbeds, beautiful bohemian umbrellas on the beach, poufs, and loungers. Rooms have a fridge and kettle. Everything is very close, with a Migros store opposite the hotel, and buses to the city from the Migros store. A lovely promenade, the sea is spotlessly clean. The food is delicious. Free drinks with breakfast, juices, coffee, and tea. Free tea with dinner, but other drinks are available for a fee. Very friendly and helpful staff. The chill-out music on the beach is nice, not too loud. If you don't need marble and gold, this is a great hotel, and the location is perfect.",10.0,"Posted August 5, 2026",,Stayed in August 2026,,,,
Okaliptus Otel,"Myself and my friend booked this as we was looking for a cheap and cheerful get away, this hotel was definitely not a cheerful experience The hotel is actually the worst hotel I’ve ever stayed in, Absolutely unsanitary living conditions. This hotel felt like something out of Fawlty Towers — chaotic, poorly maintained, and far below expectations. I honestly wouldn’t even give it 1 star. The staff aren’t even friendly or helpful, throughout our whole stay we found probably 3 members of staff who were decent The only positives were the beach right outside, the convenient location, and the lovely cats and dogs around the property. The beds were also comfortable. Unfortunately, everything else was a major disappointment. The food was disgusting to the point that we had to eat out for every meal during our stay. We gave it multiple chances and tried eating there on three separate occasions, thinking surely at least one meal would be enjoyable, but every experience was poor. So we ended up spending more money eating out Even the cutlery was visibly unclean, which only added to the feeling of poor hygiene throughout the hotel. Without question, this is the worst hotel I’ve ever stayed in. Save your money and book somewhere else.",2.0,"Posted May 4, 2026",,Stayed in May 2026,,,,
Okaliptus Otel,"Great location by the beach. The hotel play very, very loud music on the beach, like being in a disco, so if you're looking for a peaceful day on the beach, give this hotel a miss. The bar prices are very expensive too. The breakfast cater for the Turkish guests, there's also cold chips and onion rings left over from the previous evening, some mornings not even a bpiled egg. Coffee machine but no English tea, better bring your own tea bags if you prefer a cup of tea in the morning The evening meal is almost the same each day, chicken thighs and wings, rice and occasionally potato wedges, the salads are the best meal, always fresh. The management aren't interested in the guests, they don't go out their way to speak or ask if everything's OK, they just aren't bothered.",6.0,"Posted October 1, 2025",,Stayed in October 2025,,,,
Okaliptus Otel,"We knew the hotel as we stayed along from it last time. Here's our feedback: PROs LOCATION: Beautiful vibe, set under Eucalyptus trees. Beach hotel. CLEANLINESS OUTSIDE: Great. Swept & reset for each new day ROOM: Decent double room with sofa area. Not luxury but was fine. ROOM CLEANING: Lovely team daily housekeeping couldn't fault them. BED: Huge bed, comfortable enough AC: Brilliant a/c much needed in 36 degrees STAFF: Really lovely bunch who looked after us. Very hard working FAVOURITES: Love that you can sit under trees for drinks & there is a bohemian lounging area by beach & the outdoor restaurant - all so lovely BEACH SET UP: Sunbeds literally on the shore, waiter-service for drinks, easy access to the sea. CONs FOOD: Overall it spoilt our holiday and turned our stomach. We had half-board breakfast & dinner (both buffets). First impressions it looks like a nice enough offering but it is not. BREAKFAST: Catering for Turkish tastes only: Coffee machine: average, weak machine coffee Juice: fake sweet orange drink from powder full of chemicals (tang?) Cold buffet options: olives, salad, spam, curdled yoghurt + 5 uncovered, catering bowls of honey & jams put back out each day (after they've fished the spam out that someone dropped in), processed cheese Hot buffet options: overcooked chips, hard boiled eggs (no option to have eggs cooked any other way), cold slices of omelette on occasion, spam chipolatas (on occasion). I did like: tomatoes with cheese on (served twice) & the sliced fresh cheese & the watermelon slices & dried fig. Also pancakes (served twice) DINNER: Yoghurt dips that were reserved every day and not made freshly. Couscous salad served twice, meaning they put it out at beginning of week and then end of week (same dish) I did like: Fresh tomatoes & cucumber salad We loved: their rice, every night a different type & it was really good. Hot buffet options: awful concoctions and we're not fussy eaters. Just a few options each evening such as: Left over poor quality meat mixed in with aubergine Chicken drumsticks in sauce that tasted unfresh DESSERTS You can't say they don't have a lot of variety here, they offer at least 10 different desserts. But it is basically Mum's gone to Iceland, pink icing type things for kids. SUMMARY Food isn't fresh (apart from salad which is lovely) They serve it until they then put it in a random dish Very few hot choices No hot choices for non-meat eaters No seafood or fish at all (they are running it on a very low food budget) We paid to eat out elsewhere a few nights. We also paid to upgrade to eat their sunday a la carte which was nice. We don't understand how they can get everything else so right but mess up the food so much. A little more budget and creativity and it could be ok.",6.0,"Posted July 22, 2025",,Stayed in July 2025,,,,
Okaliptus Otel,"We did not stay in the hotel but we went there twice for the day and ate there and used their wonderful hippy chill out area with soft colourful cushions and hammocks. It is such a lovely relaxing place! We also used the sunbeds which are padded, cosy and sit right on the sea. There is a carpet to walk out on over the stones into the sea which was greatly appreciated. Beautiful views. Hussein and his team were super friendly and helpful and the food was great - I recommend the baby spinach salad with blue cheese and walnuts! Lovely place and we would definitely recommend for those days when you really want to relax. They also have water sports available but we did not use them.",10.0,"Posted July 9, 2025",,Stayed in July 2025,,,,
Okaliptus Otel,"Had the best holiday at okaliptus hotel, such friendly staff ,Huseyin and the team where amazing treated us like family. We will definitely go back next year. Rooms cleaned and towels changed every day. Amazing food at outside restaurant. Rick and Jane xx (Also known as Michael and Susan )",10.0,"Posted July 4, 2025",,Stayed in July 2025,,,,
Okaliptus Otel,Hotel is right on the beach in a beautiful spot. The rooms are basic but adequate. Just a little bit of TLC required. Safe wasn’t working but was fixed immediately. Patio doors weren’t locking but again fixed right away. The food wasn’t up too much. Two hot options at breakfast and two at night. Basic things like chicken thighs and meatballs. Chefs standing watching everyone at night which was very off putting. Visited here 10 years ago and they served pancakes and omelettes made freshly. There was a large grill outside which was never used. So all in all I would say ideal spot but food badly letting them down. Chips at breakfast 🙄,8.0,"Posted July 3, 2025",,Stayed in July 2025,,,Couple,
Okaliptus Otel,Stayed at this hotel June 2024 great location to the beach my partner and I arrived late after a long flight and taxi transfer..so thought we would have coffee or tea before bed..to our shock we couldn't get that as bar was closed so not good start to our holiday the guy in charge didn't seem that friendly as I complained on the room wich we were allocated and balcony area..the rest of our holiday didn't change our thoughts on the hotel and staff as they didn't seem to want to talk but noticed others didn't have any problems getting attention from them.if your not spending money at the bar then your not counted as 1 of them...menu wasn't that great either as we were half board ended up eating out most nights..so as you can imagine very costly...I think the guys who run or own this hotel are to bullyish with there staff so not a happy atmosphere all round..saying that we both enjoyed our time in turkey met lots of nice folk all around...we decided to give it another go this year to really find out if it was just a 1 off experience for us...now it's June 2025 just arrived home what can I say well glad to get home as this hotel hasn't changed anything except the staff yes all the workers from 2024 had left only to be replaced by another crowd of ignorant people especially around the bar eaea..the buffet staff were very nice and the girls in office couldn't help you enough I don't think the cleaning girls get enough time to do there work as there probably on time limits as we found them very friendly..you just can't help notice the 2 brothers who run this place bullying staff while they just sit around watching them work..the guy who does the grounds cleaning etc puts in so much work early morning and still going very late..he never gets a minute..so it's no wonder staff quite no way to run a hotel if staff are unhappy then it affects everyone..they seem to give more attention to the beach erea alcahol etc than the folk at the pool as we waited numerous times for soft drinks then eventually being asked many times our room number..so frustrating as if didn't belong there...all in all glad to be home,4.0,"Posted June 23, 2025",,Stayed in June 2025,,,,
Okaliptus Otel,"The best part about this hotel is its private beach. The hotel is clean and the staff are friendly. The rooms are comfortable but there’s no WiFi in the rooms and they can do with a renovation. It’s not like things are falling apart, they are not but the the decor belongs to another era. The hotel is half board (breakfast/dinner incl.) The breakfast buffet is very good but the dinner buffet is more limited does not have very tasty choices. However, somehow when the lunch food (not included in the half board price so you pay extra) is really delicious! It’s as if there are two different chefs for lunch and dinner. There’s a minibus that goes to the Bodrum city center that you can get on from in front of the hotel. It’s really well located and Bitez has one of the cleanest beaches in Turkey.",8.0,"Posted July 6, 2025",,Stayed in July 2025,,,Family,
